,QPCTL (54814)
ACH-000222,-0.00401935771834
ACH-000223,-0.12299543480000001
ACH-000226,-0.238540131372
ACH-000227,0.0474621982595
ACH-000228,-0.294493150284
ACH-000231,-0.0197871050872
ACH-000232,-0.0362262183675
ACH-000233,0.0677381581351
ACH-000234,-0.233400726503
ACH-000235,-0.191496200124
ACH-000237,-0.23144043899099997
ACH-000238,-0.022791087755299998
ACH-000243,-0.0017625195834000001
ACH-000244,-0.09730860199660002
ACH-000246,-0.215302570291
ACH-000248,-0.15670697526
ACH-000250,-0.058886772837500004
ACH-000251,-0.330276129657
ACH-000253,-0.195827039811
ACH-000255,-0.0608827639658
ACH-000256,-0.282032415248
ACH-000257,-0.10079825079500002
ACH-000258,0.18390542617400002
ACH-000259,-0.151205507344
ACH-000260,-0.145522619761
ACH-000261,-0.10031403419
ACH-000262,-0.35967642777099995
ACH-000263,0.22350910373500002
ACH-000264,-0.164883814113
ACH-000265,-0.15585012046399999
ACH-000266,-0.167574402013
ACH-000272,-0.0932547116103
ACH-000273,0.0984239729491
ACH-000274,-0.0334385245851
ACH-000277,-0.147766947774
ACH-000278,-0.0780179003503
ACH-000279,0.045805685052100004
ACH-000280,-0.38577310070200005
ACH-000281,-0.08107973721210002
ACH-000288,-0.138168392507
ACH-000291,-0.0974690613573
ACH-000293,-0.239901263788
ACH-000294,-0.12246879611400001
ACH-000295,-0.037880364405400005
ACH-000296,-0.307945512852
ACH-000302,-0.237002126811
ACH-000304,-0.233467492503
ACH-000307,0.0414842846219
ACH-000308,-0.171296757946
ACH-000310,-0.12807175764599998
ACH-000311,0.0314436618885
ACH-000312,-0.10342123853700001
ACH-000315,-0.26795924159699996
ACH-000316,0.16126064097
ACH-000317,-0.00443779437217
ACH-000318,-0.225434470541
ACH-000319,-0.384986414379
ACH-000320,-0.08230493719710001
ACH-000322,-0.10046815367999999
ACH-000323,-0.110163151938
ACH-000324,-0.14940708155
ACH-000329,-0.0644008157369
ACH-000330,-0.10807229647500001
ACH-000331,0.0404044016809
ACH-000332,-0.114841316644
ACH-000334,-0.36810488908600003
ACH-000335,-0.0330719421953
ACH-000336,-0.325516021453
ACH-000337,0.337444847119
ACH-000339,-0.208487981845
ACH-000341,-0.061158007055699994
ACH-000348,-0.0783219944345
ACH-000350,-0.07688029576489999
ACH-000352,-0.22146813661999998
ACH-000356,-0.35963824475100004
ACH-000361,-0.0580891025134
ACH-000362,-0.189049305614
ACH-000363,0.0666141224941
ACH-000364,-0.27179825940200003
ACH-000365,-0.039900963985599995
ACH-000366,-0.20238203066500002
ACH-000368,0.199964779018
ACH-000374,0.0694663157302
ACH-000375,-0.441094868395
ACH-000376,-0.00525493433906
ACH-000381,-0.0783312019595
ACH-000383,-0.10996549667700001
ACH-000387,-0.030792963522299998
ACH-000389,-0.220117078428
ACH-000390,-0.0101811245454
ACH-000393,-0.0600928956208
ACH-000395,-0.23831772612
ACH-000397,-0.17828546173700002
ACH-000401,-0.130861360723
ACH-000402,-0.145528917323
ACH-000403,-0.0892885167861
ACH-000404,0.143371588564
ACH-000406,-0.12028917173900001
ACH-000407,-0.175931090196
ACH-000408,-0.20973992714
ACH-000410,-0.15714586228900002
ACH-000411,-0.05731694016509999
ACH-000414,-0.13910700089199998
ACH-000415,-0.0606312947764
ACH-000416,-0.145353304434
ACH-000420,-0.409170230022
ACH-000421,-0.0454477114533
ACH-000424,0.23746684765700002
ACH-000425,-0.0831769040582
ACH-000426,-0.0158805448606
ACH-000427,-0.198713533826
ACH-000433,0.023200456622200005
ACH-000436,-0.026385826520400002
ACH-000444,-0.0435275673701
ACH-000445,-0.05646272413719999
ACH-000448,-0.15671340196699998
ACH-000450,-0.217530010293
ACH-000452,0.0480564576359
ACH-000454,0.199892135421
ACH-000458,-0.393390604533
ACH-000459,-0.127476963478
ACH-000460,-0.275597621966
ACH-000461,-0.150977730899
ACH-000463,-0.126594051202
ACH-000464,-0.17880618324900002
ACH-000466,-0.128809814275
ACH-000467,0.12935303604499998
ACH-000468,-0.137020508622
ACH-000469,0.0326689347346
ACH-000470,-0.218187322576
ACH-000471,-0.10546201772500001
ACH-000472,-0.19970993494199998
ACH-000473,-0.004481841385850001
ACH-000475,-0.112538938259
ACH-000476,-0.26886559342300004
ACH-000477,-0.20831929105
ACH-000480,-0.0312313171583
ACH-000481,-0.15110456931900001
ACH-000483,-0.10251448880899999
ACH-000484,-0.464279760561
ACH-000485,-0.0936949052172
ACH-000486,-0.0750964221073
ACH-000487,-0.09890695038069999
ACH-000488,-0.05212146954969999
ACH-000490,-0.0888695904779
ACH-000491,0.0907028345045
ACH-000495,0.00931595820716
ACH-000496,0.0965949856836
ACH-000499,-0.051663443587499996
ACH-000500,-0.448187292262
ACH-000502,-0.21887372886300002
ACH-000503,-0.08591013686230001
ACH-000505,-0.192448231613
ACH-000507,-0.25182935245099997
ACH-000510,-0.20210005559799998
ACH-000511,-0.106980623759
ACH-000512,-0.0926416368956
ACH-000516,0.0558597073434
ACH-000517,-0.168036686398
ACH-000518,-0.100768452678
ACH-000520,0.0893374911663
ACH-000521,-0.133384295119
ACH-000522,-0.0611376465708
ACH-000524,-0.22968420571400003
ACH-000527,-0.161189570592
ACH-000528,0.04229854484040001
ACH-000537,-0.018548132504700002
ACH-000541,-0.369956747704
ACH-000542,-0.055464240273900005
ACH-000544,-0.017570723886799998
ACH-000545,-0.09600812697360002
ACH-000547,-0.283876096811
ACH-000548,-0.24635730306999995
ACH-000549,0.0579298894756
ACH-000550,0.0445432376645
ACH-000552,-0.19510081571600002
ACH-000556,-0.144776920717
ACH-000557,-0.0873827495188
ACH-000570,0.0083566472992
ACH-000571,-0.12109102753900002
ACH-000573,-0.07529017859960001
ACH-000576,-0.15201060071
ACH-000580,-0.225877009665
ACH-000584,-0.157989441763
ACH-000585,-0.24154532534200002
ACH-000588,-0.313343414723
ACH-000589,-0.0941453262933
ACH-000591,-0.0342460381571
ACH-000593,-0.18048047289299998
ACH-000600,-0.00733118962255
ACH-000601,0.0211651862103
ACH-000604,0.157370641262
ACH-000605,-0.18427076182
ACH-000606,-0.102548992726
ACH-000608,-0.26303771687
ACH-000614,0.305207554622
ACH-000616,-0.03443382737530001
ACH-000618,-0.121319486128
ACH-000619,-0.021857161870699998
ACH-000620,-0.230811636091
ACH-000621,-0.20065003030200002
ACH-000622,-0.0564388925335
ACH-000623,-0.20022646924899998
ACH-000624,-0.08914596829230001
ACH-000627,-0.20231109210700002
ACH-000630,0.0214370391842
ACH-000632,-0.135930999709
ACH-000633,-0.183889311539
ACH-000637,-0.432892657911
ACH-000638,-0.195027023681
ACH-000646,-0.319314727149
ACH-000647,-0.143328782779
ACH-000648,-0.29527114944899996
ACH-000649,-0.187528642082
ACH-000651,0.03742168363619999
ACH-000652,-0.158305398744
ACH-000653,-0.056100693355599994
ACH-000657,-0.175053995272
ACH-000658,-0.143992974261
ACH-000661,0.059649206139900005
ACH-000662,0.273114872686
ACH-000663,-0.558837454498
ACH-000665,-0.156676204137
ACH-000671,-0.112974167194
ACH-000673,-0.167140301425
ACH-000676,-0.08163423079110001
ACH-000677,-0.10994461521700001
ACH-000681,-0.20061344557500002
ACH-000682,-0.11931809904999999
ACH-000683,-0.045537386271699995
ACH-000684,0.129358117587
ACH-000688,-0.0676224707014
ACH-000693,-0.047101273855800006
ACH-000694,-0.056615061786199995
ACH-000695,-0.21375340737100001
ACH-000696,-0.156564326955
ACH-000697,0.165368075084
ACH-000699,-0.164861163652
ACH-000701,-0.309602828944
ACH-000706,-0.248776479251
ACH-000711,-0.022763265375299997
ACH-000713,-0.262946351402
ACH-000714,-0.0465092638546
ACH-000718,-0.0772714932417
ACH-000720,-0.303798639453
ACH-000721,-0.26041763266999995
ACH-000724,-0.565499397701
ACH-000725,-0.11308274094799999
ACH-000732,0.0121734217946
ACH-000734,-0.339889096601
ACH-000735,-0.08710549168739999
ACH-000736,-0.134411177619
ACH-000738,-0.05138601800440001
ACH-000746,-0.133691354398
ACH-000747,-0.13123913010500002
ACH-000748,-0.061092031896900004
ACH-000753,-0.0285515207032
ACH-000756,0.0277460401442
ACH-000757,-0.17558637811099997
ACH-000758,-0.0745338452954
ACH-000760,-0.230546285297
ACH-000763,0.20009107590599998
ACH-000764,-0.116972903948
ACH-000765,-0.10172190944399999
ACH-000766,-0.0831051675047
ACH-000767,-0.132992750784
ACH-000768,0.0218997809075
ACH-000769,-0.260241317732
ACH-000770,-0.08983880465630001
ACH-000771,0.0286061698046
ACH-000773,-0.109615060297
ACH-000776,-0.178863407335
ACH-000777,-0.19487583327799998
ACH-000778,-0.343918347451
ACH-000781,-0.00806580172568
ACH-000782,-0.0527930771907
ACH-000783,-0.202857123687
ACH-000784,-0.11248039730699999
ACH-000785,-0.0286471619232
ACH-000787,-0.392688052096
ACH-000788,-0.077175186555
ACH-000791,-0.06932834796019999
ACH-000792,-0.32731986801999996
ACH-000794,-0.15621127015900002
ACH-000796,-0.13729462557
ACH-000799,-0.150069487786
ACH-000800,-0.07422847250739999
ACH-000802,-0.205098421928
ACH-000804,-0.30573964611
ACH-000805,-0.280031356905
ACH-000809,-0.12166644407400001
ACH-000810,-0.261093114567
ACH-000811,0.0284593109359
ACH-000817,-0.09969348916089998
ACH-000819,-0.17806713206500002
ACH-000820,0.175046359297
ACH-000821,-0.22736931864100002
ACH-000822,-0.0423258564231
ACH-000823,0.00264463148109
ACH-000824,-0.413844469599
ACH-000827,-0.113922544407
ACH-000829,-0.347019285826
ACH-000831,-0.106261319201
ACH-000832,-0.0324011911738
ACH-000833,-0.266378272889
ACH-000834,-0.430802039001
ACH-000835,-0.08498460748169999
ACH-000836,-0.178020564315
ACH-000837,-0.208408106819
ACH-000838,-0.338076628646
ACH-000839,-0.09425392969860001
ACH-000840,-0.09950886438510001
ACH-000841,-0.383194247493
ACH-000843,-0.0472921187813
ACH-000846,-0.0788174371945
ACH-000847,0.0274762097035
ACH-000848,-0.126933553473
ACH-000849,-0.14218855543
ACH-000851,-0.00022532771901099998
ACH-000855,-0.0657359066546
ACH-000856,-0.18843919737599998
ACH-000858,-0.135108023256
ACH-000859,-0.331324489467
ACH-000861,-0.537174872702
ACH-000862,-0.192733734696
ACH-000865,-0.165310743029
ACH-000866,0.0383867147473
ACH-000867,-0.0808474365902
ACH-000869,0.20080112606199998
ACH-000872,-0.0049926888096800005
ACH-000873,-0.131146554531
ACH-000876,0.011385538845200001
ACH-000878,-0.130829520879
ACH-000880,-0.27002602541799997
ACH-000881,0.012949305331399999
ACH-000882,-0.153874245973
ACH-000884,-0.0978350858825
ACH-000885,-0.127014288055
ACH-000887,-0.0937954945476
ACH-000888,-0.173803029152
ACH-000889,-0.0266269841554
ACH-000890,-0.12330668717700001
ACH-000896,-0.146407481485
ACH-000898,-0.0615073579999
ACH-000900,-0.22936663239900001
ACH-000901,-0.31402835001699997
ACH-000905,0.0570522138055
ACH-000906,-0.21962552818000003
ACH-000907,0.109445774041
ACH-000910,0.0611781184132
ACH-000911,-0.189067766926
ACH-000912,-0.21918531216499998
ACH-000913,0.0480634195498
ACH-000915,-0.253324432781
ACH-000916,0.07056953935869999
ACH-000917,-0.31213995204399997
ACH-000921,0.0353596627854
ACH-000924,-0.10662177192
ACH-000926,-0.17751047686500002
ACH-000928,-0.40639004342
ACH-000929,-0.017957329158700002
ACH-000932,0.107037307295
ACH-000935,0.038683884085199995
ACH-000936,-0.184901092945
ACH-000937,-0.0669420368835
ACH-000938,0.0351532013535
ACH-000939,-0.0524862230639
ACH-000941,-0.259851286853
ACH-000943,-0.150982811394
ACH-000946,-0.13521970004
ACH-000947,-0.04757645566430001
ACH-000948,-0.325158468526
ACH-000950,-0.283659246713
ACH-000953,-0.300522289535
ACH-000957,0.0154652101082
ACH-000958,-0.215449650608
ACH-000960,-0.101559501425
ACH-000963,-0.221407041532
ACH-000968,-0.11314882130699999
ACH-000969,-0.193536065911
ACH-000973,-0.0998693527274
ACH-000974,-0.23032365446
ACH-000975,-0.0334517105331
ACH-000976,-0.222282189502
ACH-000978,-0.148351692997
ACH-000980,-0.049117347345099996
ACH-000984,-0.178078116923
ACH-000986,-0.018200385891599998
ACH-000988,-0.017802853185000002
ACH-000993,-0.336892346928
ACH-000994,-0.218878780893
ACH-000996,-0.0911354835172
ACH-001001,-0.12054461165300001
ACH-001020,0.194020022595
ACH-001028,-0.139082636524
ACH-001031,-0.210520075031
ACH-001038,-0.0613628265495
ACH-001048,-0.271955887912
ACH-001050,-0.110346697867
ACH-001053,-0.0862264407778
ACH-001054,-0.19368119574099998
ACH-001061,-0.157805753647
ACH-001067,-0.0671712004184
ACH-001075,0.29224144032
ACH-001096,-0.106238491691
ACH-001128,-0.248753942214
ACH-001134,-0.028491075851099997
ACH-001151,-0.24368547786400002
ACH-001163,-0.0902872831158
ACH-001164,-0.26228268841499996
ACH-001173,-0.23705240136300001
ACH-001183,-0.22620403064199998
ACH-001184,-0.164391538938
ACH-001190,-0.255235720549
ACH-001192,-0.301320934345
ACH-001193,0.0894001812576
ACH-001196,-0.145278473033
ACH-001197,-0.235851518987
ACH-001205,-0.31984966049400004
ACH-001211,-0.0182935874875
ACH-001212,-0.146880801965
ACH-001228,-0.155761556953
ACH-001232,-5.15118189001e-05
ACH-001239,-0.00342908258906
ACH-001274,-0.212453807537
ACH-001275,-0.019386492474099997
ACH-001277,-0.138334014702
ACH-001278,-0.192491384377
ACH-001280,-0.21990979529
ACH-001283,0.0248168805812
ACH-001289,-0.10230485781300001
ACH-001295,0.0188959287677
ACH-001300,-0.176575939322
ACH-001301,-0.07511237581760001
ACH-001302,0.10010832574999999
ACH-001303,-0.276041812393
ACH-001306,0.0478022853055
ACH-001318,-0.0071707109919600005
ACH-001322,0.243177548833
ACH-001328,-0.157343388931
ACH-001332,-0.173272572015
ACH-001333,-0.321604116945
ACH-001336,0.0434320173049
ACH-001340,0.0013442768949600001
ACH-001346,-0.210320883662
ACH-001353,-0.317970459971
ACH-001354,-0.039489443972699996
ACH-001367,0.00518295724378
ACH-001368,-0.206743342881
ACH-001374,0.384479485261
ACH-001375,-0.30971799409
ACH-001377,-0.11977443907299999
ACH-001380,-0.21460041704799998
ACH-001391,-0.227484167823
ACH-001407,0.052564385203
ACH-001408,-0.0286582334057
ACH-001413,-0.0562484765919
ACH-001430,0.07731756977269999
ACH-001431,-0.0832307555603
ACH-001450,-0.274505817593
ACH-001496,-0.0450619040208
ACH-001500,-0.44054862760200003
ACH-001521,-0.28135982366
ACH-001523,-0.166499803474
ACH-001532,-0.21789286695
ACH-001536,-0.341381082213
ACH-001550,0.058627837375
ACH-001552,-0.112011359276
ACH-001554,-0.007297894673949999
ACH-001645,-0.229657335353
ACH-001654,-0.165845993095
ACH-001715,0.0388478978307
ACH-001735,-0.0946741935523
ACH-001736,-0.09742519356080001
ACH-001737,-0.40062680288099994
ACH-001740,-0.175316796169
ACH-001745,-0.205187377772
ACH-001750,0.00914430883841
ACH-001765,-0.37596559444
ACH-001956,-0.140908317846
ACH-001957,-0.20102897177700002
