,UBE2R2 (54926)
ACH-000004,0.0693898228878
ACH-000007,-0.0079735787653
ACH-000009,-0.27227636472100003
ACH-000011,0.013821584871700002
ACH-000012,0.08464285654999999
ACH-000013,0.202043673883
ACH-000014,-0.216385920757
ACH-000015,-0.389236109723
ACH-000017,-0.609268533668
ACH-000018,-0.100169504487
ACH-000019,-0.223510718459
ACH-000021,-0.255842950167
ACH-000022,-0.0410310615293
ACH-000025,0.022657059364900003
ACH-000028,-0.043505884047300006
ACH-000030,-0.15247975664000002
ACH-000035,0.08304573378489999
ACH-000036,-0.493510228993
ACH-000037,0.115826754366
ACH-000039,-0.00302643046332
ACH-000040,0.05862485033149999
ACH-000041,-0.36464905602
ACH-000042,0.059566947607199994
ACH-000045,-0.048461089558
ACH-000047,0.305170961174
ACH-000052,-0.134893508
ACH-000053,0.10015603637399999
ACH-000054,0.014231819790000001
ACH-000055,-0.325704827499
ACH-000060,0.233640350508
ACH-000067,-0.356533562998
ACH-000070,0.248238272587
ACH-000075,-0.33678528839
ACH-000078,-0.080211683337
ACH-000082,-0.32226736399
ACH-000085,0.071967234308
ACH-000086,-0.0102822446931
ACH-000087,-0.0839110059222
ACH-000092,-0.263438109755
ACH-000095,0.123691999158
ACH-000097,-0.420644742851
ACH-000098,0.10175534399399999
ACH-000099,-0.205631173233
ACH-000108,0.159621966785
ACH-000113,-0.07595866059260001
ACH-000115,-0.20954427463199998
ACH-000116,-0.229533049792
ACH-000118,-0.11299478971100001
ACH-000120,-0.11755539571399999
ACH-000123,-0.18385172535100003
ACH-000127,-0.13399510644200002
ACH-000128,0.113747715815
ACH-000132,-0.0535964476932
ACH-000133,-0.308778246657
ACH-000137,0.151502362937
ACH-000138,-0.502388193637
ACH-000142,-0.0406843339894
ACH-000143,0.037270430425
ACH-000146,-0.0872088128248
ACH-000148,-0.17854063188900002
ACH-000150,-0.10534223672700001
ACH-000152,-0.0978166063306
ACH-000153,-0.628937734249
ACH-000159,-0.159763356424
ACH-000160,-0.152770511039
ACH-000163,0.0196548085354
ACH-000167,-0.008127474854960001
ACH-000168,-0.155335264669
ACH-000169,0.0196207431237
ACH-000178,-0.527159718183
ACH-000182,-0.0111942782955
ACH-000183,0.11433623352399999
ACH-000188,-0.0561973740464
ACH-000189,-0.225929696741
ACH-000190,-0.169359955977
ACH-000198,0.270959115744
ACH-000204,-0.380984426118
ACH-000206,0.0355976975485
ACH-000207,0.00475625566059
ACH-000211,0.131511689434
ACH-000215,-0.155066236812
ACH-000221,-0.00468305874489
ACH-000222,0.154746891
ACH-000223,-0.15675467751900002
ACH-000226,-0.0479168522336
ACH-000227,0.155282315878
ACH-000228,-0.0715276140752
ACH-000231,-0.131852741733
ACH-000232,-0.00978337022
ACH-000233,0.101255929453
ACH-000234,-0.463897219666
ACH-000235,-0.04924192987380001
ACH-000237,-0.07030476706510001
ACH-000238,-0.351594432553
ACH-000243,-0.390777267272
ACH-000244,-0.355538228846
ACH-000246,-0.128997913313
ACH-000248,-0.214675208961
ACH-000250,-0.000519341614509
ACH-000251,0.18266132571
ACH-000253,-0.0024662307412100003
ACH-000255,0.00453336741523
ACH-000256,-0.244332014907
ACH-000257,-0.18045130320500002
ACH-000258,0.0433044649842
ACH-000259,0.10080517421099999
ACH-000260,0.0575892503108
ACH-000261,-0.2468218969
ACH-000262,-0.165519476346
ACH-000263,-0.621294848002
ACH-000264,-0.0539829838043
ACH-000265,-0.16278267360200002
ACH-000266,0.0926318507494
ACH-000272,0.00694186419671
ACH-000273,-0.0033828291282800003
ACH-000274,-0.11843572839000002
ACH-000277,-0.0723851364056
ACH-000278,-0.225229459727
ACH-000279,0.0147766527229
ACH-000280,0.403056424482
ACH-000281,0.052350184007699994
ACH-000288,-0.144072410807
ACH-000291,-0.0631195344888
ACH-000293,-0.0177657257838
ACH-000294,-0.341580742595
ACH-000295,-0.205201188631
ACH-000296,-0.00849738441409
ACH-000302,0.0459707931585
ACH-000304,-0.57637063137
ACH-000307,0.0673589472291
ACH-000308,-0.0171416677088
ACH-000310,-0.0281314390177
ACH-000311,-0.0413011101016
ACH-000312,0.12150946418299999
ACH-000315,-0.0017500841232100002
ACH-000316,-0.09449393347860001
ACH-000317,-0.046600426570499995
ACH-000318,-0.0960085110317
ACH-000319,-0.175624420268
