,ANKK1 (255239)
ACH-000004,0.0428402600276
ACH-000007,0.09113992084820001
ACH-000009,-0.00548054746114
ACH-000011,0.0047059284493
ACH-000012,0.0528633637356
ACH-000013,0.0305054414701
ACH-000014,0.18395973928800002
ACH-000015,-0.08338868071700001
ACH-000017,0.12266324162
ACH-000018,-0.147314832104
ACH-000019,0.148177508095
ACH-000021,0.0331336227773
ACH-000022,0.0727278060766
ACH-000025,0.058592329331999995
ACH-000028,0.0713781891602
ACH-000030,0.0866259907112
ACH-000035,0.120836488859
ACH-000036,-0.049572779749099995
ACH-000037,-0.236845275241
ACH-000039,-0.026034111055400003
ACH-000040,-0.113504678113
ACH-000041,-0.165900296895
ACH-000042,-0.0926473809585
ACH-000045,-0.0294321488858
ACH-000047,0.0527092720156
ACH-000052,0.0884249638492
ACH-000053,-0.044110768894499996
ACH-000054,-0.08292579329739999
ACH-000055,0.20848954863
ACH-000060,-0.144097477346
ACH-000067,-0.01277273416
ACH-000070,0.0078080009904999996
ACH-000075,0.322929215784
ACH-000078,0.0180851149095
ACH-000082,0.0496743232268
ACH-000085,-0.0529955220581
ACH-000086,-0.00271723879075
ACH-000087,0.0400007931032
ACH-000092,0.032718885924400004
ACH-000095,-0.01810916164
ACH-000097,-0.047321995734
ACH-000098,0.0834101409985
ACH-000099,0.0345553412966
ACH-000108,-0.0170578231659
ACH-000113,-0.06930569065280001
ACH-000115,-0.22376146606
ACH-000116,-0.0792029830725
ACH-000118,-0.144206948851
ACH-000120,-0.04410871611409999
ACH-000123,-0.170836953909
ACH-000127,-0.039279223394
ACH-000128,0.133053681203
ACH-000132,-0.0177540118259
ACH-000133,0.010976265761
ACH-000137,-0.0192503142543
ACH-000138,-0.150975502684
ACH-000142,-0.00257903034861
ACH-000143,-0.00416812444132
ACH-000146,-0.08387228393639999
ACH-000148,-0.024140972075200003
ACH-000150,0.108577674049
ACH-000152,0.10108302954199999
ACH-000153,0.0659300318321
ACH-000159,-0.0230687541439
ACH-000160,0.0373389244889
ACH-000163,-0.0078165503805
ACH-000167,0.0913799263019
ACH-000168,-0.104381184688
ACH-000169,0.0124779972898
ACH-000178,-0.06308608747269999
ACH-000182,-0.0015586067695699999
ACH-000183,0.109806432797
ACH-000188,-0.16979702855099998
ACH-000189,-0.0994024120874
