,MT1F (4494)
ACH-000363,-0.19536517939
ACH-000364,-0.17236759473299998
ACH-000365,-0.046455767093099995
ACH-000366,-0.0471776527565
ACH-000368,-0.27894973288400005
ACH-000374,-0.11356936242900001
ACH-000375,-0.00700018264356
ACH-000376,-0.07511451110110001
ACH-000381,-0.24799876328099998
ACH-000383,-0.20983719089000002
ACH-000387,0.0454198015695
ACH-000389,-0.052865626684300004
ACH-000390,-0.159786507082
ACH-000393,-0.0773351718663
ACH-000395,-0.14952944529999998
ACH-000397,-0.201801992047
ACH-000401,-0.224104053289
ACH-000402,-0.20320593664900002
ACH-000403,-0.0953104814162
ACH-000404,0.061520280526999996
ACH-000406,-0.0147045923061
ACH-000407,-0.00332635159408
ACH-000408,-0.131298893799
ACH-000410,-0.10634704297599999
ACH-000411,-0.36818906541900004
ACH-000414,-0.00033719090680100003
ACH-000415,-0.10740897564200001
ACH-000416,-0.105093794642
ACH-000420,-0.0946788433671
ACH-000421,-0.123528426585
ACH-000424,-0.204981356493
ACH-000425,-0.178393548911
ACH-000426,-0.257566016605
ACH-000427,-0.109423345204
ACH-000433,-0.269662388092
ACH-000436,-0.160530799351
ACH-000444,-0.206446435078
ACH-000445,-0.017457389451299998
ACH-000448,-0.248504561723
ACH-000450,-0.0412168376224
ACH-000452,-0.0356394951546
ACH-000454,-0.301869798087
ACH-000458,-0.12402612429899999
ACH-000459,-0.2056656415
ACH-000460,-0.0534478050678
ACH-000461,-0.194433693794
ACH-000463,-0.09344229310049999
ACH-000464,0.0475598047101
ACH-000466,-0.144345155285
ACH-000467,-0.24525760902
ACH-000468,-0.15263033442600002
ACH-000469,-0.237838231838
ACH-000470,-0.0801762721442
ACH-000471,-0.21374981897300002
ACH-000472,-0.112713623232
ACH-000473,-0.12475044208799999
ACH-000475,-0.313844557427
ACH-000476,-0.33954798659999996
ACH-000477,0.145873356005
ACH-000480,-0.177239734447
ACH-000481,-0.0147123680931
ACH-000483,-0.03548419922880001
ACH-000484,-0.12784138593
ACH-000485,-0.160248436935
ACH-000486,-0.138588059362
ACH-000487,-0.169130752938
ACH-000488,-0.549796756034
ACH-000490,-0.21506962873399998
ACH-000491,-0.149405236256
ACH-000495,-0.08410385977330001
ACH-000496,-0.0291770650361
ACH-000499,-0.241826262177
ACH-000500,-0.546528519441
ACH-000502,-0.112332808447
ACH-000503,-0.06334053184840001
ACH-000505,-0.350566427925
ACH-000507,-0.317443132716
ACH-000510,-0.051704550255500005
ACH-000511,-0.33591727848499997
ACH-000512,0.28785552324499997
ACH-000516,-0.208221100989
ACH-000517,-0.153099980444
ACH-000518,-0.21348063762800001
ACH-000520,-0.296847872494
ACH-000521,-0.150495125821
ACH-000522,-0.351628585556
ACH-000524,-0.0500978892691
ACH-000527,-0.173643773776
ACH-000528,-0.09769891073860001
ACH-000537,-0.326705798771
ACH-000541,-0.343469193549
ACH-000542,-0.149101425737
ACH-000544,-0.23292872351399999
ACH-000545,-0.0874657491148
ACH-000547,-0.249208564007
ACH-000548,-0.309531355102
ACH-000549,-0.37462700778499997
ACH-000550,-0.325053868568
ACH-000552,-0.151181291265
ACH-000556,-0.286203721942
ACH-000557,0.160376169644
ACH-000570,-0.208688874244
ACH-000571,-0.229553103195
ACH-000573,-0.150545164632
ACH-000576,-0.181751036437
ACH-000580,-0.16859459686900002
ACH-000584,-0.121303732653
ACH-000585,-0.09793084827469999
ACH-000588,-0.107967010696
ACH-000589,-0.38600855227200004
ACH-000591,-0.267109522734
ACH-000593,-0.15638284257
ACH-000600,-0.179969846774
ACH-000601,-0.106724415231
ACH-000604,-0.244365306906
ACH-000605,-0.20430434269499997
ACH-000606,-0.12767147058800002
ACH-000608,-0.0346213834546
ACH-000614,-0.0450056243626
ACH-000616,-0.28383392842300004
ACH-000618,-0.19493208501200002
ACH-000619,-0.23630820675099998
ACH-000620,-0.147762658594
ACH-000621,-0.210198455403
ACH-000622,-0.046300352726499995
ACH-000623,-0.18797780628199998
ACH-000624,-0.15575196919700002
ACH-000627,0.0565730915888
ACH-000630,-0.11702983747300001
ACH-000632,-0.20507730787
ACH-000633,0.018644638031400002
ACH-000637,-0.40653600398
ACH-000638,0.0100094729975
ACH-000646,-0.19179192398800002
ACH-000647,-0.321584628659
ACH-000648,-0.415974575485
ACH-000649,-0.0756318790928
ACH-000651,-0.308156880453
ACH-000652,0.013145078147200001
ACH-000653,-0.162845597445
ACH-000657,-0.148174435555
ACH-000658,-0.301482783152
ACH-000661,-0.0500627649522
ACH-000662,0.24275801557399998
ACH-000663,-0.251072272396
ACH-000665,0.132183972462
ACH-000671,-0.134265626646
ACH-000673,-0.020148864518500002
ACH-000676,0.0638966380081
ACH-000677,-0.144381221038
ACH-000681,0.075107113538
ACH-000682,-0.07967659596260002
ACH-000683,-0.00856503032189
ACH-000684,0.019537443677700002
ACH-000688,-0.063966120074
ACH-000693,-0.147438365832
ACH-000694,-0.0535689721325
ACH-000695,-0.332579262556
ACH-000696,-0.146871076919
ACH-000697,-0.0775199598506
ACH-000699,-0.050240626447599995
ACH-000701,-0.298814900163
ACH-000706,-0.0196481768383
ACH-000711,-0.10616213164999999
ACH-000713,-0.431430726624
ACH-000714,-0.201903944029
ACH-000718,-0.0253463788424
ACH-000720,-0.10313121088400001
ACH-000721,-0.21998104674400001
ACH-000724,-0.49541005799500004
ACH-000725,-0.00361430169129
ACH-000732,-0.0366753970164
ACH-000734,-0.11126839617499999
ACH-000735,-0.155306587928
ACH-000736,-0.0871098298511
ACH-000738,-0.24921512347199998
ACH-000746,-0.11071622384000002
ACH-000747,-0.131639757574
ACH-000748,-0.172386851381
ACH-000753,-0.101610016513
ACH-000756,-0.24006056605599999
ACH-000757,-0.0757711698372
ACH-000758,-0.5671102937100001
ACH-000760,-0.0856664502733
ACH-000763,-0.31280368906399997
ACH-000764,-0.22248549219799998
ACH-000765,0.057808249638400006
ACH-000766,-0.0818748120172
ACH-000767,-0.126360521279
ACH-000768,-0.16866564417100002
ACH-000769,-0.146694099498
ACH-000770,-0.251050661502
ACH-000771,-0.120066557545
ACH-000773,-0.142168033136
ACH-000776,-0.176125304166
ACH-000777,-0.09451669795710001
ACH-000778,-0.42921249073
ACH-000781,-0.032642804933700004
ACH-000782,0.0248193239592
ACH-000783,-0.32741531652
ACH-000784,-0.19875324977800002
ACH-000785,-0.160165769004
ACH-000787,-0.132659968684
ACH-000788,-0.0879279574268
ACH-000791,-0.0102210191561
ACH-000792,-0.0575964898656
ACH-000794,-0.166383198079
ACH-000796,-0.137122883201
ACH-000799,-0.0425643783701
ACH-000800,-0.161112605239
ACH-000802,-0.170044765185
ACH-000804,0.18202167606699998
ACH-000805,-0.200228736525
ACH-000809,-0.131053695376
ACH-000810,-0.291028290202
ACH-000811,-0.054365629461300004
ACH-000817,-0.573764788306
ACH-000819,-0.186310523433
ACH-000820,0.22408359576900003
ACH-000821,-0.51726725023
ACH-000822,0.0138382751774
ACH-000823,-0.0617168091441
ACH-000824,-0.15558583606899998
ACH-000827,-0.131742545542
ACH-000829,-0.210848292025
ACH-000831,-0.20144107730900002
ACH-000832,0.00145709306094
ACH-000833,-0.314450668185
ACH-000834,-0.310240047483
ACH-000835,-0.0661364607566
ACH-000836,-0.109553547862
ACH-000837,-0.0330928820241
ACH-000838,-0.19681830978300002
ACH-000839,-0.16376852719499999
ACH-000840,-0.40599994681900003
ACH-000841,-0.0653254525476
ACH-000843,0.0015702659771
ACH-000846,-0.342003423756
ACH-000847,-0.198800497233
ACH-000848,-0.234184007646
ACH-000849,-0.0728291261459
ACH-000851,-0.0713764860745
ACH-000855,-0.101239666615
ACH-000856,-0.100346232049
ACH-000858,-0.127850698849
ACH-000859,0.0349043137289
ACH-000861,-0.14432166938899998
ACH-000862,-0.112044936777
ACH-000865,-0.0557767208472
ACH-000866,-0.0963911318002
ACH-000867,-0.192138476039
ACH-000869,-0.166522392583
ACH-000872,0.0206412271335
ACH-000873,-0.039782743238
ACH-000876,-0.149572346283
ACH-000878,-0.22159466292399999
ACH-000880,-0.121350676283
ACH-000881,-0.05023745987290001
ACH-000882,-0.0425176783847
ACH-000884,0.07519635056599999
ACH-000885,-0.123322571765
ACH-000887,-0.118028178524
ACH-000888,-0.120408242832
ACH-000889,-0.17809990329
ACH-000890,-0.0913986558208
ACH-000896,0.084283743507
ACH-000898,-0.10849006600500001
ACH-000900,-0.0166285459632
ACH-000901,-0.0429223721459
ACH-000905,-0.207280635095
ACH-000906,-0.13136072806399998
ACH-000907,-0.269045381229
ACH-000910,-0.119536399988
ACH-000911,-0.235744017515
ACH-000912,-0.136216051561
ACH-000913,-0.0119430008129
ACH-000915,-0.244950337368
ACH-000916,0.41815380345299996
ACH-000917,-0.021915605366000002
ACH-000921,-0.196975588787
ACH-000924,-0.082956383193
ACH-000926,-0.128801385276
ACH-000928,-0.329335947772
ACH-000929,-0.19830788374400002
ACH-000932,-0.307300955961
ACH-000935,0.0348908724175
ACH-000936,-0.255439728959
ACH-000937,0.007303716754159999
ACH-000938,0.014649759603299999
ACH-000939,0.000226532413629
ACH-000941,-0.261519291226
ACH-000943,-0.20199073039299997
ACH-000946,-0.43603287760700005
ACH-000947,-0.183170288664
ACH-000948,-0.36984657902900003
ACH-000950,-0.431943168283
ACH-000953,-0.131744778321
ACH-000957,0.0638789663015
ACH-000958,-0.289031564793
ACH-000960,-0.118672285939
ACH-000963,-0.20513476037
ACH-000968,-0.15385662904
ACH-000969,-0.198616861356
ACH-000973,-0.24307861873000003
ACH-000974,-0.240699584377
ACH-000975,0.0843448720881
ACH-000976,-0.376327848812
ACH-000978,-0.35943402288000004
ACH-000980,-0.199323896254
ACH-000984,0.0433895105322
ACH-000986,-0.27888984963
ACH-000988,-0.121717698429
ACH-000993,-0.123838600066
ACH-000994,-0.39682514640699995
ACH-000996,-0.241247657188
ACH-001001,-0.23693250820300002
ACH-001020,-0.240063587649
ACH-001028,-0.120424074883
ACH-001031,-0.23839596443799999
ACH-001038,-0.211500147249
ACH-001048,-0.0037252106184400002
ACH-001050,-0.283856510244
ACH-001053,0.0589972814052
ACH-001054,0.156469936527
ACH-001061,-0.22272171389000003
ACH-001067,-0.0023924261476599997
ACH-001075,-0.195098730914
ACH-001096,-0.206507200924
ACH-001128,-0.349676614036
ACH-001134,-0.0647589559277
ACH-001151,-0.12971080748299998
ACH-001163,-0.15990350150000002
ACH-001164,-0.25325635696
ACH-001173,-0.175548769323
ACH-001183,-0.27338978112
ACH-001184,0.289694384489
ACH-001190,-0.264501650538
ACH-001192,-0.151157786116
ACH-001193,0.0234736906672
ACH-001196,0.057866536042
ACH-001197,-0.025415953128900003
ACH-001205,-0.230454340585
ACH-001211,-0.133532872391
ACH-001212,-0.141295057599
ACH-001228,-0.115541350618
ACH-001232,-0.09620453710389999
ACH-001239,-0.171096961609
ACH-001274,-0.228282389049
ACH-001275,-0.037513918680500004
ACH-001277,-0.149221069746
ACH-001278,-0.0780890230837
ACH-001280,-0.0974785224383
ACH-001283,-0.18770073715399999
ACH-001289,-0.26200905682799996
ACH-001295,-0.100331383927
ACH-001300,-0.27728569959399996
ACH-001301,-0.160535287691
ACH-001302,-0.372030334394
ACH-001303,0.197395719418
ACH-001306,-0.187743727432
ACH-001318,-0.163998100143
ACH-001322,-0.24847883308899998
ACH-001328,-0.100188993026
ACH-001332,-0.24895114789500003
ACH-001333,-0.30221893538
ACH-001336,-0.331209490866
ACH-001340,-0.20599815176
ACH-001346,0.0479799246223
ACH-001353,-0.16965456678
ACH-001354,-0.034112199044
ACH-001367,0.006509700661770001
ACH-001368,-0.129629591056
ACH-001374,-0.21937619761399998
ACH-001375,-0.22095686417500002
ACH-001377,-0.317917708337
ACH-001380,-0.185366197042
ACH-001391,-0.318511506503
ACH-001407,-0.163130273603
ACH-001408,-0.158154120118
ACH-001413,-0.251781155265
ACH-001430,-0.20646290608600001
ACH-001431,-0.005262439888740001
ACH-001450,-0.227656190691
ACH-001496,-0.050134645653
ACH-001500,-0.0668052089286
ACH-001521,0.141721927918
ACH-001523,-0.115898444513
ACH-001532,-0.0831372038529
ACH-001536,-0.249141399428
ACH-001550,-0.0980184956736
ACH-001552,-0.14469505816
ACH-001554,-0.10512202307299999
ACH-001645,-0.11808149529300001
ACH-001654,-0.153432591382
ACH-001715,0.0769542309064
ACH-001735,-0.368166769266
ACH-001736,-0.201374413922
ACH-001737,-0.294076517668
ACH-001740,0.0170150643543
ACH-001745,0.0321737779077
ACH-001750,-0.22727324303899998
ACH-001765,-0.114204543619
ACH-001956,-0.14568984512
ACH-001957,-0.126868925711
