,POGZ (23126)
ACH-000189,-0.806408725417
ACH-000190,-0.517402211084
ACH-000198,-0.796926832479
ACH-000204,-0.724560221511
ACH-000206,-0.344449166148
ACH-000207,-0.316302886193
ACH-000211,-0.578179084671
ACH-000215,-0.723341276425
ACH-000221,-0.519571111678
ACH-000222,-0.340447131286
ACH-000223,-0.6527345985949999
ACH-000226,-0.45515013261299997
ACH-000227,-0.598739660781
ACH-000228,-0.40901671947400003
ACH-000231,-0.719007783723
ACH-000232,-0.683123311901
ACH-000233,-0.5278421664190001
ACH-000234,-0.7011214345260001
ACH-000235,-0.708576530437
ACH-000237,-0.418682944555
ACH-000238,-0.5480375385490001
ACH-000243,-0.552001934444
ACH-000244,-0.492993647429
ACH-000246,-0.757524215111
ACH-000248,-0.587499367626
ACH-000250,-0.634345450615
ACH-000251,-0.5244013255860001
ACH-000253,-0.938341435671
ACH-000255,-0.521086810078
ACH-000256,-0.579224199844
ACH-000257,-0.608738177902
ACH-000258,-0.58364563073
ACH-000259,-0.5465885285809999
ACH-000260,-0.66379175153
ACH-000261,-0.621430880127
ACH-000262,-0.303409739364
ACH-000263,-0.681067441869
ACH-000264,-0.910909345486
ACH-000265,-0.42766664608599997
ACH-000266,-0.684023396241
ACH-000272,-0.594685127546
ACH-000273,-0.823135406526
ACH-000274,-0.7617097555600001
ACH-000277,-0.443142704948
ACH-000278,-0.246144720861
ACH-000279,-0.689570478896
ACH-000280,-0.5801457997739999
ACH-000281,-0.40480144748
ACH-000288,-0.453439080441
ACH-000291,-0.81597781093
ACH-000293,-0.644044868478
ACH-000294,-0.11729277815099999
ACH-000295,-0.6447416447909999
ACH-000296,-0.617234737431
ACH-000302,-0.6960839467479999
ACH-000304,-0.727127871909
ACH-000307,-0.422251639397
ACH-000308,-0.747778508784
ACH-000310,-0.824096736683
ACH-000311,-0.6672549912210001
ACH-000312,-0.622467986283
ACH-000315,-0.381359117355
ACH-000316,-0.590204765412
ACH-000317,-0.366371278976
ACH-000318,-0.442675436122
ACH-000319,-0.43837298180699996
ACH-000320,-0.3519370941400001
ACH-000322,-0.558147780848
ACH-000323,-0.812077898882
ACH-000324,-0.654581735458
ACH-000329,-0.687371000626
ACH-000330,-0.746888330688
ACH-000331,-0.504013360219
ACH-000332,-0.7147025457899999
ACH-000334,-0.8867455895299999
ACH-000335,-0.310420135624
ACH-000336,-0.723655547978
ACH-000337,-0.529208292361
ACH-000339,-0.511698035842
ACH-000341,-0.8240241099969999
ACH-000348,-0.504248334633
ACH-000350,-0.60306212182
ACH-000352,-0.736141594637
ACH-000356,-0.8164375277439999
ACH-000361,-0.266563015881
ACH-000362,-0.646503807821
ACH-000363,-0.7107049624519999
ACH-000364,-0.290731958769
ACH-000365,-0.778255604741
ACH-000366,-0.47129517958000006
ACH-000368,-0.6017926471230001
ACH-000374,-0.520658225384
ACH-000375,-0.847537047402
ACH-000376,-0.756078773919
ACH-000381,-0.485739597985
ACH-000383,-0.8038109327140001
ACH-000387,-0.557274786191
ACH-000389,-0.37634433757799995
ACH-000390,-0.6003026085409999
ACH-000393,-0.8549400836319999
ACH-000395,-0.542167060228
ACH-000397,-0.508292625251
ACH-000401,-0.438918926704
ACH-000402,-0.274134065214
ACH-000403,-0.714826713626
ACH-000404,-0.818990752493
ACH-000406,-0.491206201561
ACH-000407,-0.576664493126
ACH-000408,-0.244116910798
ACH-000410,-0.555780088103
ACH-000411,-0.623133771871
ACH-000414,-0.657692393718
ACH-000415,-0.721922404979
ACH-000416,-0.670681034589
ACH-000420,-0.531650686033
ACH-000421,-0.584385757074
ACH-000424,-0.663899656429
ACH-000425,-0.914916865592
ACH-000426,-0.801705403102
ACH-000427,-0.949852991724
ACH-000433,-0.796054820255
ACH-000436,-0.810660427189
ACH-000444,-0.299618325191
ACH-000445,-0.339684848221
ACH-000448,-0.761602451632
ACH-000450,-0.6006014409489999
ACH-000452,-0.529925685414
ACH-000454,-0.44453334170599995
ACH-000458,-0.581494681103
ACH-000459,-0.264023010672
ACH-000460,-0.417123135392
ACH-000461,-0.432072740214
ACH-000463,-0.52642222179
ACH-000464,-0.605265867746
ACH-000466,-0.579837026466
ACH-000467,-0.612479349041
ACH-000468,-0.48648281733599996
ACH-000469,-0.535607609142
ACH-000470,-0.6396144330100001
ACH-000471,-0.664038672914
ACH-000472,-0.762795602673
ACH-000473,-0.580957082024
ACH-000475,-0.704191545302
ACH-000476,-0.416691178002
ACH-000477,-0.43268763566299995
ACH-000480,-0.594748613564
ACH-000481,-0.40383054126999995
ACH-000483,-0.41509325519699997
ACH-000484,-0.8741951562829999
ACH-000485,-0.716523421455
ACH-000486,-0.568219904415
ACH-000487,-0.5808439781970001
ACH-000488,-0.49085801914
ACH-000490,-0.476010387421
ACH-000491,-0.540738889925
ACH-000495,-0.884328445586
ACH-000496,-0.465579780067
ACH-000499,-0.329999398526
ACH-000500,-0.860433550728
ACH-000502,-0.632045459922
ACH-000503,-0.286675381144
ACH-000505,-0.491855627447
ACH-000507,-0.6034505146069999
ACH-000510,-0.630875399714
ACH-000511,-0.6042358757680001
ACH-000512,-0.376895667563
ACH-000516,-0.728302023064
ACH-000517,-0.9084674657549999
ACH-000518,-0.45016972574299996
ACH-000520,-0.622171709686
ACH-000521,-0.5560258415070001
ACH-000522,-0.858395600297
ACH-000524,-0.789217378311
ACH-000527,-0.534346225911
ACH-000528,-0.441941608836
ACH-000537,-0.574948291919
ACH-000541,-0.45933462928999996
ACH-000542,-0.6760615364110001
ACH-000544,-0.43518583637900005
ACH-000545,-0.543847392423
ACH-000547,-0.62418261695
ACH-000548,-0.29286611910599997
ACH-000549,-0.444091086859
ACH-000550,-0.23799415511500002
ACH-000552,-0.566514240751
ACH-000556,-0.716656477784
ACH-000557,-0.989872629575
ACH-000570,-0.322599871145
ACH-000571,-0.805888452596
ACH-000573,-0.585822842989
ACH-000576,-0.369776246423
ACH-000580,-0.39887111211
ACH-000584,-0.769314631706
ACH-000585,-0.40002132745200003
ACH-000588,-0.675997370457
ACH-000589,-0.493120336915
ACH-000591,-0.310526863305
ACH-000593,-0.6039325637830001
ACH-000600,-0.733440315315
ACH-000601,-0.608647401646
ACH-000604,-0.607526351366
ACH-000605,-0.578159435298
ACH-000606,-0.574857046577
ACH-000608,-0.75414625156
ACH-000614,-0.86793299596
ACH-000616,-0.641240556985
ACH-000618,-0.440344390076
ACH-000619,-0.641927746722
ACH-000620,-0.7452905402860001
ACH-000621,-0.828925058559
ACH-000622,-0.549025907349
ACH-000623,-0.598131977194
ACH-000624,-0.742507059007
ACH-000627,-0.616746067477
ACH-000630,-0.45716760987899996
ACH-000632,-0.569044099784
ACH-000633,-0.570920494079
ACH-000637,-0.360153068709
ACH-000638,-0.500909616627
ACH-000646,-0.778612964146
ACH-000647,-0.8566548490170001
ACH-000648,-0.5909803139350001
ACH-000649,-0.581477215655
ACH-000651,-0.583376671289
ACH-000652,-0.494910539613
ACH-000653,-0.8255570098280001
ACH-000657,-0.667458531326
ACH-000658,-0.628303840006
ACH-000661,-0.574591693874
ACH-000662,-0.5362929451439999
ACH-000663,-0.527613502526
ACH-000665,-0.762417352035
ACH-000671,-0.543683584449
ACH-000673,-0.6731450318690001
ACH-000676,-0.687666457692
ACH-000677,-0.5121737007899999
ACH-000681,-0.5245852006989999
ACH-000682,-0.722840652431
ACH-000683,-0.922642301867
ACH-000684,-0.50926993666
ACH-000688,-0.534712760627
ACH-000693,-0.617137432911
ACH-000694,-0.446021453679
ACH-000695,-0.60404790622
ACH-000696,-0.600031135764
ACH-000697,-0.503223726301
ACH-000699,-0.550191099257
ACH-000701,-0.40682950957900005
ACH-000706,-0.524393002632
ACH-000711,-0.697654813816
ACH-000713,-0.780150540837
ACH-000714,-0.46591339401799997
ACH-000718,-0.6091950362699999
ACH-000720,-0.658436797293
ACH-000721,-0.7848709190600001
ACH-000724,-0.698562734933
ACH-000725,-1.11200930866
ACH-000732,-0.473225237913
ACH-000734,-0.44512915541599996
ACH-000735,-0.754632562086
ACH-000736,-0.53008019796
ACH-000738,-0.498066344366
ACH-000746,-0.6070120953589999
ACH-000747,-0.68106527221
ACH-000748,-0.492018257035
ACH-000753,-0.445076281325
ACH-000756,-0.6372486258560001
ACH-000757,-0.675479333173
ACH-000758,-0.543506280532
ACH-000760,-0.806906503698
ACH-000763,-0.874199695827
ACH-000764,-0.38527911575499996
ACH-000765,-0.42533429883699997
ACH-000766,-0.5352978438699999
ACH-000767,-0.496695172564
ACH-000768,-0.26525506485399997
ACH-000769,-0.717986108217
ACH-000770,-0.585018222474
ACH-000771,-0.37518724546300003
ACH-000773,-0.31565764406999997
ACH-000776,-0.377057934054
ACH-000777,-0.419342751051
ACH-000778,-0.40484776848399995
ACH-000781,-0.5231904488579999
ACH-000782,-0.6755440696930001
ACH-000783,-0.833123231061
ACH-000784,-0.386500758671
ACH-000785,-0.881923790376
ACH-000787,-0.47992913775
ACH-000788,-0.760307824611
ACH-000791,-0.629363184597
ACH-000792,-0.280355925555
ACH-000794,-0.582162400604
ACH-000796,-0.8925514208399999
ACH-000799,-1.0499372012600001
ACH-000800,-0.328538156497
ACH-000802,-0.316743822585
ACH-000804,-0.7882007816709999
ACH-000805,-0.848990812763
ACH-000809,-0.564188563477
ACH-000810,-0.512070791967
ACH-000811,-0.632215309483
ACH-000817,-0.632566851078
ACH-000819,-0.614083139506
ACH-000820,-0.197098766545
ACH-000821,-0.600736915323
ACH-000822,-1.2323849059799998
ACH-000823,-0.353575806286
ACH-000824,-0.702323736771
ACH-000827,-0.41240385559299997
ACH-000829,-0.384945492351
ACH-000831,-0.457189526107
ACH-000832,-0.47670210625799997
ACH-000833,-0.10158636464700001
ACH-000834,-0.488124373205
ACH-000835,-0.494333366722
ACH-000836,-0.590864254432
ACH-000837,-0.44862279638499997
ACH-000838,-0.464809772311
ACH-000839,-0.4712347956600001
ACH-000840,-0.572949482523
ACH-000841,-0.439492629186
ACH-000843,-0.38298124544
ACH-000846,-0.345556591267
ACH-000847,-0.493063701003
ACH-000848,-0.694879257023
ACH-000849,-0.750768849749
ACH-000851,-0.480452137449
ACH-000855,-0.583131868244
ACH-000856,-0.630757879908
ACH-000858,-0.416498986409
ACH-000859,-0.48054047865099997
ACH-000861,-0.373690932633
ACH-000862,-0.44135406913099995
ACH-000865,-0.42637859552100005
ACH-000866,-0.686313171388
ACH-000867,-0.7260296742129999
ACH-000869,-0.719093319059
ACH-000872,-0.47543274234
ACH-000873,-0.358686200343
ACH-000876,-0.841395220571
ACH-000878,-0.35587665423
ACH-000880,-0.9658463332780001
ACH-000881,-0.535004061541
ACH-000882,-0.63681798509
ACH-000884,-0.633140888487
ACH-000885,-0.511788592557
ACH-000887,-0.7125389938310001
ACH-000888,-0.743660019021
ACH-000889,-0.767958322834
ACH-000890,-0.5734497683690001
ACH-000896,-0.8031876875920001
ACH-000898,-0.46431029219400005
ACH-000900,-0.569974844497
ACH-000901,-0.763227106425
ACH-000905,-0.44157783504799997
ACH-000906,-0.549108203711
ACH-000907,-0.5766019091160001
ACH-000910,-0.8084720548790001
ACH-000911,-0.40503537571099996
ACH-000912,-0.349419170941
ACH-000913,-0.261712881627
ACH-000915,-0.7187028207989999
ACH-000916,-0.996861153892
ACH-000917,-0.7172035127609999
ACH-000921,-0.619478725647
ACH-000924,-0.600426121796
ACH-000926,-0.594489551701
ACH-000928,-0.755390336182
ACH-000929,-0.503550810383
ACH-000932,-0.678090140565
ACH-000935,-0.38518633071
ACH-000936,-0.474792077422
ACH-000937,-0.652658991
ACH-000938,-0.646741331563
ACH-000939,-0.177611971663
ACH-000941,-0.36825734622
ACH-000943,-0.530921670434
ACH-000946,-0.5882551642989999
ACH-000947,-0.62811459263
ACH-000948,-0.618833897272
ACH-000950,-0.454135210408
ACH-000953,-0.729031589909
ACH-000957,-0.46455026992200005
ACH-000958,-0.5193086197
ACH-000960,-0.778538834929
ACH-000963,-1.2971536493200002
ACH-000968,-0.6838152562450001
ACH-000969,-0.681799811081
ACH-000973,-0.689642313406
ACH-000974,-0.7199035728309999
ACH-000975,-0.56587949493
ACH-000976,-0.444623920949
ACH-000978,-0.9456813929610001
ACH-000980,-0.618614722505
ACH-000984,-0.765003060608
ACH-000986,-0.737408825669
ACH-000988,-0.506134372724
ACH-000993,-0.571719271025
ACH-000994,-0.675192523099
ACH-000996,-0.624787989757
ACH-001001,-0.6381373503019999
ACH-001020,-0.586485790551
ACH-001028,-0.860729392428
ACH-001031,-0.757917193325
ACH-001038,-0.777747760576
ACH-001048,-0.36016066587800005
ACH-001050,-0.676428880019
ACH-001053,-0.66180235055
ACH-001054,-0.9178919539799999
ACH-001061,-0.51275670868
ACH-001067,-0.480194036471
ACH-001075,-0.59434073868
ACH-001096,-0.642889407363
ACH-001128,-0.430378223859
ACH-001134,-0.568837139196
ACH-001151,-0.578844100141
ACH-001163,-0.6651790697469999
ACH-001164,-0.690783844572
ACH-001173,-0.7257742605449999
ACH-001183,-0.519700384922
ACH-001184,-0.6905568029870001
ACH-001190,-0.507005283946
ACH-001192,-0.54241144615
ACH-001193,-0.709864934262
ACH-001196,-0.599966544031
ACH-001197,-0.323994823548
ACH-001205,-0.9822877528120001
ACH-001211,-0.592079413582
ACH-001212,-0.605383593972
ACH-001228,-0.519391557999
ACH-001232,-0.701217723489
ACH-001239,-0.858783624815
ACH-001274,-0.229612723365
ACH-001275,-0.730937529267
ACH-001277,-0.43739658805799997
ACH-001278,-0.398689592768
ACH-001280,-0.39695258872
ACH-001283,-0.451679756484
ACH-001289,-0.405932774035
ACH-001295,-0.675543619783
ACH-001300,-0.492495628318
ACH-001301,-0.858844000982
ACH-001302,-0.36886298832599995
ACH-001303,-0.9241548675700001
ACH-001306,-0.528330689806
ACH-001318,-0.5477444611410001
ACH-001322,-0.421468997158
ACH-001328,-0.585629954695
ACH-001332,-0.7731008638879999
ACH-001333,-0.331063931781
ACH-001336,-0.591144687911
ACH-001340,-0.63326980643
ACH-001346,-0.21804600568399998
ACH-001353,-0.682232019064
ACH-001354,-0.610394845743
ACH-001367,-0.297906970724
ACH-001368,-0.8065587040440001
ACH-001374,-0.766517854821
ACH-001375,-0.422229326034
ACH-001377,-0.45279302671099997
ACH-001380,-0.687446349323
ACH-001391,-0.6753071123759999
ACH-001407,-0.453827291993
ACH-001408,-0.426378949072
ACH-001413,-0.49562087320500003
ACH-001430,-0.561846450545
ACH-001431,-1.00918902778
ACH-001450,-0.8172772858670001
ACH-001496,-0.461371325296
ACH-001500,-0.602725876827
ACH-001521,-0.748108163251
ACH-001523,-0.5543183198030001
ACH-001532,-0.64956677167
ACH-001536,-0.43680414992
ACH-001550,-0.48899796970700005
ACH-001552,-0.629120627673
ACH-001554,-0.617227038924
ACH-001645,-0.650134617346
ACH-001654,-0.604989989903
ACH-001715,-0.64950366331
ACH-001735,-0.646626291775
ACH-001736,-0.8697246694799999
ACH-001737,-0.63101956328
ACH-001740,-0.383804143389
ACH-001745,-0.647088100203
ACH-001750,-0.433282648675
ACH-001765,-0.6192256660450001
ACH-001956,-0.48119642452
ACH-001957,-0.6200655714159999
