,DNAAF1 (123872)
ACH-000004,0.196407145726
ACH-000007,0.0588910015678
ACH-000009,0.17845828116999998
ACH-000011,0.0716523911084
ACH-000012,0.0411515074264
ACH-000013,0.020359071092
ACH-000014,0.0214686748189
ACH-000015,0.0833645994566
ACH-000017,0.058631608636099994
ACH-000018,0.0835337376705
ACH-000019,0.126308777147
ACH-000021,0.10470882816299999
ACH-000022,0.136274051003
ACH-000025,-0.0490596252645
ACH-000028,0.248779792976
ACH-000030,0.0992802975883
ACH-000035,0.0675910778461
ACH-000036,0.0672806210794
ACH-000037,0.0962570840697
ACH-000039,0.10985166329500001
ACH-000040,0.17680046365200003
ACH-000041,0.20637402273400002
ACH-000042,0.0610811311341
ACH-000045,0.0938260118653
ACH-000047,0.051077899216
ACH-000052,0.0494293243631
ACH-000053,0.10389496431399999
ACH-000054,0.203358358446
ACH-000055,0.0498336857302
ACH-000060,0.113396870807
ACH-000067,0.151576950219
ACH-000070,0.0712908090157
ACH-000075,0.220497048346
ACH-000078,0.115032107916
ACH-000082,0.0956351677413
ACH-000085,0.107628970285
ACH-000086,0.23352101807700001
ACH-000087,0.389005467127
ACH-000092,0.188638140364
ACH-000095,0.0570629423704
ACH-000097,0.21597193282
ACH-000098,0.11396562611300001
ACH-000099,0.09198201083669999
ACH-000108,-0.0124448146848
ACH-000113,0.134199695796
ACH-000115,-0.025799354571
ACH-000116,0.128567148144
ACH-000118,0.109885768929
ACH-000120,0.14487093964000003
ACH-000123,-0.00100580344673
ACH-000127,0.038602395924699995
ACH-000128,-0.004297281293479999
ACH-000132,0.0790493365685
ACH-000133,0.0934945373456
ACH-000137,0.128199963571
ACH-000138,0.18073978682999997
ACH-000142,0.0150740369854
ACH-000143,-0.08314354694000001
ACH-000146,-0.07858345527989999
ACH-000148,0.09375523622069999
ACH-000150,0.162795857724
ACH-000152,0.030110483217700004
ACH-000153,0.207264743099
ACH-000159,0.23211833978799998
ACH-000160,0.10912779034000002
ACH-000163,-0.0356321771471
ACH-000167,0.152220684172
ACH-000168,0.20238927649500002
ACH-000169,0.170921033484
ACH-000178,0.120753238411
ACH-000182,0.09871919911900001
ACH-000183,0.17350069733399998
ACH-000188,0.0710933225783
ACH-000189,0.18029174104200002
ACH-000190,0.289589591137
ACH-000198,0.051880914969800004
ACH-000204,0.0207608754547
ACH-000206,0.611920700089
ACH-000207,0.0934499721792
ACH-000211,0.190977344418
ACH-000215,0.0956432097717
ACH-000221,0.26189316739199997
ACH-000222,0.0280115581403
ACH-000223,0.169321913853
ACH-000226,0.13710690814
ACH-000227,-0.00826676241566
ACH-000228,0.189849634958
ACH-000231,0.0392459522035
ACH-000232,0.156909758471
ACH-000233,0.129616238653
ACH-000234,0.127771036197
ACH-000235,0.0761415991619
ACH-000237,0.0352832672278
ACH-000238,0.134358273912
ACH-000243,0.07405553986130001
ACH-000244,0.112690055743
ACH-000246,0.180238104773
ACH-000248,0.00365321491213
ACH-000250,0.0609486474555
ACH-000251,0.0938165752698
ACH-000253,0.12442533642100001
ACH-000255,0.120892571345
ACH-000256,0.25721641616
ACH-000257,0.0613967622249
ACH-000258,0.220667925046
ACH-000259,0.11615390312799999
ACH-000260,0.172813947509
ACH-000261,0.14666028044600002
ACH-000262,0.156476315087
ACH-000263,0.319467038201
ACH-000264,0.0085636487549
ACH-000265,0.283985271765
ACH-000266,0.039995385701599995
ACH-000272,0.119055889607
ACH-000273,0.233554798869
ACH-000274,0.058975749170300004
ACH-000277,0.05036265161759999
ACH-000278,-0.05727029020669999
ACH-000279,0.11142061786499999
ACH-000280,0.101195063315
ACH-000281,0.042920338152099995
ACH-000288,0.0482719276797
ACH-000291,0.125352134571
ACH-000293,0.07584330841300001
ACH-000294,0.0695607392881
ACH-000295,-0.011179489758799998
ACH-000296,0.289018657426
ACH-000302,0.25878245746899997
ACH-000304,0.056568803349900006
ACH-000307,0.048221148525800006
ACH-000308,0.10457043855499999
ACH-000310,0.022620926310900003
ACH-000311,-0.05765692723140001
ACH-000312,-0.000964996785177
ACH-000315,0.0782100434272
ACH-000316,0.0947436853093
ACH-000317,0.17008148422400002
ACH-000318,0.17339618030499998
ACH-000319,0.269025952109
ACH-000320,-0.0102028630301
ACH-000322,0.338061311526
ACH-000323,0.115209913573
ACH-000324,0.0895894701722
ACH-000329,-0.021902738297500002
ACH-000330,0.129651696376
ACH-000331,0.17206491707199997
ACH-000332,0.09321410715180001
ACH-000334,0.00816263415356
ACH-000335,0.31056220181099997
ACH-000336,-0.22262572793699997
ACH-000337,0.139737216472
ACH-000339,0.0703026525609
ACH-000341,0.166529930058
ACH-000348,0.159219719409
ACH-000350,0.021739584821200003
ACH-000352,0.0221163384413
ACH-000356,-0.06663723785680001
ACH-000361,-0.028361716460299998
ACH-000362,-0.031677013810700004
ACH-000363,0.118696764808
ACH-000364,0.015016787589
ACH-000365,0.0773240194045
ACH-000366,0.067546769744
ACH-000368,0.0986013441784
ACH-000374,0.11731642520400001
ACH-000375,0.20938793233800002
ACH-000376,0.113914226755
ACH-000381,0.053366052602399995
ACH-000383,0.06359532153490001
ACH-000387,-0.10620492926899999
ACH-000389,0.045970769728199995
ACH-000390,0.174277547802
ACH-000393,0.0610925293379
ACH-000395,-0.031103716257599997
ACH-000397,0.034247258555
ACH-000401,0.261844858781
ACH-000402,-0.166587428089
ACH-000403,0.15236206023499999
ACH-000404,0.193430578239
ACH-000406,-0.0233387068732
ACH-000407,0.108082758851
ACH-000408,0.0432247647204
ACH-000410,0.190565920478
ACH-000411,0.108768472352
ACH-000414,0.124729431739
ACH-000415,0.216009814462
ACH-000416,0.037211939586
ACH-000420,-0.015055866888600002
ACH-000421,0.11877857674799999
ACH-000424,0.373579837399
ACH-000425,0.11483908808
