,GADD45B (4616)
ACH-000521,-0.037877847154699995
ACH-000522,-0.180526889662
ACH-000524,-0.23158034581
ACH-000527,-0.116690712172
ACH-000528,-0.0872069335299
ACH-000537,-0.153362453556
ACH-000541,-0.142483872092
ACH-000542,-0.20088430419300002
ACH-000544,-0.029750881787700002
ACH-000545,-0.27952260067699997
ACH-000547,-0.125985988648
ACH-000548,-0.197450993184
ACH-000549,-0.12701413987500002
ACH-000550,-0.117149000755
ACH-000552,-0.113557038087
ACH-000556,-0.363618342617
ACH-000557,-0.312517237189
ACH-000570,-0.11342800335999999
ACH-000571,-0.268964095295
ACH-000573,-0.025756658286700002
ACH-000576,-0.699225870094
ACH-000580,-0.17628459566
ACH-000584,-0.0613866485413
ACH-000585,-0.285210129065
ACH-000588,-0.185177912738
ACH-000589,-0.20922343857700001
ACH-000591,-0.566525160214
ACH-000593,-0.10104413094100001
ACH-000600,-0.257851503714
ACH-000601,-0.282283798957
ACH-000604,-0.406101703905
ACH-000605,-0.0184094440177
ACH-000606,-0.098021339396
ACH-000608,-0.208791282392
ACH-000614,-0.10091306611400001
ACH-000616,-0.269367957575
ACH-000618,-0.07330627031880001
ACH-000619,-0.00302185073843
ACH-000620,-0.264416790469
ACH-000621,-0.179094419855
ACH-000622,-0.55850019766
ACH-000623,0.045875183153599994
ACH-000624,-0.151222035058
ACH-000627,-0.25624767057799996
ACH-000630,-0.0383481224499
ACH-000632,-0.261794759634
ACH-000633,-0.346500055963
ACH-000637,-0.17591634503400003
ACH-000638,-0.254093234588
ACH-000646,-0.438663854407
ACH-000647,-0.174647356966
ACH-000648,-0.310113668982
ACH-000649,-0.29827540306999994
ACH-000651,-0.19614013461100002
ACH-000652,0.012221147416299998
ACH-000653,-0.102288046492
ACH-000657,-0.17705892496599998
ACH-000658,-0.38408197671300004
ACH-000661,-0.163534344575
ACH-000662,-0.0138179226089
ACH-000663,-0.181397180958
ACH-000665,-0.188510613997
ACH-000671,-0.19294583510699997
ACH-000673,-0.08948653366489999
ACH-000676,-0.12590534501800002
ACH-000677,-0.189012554964
ACH-000681,-0.187551188443
ACH-000682,-0.09071796394269999
ACH-000683,-0.312181309008
ACH-000684,-0.33399327686999997
ACH-000688,-0.177053399067
ACH-000693,-0.174563233446
ACH-000694,0.0493005295598
ACH-000695,0.00252397025316
ACH-000696,-0.26178497406199996
ACH-000697,-0.180498619454
ACH-000699,-0.151145406319
ACH-000701,-0.307563659599
ACH-000706,-0.27564594174
ACH-000711,-0.169697078997
ACH-000713,-0.19602757106899998
ACH-000714,-0.21958567488400002
ACH-000718,-0.0354814739095
ACH-000720,-0.0768883334405
ACH-000721,-0.324783268616
ACH-000724,0.0852854966883
ACH-000725,-0.222867114357
ACH-000732,-0.125676449296
ACH-000734,-0.165522224013
ACH-000735,-0.17666108124899998
ACH-000736,-0.219266209626
ACH-000738,-0.25106108586
ACH-000746,-0.139015321509
ACH-000747,-0.225308119053
ACH-000748,-0.145286453939
ACH-000753,-0.102668354947
ACH-000756,-0.423243286044
ACH-000757,-0.13273120782
ACH-000758,-0.10084812117599999
ACH-000760,-0.249424115825
ACH-000763,-0.601475739079
ACH-000764,-0.0432648113536
ACH-000765,-0.22133439164000002
ACH-000766,-0.00360893671685
ACH-000767,-0.22402237384799997
ACH-000768,-0.043093281840599997
ACH-000769,-0.372887744249
ACH-000770,-0.071889928448
ACH-000771,-0.029197343942700002
ACH-000773,0.083310233951
ACH-000776,-0.26795689206900003
ACH-000777,-0.0745201316708
ACH-000778,0.0305561458923
ACH-000781,-0.115819988371
ACH-000782,-0.261957731794
ACH-000783,-0.106491865504
ACH-000784,-0.0595136683351
ACH-000785,-0.143406713007
ACH-000787,-0.151732239924
ACH-000788,-0.237807967049
ACH-000791,0.10358271741
ACH-000792,-0.45348131063999997
ACH-000794,0.0203972848072
ACH-000796,-0.156820998756
ACH-000799,-0.12780234587
ACH-000800,0.0288006641389
ACH-000802,-0.0593934247335
ACH-000804,0.18859700033
ACH-000805,-0.162355488817
ACH-000809,-0.193280517007
ACH-000810,0.197849543024
ACH-000811,-0.221572469685
ACH-000817,-0.235436140965
ACH-000819,-0.248767309172
ACH-000820,0.279839127757
ACH-000821,-0.169117569111
ACH-000822,-0.151171900262
ACH-000823,-0.154851392132
ACH-000824,-0.154386830146
ACH-000827,-0.200814891474
ACH-000829,-0.170119439472
ACH-000831,-0.19000889974
ACH-000832,-0.136217136786
ACH-000833,-0.136356465609
ACH-000834,-0.109553218068
ACH-000835,-0.137336097111
ACH-000836,-0.21816708072500002
ACH-000837,0.0145663264549
ACH-000838,-0.440333433121
ACH-000839,-0.11875146900900001
ACH-000840,0.12255489947699999
ACH-000841,-0.214300853322
ACH-000843,-0.252420093338
ACH-000846,-0.239916123202
ACH-000847,-0.233444602592
ACH-000848,-0.380296213555
ACH-000849,-0.16256774116699999
ACH-000851,-0.11128192182800001
ACH-000855,-0.10216948925899999
ACH-000856,-0.176216604649
ACH-000858,-0.233861706452
ACH-000859,-0.00547887924733
ACH-000861,-0.0909996681692
ACH-000862,-0.0011540679803
ACH-000865,-0.111120401554
ACH-000866,-0.14040732012499998
ACH-000867,-0.217138985168
ACH-000869,-0.206033428817
ACH-000872,-0.263429351696
ACH-000873,-0.06512835822959999
ACH-000876,-0.16998589392400001
ACH-000878,-0.292342613904
ACH-000880,-0.151376996442
ACH-000881,-0.442152691288
ACH-000882,-0.114079897204
ACH-000884,-0.0345036568394
ACH-000885,-0.218532007243
ACH-000887,-0.044098531436
ACH-000888,-0.165233715453
ACH-000889,-0.18014025205200002
ACH-000890,-0.0263816513551
ACH-000896,-0.162557653256
ACH-000898,0.052556568011600004
ACH-000900,0.0264592470503
ACH-000901,-0.184683241379
ACH-000905,-0.20191688357299997
ACH-000906,-0.14121024717800001
ACH-000907,-0.09195766429089999
ACH-000910,-0.146930247165
ACH-000911,-0.0366355017714
ACH-000912,-0.0651982979791
ACH-000913,-0.17568817845600002
ACH-000915,-0.23967871869100002
ACH-000916,0.0727982190118
ACH-000917,-0.383412303036
ACH-000921,-0.06657098926919999
ACH-000924,-0.120220135056
ACH-000926,0.0944590633782
ACH-000928,-0.0678002841956
ACH-000929,-0.193407820271
ACH-000932,-0.325218050468
ACH-000935,-0.00160119591053
ACH-000936,-0.20822335177700002
ACH-000937,-0.0205800438125
ACH-000938,-0.148605758112
ACH-000939,-0.34749717496
ACH-000941,-0.223501762498
ACH-000943,-0.294935597101
ACH-000946,-0.0516384982063
ACH-000947,-0.143394568507
ACH-000948,0.1068767397
ACH-000950,-0.19614422581799998
ACH-000953,-0.09431818571110001
ACH-000957,-0.0905191168116
ACH-000958,-0.200506080855
ACH-000960,-0.499228865875
ACH-000963,0.00566030092678
ACH-000968,-0.0333529430494
ACH-000969,-0.051808130439
ACH-000973,-0.147234859541
ACH-000974,-0.08968839658399999
ACH-000975,-0.26369346562199997
ACH-000976,-0.16862381735399998
ACH-000978,-0.24779185740600002
ACH-000980,-0.254824876481
ACH-000984,-0.27700820188700004
ACH-000986,-0.0592181013234
ACH-000988,-0.015465916289600002
ACH-000993,-0.173246817791
ACH-000994,-0.0464856031977
ACH-000996,0.023674396348
ACH-001001,0.011790196787199999
ACH-001020,-0.243744319775
ACH-001028,-0.25579640008
ACH-001031,0.10114325916099999
ACH-001038,-0.153357495412
ACH-001048,-0.127694141382
ACH-001050,-0.17108777249600002
ACH-001053,-0.127730854217
ACH-001054,-0.20546156692099998
ACH-001061,-0.146443058941
ACH-001067,-0.169625528321
ACH-001075,-0.047201062415300005
ACH-001096,-0.275622059794
ACH-001128,-0.09105598669060001
ACH-001134,-0.23847093461899999
ACH-001151,-0.0110069402719
ACH-001163,-0.0895185278644
ACH-001164,-0.166061205146
ACH-001173,-0.168734688976
ACH-001183,-0.07800031321560001
ACH-001184,-0.199537392788
ACH-001190,-0.21795714400600003
ACH-001192,0.105094989839
ACH-001193,0.128726669298
ACH-001196,-0.169676396891
ACH-001197,-0.107194043027
ACH-001205,-0.198171615012
ACH-001211,-0.0231144469525
ACH-001212,0.0188111315245
ACH-001228,-0.0653546430324
ACH-001232,-0.0571878203433
ACH-001239,-0.357979883979
ACH-001274,-0.0619473595961
ACH-001275,-0.254561248959
ACH-001277,-0.0472119352503
ACH-001278,-0.35483745712700004
ACH-001280,-0.31765461726
ACH-001283,-0.27200090709
ACH-001289,-0.246971792685
ACH-001295,-0.0871604530975
ACH-001300,-0.334341738564
ACH-001301,-0.20558060906700001
ACH-001302,-0.411596305249
ACH-001303,-0.06583574170390001
ACH-001306,-0.0799815617578
ACH-001318,-0.0727231253533
ACH-001322,-0.49492073901699996
ACH-001328,-0.17569702676100002
ACH-001332,-0.210168560304
ACH-001333,-0.23063883021499998
ACH-001336,-0.148226686426
ACH-001340,-0.0534885741256
ACH-001346,-0.12626774884000003
ACH-001353,-0.034570130595800004
ACH-001354,-0.129005679277
ACH-001367,-0.171345980785
ACH-001368,-0.08256841161810001
ACH-001374,-0.266319353687
ACH-001375,-0.129021597623
ACH-001377,-0.174801803489
ACH-001380,-0.0743406935444
ACH-001391,-0.271314599822
ACH-001407,-0.335961030505
ACH-001408,-0.0322919207363
ACH-001413,-0.0770842178558
ACH-001430,-0.169491232977
ACH-001431,-0.222964363652
ACH-001450,-0.15492549115499998
ACH-001496,-0.24809098768399998
ACH-001500,-0.24134360678800001
ACH-001521,-0.357241700305
ACH-001523,-0.109031738509
ACH-001532,-0.19011162039700003
ACH-001536,-0.0877138888905
ACH-001550,0.125948460717
ACH-001552,-0.148342751868
ACH-001554,-0.0352476633466
ACH-001645,-0.05783206387
ACH-001654,-0.159236756177
ACH-001715,-0.29575102884599996
ACH-001735,-0.139455996572
ACH-001736,-0.13205250100500002
ACH-001737,-0.29983202738000003
ACH-001740,-0.44837602814099997
ACH-001745,-0.07700346459810001
ACH-001750,-0.22338607939
ACH-001765,-0.174022957128
ACH-001956,-0.157830432518
ACH-001957,-0.212770474092
