,RPS17 (6218)
ACH-000004,-1.18618727763
ACH-000007,-1.4636408251700002
ACH-000009,-1.3597471880899998
ACH-000011,-1.07925400358
ACH-000012,-1.33568391244
ACH-000013,-1.20898458459
ACH-000014,-1.3656533244
ACH-000015,-1.22404867798
ACH-000017,-1.34785535189
ACH-000018,-1.38765131742
ACH-000019,-1.549949157
ACH-000021,-1.07521772675
ACH-000022,-1.4287456553400002
ACH-000025,-1.4511653083899998
ACH-000028,-1.1687169322600002
ACH-000030,-1.29695192362
ACH-000035,-1.04167915089
ACH-000036,-1.2753210985799999
ACH-000037,-2.0165436162
ACH-000039,-1.11089526031
ACH-000040,-1.34046317965
ACH-000041,-1.36388337093
ACH-000042,-1.2080087395299999
ACH-000045,-1.33738608885
ACH-000047,-1.19228924683
ACH-000052,-1.55635304984
ACH-000053,-1.2859065310299997
ACH-000054,-1.4970294075900001
ACH-000055,-1.2053655161799999
ACH-000060,-1.38302471481
ACH-000067,-1.3431347117299999
ACH-000070,-1.5752663831799998
ACH-000075,-1.24415763639
ACH-000078,-1.4567578472999998
ACH-000082,-1.43269819655
ACH-000085,-1.2832239160299999
ACH-000086,-1.20715058589
ACH-000087,-1.33425231048
ACH-000092,-1.28981999612
ACH-000095,-1.3746037028100002
ACH-000097,-1.6914511407799997
ACH-000098,-1.51270795609
ACH-000099,-1.38876587479
ACH-000108,-1.23331364173
ACH-000113,-1.4168287559200001
ACH-000115,-1.3812115120700001
ACH-000116,-1.4068150398800001
ACH-000118,-1.2110460132799998
ACH-000120,-1.219052059
ACH-000123,-1.12998705815
ACH-000127,-1.25528560675
ACH-000128,-1.58818893238
ACH-000132,-1.69955788941
ACH-000133,-1.30302907138
ACH-000137,-1.31636099922
ACH-000138,-1.20306987543
ACH-000142,-1.19226232741
ACH-000143,-1.50652600302
ACH-000146,-1.4569158549
ACH-000148,-1.3447390004
ACH-000150,-1.2938044019200001
ACH-000152,-1.3250791779200002
ACH-000153,-1.3561821036000001
ACH-000159,-1.5359960448299999
ACH-000160,-1.23515412036
ACH-000163,-1.20065393961
ACH-000167,-1.3430212131200001
ACH-000168,-1.2771354099299999
ACH-000169,-1.32345850309
ACH-000178,-1.4288763521399999
ACH-000182,-1.3514807347799997
ACH-000183,-1.27582737731
ACH-000188,-1.3275574506
ACH-000189,-1.2003954027600001
ACH-000190,-1.41620963337
