,ADH1A (124)
ACH-000004,-0.168925698431
ACH-000007,0.0751118036307
ACH-000009,0.0611662019832
ACH-000011,0.0429224970921
ACH-000012,0.0616774269197
ACH-000013,0.15569890880999998
ACH-000014,-0.074380961488
ACH-000015,-0.042174587228100004
ACH-000017,0.07487907205
ACH-000018,0.048301718064
ACH-000019,-0.0664595633864
ACH-000021,-0.00407530503713
ACH-000022,0.156733538395
ACH-000025,0.037522718733
ACH-000028,-0.0372404293161
ACH-000030,0.117680892872
ACH-000035,0.0660514220936
ACH-000036,0.151242304297
ACH-000037,-0.0448119876545
ACH-000039,0.0860615789285
ACH-000040,-0.0330237597402
ACH-000041,-0.140624448884
ACH-000042,-0.025876960386700003
ACH-000045,0.0013913715240699998
ACH-000047,-0.0146525158912
ACH-000052,0.054927012042699994
ACH-000053,-0.0253438447852
ACH-000054,-0.0225974515952
ACH-000055,-0.119999487063
ACH-000060,0.0757531702532
ACH-000067,-0.0258777430033
ACH-000070,0.04447122358490001
ACH-000075,-0.028641961859900002
ACH-000078,-0.0777083183775
ACH-000082,0.0487736371103
ACH-000085,-0.039337492674199996
ACH-000086,0.172000441435
ACH-000087,0.19430828181200002
ACH-000092,0.0724479698907
ACH-000095,0.11384753523499999
ACH-000097,-0.07120493381450001
ACH-000098,0.026029298339400004
ACH-000099,0.0463498442007
ACH-000108,0.0843259743884
ACH-000113,0.041187982064999996
ACH-000115,0.03825732139
ACH-000116,-0.0036444836044800004
ACH-000118,0.066344547263
ACH-000120,0.08154584101439999
ACH-000123,0.134761215374
ACH-000127,0.057329508220000006
ACH-000128,-0.151431275082
ACH-000132,-0.18964990624400002
ACH-000133,0.0994311608422
ACH-000137,0.0164435950526
ACH-000138,0.10053942244200001
ACH-000142,0.0536345913897
ACH-000143,0.129975862856
ACH-000146,0.033264841223599996
ACH-000148,0.021112878635299998
ACH-000150,0.0878723417464
ACH-000152,0.117481370909
ACH-000153,-0.133023603379
ACH-000159,-0.037625044782300006
ACH-000160,-0.147886586358
ACH-000163,-0.16134634312100002
ACH-000167,0.300575277998
ACH-000168,0.0204086251992
ACH-000169,-0.0522297134182
ACH-000178,0.17033634699
ACH-000182,0.054855091007099996
ACH-000183,-0.0537708507643
ACH-000188,-0.023930936116
ACH-000189,-0.164549056105
ACH-000190,-0.0847418094431
ACH-000198,0.0526794158749
ACH-000204,0.0963444054447
ACH-000206,-0.016198054357200002
ACH-000207,0.49909250452299997
ACH-000211,-0.143878371461
ACH-000215,-0.036127601631400004
ACH-000221,-0.144026230663
ACH-000222,-0.170775679901
ACH-000223,0.05796949296019999
ACH-000226,-0.16143034872099998
ACH-000227,0.0629523010339
ACH-000228,0.08609225353039998
ACH-000231,0.0814237181792
ACH-000232,0.0070165229694399995
ACH-000233,0.048179910350800007
ACH-000234,-0.159958547131
ACH-000235,0.0128040665621
ACH-000237,0.110653019476
ACH-000238,-0.0441932974272
ACH-000243,0.0130338429694
ACH-000244,-0.0200018332505
ACH-000246,0.0021769262864400002
ACH-000248,-0.0130345720552
ACH-000250,0.0999850597122
ACH-000251,0.23106459401999999
ACH-000253,0.00260743505751
ACH-000255,-0.0419983363399
ACH-000256,-0.054473449267800005
ACH-000257,-0.183407471319
ACH-000258,0.0331815977221
ACH-000259,0.0670010109562
ACH-000260,0.030161034612
ACH-000261,-0.060645509963499995
ACH-000262,0.13044066125499998
ACH-000263,0.327059004272
ACH-000264,-0.013534984759799999
ACH-000265,-0.149929013795
ACH-000266,0.0242040104776
ACH-000272,-0.124885307168
ACH-000273,0.112760235211
ACH-000274,0.18736822285399998
ACH-000277,0.17357426837099998
ACH-000278,0.0306656461423
ACH-000279,0.0388694310641
ACH-000280,0.0917441452815
ACH-000281,0.0660640213689
ACH-000288,0.14696474673
ACH-000291,0.0775132150479
ACH-000293,0.0030429548449200003
ACH-000294,0.0298019649266
ACH-000295,0.150044004689
ACH-000296,0.036055833846199994
ACH-000302,-0.083102972007
ACH-000304,0.17098943088500002
ACH-000307,-0.00602469516003
ACH-000308,0.00453024044564
ACH-000310,0.0107706993235
ACH-000311,0.013245965456700001
ACH-000312,-0.0436018514064
ACH-000315,-0.17203543620900003
ACH-000316,0.044413264705199997
ACH-000317,0.16246517063899998
ACH-000318,-0.060935538020099995
ACH-000319,-0.039393066069099994
ACH-000320,0.0617908793052
ACH-000322,0.12487387774900001
ACH-000323,-0.0669810098775
ACH-000324,0.0562983105006
ACH-000329,0.126736781521
ACH-000330,-0.00835454689947
ACH-000331,0.108238012004
ACH-000332,0.11689993055
ACH-000334,0.067179005324
ACH-000335,-0.05847051756490001
ACH-000336,0.24112780495799999
ACH-000337,0.0105636251535
ACH-000339,0.00447513137567
ACH-000341,-0.034985282520300004
ACH-000348,-0.0028690617635300005
ACH-000350,0.104823212433
ACH-000352,0.0551102485293
ACH-000356,0.193584358601
ACH-000361,-0.191998912359
ACH-000362,0.0410435552376
ACH-000363,0.07818809474489999
ACH-000364,0.0270188937622
ACH-000365,0.125324949882
ACH-000366,0.122367058807
ACH-000368,-0.007871073999760001
ACH-000374,-0.147381571198
ACH-000375,0.0999611256667
ACH-000376,0.009268591315089999
ACH-000381,0.0893580406105
ACH-000383,0.12078104428400001
ACH-000387,-0.0304527198383
ACH-000389,0.0580088112631
ACH-000390,-0.0332315836706
ACH-000393,0.0366466096918
ACH-000395,-0.006065500203109999
ACH-000397,-0.0884376058571
ACH-000401,0.11872732666300001
ACH-000402,-0.32410440943700003
ACH-000403,-0.0440435284046
ACH-000404,0.37341091221699996
ACH-000406,0.112186742942
ACH-000407,0.0645700436131
ACH-000408,-0.0695499817955
ACH-000410,0.139444260905
ACH-000411,-0.12084613212300001
ACH-000414,0.057282043220300005
ACH-000415,0.035974287566999996
ACH-000416,0.0529110030275
ACH-000420,0.10791697443399999
ACH-000421,0.0453184224228
ACH-000424,-0.09567363975320001
ACH-000425,-0.120423950637
ACH-000426,-0.007042152592109999
ACH-000427,-0.0408080765127
ACH-000433,0.0034373371336999994
ACH-000436,0.126293184564
ACH-000444,-0.110305809635
ACH-000445,0.102629829484
ACH-000448,0.0499337257418
ACH-000450,0.238072199214
ACH-000452,0.008333955284890001
ACH-000454,0.09554281137430001
ACH-000458,0.050815794219
ACH-000459,0.21264691461500002
ACH-000460,0.10313070997099999
ACH-000461,-0.008443940223410001
ACH-000463,-0.0318151748478
ACH-000464,0.18487702230099998
ACH-000466,0.0267202488033
ACH-000467,0.0337312942994
ACH-000468,0.138499682603
ACH-000469,-0.0851675556772
ACH-000470,0.031014430631499997
ACH-000471,0.0772016171356
ACH-000472,0.081585375949
ACH-000473,0.196875198577
ACH-000475,0.066987236668
ACH-000476,-0.0166284883297
ACH-000477,-0.033924878138
ACH-000480,0.00349718994519
ACH-000481,-0.07219087335060001
ACH-000483,0.0667838800033
ACH-000484,0.0975724491399
ACH-000485,0.0027076448767199995
ACH-000486,-0.017771016447400003
ACH-000487,-0.0140654327295
ACH-000488,0.0496386706169
ACH-000490,0.234500452091
ACH-000491,0.203625734304
ACH-000495,0.193585957517
ACH-000496,-0.029083518882900002
ACH-000499,-0.0037953829912600002
ACH-000500,0.481225176761
ACH-000502,0.0497858552549
ACH-000503,-0.0363866341597
ACH-000505,0.0535633952064
ACH-000507,0.07939684714100001
ACH-000510,-0.192894825139
ACH-000511,-0.07099877756339999
ACH-000512,-0.0643901998921
ACH-000516,0.0222784920762
ACH-000517,0.11352733285999998
ACH-000518,-0.055509079304599994
ACH-000520,0.08674638898160002
ACH-000521,-0.054513594395000003
ACH-000522,-0.019189687132099998
ACH-000524,0.11452676932700001
ACH-000527,-0.006962234701529999
ACH-000528,0.079877097033
ACH-000537,0.0237998576343
ACH-000541,0.0465557480411
ACH-000542,0.0278010705061
ACH-000544,0.08694656232730001
ACH-000545,0.0509986278118
ACH-000547,0.10080602894400001
ACH-000548,0.0920043881614
ACH-000549,-0.12270864285800001
ACH-000550,0.19851117608399999
ACH-000552,0.0151340713943
ACH-000556,0.055485597894599996
ACH-000557,0.043378083213999996
ACH-000570,0.0276384365979
ACH-000571,0.0497365244666
ACH-000573,-0.004719914014189999
ACH-000576,0.192055636738
ACH-000580,-0.0688493122055
ACH-000584,0.05765721403369999
ACH-000585,0.119314329164
ACH-000588,0.176752584521
ACH-000589,0.10423115166000001
ACH-000591,-0.0796964018665
ACH-000593,-0.0035801984554399997
ACH-000600,-0.0382349630606
ACH-000601,-0.0136377266404
ACH-000604,0.06709839641269999
ACH-000605,0.0239441855333
ACH-000606,0.0631639327661
ACH-000608,-0.012701495200499999
ACH-000614,0.26228874925900003
ACH-000616,-0.0719757807115
ACH-000618,0.234475486136
ACH-000619,0.11071735688300001
ACH-000620,-0.0617214834189
ACH-000621,0.08773540477530001
ACH-000622,0.227880197196
ACH-000623,-0.027842845735
ACH-000624,0.0597612578377
ACH-000627,-0.0625250020166
ACH-000630,0.033990650314599996
ACH-000632,0.112015228062
ACH-000633,0.0273086188594
ACH-000637,0.0549364719947
ACH-000638,0.056521970818600005
ACH-000646,-0.0624012301662
ACH-000647,0.013194963052
ACH-000648,-0.22279300972
ACH-000649,0.0609321831334
ACH-000651,-0.0198461622983
ACH-000652,-0.0431280893183
ACH-000653,0.09065702613360001
ACH-000657,0.041503841283400005
ACH-000658,0.117930573317
ACH-000661,0.08248163874089999
ACH-000662,-0.5163867724310001
ACH-000663,0.0372897667304
ACH-000665,0.0609452503243
ACH-000671,0.0023538976549000003
ACH-000673,-0.00201316109072
ACH-000676,0.04952785042690001
ACH-000677,-0.0893441344617
ACH-000681,-0.0822094714076
ACH-000682,0.138514979362
ACH-000683,-0.061435172140899996
ACH-000684,-0.0213969092917
ACH-000688,-0.17552028154599997
ACH-000693,0.0554763980903
ACH-000694,0.0195933394573
ACH-000695,-0.0514076551
ACH-000696,0.030892320422400005
ACH-000697,0.09666010607060001
ACH-000699,0.0459339198582
ACH-000701,-0.086549191191
ACH-000706,-0.0128279740512
ACH-000711,-0.012878959726200002
ACH-000713,-0.101595222967
ACH-000714,-0.0329310191646
ACH-000718,0.321184097079
ACH-000720,0.117934696305
ACH-000721,0.0665987261685
ACH-000724,0.0511999867205
ACH-000725,0.0197756444097
ACH-000732,0.00890167361233
ACH-000734,0.019879742587999998
ACH-000735,0.0982035737029
ACH-000736,-0.0016334428289400001
ACH-000738,-0.0535033300819
ACH-000746,0.023059380537299997
ACH-000747,-0.0314560047849
ACH-000748,-0.0457322349895
ACH-000753,0.10399780027000001
ACH-000756,-0.0318791472625
ACH-000757,-0.0432698436867
ACH-000758,0.289302794846
ACH-000760,0.0648058072268
ACH-000763,-0.142573674266
ACH-000764,0.00419225269527
ACH-000765,0.235216283972
ACH-000766,0.06759513330559999
ACH-000767,-0.0015813737019700002
ACH-000768,0.049462158893800005
ACH-000769,0.0104145879746
ACH-000770,0.00243302677375
ACH-000771,-0.00407021397262
ACH-000773,-0.0765718264033
ACH-000776,-0.00037664635040499995
ACH-000777,-0.0462909701891
ACH-000778,0.0602891792809
ACH-000781,-0.0152690432532
ACH-000782,0.0294114135587
ACH-000783,0.155517080251
ACH-000784,0.080769175915
ACH-000785,-0.113311298596
ACH-000787,0.0805759524288
ACH-000788,0.0265899286637
ACH-000791,0.0264649118209
ACH-000792,-0.0180839186173
ACH-000794,-0.104133287115
ACH-000796,-0.0012791672605499999
ACH-000799,0.0445621519813
ACH-000800,0.21409858226599998
ACH-000802,-0.07646857086299999
ACH-000804,0.0873336407481
ACH-000805,0.17914851617400002
ACH-000809,0.00113469486721
ACH-000810,-0.056019295329
ACH-000811,-0.0806738840467
ACH-000817,-0.0329766600555
ACH-000819,-0.0349595398277
ACH-000820,0.28227732953
ACH-000821,-0.11578378867000001
ACH-000822,0.119513828276
ACH-000823,0.047008462566
ACH-000824,-0.0775315526442
ACH-000827,0.0225835808097
ACH-000829,-0.0049858799338
ACH-000831,0.128614625086
ACH-000832,-0.051124202588999995
ACH-000833,-0.131128138984
ACH-000834,0.09322666033949999
ACH-000835,0.043028302489800004
ACH-000836,0.044840304099699996
ACH-000837,0.0166220360985
ACH-000838,0.05798146967119999
ACH-000839,0.09253106738110001
ACH-000840,0.0287303534253
ACH-000841,0.16499334767
ACH-000843,0.104726030011
ACH-000846,0.107337740392
ACH-000847,0.0176619158916
ACH-000848,-0.06215315423690001
ACH-000849,0.08911648652139999
ACH-000851,-0.168281941248
ACH-000855,-0.0786376859715
ACH-000856,0.0869350411327
ACH-000858,0.164292899608
ACH-000859,-0.151203717032
ACH-000861,0.04606385157890001
ACH-000862,0.26960920794
ACH-000865,0.168486112256
ACH-000866,0.08392736444019999
ACH-000867,0.103931654204
ACH-000869,0.1871819454
ACH-000872,-0.0770105775546
ACH-000873,0.010231083587399999
ACH-000876,0.11171555474000001
ACH-000878,-0.0194092730167
ACH-000880,0.178814374356
ACH-000881,0.0401915135337
ACH-000882,-0.0118738109082
ACH-000884,0.09630020120650001
ACH-000885,0.084662303263
ACH-000887,0.060207709376499996
ACH-000888,0.0877866182453
ACH-000889,0.053584704241
ACH-000890,0.14268076479800001
ACH-000896,0.0798442183518
ACH-000898,0.101752856536
ACH-000900,0.013022667390299999
ACH-000901,0.0275232516946
ACH-000905,0.023545489185
ACH-000906,-0.06551475343640001
ACH-000907,0.17327238681899998
ACH-000910,-0.0542844907704
ACH-000911,0.10480156736099999
ACH-000912,-0.008723648694739999
ACH-000913,0.0661559032027
ACH-000915,-0.21205871532
ACH-000916,-0.34020165292599996
ACH-000917,-0.00812575388317
ACH-000921,-0.0013925357167899998
ACH-000924,0.051640985975099994
ACH-000926,-0.0159352740153
ACH-000928,0.204800881045
ACH-000929,-0.20768760055500002
ACH-000932,0.09394148734840001
ACH-000935,-0.0335394222027
ACH-000936,0.147064645628
ACH-000937,0.162457706911
ACH-000938,-0.051875183674099996
ACH-000939,0.0537082569179
ACH-000941,0.160049159913
ACH-000943,0.0176496555469
ACH-000946,0.0780898794593
ACH-000947,0.0061587934756000004
ACH-000948,0.0839466650739
ACH-000950,0.144216065808
ACH-000953,0.064838642952
ACH-000957,-0.0218058775145
ACH-000958,0.218360292885
ACH-000960,0.06968024345160001
ACH-000963,-0.0340751111561
ACH-000968,0.0553894855621
ACH-000969,0.08554321935529999
ACH-000973,0.0470743933564
ACH-000974,0.0856297954942
ACH-000975,0.00353104216585
ACH-000976,0.057215505837900006
ACH-000978,0.0628893337537
ACH-000980,0.0307602033701
ACH-000984,0.13382643343
ACH-000986,-0.0335199834659
ACH-000988,0.150101905155
ACH-000993,0.0612681577773
ACH-000994,-0.012386040246700002
ACH-000996,-0.09062091513210001
ACH-001001,0.09976969786170001
ACH-001020,0.08851722194289999
ACH-001028,0.046426330369499995
ACH-001031,-0.0142826604754
ACH-001038,0.0318575616627
ACH-001048,-0.0763142407053
ACH-001050,-0.197723349855
ACH-001053,-0.167712695635
ACH-001054,-0.12274579243599999
ACH-001061,0.0410051609917
ACH-001067,0.11146651840600001
ACH-001075,0.06269387428380001
ACH-001096,0.12585144624199998
ACH-001128,-0.144276672135
ACH-001134,0.14551392445
ACH-001151,0.0173533904023
ACH-001163,0.0466549961838
ACH-001164,0.18005310261500002
ACH-001173,-0.00246405433931
ACH-001183,0.118723815864
ACH-001184,9.85814455093e-05
ACH-001190,0.0657878803728
ACH-001192,0.10215301008300001
ACH-001193,0.0664962334581
ACH-001196,0.0503099271785
ACH-001197,0.06658555906069999
ACH-001205,0.0113340785248
ACH-001211,0.155374914461
ACH-001212,0.130746802591
ACH-001228,-0.0248770900189
ACH-001232,0.18305599719700003
ACH-001239,0.021595361426
ACH-001274,0.0109394257106
ACH-001275,0.0180872535173
ACH-001277,0.167417449925
ACH-001278,0.0370100157635
ACH-001280,0.0340471279231
ACH-001283,-0.052245669754599995
ACH-001289,-0.012165932793100001
ACH-001295,0.116522036917
ACH-001300,-0.11331408550899999
ACH-001301,-0.0263621318312
ACH-001302,-0.301840077771
ACH-001303,0.244202256171
ACH-001306,0.0552839516482
ACH-001318,0.034197319290400006
ACH-001322,-0.168342785942
ACH-001328,0.0548290132524
ACH-001332,-0.119883226738
ACH-001333,-0.094395358089
ACH-001336,0.0632254757447
ACH-001340,0.11056930515999999
ACH-001346,0.08374987424319999
ACH-001353,0.0880381495612
ACH-001354,-0.10899856332800001
ACH-001367,-0.211801414863
ACH-001368,0.074043167863
ACH-001374,-0.20047035437600003
ACH-001375,0.00915295573177
ACH-001377,0.117357008099
ACH-001380,0.090264039823
ACH-001391,0.04963048023580001
ACH-001407,0.0213282176498
ACH-001408,0.134175752774
ACH-001413,0.07841043023080001
ACH-001430,0.0836818897716
ACH-001431,0.16988302859999999
ACH-001450,0.270471700654
ACH-001496,0.053883834617099995
ACH-001500,-0.0729320890942
ACH-001521,0.11683505445
ACH-001523,0.133731536401
ACH-001532,0.153557604574
ACH-001536,0.050024615372199994
ACH-001550,-0.103483404437
ACH-001552,0.0500955569427
ACH-001554,0.08011733745010001
ACH-001645,-0.126795225091
ACH-001654,0.07361380067819999
ACH-001715,0.150827921961
ACH-001735,0.0612875017335
