,RAD23B (5887)
ACH-000738,-0.325369131476
ACH-000746,-0.306011602803
ACH-000747,-0.28929786591
ACH-000748,-0.215443762379
ACH-000753,-0.228936798996
ACH-000756,-0.450916627227
ACH-000757,-0.102149829447
ACH-000758,-0.0641189451619
ACH-000760,0.022925446874599995
ACH-000763,0.048454940711900006
ACH-000764,-0.0440583869626
ACH-000765,-0.198972270796
ACH-000766,-0.44030184007
ACH-000767,-0.36076507931400004
ACH-000768,-0.245100472166
ACH-000769,-0.196338957034
ACH-000770,-0.08831385425460002
ACH-000771,-0.42970553073600004
ACH-000773,-0.236943849703
ACH-000776,-0.18329040093899998
ACH-000777,-0.00636509628716
ACH-000778,-0.179070937875
ACH-000781,-0.28376007902
ACH-000782,-0.00348756016634
ACH-000783,-0.133651394709
ACH-000784,0.10005929869699999
ACH-000785,-0.322183245046
ACH-000787,-0.345143688635
ACH-000788,-0.0800284221526
ACH-000791,-0.384104172948
ACH-000792,-0.10504038842800001
ACH-000794,-0.137414666887
ACH-000796,-0.01857848866
ACH-000799,-0.0993918594287
ACH-000800,-0.147333089073
ACH-000802,-0.13978259965099998
ACH-000804,-0.037616784938400004
ACH-000805,-0.304162469793
ACH-000809,-0.134303540149
ACH-000810,0.11634381049900001
ACH-000811,-0.182157236701
ACH-000817,-0.251785077001
ACH-000819,-0.421874343857
ACH-000820,-0.149136049207
ACH-000821,-0.060306399327800006
ACH-000822,-0.280310430537
ACH-000823,-0.0114193166554
ACH-000824,-0.068317777355
ACH-000827,-0.18008257258299998
ACH-000829,-0.0863357812324
ACH-000831,-0.142705905828
ACH-000832,-0.40033257836099995
ACH-000833,-0.113008491699
ACH-000834,-0.33955841211300003
ACH-000835,-0.25307171759
ACH-000836,-0.247458765127
ACH-000837,-0.0838156001305
ACH-000838,-0.47141351116700003
ACH-000839,-0.537686159825
ACH-000840,-0.514245110158
ACH-000841,-0.50788964328
ACH-000843,0.028217290118299997
ACH-000846,-0.305526451871
ACH-000847,-0.283140031038
ACH-000848,-0.157807850276
ACH-000849,0.00861631129253
ACH-000851,-0.13584681672499999
ACH-000855,-0.076299026619
ACH-000856,-0.014406312416100001
ACH-000858,-0.0429656455019
ACH-000859,-0.483083986717
ACH-000861,-0.306779658156
ACH-000862,-0.172591978753
ACH-000865,-0.128750189645
ACH-000866,-0.12133830301899999
ACH-000867,-0.121072031808
ACH-000869,-0.359085914768
ACH-000872,-0.275863770237
ACH-000873,-0.360379003041
ACH-000876,-0.187065641607
ACH-000878,-0.21195064807999997
ACH-000880,-0.212184424447
ACH-000881,-0.25029458716499997
ACH-000882,-0.11636911233200001
ACH-000884,0.0205354078953
ACH-000885,-0.049021234096999995
ACH-000887,-0.12458936864600001
ACH-000888,-0.269357999327
ACH-000889,-0.09378801863269999
ACH-000890,0.09315398989769999
ACH-000896,-0.20015327998100002
ACH-000898,-0.0227359452371
ACH-000900,-0.29719927810400004
ACH-000901,-0.13115369060100002
ACH-000905,-0.18579074064800002
ACH-000906,-0.280405108232
ACH-000907,-0.0187809974805
ACH-000910,-0.09506517402689998
ACH-000911,-0.198681518329
ACH-000912,-0.260442050819
ACH-000913,-0.34589137467200004
ACH-000915,0.0838087411173
ACH-000916,-0.387434211873
ACH-000917,-0.069733447545
ACH-000921,-0.253512290064
ACH-000924,-0.231381237317
ACH-000926,-0.200020239851
ACH-000928,-0.428447186756
ACH-000929,-0.0907431996597
ACH-000932,-0.274811782555
ACH-000935,-0.20397439474800003
ACH-000936,-0.17029867001200003
ACH-000937,-0.0503649709676
ACH-000938,-0.0403635731772
ACH-000939,0.06905533485399999
ACH-000941,0.0115689449982
ACH-000943,-0.07405968402480001
ACH-000946,0.0261178580287
ACH-000947,-0.29661987139400003
ACH-000948,-0.18585383534699998
ACH-000950,-0.168135627794
ACH-000953,0.13511633315899998
ACH-000957,0.125968845038
ACH-000958,0.00502977443875
ACH-000960,0.00418002028884
ACH-000963,-0.159771414597
ACH-000968,-0.158150918591
ACH-000969,-0.16531110887599998
ACH-000973,-0.174803733024
ACH-000974,-0.117980727816
ACH-000975,-0.0251939544945
ACH-000976,-0.219146099183
ACH-000978,-0.452531415005
ACH-000980,0.00844649802053
ACH-000984,-0.120828531012
ACH-000986,0.022261937462
ACH-000988,-0.00361283422846
ACH-000993,0.097276972994
ACH-000994,-0.156498575099
ACH-000996,-0.0858002367328
ACH-001001,-0.127885710155
ACH-001020,-0.33692535233000004
ACH-001028,-0.0849138171068
ACH-001031,-0.318642073451
ACH-001038,-0.175373157328
ACH-001048,-0.158379713246
ACH-001050,-0.00826928491608
ACH-001053,-0.18844807167999997
ACH-001054,0.060441050491300004
ACH-001061,-0.0734968433755
ACH-001067,-0.717956128773
ACH-001075,-0.297172864177
ACH-001096,-0.18440646199900002
ACH-001128,-0.690412172586
ACH-001134,0.21919190458700002
ACH-001151,-0.244444863001
ACH-001163,-0.195631202506
ACH-001164,0.221277317821
ACH-001173,-0.011586186705100001
ACH-001183,-0.21557657651
ACH-001184,-0.0833617415259
ACH-001190,-0.035387885338599996
ACH-001192,-0.291866062439
ACH-001193,0.00821928532013
ACH-001196,-0.150449896694
ACH-001197,-0.204808667497
ACH-001205,-0.190338184869
ACH-001211,-0.654158049273
ACH-001212,-0.25177323113600003
ACH-001228,-0.121208247411
ACH-001232,-0.16305746344799998
ACH-001239,-0.13180029522199999
ACH-001274,-0.134478898635
ACH-001275,-0.291142606066
ACH-001277,-0.315085994549
ACH-001278,-0.21051452013799998
ACH-001280,-0.255260786365
ACH-001283,0.0499329685602
ACH-001289,-0.21958651561599998
ACH-001295,-0.17783678407200001
ACH-001300,0.040064925519999996
ACH-001301,-0.214711734879
ACH-001302,-0.6834218918989999
ACH-001303,-0.512281522537
ACH-001306,-0.0964699859186
ACH-001318,-0.193789625051
ACH-001322,-0.449439373323
ACH-001328,-0.153679086667
ACH-001332,-0.178974214021
ACH-001333,-0.31490833271499996
ACH-001336,-0.580301626769
ACH-001340,-0.312267436957
ACH-001346,-0.30711532680500003
ACH-001353,-0.216444507687
ACH-001354,0.0117856933385
ACH-001367,0.018725240632499997
ACH-001368,-0.186028311409
ACH-001374,0.195795789375
ACH-001375,-0.29583046088599996
ACH-001377,-0.39423791232199995
ACH-001380,-0.361169413544
ACH-001391,-0.08032011329660001
ACH-001407,-0.327436210253
ACH-001408,-0.14169575288300001
ACH-001413,-0.317549460568
ACH-001430,-0.139528586073
ACH-001431,-0.223780732451
ACH-001450,-0.200523542729
ACH-001496,-0.391892193918
ACH-001500,-0.018887088203
ACH-001521,-0.290838310993
ACH-001523,-0.15209010988399999
ACH-001532,-0.219056623676
ACH-001536,-0.373760010666
ACH-001550,-0.278190252363
ACH-001552,-0.360419845537
ACH-001554,-0.293852912082
ACH-001645,-0.07989350808960001
ACH-001654,0.0160369354952
ACH-001715,0.124706487729
ACH-001735,0.02235398727
ACH-001736,-0.255343901682
ACH-001737,-0.158710413958
ACH-001740,-0.354910739717
ACH-001745,-0.214034981974
ACH-001750,-0.19777740266600002
ACH-001765,-0.181204352161
ACH-001956,-0.118984721918
ACH-001957,-0.23713824921100002
