,ZC3H3 (23144)
ACH-000004,-0.22224549079199998
ACH-000007,-0.09398399685270001
ACH-000009,-0.154217694634
ACH-000011,-0.6683579924899999
ACH-000012,-0.368869066235
ACH-000013,-0.325224461606
ACH-000014,-0.289725446027
ACH-000015,-0.19078356371599997
ACH-000017,-0.555840759434
ACH-000018,-0.5053314366439999
ACH-000019,-0.20197826546
ACH-000021,-0.508575300605
ACH-000022,-0.371505822201
ACH-000025,-0.379293727759
ACH-000028,-0.395300218531
ACH-000030,-0.430449417138
ACH-000035,-0.20352807730300002
ACH-000036,-0.375006122729
ACH-000037,-0.458860837251
ACH-000039,-0.537016880325
ACH-000040,-0.434841060879
ACH-000041,-0.21878257113699998
ACH-000042,-0.26302073700899997
ACH-000045,-0.252594814349
ACH-000047,-0.395172015484
ACH-000052,-0.33304993317299997
ACH-000053,-0.461694939623
ACH-000054,-0.308963817982
ACH-000055,-0.479842014297
ACH-000060,-0.370231817328
ACH-000067,-0.46624735459399996
ACH-000070,-0.549677447231
ACH-000075,-0.27906339641100003
ACH-000078,-0.384156588979
ACH-000082,-0.32788610668900003
ACH-000085,-0.639248019882
ACH-000086,-0.38969185755900004
ACH-000087,-0.454352696374
ACH-000092,-0.577066245238
ACH-000095,-0.318473247355
ACH-000097,-0.411571961008
ACH-000098,-0.40559672084200005
ACH-000099,-0.418975566125
ACH-000108,-0.38835233390600005
ACH-000113,-0.42628019166500003
ACH-000115,-0.286340742681
ACH-000116,-0.321663169183
ACH-000118,-0.435784853078
ACH-000120,-0.328150297343
ACH-000123,-0.552536516925
ACH-000127,-0.38778716701899996
ACH-000128,-0.0772788616789
ACH-000132,-0.615430469977
ACH-000133,-0.346615940994
ACH-000137,-0.209315054324
ACH-000138,-0.43817431825400005
ACH-000142,-0.43942628226
ACH-000143,-0.60154131045
ACH-000146,-0.521872732097
ACH-000148,-0.30524463326400003
ACH-000150,-0.689021726697
ACH-000152,-0.398504790472
ACH-000153,-0.18888109420200003
ACH-000159,-0.480875362638
ACH-000160,-0.312475293296
ACH-000163,-0.310109130987
ACH-000167,0.0175588395479
ACH-000168,-0.060203341067900006
ACH-000169,-0.28939628121399996
ACH-000178,-0.458271688691
ACH-000182,-0.43462734238899997
ACH-000183,-0.22222741028
ACH-000188,-0.442983611803
ACH-000189,-0.529940650965
ACH-000190,-0.43942823741400006
ACH-000198,-0.234424472188
ACH-000204,-0.0862892765435
ACH-000206,-0.333637152394
ACH-000207,-0.493401876323
ACH-000211,-0.37172484792599997
ACH-000215,-0.375887840255
ACH-000221,-0.328730713577
ACH-000222,-0.0909757050767
ACH-000223,-0.282872317514
ACH-000226,-0.372644680576
ACH-000227,-0.273828169976
ACH-000228,-0.382262879291
ACH-000231,-0.307810172855
ACH-000232,-0.435005589467
ACH-000233,-0.49241405472099997
ACH-000234,-0.45725415441100004
ACH-000235,-0.511973950536
ACH-000237,-0.22351767457600002
ACH-000238,-0.47039501609800005
ACH-000243,-0.12895317052400002
ACH-000244,-0.399364842002
ACH-000246,-0.271308703586
ACH-000248,-0.36760887587700003
ACH-000250,-0.574648297173
ACH-000251,-0.8397775151510001
ACH-000253,-0.297158611518
ACH-000255,-0.241433225301
ACH-000256,-0.586120791213
ACH-000257,-0.442050181866
ACH-000258,-0.33628193709
ACH-000259,-0.38364927404700006
ACH-000260,-0.550280443671
ACH-000261,-0.34351170034100004
ACH-000262,-0.27249660678000004
ACH-000263,-0.760652494418
ACH-000264,-0.319168375683
ACH-000265,-0.27862641186799997
ACH-000266,-0.43570220480099997
ACH-000272,-0.304860132098
ACH-000273,-0.429495776496
ACH-000274,-0.350933290669
ACH-000277,-0.21949982495
ACH-000278,-0.107569279627
ACH-000279,-0.293587106564
ACH-000280,-0.33572262668799996
ACH-000281,-0.174469755906
ACH-000288,-0.22639298258
ACH-000291,-0.38138896947400003
ACH-000293,-0.5189647698709999
ACH-000294,-0.33927840545599997
ACH-000295,-0.269000790722
ACH-000296,-0.272970650335
ACH-000302,-0.272792484045
ACH-000304,-0.383539720736
ACH-000307,-0.340831024041
ACH-000308,-0.310034284842
ACH-000310,-0.443253663121
ACH-000311,-0.331730300046
ACH-000312,-0.114581604969
ACH-000315,-0.521009535865
ACH-000316,-0.605803839275
ACH-000317,-0.298106218556
ACH-000318,-0.38449081806
ACH-000319,-0.45035236063199996
ACH-000320,-0.140158724502
ACH-000322,-0.7167041401469999
ACH-000323,-0.38434243761200004
ACH-000324,-0.369018686123
ACH-000329,-0.44194697455
ACH-000330,-0.361701388603
ACH-000331,-0.33089758753000004
ACH-000332,-0.20053400318700002
ACH-000334,-0.385233566316
ACH-000335,-0.427004455201
ACH-000336,-0.844932140685
ACH-000337,-0.560484819064
ACH-000339,-0.43477485038
ACH-000341,-0.18745573778799998
ACH-000348,-0.33484711653
ACH-000350,-0.29635223277600004
ACH-000352,-0.70762900907
