,MYRF (745)
ACH-000004,0.060672753098499996
ACH-000007,0.134600452653
ACH-000009,-0.11655313030999999
ACH-000011,0.15322913143
ACH-000012,-0.0962002474044
ACH-000013,-0.0607609200143
ACH-000014,0.195609192715
ACH-000015,0.0185149225732
ACH-000017,0.159323625085
ACH-000018,-0.0277973457568
ACH-000019,-0.010760861685799998
ACH-000021,-0.195389933316
ACH-000022,0.130002263796
ACH-000025,-0.021758416746799996
ACH-000028,-0.131420005837
ACH-000030,-0.0667093958622
ACH-000035,-0.0575636972358
ACH-000036,-0.109190280332
ACH-000037,-0.041951186502800004
ACH-000039,-0.0754742239564
ACH-000040,0.101622880262
ACH-000041,-0.0353624749074
ACH-000042,-0.0357675498002
ACH-000045,-0.09471168191639999
ACH-000047,-0.104622479044
ACH-000052,-0.005994696286949999
ACH-000053,0.0436798468559
ACH-000054,0.116216495535
ACH-000055,-0.338149047715
ACH-000060,-0.150081165656
ACH-000067,0.229493529428
ACH-000070,0.0515475557625
ACH-000075,0.16793981206
ACH-000078,0.0460095508536
ACH-000082,-0.07263444166569999
ACH-000085,0.023186081094299996
ACH-000086,-0.074077834999
ACH-000087,0.0519876414334
ACH-000092,0.0597529708711
ACH-000095,-0.0691986882726
ACH-000097,0.039889885120300006
ACH-000098,-0.0057203152773199996
ACH-000099,0.047530675881599996
ACH-000108,-1.2145511756999998
ACH-000113,0.00842881822489
ACH-000115,-0.037158558196
ACH-000116,-0.113504776555
ACH-000118,-0.09985028775689998
ACH-000120,-0.00687690382046
ACH-000123,-0.211379467229
ACH-000127,0.05381675017519999
ACH-000128,-0.0037884597549600004
ACH-000132,0.0609664347744
ACH-000133,0.0822704267853
ACH-000137,-0.011306665412299998
ACH-000138,-0.301174823579
ACH-000142,-0.0544614083295
ACH-000143,-0.278378534709
ACH-000146,0.08928049089330001
ACH-000148,-0.048957629464499997
ACH-000150,-0.19845439137499998
ACH-000152,0.0473370243773
ACH-000153,-0.272238063137
ACH-000159,-0.08976665726569999
ACH-000160,-0.0386122553654
ACH-000163,0.062108970285
ACH-000167,-0.10440241095899999
ACH-000168,-0.12506385422900002
ACH-000169,-0.0842231349945
ACH-000178,0.0307496768303
ACH-000182,0.0661098970244
ACH-000183,-0.0783910254862
ACH-000188,-0.34022783412
ACH-000189,-0.50910804952
ACH-000190,-0.24962570922400001
ACH-000198,-0.14164662331800001
ACH-000204,0.0745454589375
ACH-000206,0.08809547605910001
ACH-000207,-0.255093955565
ACH-000211,-0.04250408819590001
ACH-000215,0.0645568478218
ACH-000221,0.00340066763711
ACH-000222,-0.664978197053
ACH-000223,0.153869192204
ACH-000226,-0.0524029869428
ACH-000227,-0.0158283162365
ACH-000228,-0.12880158899
ACH-000231,-0.0232063636775
ACH-000232,-0.0373606829539
ACH-000233,-0.009981272273079999
ACH-000234,0.060159236499
ACH-000235,-0.00412091852054
ACH-000237,0.14505943065500002
ACH-000238,0.129303105074
ACH-000243,0.12655477951400002
ACH-000244,-0.0982616560823
ACH-000246,-0.319625473013
ACH-000248,0.10673843305500001
ACH-000250,-0.0609144554561
ACH-000251,0.06645184810390001
ACH-000253,0.10014848537799999
ACH-000255,0.0281941260718
ACH-000256,-0.6113758886039999
ACH-000257,-0.18114694473600002
ACH-000258,0.41977381541299996
ACH-000259,-0.053636569345
ACH-000260,0.0405571496123
ACH-000261,-0.0531378280728
ACH-000262,-0.22154260736900003
ACH-000263,-0.26055732549000005
ACH-000264,-0.0821604022312
ACH-000265,-0.022754360341500003
ACH-000266,0.0866613805371
ACH-000272,0.096861855241
ACH-000273,0.017385280844
ACH-000274,0.142649394523
ACH-000277,0.14040984386299998
ACH-000278,0.23217940984299998
ACH-000279,-0.0162523006039
ACH-000280,-0.22854014263500003
ACH-000281,0.0331228680446
ACH-000288,-0.156585799589
ACH-000291,0.0587631258371
ACH-000293,-1.35584876346
ACH-000294,-0.226789125955
ACH-000295,-0.0452268127613
ACH-000296,-0.042627749863400004
ACH-000302,-1.00235049195
ACH-000304,0.09356431101320001
ACH-000307,0.009735789530450002
ACH-000308,-0.120349860614
ACH-000310,0.0711614125303
ACH-000311,-0.0207945993783
ACH-000312,0.105491659348
ACH-000315,0.036864782393699995
ACH-000316,-0.263150604879
ACH-000317,-1.38990129859
ACH-000318,-0.355189970933
ACH-000319,-0.144528826504
ACH-000320,0.102974544363
ACH-000322,0.0979219959863
ACH-000323,0.0687408602647
ACH-000324,-0.169695755355
ACH-000329,0.252438423359
ACH-000330,-0.00409330701375
ACH-000331,-0.343827750113
ACH-000332,0.0404634551724
ACH-000334,-0.28822022427099997
ACH-000335,0.0919154554816
ACH-000336,0.101051374848
ACH-000337,-0.157976182496
ACH-000339,0.0199802019326
ACH-000341,-0.06412250339240001
ACH-000348,0.133569055947
ACH-000350,-0.0882901969767
ACH-000352,-0.0707135385652
ACH-000356,-0.38946569574
ACH-000361,-0.254343582314
ACH-000362,-0.09666755185699999
ACH-000363,0.0838836109716
ACH-000364,-0.152454393687
ACH-000365,-0.189609771554
ACH-000366,-0.114438996136
ACH-000368,-0.09198498436909999
ACH-000374,-0.237874186775
ACH-000375,0.124608507332
ACH-000376,-0.126066973627
ACH-000381,0.0947108489958
ACH-000383,-0.09206538504480001
ACH-000387,-0.036660423988800005
ACH-000389,-0.07679564196269999
ACH-000390,-0.143486884905
ACH-000393,0.042925559697
ACH-000395,0.00857843283851
ACH-000397,-0.23512290426
ACH-000401,0.048964336630300004
ACH-000402,-0.490550496991
ACH-000403,-0.0156770723767
ACH-000404,-0.136550837394
ACH-000406,-0.00760275595936
ACH-000407,0.006014480070140001
ACH-000408,-0.142176411034
ACH-000410,0.0176926293116
ACH-000411,-0.022471690569400002
ACH-000414,0.0920244283151
ACH-000415,-0.215174118131
ACH-000416,0.0673337092149
ACH-000420,-0.028280233808
ACH-000421,-0.45022606990900005
ACH-000424,-0.042333066850500006
ACH-000425,0.10868202421800001
ACH-000426,-0.17283014528
ACH-000427,0.18768240373599998
ACH-000433,-0.15984915080499998
ACH-000436,-0.0475312214167
ACH-000444,0.008504645834850002
ACH-000445,-0.00284114458423
ACH-000448,0.0196626961378
ACH-000450,-0.166338087487
ACH-000452,0.00909909960603
ACH-000454,-0.0329031629536
ACH-000458,-0.180167183345
ACH-000459,0.343411218472
ACH-000460,-0.492066727311
ACH-000461,-0.198665719187
ACH-000463,-0.08808460416200001
ACH-000464,0.0637476401699
ACH-000466,-0.05931391103519999
ACH-000467,0.11073951774100001
ACH-000468,-0.127823272306
ACH-000469,-0.130732710592
ACH-000470,0.08147598326489999
ACH-000471,0.12168576625999998
ACH-000472,0.0438633711504
ACH-000473,-0.172500146485
ACH-000475,0.0535415984211
ACH-000476,-0.126260416876
ACH-000477,-0.0705678090678
ACH-000480,-0.242075484663
ACH-000481,-0.00475172903063
ACH-000483,-1.8366231717299997
ACH-000484,-0.43855576504199995
ACH-000485,0.16434401759700001
ACH-000486,-0.0937235676484
ACH-000487,-0.08464202628910002
ACH-000488,-0.02751069652
ACH-000490,0.0827848423465
ACH-000491,0.0761289834584
ACH-000495,0.14974594522600002
ACH-000496,-0.0859183242747
ACH-000499,-0.226316678642
ACH-000500,0.455992698553
ACH-000502,-0.716660049408
ACH-000503,-0.298674477255
ACH-000505,0.0190428331778
ACH-000507,0.027199430286599997
ACH-000510,0.042299043690599995
ACH-000511,-0.00250421203889
ACH-000512,-0.177174630546
ACH-000516,0.15080128129599998
ACH-000517,0.0689023341409
ACH-000518,-0.169666864672
ACH-000520,-0.20452125084000003
ACH-000521,0.282112185455
ACH-000522,-0.00983136792949
ACH-000524,0.0362846198625
ACH-000527,-0.029703489042000004
ACH-000528,-0.0382790045536
ACH-000537,0.131310954955
ACH-000541,-0.303612044126
ACH-000542,0.000203512755607
ACH-000544,-0.08082318391360001
ACH-000545,-0.299451211924
ACH-000547,-0.0282173943161
ACH-000548,-0.0402132370524
ACH-000549,-0.07233631616210001
ACH-000550,0.174563285711
ACH-000552,0.218758103006
ACH-000556,-0.0435719703868
ACH-000557,-0.130852568419
ACH-000570,-0.0961716127248
ACH-000571,0.006170187507
ACH-000573,0.0497222295299
ACH-000576,0.19163082102899998
ACH-000580,-0.14452599139900002
ACH-000584,0.0548766757553
ACH-000585,-0.167451089345
ACH-000588,-0.130590718167
ACH-000589,-0.0039095710463200005
ACH-000591,-0.0366028341571
ACH-000593,-0.184737519911
ACH-000600,-0.102364290338
ACH-000601,-0.01248162967
ACH-000604,-0.125692357954
ACH-000605,0.08026255475310001
ACH-000606,-0.36008283238000005
ACH-000608,-1.22451741557
ACH-000614,-0.200421912357
ACH-000616,0.186206270219
ACH-000618,-0.23802594437600003
ACH-000619,-0.11987287336300001
ACH-000620,0.117495409737
ACH-000621,-0.052705478216399995
ACH-000622,0.163499555014
ACH-000623,-0.0892633513053
ACH-000624,-0.000792529133185
ACH-000627,0.15662780455
ACH-000630,-0.135308609764
ACH-000632,0.043941176912199995
ACH-000633,-0.0152908753827
ACH-000637,-0.0247098370026
ACH-000638,-0.0875235521033
ACH-000646,0.0453928177018
ACH-000647,-0.024565050986900004
ACH-000648,-0.15995409890999998
ACH-000649,-0.0160396722194
ACH-000651,-0.0528996964566
ACH-000652,0.0193287382764
ACH-000653,-0.0607614547521
ACH-000657,-0.187176940455
ACH-000658,0.039368587617900005
ACH-000661,-0.21784569081
ACH-000662,-0.043867401585800006
ACH-000663,-0.0866052438958
ACH-000665,-0.0798992124461
ACH-000671,-0.059467636556699996
ACH-000673,-0.00321553889524
ACH-000676,0.153889725028
ACH-000677,0.137762731666
ACH-000681,0.0371260325284
ACH-000682,-0.00179638234692
ACH-000683,-0.118597162713
ACH-000684,-0.0236342876329
ACH-000688,0.011559668101600001
ACH-000693,-0.192120574139
ACH-000694,-0.0654809392197
ACH-000695,0.02632248551
ACH-000696,0.0381200412406
ACH-000697,-0.24502741285000001
ACH-000699,0.144564929202
ACH-000701,0.046595343869500004
ACH-000706,-0.124307953807
ACH-000711,-0.058201052615
ACH-000713,-0.330589761304
ACH-000714,-0.104133417245
ACH-000718,0.057797719387
ACH-000720,-0.07309331694280001
ACH-000721,-0.036706161694099994
ACH-000724,-0.157776158012
ACH-000725,-0.156278822892
ACH-000732,-0.157099551326
ACH-000734,-0.241638600145
ACH-000735,-0.12232138880999999
ACH-000736,0.0850952260726
ACH-000738,-0.0724465828234
ACH-000746,-0.0135145989138
ACH-000747,-0.124283116939
ACH-000748,-0.0911775135028
ACH-000753,-0.039185877838199996
ACH-000756,-0.287658292932
ACH-000757,-0.214073036227
ACH-000758,-0.0867266635189
ACH-000760,0.0859796820558
ACH-000763,0.12039796524
ACH-000764,-0.0512078662165
ACH-000765,0.004973263975630001
ACH-000766,0.11192707459000001
ACH-000767,-0.0572387582297
ACH-000768,0.102253201926
ACH-000769,-0.14668041013
ACH-000770,-0.0737447654025
ACH-000771,-0.0386834543561
ACH-000773,-0.181251158282
ACH-000776,-0.0334343580479
ACH-000777,0.12994147841499998
ACH-000778,-0.11196532387199999
ACH-000781,-0.0548582038316
ACH-000782,-0.180334154716
ACH-000783,-0.12434688449
ACH-000784,-0.0938398992052
ACH-000785,0.127363551053
ACH-000787,0.0465470079175
ACH-000788,0.0180186730178
ACH-000791,-0.035351040048800006
ACH-000792,-0.0707620671255
ACH-000794,-0.219967695639
ACH-000796,-0.053971870485199996
ACH-000799,-0.0835302989399
ACH-000800,0.304629414459
ACH-000802,-0.193511227272
ACH-000804,-0.0382360644995
ACH-000805,-0.314183162009
ACH-000809,-0.00579074192786
ACH-000810,-0.106730224682
ACH-000811,-0.0438331583589
ACH-000817,0.030603236249599996
ACH-000819,0.04362685020740001
ACH-000820,-0.0907495772012
ACH-000821,0.284870610499
ACH-000822,-0.0918225623622
ACH-000823,-0.129651024144
ACH-000824,-0.07783505220669999
ACH-000827,-0.020580226616099997
ACH-000829,-0.0039561842590700004
ACH-000831,-0.247491073911
