,SCN4B (6330)
ACH-000004,0.050381043080699996
ACH-000007,-0.16401463047700002
ACH-000009,-0.053535992039599994
ACH-000011,0.0150722606255
ACH-000012,0.0652742925457
ACH-000013,-0.0535006124161
ACH-000014,0.0738590979069
ACH-000015,-0.07301153096
ACH-000017,-0.0515382068291
ACH-000018,0.10407070899399999
ACH-000019,-0.155963882264
ACH-000021,0.10988808881100001
ACH-000022,-0.10656750549900001
ACH-000025,0.0770287627177
ACH-000028,-0.154706596223
ACH-000030,0.116047131486
ACH-000035,-0.004980748562989999
ACH-000036,-0.0177635153187
ACH-000037,-0.0692844890628
ACH-000039,-0.11838760069
ACH-000040,0.0825446808835
ACH-000041,-0.0638303603739
ACH-000042,-0.0582573486615
ACH-000045,0.0306219546767
ACH-000047,-0.127762181048
ACH-000052,-0.0215836818815
ACH-000053,-0.012945517719399998
ACH-000054,-0.00814867674166
ACH-000055,-0.0830798505618
ACH-000060,0.0193265755177
ACH-000067,0.218074596815
ACH-000070,-0.0455855544104
ACH-000075,-0.112107461756
ACH-000078,-0.15547048118100001
ACH-000082,-0.0194009155485
ACH-000085,-0.07532712060050001
ACH-000086,0.0175214372487
ACH-000087,-0.121275832027
ACH-000092,0.050374646314199995
ACH-000095,-0.0794239859629
ACH-000097,0.0842574111554
ACH-000098,0.0671587336964
ACH-000099,-0.08835322363
ACH-000108,-0.09729796565160001
ACH-000113,0.17699964325999998
ACH-000115,-0.0101722963312
ACH-000116,-0.0490856665621
ACH-000118,-0.0418400523712
ACH-000120,0.030213419922500002
ACH-000123,-0.081910109437
ACH-000127,0.0265721694036
ACH-000128,0.0996949459332
ACH-000132,-0.100442076542
ACH-000133,0.166285664657
ACH-000137,-0.269700909684
ACH-000138,-0.0775625597138
ACH-000142,0.031003049729
ACH-000143,-0.149154516056
ACH-000146,-0.0045152061366899995
ACH-000148,0.129471021971
ACH-000150,-0.14541674945699998
ACH-000152,0.0258061795245
ACH-000153,-0.0561753553771
ACH-000159,0.163446658206
ACH-000160,0.0894301949577
ACH-000163,0.125636219209
ACH-000167,0.196437519818
ACH-000168,0.185410338966
ACH-000169,-0.163529270584
ACH-000178,-0.0496284210788
ACH-000182,0.049123353618800006
ACH-000183,0.029277552687400003
ACH-000188,-0.204242354665
ACH-000189,0.22147241267499998
ACH-000190,0.0673699920231
ACH-000198,0.0804237543386
ACH-000204,-0.0132174940197
ACH-000206,0.0714875495312
ACH-000207,0.18580597372699997
ACH-000211,0.09419964183689998
ACH-000215,-0.0323130485722
ACH-000221,0.084524183137
ACH-000222,-0.0912235756026
ACH-000223,-0.17613664901
ACH-000226,0.0184598878118
ACH-000227,-0.192250597127
ACH-000228,0.043164714982900004
ACH-000231,-0.0374255650627
ACH-000232,0.0586381108032
ACH-000233,0.11870477865199999
ACH-000234,0.165113458381
ACH-000235,0.0211185042699
ACH-000237,0.0816563857883
ACH-000238,-0.042373181171500005
ACH-000243,0.099353588666
ACH-000244,0.149161919882
ACH-000246,-0.0835391346964
ACH-000248,0.06676719392950001
ACH-000250,-0.0179478866314
ACH-000251,-0.201945935036
ACH-000253,-0.0796423977915
ACH-000255,0.146682487692
ACH-000256,0.0818843934327
ACH-000257,0.222174234125
ACH-000258,-0.0035085185042999997
ACH-000259,0.004222246669110001
ACH-000260,0.038672097387599996
ACH-000261,0.08505733719030001
ACH-000262,0.270012848416
ACH-000263,-0.0672639544573
ACH-000264,0.13423710215600002
ACH-000265,-0.0304389165575
ACH-000266,0.00342110552287
ACH-000272,0.012091621299900001
ACH-000273,0.0064552712998800004
ACH-000274,-0.09000293762520001
ACH-000277,-0.164857475265
ACH-000278,-0.0677231189028
ACH-000279,0.0205729076469
ACH-000280,-0.0229270771575
ACH-000281,-0.330489725022
ACH-000288,-0.0954942993417
ACH-000291,0.138646492859
ACH-000293,0.059966385693100005
ACH-000294,0.0742183360582
ACH-000295,-0.057216102315100006
ACH-000296,0.050220720634
ACH-000302,0.0824028562948
ACH-000304,0.0979119266371
ACH-000307,0.0601007359633
ACH-000308,0.0140280929172
ACH-000310,-0.307003288223
ACH-000311,0.030806164979500002
ACH-000312,-0.17371456998799997
ACH-000315,0.0823626961407
ACH-000316,0.10600701353900001
ACH-000317,-0.0179093732269
ACH-000318,0.112548142645
ACH-000319,-0.0616221623576
ACH-000320,-0.0635533913606
ACH-000322,-0.256683609525
ACH-000323,-0.0398150399637
ACH-000324,-0.04987712201280001
ACH-000329,0.217317028982
ACH-000330,-0.0247076980173
ACH-000331,0.041714478213400005
ACH-000332,-0.0812775995578
ACH-000334,0.021883761381099997
ACH-000335,-0.0668647929602
ACH-000336,-0.296154666259
ACH-000337,-0.0333870000025
ACH-000339,0.0174680576578
ACH-000341,-0.21053936355300001
ACH-000348,-0.0300164653065
ACH-000350,-0.359843540103
ACH-000352,-0.14134479400699998
ACH-000356,-0.09782030266969999
ACH-000361,-0.09904810266969999
ACH-000362,0.021383614553400005
ACH-000363,0.026521935493799997
ACH-000364,0.0287158988251
ACH-000365,-0.04280521261030001
ACH-000366,-0.09601184545600001
ACH-000368,0.120741976578
ACH-000374,-0.0495656765173
ACH-000375,0.115959513998
ACH-000376,-0.0857126448117
ACH-000381,-0.09434363975539999
ACH-000383,-0.017229571731700002
ACH-000387,0.0811626402335
ACH-000389,-0.22700403182300002
ACH-000390,0.0600864811022
ACH-000393,0.0248214043066
ACH-000395,0.100752866471
ACH-000397,0.0546533323579
ACH-000401,0.09861748795980001
ACH-000402,-0.40308764869999997
ACH-000403,-0.185592762018
ACH-000404,0.017619631321299997
ACH-000406,-0.0572406460037
ACH-000407,-0.09752139647630001
ACH-000408,0.0462950566559
ACH-000410,-0.000318187236676
ACH-000411,-0.036395767394900004
ACH-000414,-0.00375047516909
ACH-000415,-0.135527954388
ACH-000416,-0.107533477956
ACH-000420,-0.155719689487
ACH-000421,-0.047487068204600004
ACH-000424,0.516439555152
ACH-000425,-0.11252296199
ACH-000426,-0.37718541670999994
ACH-000427,0.0225313120983
ACH-000433,-0.10180414039999999
ACH-000436,-0.021263577716599997
ACH-000444,-0.210259912
ACH-000445,0.042480812967699996
ACH-000448,-0.033029008393299995
ACH-000450,-0.18274439182399999
ACH-000452,-0.06665344222950001
ACH-000454,0.144358760809
ACH-000458,0.115873078277
ACH-000459,0.123842920224
ACH-000460,0.0350084546221
ACH-000461,-0.23303372033599998
ACH-000463,-0.00307007177039
ACH-000464,0.20400425376400003
ACH-000466,0.100202322754
ACH-000467,-0.00815530670708
ACH-000468,-0.0371853187771
ACH-000469,0.00362166114602
ACH-000470,-0.129208672243
ACH-000471,0.06333698337730001
ACH-000472,0.00816488872773
ACH-000473,0.033733815900400005
ACH-000475,-0.0411047422444
ACH-000476,-0.0584447084562
ACH-000477,0.0189378344581
ACH-000480,-0.29797039746599996
ACH-000481,0.0193043777437
ACH-000483,-0.11195830687899999
ACH-000484,-0.39772991119400003
ACH-000485,-0.0946248779053
ACH-000486,-0.0403779382156
ACH-000487,0.0377187984719
ACH-000488,0.00111155074075
ACH-000490,-0.162755831831
ACH-000491,-0.000197963611322
ACH-000495,-0.20532211749600002
ACH-000496,0.07253466562739999
ACH-000499,0.0107760856907
ACH-000500,0.13333509035399999
ACH-000502,-0.028201951327400002
ACH-000503,0.0800121091935
ACH-000505,-0.021448981861200003
ACH-000507,-0.0207884774382
ACH-000510,0.09685523848710001
ACH-000511,-0.07250324658139999
ACH-000512,0.161652759103
ACH-000516,0.15812401129
ACH-000517,-0.053266176885599995
ACH-000518,0.23729718624899998
ACH-000520,0.0764369601584
ACH-000521,0.232322444313
ACH-000522,-0.054010787390199995
ACH-000524,-0.160861739501
ACH-000527,-0.0173157535044
ACH-000528,-0.0574578560743
ACH-000537,-0.210061298128
ACH-000541,-0.206111731793
ACH-000542,0.111076597369
ACH-000544,-0.0855933471204
ACH-000545,0.00268674941942
ACH-000547,0.0254629045805
ACH-000548,-0.027441344816400003
ACH-000549,0.0278857337605
ACH-000550,-0.20409621421799998
ACH-000552,-0.0975082077585
ACH-000556,0.0562487237631
ACH-000557,-0.018022274138599997
ACH-000570,-0.09870898061000001
ACH-000571,0.035194036423199994
ACH-000573,-0.145411478853
ACH-000576,-0.07955114046910002
ACH-000580,0.0728126726422
