,TERT (7015)
ACH-000255,-0.206282712367
ACH-000256,-0.039568319139199996
ACH-000257,-0.46417710656000005
ACH-000258,0.140297542317
ACH-000259,-0.12019730448100001
ACH-000260,-0.116690895889
ACH-000261,-0.178992957734
ACH-000262,-0.21270965264199998
ACH-000263,-0.256709253962
ACH-000264,-0.18775177082800001
ACH-000265,0.0834956043797
ACH-000266,-0.165038097553
ACH-000272,-0.370713746879
ACH-000273,-0.152373680074
ACH-000274,-0.174877772484
ACH-000277,-0.20502448466200002
ACH-000278,0.141803044845
ACH-000279,-0.305507008243
ACH-000280,-0.226382726483
ACH-000281,-0.17232057481600002
ACH-000288,-0.20708354040100002
ACH-000291,-0.0143347255392
ACH-000293,0.07652212420910001
ACH-000294,-0.33657051914
ACH-000295,-0.39131629148900005
ACH-000296,0.0160699495456
ACH-000302,0.0154442461382
ACH-000304,0.0899464009915
ACH-000307,-0.18987720104800002
ACH-000308,-0.24269569415800002
ACH-000310,-0.31180381760000003
ACH-000311,-0.214690699232
ACH-000312,-0.190501356302
ACH-000315,0.267782533399
ACH-000316,-0.5370485737039999
ACH-000317,-0.213715893697
ACH-000318,-0.169661969278
ACH-000319,-0.04096255818319999
ACH-000320,-0.18798913846999998
ACH-000322,-0.234714470935
ACH-000323,0.0640197963289
ACH-000324,-0.129889074837
ACH-000329,0.0324072703986
ACH-000330,-0.19865591708299998
ACH-000331,0.0866236749776
ACH-000332,-0.30507051312100003
ACH-000334,-0.17577138197500003
ACH-000335,0.12846047664899998
ACH-000336,-0.435316715181
ACH-000337,-0.0796208347097
ACH-000339,-0.10771462348500001
ACH-000341,-0.0127699481602
ACH-000348,-0.0627665633636
ACH-000350,-0.251520154953
ACH-000352,-0.0795988111666
ACH-000356,0.0998689865391
ACH-000361,0.0017726320170199999
ACH-000362,-0.38899119514200003
ACH-000363,-0.19421481868299997
ACH-000364,-0.19936194136799998
ACH-000365,-0.035141585602
ACH-000366,0.0114967738855
ACH-000368,-0.0282757319581
ACH-000374,-0.10754060696699999
ACH-000375,-0.0038156561888800004
ACH-000376,-0.14396326118799999
ACH-000381,-0.159927582141
ACH-000383,-0.21026873126200002
ACH-000387,-0.0294886963587
ACH-000389,-0.266884847413
ACH-000390,-0.051508352604199996
ACH-000393,-0.15889312668299999
ACH-000395,-0.535351199132
ACH-000397,-0.282852308146
ACH-000401,0.040612825002199995
ACH-000402,0.10285744907
ACH-000403,0.111660799805
ACH-000404,-0.0055083133726
ACH-000406,-0.06890211525500001
ACH-000407,-0.0471313352016
ACH-000408,-0.0348552917665
ACH-000410,0.0270840582247
ACH-000411,-0.09909528637569999
ACH-000414,-0.2995719798
ACH-000415,0.044398065116999993
ACH-000416,-0.17337696600699998
ACH-000420,-0.21168151434500002
ACH-000421,-0.0571739644383
ACH-000424,-0.00282803546301
ACH-000425,-0.289071192035
ACH-000426,-0.204710021623
ACH-000427,0.15277885251499998
ACH-000433,-0.36307106229099995
ACH-000436,-0.206255631573
ACH-000444,-0.18167290887
ACH-000445,-0.13003277915
ACH-000448,-0.167579276016
ACH-000450,0.284790402226
ACH-000452,-0.015581744711500001
ACH-000454,-0.007377803932189999
ACH-000458,-0.0802615978487
ACH-000459,-0.215153089108
ACH-000460,-0.238057072404
ACH-000461,-0.0672704043419
ACH-000463,-0.265631534209
ACH-000464,0.05175103913719999
ACH-000466,-0.373583390708
ACH-000467,-0.0238616594844
ACH-000468,-0.381626779551
ACH-000469,-0.660501371922
ACH-000470,-0.08828222908
ACH-000471,-0.128701914583
ACH-000472,-0.209183233476
ACH-000473,-0.0740921066699
ACH-000475,-0.169666002321
ACH-000476,-0.00773332280767
ACH-000477,-0.27468703103000003
ACH-000480,0.0388401139926
ACH-000481,-0.160782453573
ACH-000483,0.149862663741
ACH-000484,-0.311246967159
ACH-000485,-0.162797492341
ACH-000486,-0.0633377903514
ACH-000487,-0.107856087844
ACH-000488,-0.0988147114414
ACH-000490,0.0108330385424
ACH-000491,-0.106402752349
ACH-000495,-0.229261280854
ACH-000496,-0.0179317322486
ACH-000499,0.0200467678846
ACH-000500,-0.246812268247
ACH-000502,-0.129407848572
ACH-000503,-0.0445205229362
ACH-000505,-0.08711675543160001
ACH-000507,-0.057090316211000004
ACH-000510,-0.016837990559700002
ACH-000511,-0.165757153037
ACH-000512,0.0518865854381
ACH-000516,-0.0568979444789
ACH-000517,-0.0834203015364
ACH-000518,-0.034922653691
ACH-000520,0.0677691899411
ACH-000521,-0.23334401080400002
ACH-000522,0.0340372155161
ACH-000524,-0.1147026075
ACH-000527,-0.186910914115
ACH-000528,0.0245815891792
ACH-000537,-0.42634461764700005
ACH-000541,0.045792823905999994
ACH-000542,-0.124466881566
ACH-000544,-0.0559044989466
ACH-000545,0.07029211790489999
ACH-000547,0.0913413205569
ACH-000548,-0.0110849677261
ACH-000549,0.0218637164765
ACH-000550,0.006279054619689999
ACH-000552,-0.020876981927
ACH-000556,-0.0500010700569
ACH-000557,-0.09582716969930001
ACH-000570,-0.153407424131
ACH-000571,0.037050487731
ACH-000573,-0.267839076157
ACH-000576,-0.24383852970800002
ACH-000580,-0.208386897726
ACH-000584,-0.11754197887399999
ACH-000585,-0.00816673351099
ACH-000588,-0.0387823523361
ACH-000589,-0.157623032591
ACH-000591,-0.08291477045119999
ACH-000593,-0.18449483075999998
ACH-000600,-0.207254621886
ACH-000601,-0.080029505955
ACH-000604,-0.163677069875
ACH-000605,-0.34731108814000006
ACH-000606,0.017173892742899998
ACH-000608,-0.224708326357
ACH-000614,-0.07487821993560001
ACH-000616,-0.007811672174
ACH-000618,0.0519755284397
ACH-000619,-0.026496041245
ACH-000620,-0.0523829487014
ACH-000621,-0.168718719959
ACH-000622,-0.149236531762
ACH-000623,-0.034570334887300005
ACH-000624,-0.0688109884393
ACH-000627,-0.0825527675825
ACH-000630,-0.130568441906
ACH-000632,-0.07763900845989999
ACH-000633,-0.253589052724
ACH-000637,-0.159275774437
ACH-000638,-0.313955720617
ACH-000646,-0.250515976177
ACH-000647,-0.122203902906
ACH-000648,-0.330408104962
ACH-000649,-0.202468118076
ACH-000651,-0.211045427892
ACH-000652,-0.254681693398
ACH-000653,-0.24318707744100002
ACH-000657,-0.128814837818
ACH-000658,-0.126607750419
ACH-000661,-0.150165398667
ACH-000662,-0.165619156849
ACH-000663,-0.049684709818
ACH-000665,-0.128166292014
ACH-000671,0.00844743172569
ACH-000673,-0.138036690298
ACH-000676,-0.09993913165400001
ACH-000677,-0.21895694820999997
ACH-000681,-0.132757910068
ACH-000682,0.011800001323
ACH-000683,-0.10280233355599999
ACH-000684,-0.228838321281
ACH-000688,-0.0441027547054
ACH-000693,-0.0595435126979
ACH-000694,-0.0913801378086
ACH-000695,-0.13982061479
ACH-000696,-0.0745691203412
ACH-000697,-0.09232673439030001
ACH-000699,-0.205519023814
ACH-000701,-0.178553902234
ACH-000706,0.0023677549262600002
ACH-000711,-0.0534388871175
ACH-000713,-0.20952392864
ACH-000714,-0.1450361697
ACH-000718,-0.251231135321
ACH-000720,0.0343560655657
ACH-000721,0.0237267730522
ACH-000724,0.028955655923099996
ACH-000725,0.26458074385
ACH-000732,-0.5419451337569999
ACH-000734,0.0838115119198
ACH-000735,0.0243615939575
ACH-000736,0.048182635919199995
ACH-000738,-0.038271271976699994
ACH-000746,-0.174844667269
ACH-000747,0.0027521943462800002
ACH-000748,-0.27030315744600003
ACH-000753,-0.058949759961099996
ACH-000756,-0.111232534021
ACH-000757,-0.0108791039858
ACH-000758,0.0186756199785
ACH-000760,-0.13413508271500002
ACH-000763,-0.0995090332877
ACH-000764,-0.33405471925700003
ACH-000765,0.10728346158299999
ACH-000766,-0.133366676216
ACH-000767,-0.27631578156
ACH-000768,-0.11502843706900001
ACH-000769,-0.20685392518100001
ACH-000770,-0.071660808173
ACH-000771,-0.130128276346
ACH-000773,-0.155884399106
ACH-000776,-0.196771269573
ACH-000777,-0.24478274774
ACH-000778,-0.00048636798552399995
ACH-000781,-0.126166565644
ACH-000782,-0.163732181706
ACH-000783,-0.219037207049
ACH-000784,-0.37513949577
ACH-000785,-0.173066594406
ACH-000787,-0.0869190415793
ACH-000788,-0.039427664375400004
ACH-000791,-0.104357283722
ACH-000792,-0.057554756521800005
ACH-000794,-0.142965679787
ACH-000796,-0.0403621374756
ACH-000799,-0.021251550819599997
ACH-000800,-0.024727706569199998
ACH-000802,-0.21514564064
ACH-000804,-0.507402431955
ACH-000805,-0.00748312171994
ACH-000809,-0.08734526867669999
ACH-000810,0.287825449036
ACH-000811,-0.0695615952205
ACH-000817,-0.251055890128
ACH-000819,-0.311893000228
ACH-000820,0.221507224205
ACH-000821,-0.15921957670700002
ACH-000822,-0.08788186863089999
ACH-000823,-0.18383789415
ACH-000824,-0.016782813877
ACH-000827,-0.00258517461445
ACH-000829,0.0545539634704
ACH-000831,-0.139718687049
ACH-000832,0.0255661241029
ACH-000833,0.136147785905
ACH-000834,-0.0735415365353
ACH-000835,-0.168317274126
ACH-000836,0.29150776317
ACH-000837,-0.074718649788
ACH-000838,-0.157262877511
ACH-000839,-0.366774318723
ACH-000840,-0.17966988452500002
ACH-000841,-0.03635372321369999
ACH-000843,-0.0632596323197
ACH-000846,0.0345812256998
ACH-000847,-0.0358901693355
ACH-000848,-0.395256588538
ACH-000849,-0.261953039096
ACH-000851,0.08615151457709999
ACH-000855,0.13357314117900002
ACH-000856,-0.120163042223
ACH-000858,0.0314500715178
ACH-000859,-0.242352277602
ACH-000861,0.028483356274200004
ACH-000862,-0.214779786233
ACH-000865,-0.166048000814
ACH-000866,-0.0037919000878099997
ACH-000867,-0.0373668165691
ACH-000869,0.0006225207614559999
ACH-000872,-0.0544228944317
ACH-000873,-0.143108359597
ACH-000876,-0.048891772383099996
ACH-000878,-0.187384470385
ACH-000880,-0.598815130369
ACH-000881,-0.0365998627997
ACH-000882,-0.0305451568054
ACH-000884,-0.21546892964899997
ACH-000885,-0.0121906846608
ACH-000887,-0.119231914224
ACH-000888,-0.062251352286
ACH-000889,-0.0737181603252
ACH-000890,0.025648092902599996
ACH-000896,-0.020983006385300002
ACH-000898,-0.176675711184
ACH-000900,-0.11024822518300001
ACH-000901,-0.157941517326
ACH-000905,-0.209295278343
ACH-000906,-0.123250553405
ACH-000907,-0.24895938599
ACH-000910,-0.17077168045899999
ACH-000911,-0.026980188797800002
ACH-000912,-0.101872750843
ACH-000913,-0.0829205858076
ACH-000915,-0.09333814211710001
ACH-000916,-0.394293624503
ACH-000917,-0.0350471388033
ACH-000921,-0.0531764281126
ACH-000924,-0.12615520440199998
ACH-000926,-0.0142183269087
ACH-000928,-0.350897078355
ACH-000929,-0.211024117886
ACH-000932,-0.053874363405800006
ACH-000935,-0.42927460400899997
ACH-000936,-0.132617127318
ACH-000937,-0.0363724270602
ACH-000938,-0.126192828614
ACH-000939,0.267592577312
ACH-000941,0.13467152676400002
ACH-000943,-0.04698942294530001
ACH-000946,-0.05360363396369999
ACH-000947,-0.0772345176017
ACH-000948,-0.0964665192505
ACH-000950,-0.45000077791500004
ACH-000953,-0.10110740971200001
ACH-000957,0.053307328344199996
ACH-000958,-0.0654409600725
ACH-000960,0.0811331433288
ACH-000963,-0.07868728814439999
ACH-000968,-0.0618153302142
ACH-000969,0.048719189347199994
ACH-000973,-0.0701664086925
ACH-000974,0.000403671816989
ACH-000975,-0.157189455774
ACH-000976,-0.302240543405
ACH-000978,-0.200781000934
ACH-000980,-0.16297959615
ACH-000984,-0.200921557117
ACH-000986,-0.0825964455985
ACH-000988,-0.14617568110600002
ACH-000993,-0.159662324005
ACH-000994,-0.0746102801443
ACH-000996,0.042398640255500004
ACH-001001,-0.153865927067
ACH-001020,0.0668066418157
ACH-001028,-0.047284192561
ACH-001031,-0.137261876117
ACH-001038,-0.144167432148
ACH-001048,0.0744266165839
ACH-001050,-0.00916829465402
ACH-001053,-0.254095477736
ACH-001054,-0.11224558065099999
ACH-001061,0.0316251879743
ACH-001067,0.0065943073227799996
ACH-001075,-0.570461365075
ACH-001096,-0.395239149299
ACH-001128,1.0999046107600001
ACH-001134,-0.220264839381
ACH-001151,-0.178963768678
ACH-001163,0.14264855405
ACH-001164,0.09014642802110001
ACH-001173,0.0587475733091
ACH-001183,-0.223855124124
ACH-001184,-0.204555119998
ACH-001190,-0.089959587785
ACH-001192,-0.175727206076
ACH-001193,0.107951573195
ACH-001196,0.132648169636
ACH-001197,0.07368841986039999
ACH-001205,-0.220442318764
ACH-001211,0.13010922225
ACH-001212,-0.542287176753
ACH-001228,-0.033920158037400006
ACH-001232,-0.12099778733699999
ACH-001239,-0.215598306811
ACH-001274,0.159878911542
ACH-001275,-0.270215311676
ACH-001277,0.139061961245
ACH-001278,-0.47034926067500005
ACH-001280,-0.000991044136212
ACH-001283,-0.237916244658
ACH-001289,-0.127346473144
ACH-001295,-0.054682214817
ACH-001300,-0.240946604003
ACH-001301,-0.034695827855800006
ACH-001302,-0.424836153411
ACH-001303,0.256609108527
ACH-001306,0.127587265765
ACH-001318,-0.09784370817939998
ACH-001322,-0.184371029282
ACH-001328,-0.162340995318
ACH-001332,0.143836270812
ACH-001333,0.0976365648854
ACH-001336,-0.112246714437
ACH-001340,-0.060431493614600006
ACH-001346,-0.124246703876
ACH-001353,-0.261650941293
ACH-001354,-0.38683864149999997
ACH-001367,-0.14771845307499998
ACH-001368,-0.141684162884
ACH-001374,-0.214766969877
ACH-001375,-0.243137115782
ACH-001377,-0.24325015777800002
ACH-001380,-0.00108042231364
ACH-001391,-0.217674977975
ACH-001407,-0.020326123238900002
ACH-001408,0.048058040378599995
ACH-001413,-0.264056665565
ACH-001430,0.0470701153412
ACH-001431,-0.254431567039
ACH-001450,0.056918418147
ACH-001496,0.150380887555
ACH-001500,0.290755928001
ACH-001521,-0.563571470131
ACH-001523,0.036692973983800004
ACH-001532,-0.0029954066783600005
ACH-001536,-0.0659410591086
ACH-001550,0.24917132441
ACH-001552,-0.495113291008
ACH-001554,-0.118443033366
ACH-001645,-0.00112739552271
ACH-001654,-0.08708887491900001
ACH-001715,0.0703708041641
ACH-001735,-0.27315879415399996
ACH-001736,-0.360016158708
ACH-001737,-0.530975925987
ACH-001740,-0.00873287119706
ACH-001745,-0.0341826165351
ACH-001750,-0.0768564575419
ACH-001765,-0.00717681943622
ACH-001956,-0.11562094331700001
ACH-001957,-0.166727514808
