,FAM120AOS (158293)
ACH-000004,-0.0380830674725
ACH-000007,-0.050515690020199996
ACH-000009,0.09409756623400001
ACH-000011,-0.137979204803
ACH-000012,-0.0228605660127
ACH-000013,-0.0842268241065
ACH-000014,0.0777950518144
ACH-000015,-0.0697736001105
ACH-000017,0.026889333460000005
ACH-000018,-0.152951279226
ACH-000019,0.0985468165165
ACH-000021,-0.056145744528
ACH-000022,-0.09435228987469998
ACH-000025,-0.029658325576299997
ACH-000028,-0.15864714953
ACH-000030,-0.083079550614
ACH-000035,-0.174139707352
ACH-000036,-0.0520863777003
ACH-000037,-0.488763419922
ACH-000039,0.16351459795
ACH-000040,-0.316133100292
ACH-000041,-0.335280082461
ACH-000042,-0.112858153994
ACH-000045,-0.14558658791200002
ACH-000047,-0.07083476461230001
ACH-000052,-0.291742951067
ACH-000053,0.06909774303930001
ACH-000054,-0.17995701625100002
ACH-000055,0.025444492489400002
ACH-000060,-0.0204296514932
ACH-000067,-0.19155571329
ACH-000070,-0.0198685760335
ACH-000075,-0.365989347149
ACH-000078,0.024139354697599997
ACH-000082,-0.033385595919
ACH-000085,-0.09912276755449999
ACH-000086,-0.089941676682
ACH-000087,-0.15418672646
ACH-000092,-0.252252185377
ACH-000095,-0.252134071063
ACH-000097,-0.160478957169
ACH-000098,-0.175782083284
ACH-000099,-0.128240133694
ACH-000108,-0.139674826499
ACH-000113,-0.15683419561200002
ACH-000115,-0.17333306785799998
ACH-000116,-0.107583469887
ACH-000118,-0.139497356958
ACH-000120,-0.181037132866
ACH-000123,-0.0160895712653
ACH-000127,0.045854211044
ACH-000128,-0.0104971203064
ACH-000132,-0.196308471299
ACH-000133,-0.26547916351100004
ACH-000137,-0.287360565509
ACH-000138,-0.172573856694
ACH-000142,0.005248864920979999
ACH-000143,-0.176967258797
ACH-000146,0.0009895238831169998
ACH-000148,-0.214585235114
ACH-000150,0.0317485719505
ACH-000152,-0.1396581317
ACH-000153,0.140643322046
ACH-000159,-0.24206410318500002
ACH-000160,0.032940105015
ACH-000163,-0.0660066751556
ACH-000167,-0.14670723187100002
ACH-000168,-0.0263473263925
ACH-000169,-0.24923963576299998
ACH-000178,9.32841677357e-05
ACH-000182,-0.105238625822
ACH-000183,-0.07067019457939999
ACH-000188,-0.39522731669
ACH-000189,-0.0018063773671700002
ACH-000190,-0.127980610357
ACH-000198,-0.255290435831
ACH-000204,-0.13398511342299999
ACH-000206,-0.008090536634689999
ACH-000207,-0.217069353424
ACH-000211,-0.134867398019
ACH-000215,-0.09273607954489999
ACH-000221,-0.032021290321800004
ACH-000222,-0.00341904222106
ACH-000223,-0.26411203530099997
ACH-000226,-0.16061224313
ACH-000227,-0.17609160857500003
ACH-000228,0.179805833332
ACH-000231,-0.0935654723164
ACH-000232,-0.17932525375100003
ACH-000233,-0.006789182560170001
ACH-000234,-0.142806030141
ACH-000235,-0.10901782265799999
ACH-000237,-0.0853313311804
ACH-000238,-0.0115055782544
ACH-000243,-0.140128902516
ACH-000244,-0.13837195101299998
ACH-000246,-0.0320769584993
ACH-000248,-0.11384305491699999
ACH-000250,-0.147936627248
ACH-000251,-0.358807886219
ACH-000253,-0.144763329788
ACH-000255,-0.115948398831
ACH-000256,-0.10137553894700001
ACH-000257,-0.388464016133
ACH-000258,0.105759656632
ACH-000259,-0.111285011301
ACH-000260,-0.0130645472716
ACH-000261,-0.106920107734
ACH-000262,-0.205362845346
ACH-000263,0.16037658064899998
ACH-000264,-0.08533002489430001
ACH-000265,-0.07699244379549999
ACH-000266,-0.18193233192299998
ACH-000272,-0.160444160238
ACH-000273,0.0290153036784
ACH-000274,-0.140462858558
ACH-000277,-0.297447659148
ACH-000278,0.0177127835469
ACH-000279,0.00841628246728
ACH-000280,-0.0864510271823
ACH-000281,0.0559652823249
ACH-000288,-0.17310105898800002
ACH-000291,-0.155804135052
ACH-000293,-0.176415418269
ACH-000294,0.163657667013
ACH-000295,-0.023747263561900003
ACH-000296,-0.11890381939200001
ACH-000302,-0.256204421701
ACH-000304,0.0623005531504
ACH-000307,0.037866408602199995
ACH-000308,-0.09997069418849999
ACH-000310,-0.06475423468580001
ACH-000311,-0.17509720166499998
ACH-000312,-0.0774971174841
ACH-000315,-0.0807940276985
ACH-000316,0.17341526976799998
ACH-000317,-0.0989231826688
ACH-000318,-0.0708300968919
ACH-000319,-0.31234365627300004
ACH-000320,-0.24172487668099998
ACH-000322,0.020123208070200002
ACH-000323,-0.177614239256
ACH-000324,-0.136457584484
ACH-000329,-0.199485950704
ACH-000330,0.107245651579
ACH-000331,-0.0791583636258
ACH-000332,-0.106950064561
ACH-000334,-0.39848068174199996
ACH-000335,-0.18589466767499999
ACH-000336,0.0573522971884
ACH-000337,0.040404871668400004
ACH-000339,-0.19766727886799998
ACH-000341,-0.329268363136
ACH-000348,-0.0944664394268
ACH-000350,0.0595566697435
ACH-000352,0.00882496539214
ACH-000356,-0.157991248232
ACH-000361,-0.0621474038123
ACH-000362,-0.11574554635399999
ACH-000363,0.140007845939
ACH-000364,-0.115309026
ACH-000365,-0.216432446853
ACH-000366,-0.148973137603
ACH-000368,-0.014945337512000001
ACH-000374,-0.12704965266899998
ACH-000375,-0.0521405790276
ACH-000376,-0.26316913225099997
ACH-000381,0.12139398574100001
ACH-000383,-0.14553053403
ACH-000387,-0.114252896393
ACH-000389,-0.193731731172
ACH-000390,-0.24536560237
ACH-000393,-0.37521008511799997
ACH-000395,-0.22799252023299998
ACH-000397,-0.288987436599
ACH-000401,-0.276375081799
ACH-000402,-0.123873742899
ACH-000403,-0.26334842315
ACH-000404,0.208057641971
ACH-000406,-0.0422934032719
ACH-000407,-0.219367957802
ACH-000408,0.042754855374099995
ACH-000410,-0.1346592337
ACH-000411,-0.156223043939
ACH-000414,-0.11271947453
ACH-000415,-0.152966271628
ACH-000416,-0.171879633299
ACH-000420,-0.166553339923
ACH-000421,-0.0616807952232
ACH-000424,-0.21100096303500002
ACH-000425,-0.183258083617
ACH-000426,-0.283675689149
ACH-000427,-0.04684138375
ACH-000433,-0.07111155621410001
ACH-000436,-0.0155866761968
ACH-000444,-0.011245896852700001
ACH-000445,-0.048446323580800005
ACH-000448,-0.041891506621199996
ACH-000450,-0.09925166198010002
ACH-000452,-0.13763775633199998
ACH-000454,-0.545872703512
ACH-000458,-0.173001509232
ACH-000459,0.18208406440400002
ACH-000460,-0.07371595103760001
ACH-000461,-0.118685715163
ACH-000463,0.186135931058
ACH-000464,-0.0665839132136
ACH-000466,-0.1937595121
ACH-000467,0.0209218939969
ACH-000468,0.032031107241
ACH-000469,-0.21886636957800001
ACH-000470,-0.311521735188
ACH-000471,0.06292539711619999
ACH-000472,-0.221441181254
ACH-000473,0.160145071956
ACH-000475,-0.168415473991
ACH-000476,-0.28143379702
ACH-000477,-0.22467020737799998
ACH-000480,-0.0536157860761
ACH-000481,-0.138072388183
ACH-000483,-0.169022488332
ACH-000484,-0.545524795013
ACH-000485,-0.288027047091
ACH-000486,-0.0278024517754
ACH-000487,-0.0222665701126
ACH-000488,0.008625862025569999
ACH-000490,-0.09887596499500001
ACH-000491,-0.353131773067
ACH-000495,-0.304933651509
ACH-000496,-0.26997873100200004
ACH-000499,0.28156755082
ACH-000500,-0.628351599005
ACH-000502,-0.12604576928
ACH-000503,0.156537399454
ACH-000505,-0.11512959884099999
ACH-000507,-0.0400672443863
ACH-000510,-0.128987302081
ACH-000511,-0.0274821761912
ACH-000512,-0.40229053927
ACH-000516,-0.19466433315099999
ACH-000517,-0.265623334047
ACH-000518,-0.06794770385269999
ACH-000520,-0.06621499805
ACH-000521,-0.178464529752
ACH-000522,-0.19680165367199998
ACH-000524,-0.121178780263
ACH-000527,-0.127297137867
ACH-000528,0.0376906455935
ACH-000537,-0.132544624766
ACH-000541,-0.202611969802
ACH-000542,-0.0295501652366
ACH-000544,-0.21891344293900003
ACH-000545,-0.10751726706499999
ACH-000547,-0.389610560519
ACH-000548,0.0398089851655
ACH-000549,-0.027488866387200002
ACH-000550,0.0350510407823
ACH-000552,-0.13877057954299998
ACH-000556,-0.0355880956959
ACH-000557,0.026588478162
ACH-000570,-0.18783442905499997
ACH-000571,-0.119409609144
ACH-000573,-0.0636035141297
ACH-000576,-0.189182091288
ACH-000580,-0.0141415435396
ACH-000584,-0.223966950614
ACH-000585,-0.13798777686799998
ACH-000588,-0.16466498748299999
ACH-000589,-0.418063454271
ACH-000591,-0.0818630580865
ACH-000593,-0.18212549949700002
ACH-000600,-0.08959401953150001
ACH-000601,-0.104994264364
ACH-000604,-0.183450572104
ACH-000605,-0.0639228380826
ACH-000606,-0.0197960276804
ACH-000608,-0.12983802115700002
ACH-000614,-0.38150399416999997
ACH-000616,-0.00427156983337
ACH-000618,0.09854754589220001
ACH-000619,-0.45704508628
ACH-000620,-0.0528308597253
ACH-000621,-0.11681824908399999
ACH-000622,-0.388029918698
ACH-000623,-0.0941793946951
ACH-000624,-0.12365708434
ACH-000627,-0.0721307609236
ACH-000630,-0.227053767497
ACH-000632,-0.006907181855960001
ACH-000633,-0.0787742267699
ACH-000637,-0.0353270920591
ACH-000638,-0.07199443129
ACH-000646,-0.200654852721
ACH-000647,-0.189463313099
ACH-000648,-0.08644875620470001
ACH-000649,-0.167939175742
ACH-000651,-0.0721117863188
ACH-000652,-0.06460366160400001
ACH-000653,-0.208737704941
ACH-000657,-0.08239633944569999
ACH-000658,-0.204805108729
ACH-000661,-0.0365910192938
ACH-000662,-0.18051799608
ACH-000663,0.04511876489680001
ACH-000665,-0.263982895396
ACH-000671,-0.271808132609
ACH-000673,-0.0587953838604
ACH-000676,-0.21357105296300002
ACH-000677,-0.17392738281300002
ACH-000681,-0.028263288813400005
ACH-000682,-0.22254809913000004
ACH-000683,-0.393853504766
ACH-000684,-0.446358306527
ACH-000688,-0.42380013802100003
ACH-000693,-0.0889091693732
ACH-000694,0.022648154004599998
ACH-000695,0.268673159075
ACH-000696,-0.13573234312899998
ACH-000697,-0.037859162133300005
ACH-000699,-0.060191814089099994
ACH-000701,-0.11676514961300001
ACH-000706,-0.143286739907
ACH-000711,-0.261042305335
ACH-000713,-0.10315977699899999
ACH-000714,-0.0200921207499
ACH-000718,-0.520249368586
ACH-000720,0.0342492232632
ACH-000721,-0.16703938307
ACH-000724,-0.055641784367000006
ACH-000725,-0.036999160790800005
ACH-000732,-0.048943821561
ACH-000734,0.0779391990906
ACH-000735,-0.183086997368
ACH-000736,-0.115762401028
ACH-000738,-0.182539126519
ACH-000746,-0.0989617073061
ACH-000747,-0.287085956833
ACH-000748,0.033036605699100004
ACH-000753,0.00783536354917
ACH-000756,-0.21086955925099998
ACH-000757,-0.20059933661600002
ACH-000758,-0.187347484153
ACH-000760,-0.0859631508842
ACH-000763,-0.20730823478799998
ACH-000764,-0.18587129067299998
ACH-000765,-0.160056980292
ACH-000766,-0.289407391739
ACH-000767,-0.18683954832199998
ACH-000768,-0.218665966611
ACH-000769,-0.011526295552299998
ACH-000770,-0.0928953616697
ACH-000771,-0.09633146272260001
ACH-000773,-0.130637391438
ACH-000776,-0.187454201892
ACH-000777,-0.136430316069
ACH-000778,0.0512475769759
ACH-000781,-0.135308283579
ACH-000782,-0.050242368754599996
ACH-000783,-0.053597413286600004
ACH-000784,0.05710000507730001
ACH-000785,0.0415442085634
ACH-000787,-0.0620271466821
ACH-000788,-0.10349475436200001
ACH-000791,-0.0951285998417
ACH-000792,0.00251070766104
ACH-000794,-0.18181382431600002
ACH-000796,0.0256715135788
ACH-000799,-0.08262162223069999
ACH-000800,0.0811026401707
ACH-000802,0.0123260939922
ACH-000804,0.0698645377831
ACH-000805,0.140122240487
ACH-000809,-0.092565871618
ACH-000810,-0.34150339427500004
ACH-000811,0.00477766633017
ACH-000817,-0.082492060646
ACH-000819,-0.156560523566
ACH-000820,-0.376056422922
ACH-000821,-0.296472753635
ACH-000822,-0.124106039656
ACH-000823,-0.196024198394
ACH-000824,-0.18581123535
ACH-000827,-0.227907236453
ACH-000829,0.23208142277
ACH-000831,-0.0767278521504
ACH-000832,-0.139511962317
ACH-000833,-0.10769587104699999
ACH-000834,-0.229252410328
ACH-000835,-0.09400735710920001
ACH-000836,-0.18340840060400002
ACH-000837,-0.0607028333887
ACH-000838,0.0722196264603
ACH-000839,-0.24921480353
ACH-000840,-0.0246855718144
ACH-000841,0.0579386628967
ACH-000843,-0.206116934312
ACH-000846,-0.112849476985
ACH-000847,-0.00451865199971
ACH-000848,0.0670334236669
ACH-000849,-0.166576057769
ACH-000851,0.0325699084416
ACH-000855,0.09712127945520001
ACH-000856,-0.139582199445
ACH-000858,-0.254236682517
ACH-000859,0.21689362331300002
ACH-000861,-0.120232737784
ACH-000862,0.10526742647
ACH-000865,-0.0898743167936
ACH-000866,-0.11856986843100001
ACH-000867,-0.20879425869000004
ACH-000869,-0.35413421097099995
ACH-000872,-0.0654101228466
ACH-000873,-0.0752968714712
ACH-000876,-0.234023303996
ACH-000878,0.0821805759445
ACH-000880,0.014257664352
ACH-000881,0.0197381382441
ACH-000882,-0.12383367086699999
ACH-000884,-0.176434687733
ACH-000885,-0.0066463432225
ACH-000887,-0.0519469906891
ACH-000888,-0.163493384723
ACH-000889,0.0775428690007
ACH-000890,-0.132111875889
ACH-000896,-0.0959760498909
ACH-000898,-0.028994860052099995
ACH-000900,-0.286980076783
ACH-000901,-0.16098585433499998
ACH-000905,-0.102808910116
ACH-000906,-0.0688662201394
ACH-000907,-0.197701346075
ACH-000910,-0.0158827757325
ACH-000911,-0.25604834173
ACH-000912,-0.061570335723599996
ACH-000913,-0.19035259559
ACH-000915,-0.0340349687867
ACH-000916,0.206310678107
ACH-000917,0.145437480512
ACH-000921,-0.0564774747947
ACH-000924,-0.17076076880399998
ACH-000926,-0.141719887863
ACH-000928,0.17781561830200002
ACH-000929,0.183837010492
ACH-000932,-0.21669182965599998
ACH-000935,-0.060884913926099994
ACH-000936,-0.269795043149
ACH-000937,-0.296297451897
ACH-000938,-0.0670501381574
ACH-000939,-0.0125695727955
ACH-000941,-0.037007917121900005
ACH-000943,0.126728840903
ACH-000946,-0.171455167437
ACH-000947,0.0341689881671
ACH-000948,-0.125586406844
ACH-000950,0.09760268767619999
ACH-000953,-0.377610303521
ACH-000957,-0.0034614919828400005
ACH-000958,-0.199702009441
ACH-000960,-0.17630453282400002
ACH-000963,0.20376136149500002
ACH-000968,-0.0664891430077
ACH-000969,-0.20369780850299998
ACH-000973,-0.188957504432
ACH-000974,-0.15859291720899998
ACH-000975,-0.004533640503770001
ACH-000976,-0.168272716281
ACH-000978,-0.35262980709700004
ACH-000980,-0.05095502171519999
ACH-000984,-0.292741483008
ACH-000986,0.0016505840253
ACH-000988,-0.16087970092700002
ACH-000993,-0.259571202967
ACH-000994,-0.08736237027069998
ACH-000996,-0.450027500845
ACH-001001,-0.0868210127635
ACH-001020,-0.282810553917
ACH-001028,-0.140071283692
ACH-001031,-0.13607294382000001
ACH-001038,-0.28998872884300003
ACH-001048,-0.154316072609
ACH-001050,-0.11069448859000001
ACH-001053,-0.17473901950100001
ACH-001054,-0.181666965264
ACH-001061,-0.10187942753399999
ACH-001067,-0.138500006447
ACH-001075,0.0297394514777
ACH-001096,-0.19053347420400002
ACH-001128,-0.413058579052
ACH-001134,-0.00100579816605
ACH-001151,0.022224976518099997
ACH-001163,-0.039797294581199995
ACH-001164,-0.230839273917
ACH-001173,0.034289010808700005
ACH-001183,-0.103046901298
ACH-001184,-0.164904495605
ACH-001190,0.124025539002
ACH-001192,-0.11718513488700001
ACH-001193,-0.107446581062
ACH-001196,0.024589289108199998
ACH-001197,-0.09921790428880001
ACH-001205,-0.0504785938201
ACH-001211,-0.07349864786780001
ACH-001212,0.009691793360959999
ACH-001228,-0.010494165168700002
ACH-001232,-0.146517994841
ACH-001239,-0.116497832537
ACH-001274,-0.0808054682537
ACH-001275,0.0924621641908
ACH-001277,-0.157758158153
ACH-001278,-0.03760506691419999
ACH-001280,-0.00660985106501
ACH-001283,-0.11327000302100002
ACH-001289,-0.0178218929591
ACH-001295,-0.0599586515104
ACH-001300,-0.06711277487669999
ACH-001301,-0.0557739363629
ACH-001302,-0.297477809795
ACH-001303,0.23546583827300002
ACH-001306,-0.011483540372600002
ACH-001318,-0.0779725056799
