,PMP22 (5376)
ACH-000004,-0.11279760743100001
ACH-000007,0.0463031082472
ACH-000009,-0.17817886388
ACH-000011,-0.39359699458
ACH-000012,0.00418988555228
ACH-000013,-0.317163996729
ACH-000014,0.121547443181
ACH-000015,-0.154549636761
ACH-000017,-0.0860275140415
ACH-000018,0.114316462376
ACH-000019,-0.0311334514675
ACH-000021,-0.199659953008
ACH-000022,-0.329666147127
ACH-000025,-0.0665628100021
ACH-000028,-0.0088183833261
ACH-000030,-0.0343107223119
ACH-000035,-0.028977810242400003
ACH-000036,-0.25904837593400004
ACH-000037,0.00919448909218
ACH-000039,-0.006840363265770001
ACH-000040,-0.287245904595
ACH-000041,-0.16854901192400001
ACH-000042,-0.156311750084
ACH-000045,0.075007760558
ACH-000047,-0.0760040358234
ACH-000052,0.22040720705400002
ACH-000053,-0.051961233241499996
ACH-000054,-0.009700092006530001
ACH-000055,0.07515681186689999
ACH-000060,0.039137361166
ACH-000067,-0.119209511502
ACH-000070,0.108126867013
ACH-000075,-0.000454079152468
ACH-000078,-0.203371636422
ACH-000082,-0.34249522201899996
ACH-000085,-0.08519032434589999
ACH-000086,-0.10245967183
ACH-000087,-0.33323480263
ACH-000092,0.106932498095
ACH-000095,-0.0450125463078
ACH-000097,-0.164606208353
ACH-000098,0.012304370437200002
ACH-000099,-0.17780930716600002
ACH-000108,-0.008935270840459999
ACH-000113,-0.0452211924474
ACH-000115,0.219449204348
ACH-000116,-0.0354108922283
ACH-000118,0.025968418036199998
ACH-000120,-0.0176015251865
ACH-000123,-0.148761084038
ACH-000127,0.127860027038
ACH-000128,-0.0086553624837
ACH-000132,-0.09092126332860001
ACH-000133,-0.333191927094
ACH-000137,0.079759473309
ACH-000138,-0.21519867019400002
ACH-000142,-0.044770983157199996
ACH-000143,-0.167468445103
ACH-000146,0.0244470757521
ACH-000148,-0.172743678464
ACH-000150,-0.252474618409
ACH-000152,-0.300684392579
ACH-000153,-0.44859089491000004
ACH-000159,0.0875449090346
ACH-000160,0.05309656306630001
ACH-000163,-0.12349841865999998
ACH-000167,-0.0719210951592
ACH-000168,0.127642524422
ACH-000169,-0.0498012810735
ACH-000178,-0.0758956925201
ACH-000182,-0.103218996645
ACH-000183,0.18393144500999997
ACH-000188,-0.158202162798
ACH-000189,0.24747674530400002
ACH-000190,-0.056813146807
ACH-000198,-0.015565113609200001
ACH-000204,-0.00565423083309
ACH-000206,0.0846084429965
ACH-000207,-0.18543495587499997
ACH-000211,0.045263655707
ACH-000215,-0.111619361688
ACH-000221,0.042890675817800004
ACH-000222,-0.09556402986580001
ACH-000223,-0.020686413819400003
ACH-000226,-0.00968629488875
ACH-000227,-0.303635029375
ACH-000228,-0.33893153937700005
ACH-000231,-0.07152155702339999
ACH-000232,-0.0387318332495
ACH-000233,-0.14683487609999998
ACH-000234,-0.0428321673961
ACH-000235,-0.18699666699
ACH-000237,-0.0409737801716
ACH-000238,0.00338361814219
ACH-000243,-0.296069244139
ACH-000244,0.14944599220899998
ACH-000246,-0.0792683146288
ACH-000248,0.219326662744
ACH-000250,0.067985946789
ACH-000251,0.0472675444901
ACH-000253,-0.039086400491
ACH-000255,-0.124503893652
ACH-000256,0.017464712960900002
ACH-000257,0.022824271395900004
ACH-000258,-0.0481085646789
ACH-000259,-0.0184721032525
ACH-000260,0.00401132758106
ACH-000261,-0.041299348340099996
ACH-000262,-0.08428785278889998
ACH-000263,0.0019628838753300002
ACH-000264,-0.136572210915
ACH-000265,-0.205764047515
ACH-000266,-0.125553232303
ACH-000272,-0.115184970994
ACH-000273,-0.0069838034331099995
ACH-000274,-0.0253079103205
ACH-000277,-0.248523499042
ACH-000278,-0.210810292761
ACH-000279,-0.0246898031269
ACH-000280,-0.186541865422
ACH-000281,-0.174581468578
ACH-000288,-0.12397305678500001
ACH-000291,-0.147747645836
ACH-000293,-0.281867437743
ACH-000294,0.0283240031214
ACH-000295,0.18312273133200002
ACH-000296,-0.082030974579
ACH-000302,-0.0501999050501
ACH-000304,-0.16656003080499998
ACH-000307,-0.0553820786606
ACH-000308,-0.0251523466047
ACH-000310,-0.5648694160369999
ACH-000311,-0.303031036743
ACH-000312,-0.316795985111
ACH-000315,-0.019851612638599997
ACH-000316,0.0501797223536
ACH-000317,0.509852528059
ACH-000318,-0.260509648988
ACH-000319,0.0736096700486
ACH-000320,-0.281942514494
ACH-000322,-0.546357453548
ACH-000323,-0.148268341052
ACH-000324,-0.09734073584899999
ACH-000329,-0.0145252588164
ACH-000330,-0.0329166565528
ACH-000331,-0.268575478511
ACH-000332,-0.0622235975036
ACH-000334,0.0120553285066
ACH-000335,-0.0845778944192
ACH-000336,0.0674486759116
ACH-000337,-0.148394871245
ACH-000339,-0.21021923391199998
ACH-000341,-0.222332446967
ACH-000348,-0.017552453166
ACH-000350,-0.110275517083
ACH-000352,0.015011032657600001
ACH-000356,0.06095038658890001
ACH-000361,0.113962757207
ACH-000362,-0.12744244396999999
ACH-000363,-0.0554287948854
ACH-000364,-0.12589673992
ACH-000365,-0.0320366473802
ACH-000366,-0.08060830826530001
ACH-000368,0.0747138922976
ACH-000374,0.00108078636229
ACH-000375,-0.000110943408173
ACH-000376,0.0743957578553
ACH-000381,-0.0327905627442
ACH-000383,-0.0216933922456
ACH-000387,-0.13860490115000001
ACH-000389,0.0560168550096
ACH-000390,-0.144308482655
ACH-000393,-0.034987626831800005
ACH-000395,-0.03187713827309999
ACH-000397,-0.19864053816500002
ACH-000401,-0.09241376416660002
ACH-000402,-0.070321842977
ACH-000403,0.0259320208267
ACH-000404,-0.00462648968065
ACH-000406,0.0900509912665
ACH-000407,-0.09807620168539999
ACH-000408,-0.050072737154299995
ACH-000410,-0.128069473625
ACH-000411,-0.201461351585
ACH-000414,-0.191290649758
ACH-000415,-0.116220479212
ACH-000416,-0.0544843607845
ACH-000420,-0.07575392342130001
ACH-000421,0.07737552539300001
ACH-000424,-0.17339069691
ACH-000425,0.113536311694
ACH-000426,0.129275059373
ACH-000427,-0.09566521419410001
ACH-000433,-0.057766609950099995
ACH-000436,0.015960063349600002
ACH-000444,-0.08640537777650001
ACH-000445,-0.1815116638
ACH-000448,-0.267534928719
ACH-000450,-0.014880812487700002
ACH-000452,-0.06640049476530001
ACH-000454,-0.13157077217399998
ACH-000458,-0.0825148799037
ACH-000459,0.37521280904200005
ACH-000460,-0.13875723943
ACH-000461,0.181882557544
ACH-000463,0.0077790598124300005
ACH-000464,-0.153995469997
ACH-000466,0.11523288469799998
ACH-000467,-0.0162493405487
ACH-000468,-0.116579522278
ACH-000469,-0.17703067623100002
ACH-000470,-0.0196880495278
ACH-000471,-0.12312410842299999
ACH-000472,0.0184834323038
ACH-000473,-0.271568346643
ACH-000475,-0.0711140172409
ACH-000476,-0.0462819002341
ACH-000477,-0.229374850608
ACH-000480,-0.12987430814200002
ACH-000481,0.0706928108283
ACH-000483,-0.40030242066200006
ACH-000484,0.09348220063570001
ACH-000485,-0.010043641917
ACH-000486,-0.00391188428069
ACH-000487,-0.07776449385869999
ACH-000488,-0.24189562642499998
ACH-000490,0.0161951024523
ACH-000491,0.017706561566400002
ACH-000495,0.182681705916
ACH-000496,-0.14331877514900002
ACH-000499,0.18913381756499997
ACH-000500,-0.0899607697191
ACH-000502,-0.0107073335494
ACH-000503,-0.260013233608
ACH-000505,-0.105394983156
ACH-000507,0.07433380246289999
ACH-000510,-0.110145648114
ACH-000511,-0.145444100937
ACH-000512,0.219997459174
ACH-000516,0.0247555237396
ACH-000517,0.0095556812246
ACH-000518,-0.288541266242
ACH-000520,-0.0766330919742
ACH-000521,-0.18234433428
ACH-000522,-0.030867963094599996
ACH-000524,-0.025224074127500003
ACH-000527,-0.058381135425899996
ACH-000528,-0.0882424441945
ACH-000537,-0.13147938963
ACH-000541,0.25981091753
ACH-000542,0.026233653498400004
ACH-000544,0.098108112411
ACH-000545,-0.0844587717267
ACH-000547,0.0368948193799
ACH-000548,-0.169760370784
ACH-000549,-0.27809501873799997
ACH-000550,-0.08325040037289999
ACH-000552,-0.062436943922699994
ACH-000556,-0.24560333462900003
ACH-000557,-0.0480261233032
ACH-000570,-0.0995577946906
ACH-000571,0.0482483320184
ACH-000573,0.00981656248637
ACH-000576,-0.00908244399148
ACH-000580,0.06955032592110001
ACH-000584,0.0026799297753899998
ACH-000585,-0.104663986323
ACH-000588,-0.185887587846
ACH-000589,-0.014453514030799999
ACH-000591,0.0496643388319
ACH-000593,-0.14858907612400002
ACH-000600,0.07878811194739999
