,TOR1A (1861)
ACH-000004,-0.26142586849300004
ACH-000007,0.0777462014922
ACH-000009,-0.262463405553
ACH-000011,-0.12507117924900002
ACH-000012,-0.12901627069
ACH-000013,-0.11127220269600001
ACH-000014,-0.204233468301
ACH-000015,-0.216720190896
ACH-000017,-0.0951917537363
ACH-000018,-0.050998921836
ACH-000019,-0.09326043440089998
ACH-000021,-0.134267221691
ACH-000022,-0.101310835547
ACH-000025,-0.0607421635571
ACH-000028,0.051654649345800004
ACH-000030,-0.0448664005434
ACH-000035,-0.006228157175170001
ACH-000036,-0.00991088993334
ACH-000037,-0.104163645776
ACH-000039,-0.296888952552
ACH-000040,0.138410149386
ACH-000041,-0.165429309978
ACH-000042,-0.08464138426010001
ACH-000045,-0.10411773950999999
ACH-000047,-0.118270242914
ACH-000052,0.053904674441099996
ACH-000053,-0.057253107408800005
ACH-000054,-0.0049304798559200004
ACH-000055,-0.06963861017350001
ACH-000060,0.07568591718939999
ACH-000067,0.024884534979599998
ACH-000070,-0.18491892423099998
ACH-000075,0.133726249384
ACH-000078,-0.0980373488695
ACH-000082,-0.105565064129
ACH-000085,-0.18635798482500002
ACH-000086,-0.10545626330800001
ACH-000087,0.030647791163300003
ACH-000092,-0.169024568283
ACH-000095,-0.18657594058899998
ACH-000097,-0.0139930442658
ACH-000098,0.00699020923833
ACH-000099,-0.107098609487
ACH-000108,-0.141316652334
ACH-000113,0.0369790747955
ACH-000115,-0.12330976857699999
ACH-000116,-0.15260311390200001
ACH-000118,-0.016757488130099998
ACH-000120,-0.150251120606
ACH-000123,-0.00138275485048
ACH-000127,-0.0291752902447
ACH-000128,0.035793435863399996
ACH-000132,-0.08785305135230001
ACH-000133,-0.096353979265
ACH-000137,-0.0637831644113
ACH-000138,-0.161764038651
ACH-000142,-0.152284905489
ACH-000143,0.0665488545199
ACH-000146,-0.05527820122550001
ACH-000148,0.051276792474800006
ACH-000150,-0.126039986105
ACH-000152,-0.0445422662572
ACH-000153,-0.0392551732126
ACH-000159,-0.0779031836569
ACH-000160,-0.13206713529
ACH-000163,-0.0127088799731
ACH-000167,-0.280135752975
ACH-000168,-0.20098730513000002
ACH-000169,-0.13601845715500002
ACH-000178,0.0512193382379
ACH-000182,0.020386121093099997
ACH-000183,-0.278688735031
ACH-000188,-0.27362778973499996
ACH-000189,-0.04802333261300001
ACH-000190,0.07440592464739999
ACH-000198,0.0456551077573
ACH-000204,-0.360045677485
ACH-000206,0.047957138879
ACH-000207,-0.337117155674
ACH-000211,0.0256415761852
ACH-000215,0.03707373751219999
ACH-000221,-0.00210488626895
ACH-000222,0.0821043475788
ACH-000223,-0.0899972808165
ACH-000226,-0.121936623301
ACH-000227,-0.0404300773682
ACH-000228,-0.028930579611999997
ACH-000231,-0.161631651482
ACH-000232,0.0136845011533
ACH-000233,-0.116698038927
ACH-000234,-0.0308726191767
ACH-000235,-0.11566240558
ACH-000237,0.0968678298614
ACH-000238,-0.191057634107
ACH-000243,-0.04964979580040001
ACH-000244,-0.30800112786600004
ACH-000246,0.0311689298785
ACH-000248,-0.0417402336751
ACH-000250,-0.131707581372
ACH-000251,-0.0399785600429
ACH-000253,-0.139969431256
ACH-000255,-0.21226708913400003
ACH-000256,-0.23136606455400002
ACH-000257,0.343190900717
ACH-000258,-0.0234637647101
ACH-000259,-0.09201967065680002
ACH-000260,-0.0924740862796
ACH-000261,-0.158559341425
ACH-000262,-0.036845730371
ACH-000263,-0.239152128857
ACH-000264,-0.189143791255
ACH-000265,-0.019760027013
ACH-000266,-0.0863802237287
ACH-000272,-0.192316209796
ACH-000273,-0.00853283215766
ACH-000274,-0.135465639812
ACH-000277,-0.04712866450130001
ACH-000278,-0.059637450261300004
ACH-000279,-0.12468087888
ACH-000280,-0.08536253962300001
ACH-000281,-0.167406100439
ACH-000288,0.119819881238
ACH-000291,-0.11677314124000002
ACH-000293,-0.08964360263489998
ACH-000294,-0.114354491156
ACH-000295,-0.645779784766
ACH-000296,-0.042241294912599994
ACH-000302,-0.0246167550041
ACH-000304,-0.10488374682499998
ACH-000307,0.0387875809904
ACH-000308,-0.134238919224
ACH-000310,-0.21600163259799998
ACH-000311,0.0034653636827600004
ACH-000312,-0.0698865278377
ACH-000315,0.21110487835
ACH-000316,-0.0244769116214
ACH-000317,0.0995806908509
ACH-000318,0.0150058775367
ACH-000319,0.08846266446039999
ACH-000320,-0.282073901313
ACH-000322,0.016412255415700003
ACH-000323,0.0796723720045
ACH-000324,0.0245139502131
ACH-000329,-0.042443669728
ACH-000330,-0.0702259075038
ACH-000331,0.102784467993
ACH-000332,-0.012360165636700001
ACH-000334,0.139893334143
ACH-000335,0.061278424572199994
ACH-000336,0.304262224802
ACH-000337,-0.30744243481
ACH-000339,0.011022063732399999
ACH-000341,-0.14675748153100002
ACH-000348,-0.071510189917
ACH-000350,-0.0725020538179
ACH-000352,0.028066021067800002
ACH-000356,-0.16241465632000002
ACH-000361,0.231652060779
ACH-000362,0.127393629746
ACH-000363,-0.265607095533
ACH-000364,0.191764855444
ACH-000365,0.031277009537900004
ACH-000366,-0.141852117107
ACH-000368,-0.144028651182
ACH-000374,0.0269033937269
ACH-000375,0.160058678791
ACH-000376,0.08851625844180001
ACH-000381,-0.11652380964400001
ACH-000383,-0.156459513647
ACH-000387,-0.0155715089032
ACH-000389,-0.257263841552
ACH-000390,0.046748611889199994
ACH-000393,-0.011555432623499999
ACH-000395,-0.207856972057
ACH-000397,-0.00987263652318
ACH-000401,-0.14348154995100001
ACH-000402,-0.20148448957000004
ACH-000403,-0.059955042136900005
ACH-000404,0.09803632939539998
ACH-000406,-0.14323080918
ACH-000407,-0.126125242225
ACH-000408,-0.0848198683195
ACH-000410,0.08075164042249999
ACH-000411,-0.026032682171900003
ACH-000414,-0.10798886538699999
ACH-000415,-0.0321480643068
ACH-000416,-0.211567540649
ACH-000420,-0.110791027953
ACH-000421,0.019033391407400003
ACH-000424,0.17629526932999998
ACH-000425,-0.052971261977699996
ACH-000426,-0.192670467757
ACH-000427,-0.0520976554799
ACH-000433,0.11788087522500001
ACH-000436,-0.120027128344
ACH-000444,-0.160214595792
ACH-000445,-0.165438827131
ACH-000448,0.009490159370549998
ACH-000450,-0.470379637842
ACH-000452,-0.0412939358624
ACH-000454,-0.154331805617
ACH-000458,-0.128536228662
ACH-000459,0.236647898799
ACH-000460,-0.0847590095334
ACH-000461,-0.095374777828
ACH-000463,0.00565820267168
ACH-000464,0.0861203735166
ACH-000466,-0.031503306614099995
ACH-000467,-0.0768382396451
ACH-000468,0.0776600931526
ACH-000469,-0.0833905947038
ACH-000470,-0.176480655586
ACH-000471,-0.067659860732
ACH-000472,-0.048132153162
ACH-000473,0.0884829157596
ACH-000475,-0.0908048831515
ACH-000476,-0.0553419384156
ACH-000477,-0.152717785884
ACH-000480,-0.0343319849904
ACH-000481,-0.034138966686299996
ACH-000483,0.10180973987099999
ACH-000484,-0.0528172894455
ACH-000485,-0.169685619353
ACH-000486,0.154045371588
ACH-000487,-0.00571343234509
ACH-000488,-0.159600230413
ACH-000490,-0.006061401218140001
ACH-000491,0.0755812783833
ACH-000495,0.051683558892400006
ACH-000496,-0.25508867249899997
ACH-000499,-0.08022799913630001
ACH-000500,-0.193594994761
ACH-000502,-0.029795665027299998
ACH-000503,-0.26028887954999996
ACH-000505,-0.14617864894899998
ACH-000507,-0.010341180941
ACH-000510,-0.0967500444719
ACH-000511,-0.0556127817719
ACH-000512,-0.38968724531099996
ACH-000516,0.041157249223699996
ACH-000517,-0.10142477327400001
ACH-000518,-0.0906611208989
ACH-000520,-0.107430980428
ACH-000521,-0.30633152535700003
ACH-000522,-0.194733307283
ACH-000524,-0.128192980387
ACH-000527,-0.08484793457110001
ACH-000528,-0.0449334115986
ACH-000537,-0.20627670237999998
ACH-000541,-0.142607958918
ACH-000542,-0.139377598186
ACH-000544,-0.10117753694399999
ACH-000545,0.022093105485900003
ACH-000547,0.0874128962172
ACH-000548,0.0353781101475
ACH-000549,-0.08976460904410001
ACH-000550,-0.16290212632200002
ACH-000552,-0.0077177975007
ACH-000556,-0.13184039113399998
ACH-000557,-0.015048805349299999
ACH-000570,-0.0533059191129
ACH-000571,-0.07179195665419999
ACH-000573,0.011934484745200001
ACH-000576,-0.0768600838348
ACH-000580,0.058434957545600005
ACH-000584,-0.115512470655
ACH-000585,-0.0556346598838
ACH-000588,-0.209298305806
ACH-000589,-0.20842393154199998
ACH-000591,-0.07915197615339999
ACH-000593,-0.280436288357
ACH-000600,-0.0989307901024
ACH-000601,-0.0567845623723
ACH-000604,-0.029646535545
ACH-000605,-0.385216660502
ACH-000606,-0.031143290152500003
ACH-000608,-0.131151596918
ACH-000614,-0.026653813617099998
ACH-000616,-0.0999084253607
ACH-000618,-0.0763177929628
ACH-000619,0.20999205798300002
ACH-000620,-0.0476621791258
ACH-000621,-0.12655607120200002
ACH-000622,-0.189427850014
ACH-000623,-0.0270097501174
ACH-000624,-0.0531565929467
ACH-000627,-0.00120278896169
ACH-000630,-0.043121068415400005
ACH-000632,0.00989667718517
ACH-000633,-0.108257382151
ACH-000637,0.06552615365709999
ACH-000638,-0.136884878474
ACH-000646,-0.10129397956399999
ACH-000647,-0.0688670726469
ACH-000648,-0.041972228376199995
ACH-000649,0.0381115540035
ACH-000651,-0.019928136422900002
ACH-000652,-0.11364189998299999
ACH-000653,-0.19504169756700002
ACH-000657,-0.058982846046199994
ACH-000658,-0.310267451652
ACH-000661,-0.11469917375800001
ACH-000662,-0.362153129787
ACH-000663,-0.18002770533100002
ACH-000665,-0.00720352626132
ACH-000671,-0.297856740695
ACH-000673,-0.0478141710105
ACH-000676,-0.169376773135
ACH-000677,-0.137719030765
ACH-000681,-0.067744276526
ACH-000682,0.013807735728200002
ACH-000683,-0.108630451126
ACH-000684,0.024431131337200002
ACH-000688,-0.12675070812699998
ACH-000693,-0.123633045809
ACH-000694,0.015318658197
ACH-000695,0.058968450533
ACH-000696,-0.0659739108844
ACH-000697,-0.0350740381205
ACH-000699,-0.12225050845999999
ACH-000701,-0.0560750097497
ACH-000706,-0.113352543536
ACH-000711,0.0029556275756
ACH-000713,-0.16053072929099999
ACH-000714,-0.21672944712900002
ACH-000718,-0.0213436985984
ACH-000720,0.024349073108200003
ACH-000721,-0.09203781599710001
ACH-000724,-0.119983822351
ACH-000725,-0.172467379025
ACH-000732,-0.154578648092
ACH-000734,-0.0898461215054
ACH-000735,0.008627874573440001
ACH-000736,-0.0488738516889
ACH-000738,-0.188509863521
ACH-000746,0.24214291839899998
ACH-000747,0.08388673579610001
ACH-000748,0.00987448525
ACH-000753,-0.0641675617903
ACH-000756,-0.37667050914300004
ACH-000757,-0.082030674897
ACH-000758,-0.168368666734
ACH-000760,-0.0125313858152
ACH-000763,0.125446217695
ACH-000764,-0.253490132074
ACH-000765,-0.023935317135099998
ACH-000766,0.0975201236975
ACH-000767,-0.38495040407700004
ACH-000768,0.0385645561242
ACH-000769,-0.111633015674
ACH-000770,-0.0026928874738499997
ACH-000771,-0.0762045857863
ACH-000773,-0.03465774948519999
ACH-000776,-0.039242104921800004
ACH-000777,-0.10058510751800001
ACH-000778,0.09913559690300001
ACH-000781,-0.17066387637699998
ACH-000782,-0.0346030362194
ACH-000783,-0.144064834658
ACH-000784,-0.13825223469200001
ACH-000785,-0.097413438105
ACH-000787,-0.0744070134358
ACH-000788,-0.0789800702087
ACH-000791,-0.175124368594
ACH-000792,-0.0799050829907
ACH-000794,0.0060990441612200005
ACH-000796,-0.044069173909300006
ACH-000799,-0.210918348227
ACH-000800,-0.077120226864
ACH-000802,-0.00581295072912
ACH-000804,-0.098056396866
ACH-000805,-0.18384515501200002
ACH-000809,-0.04637162087180001
ACH-000810,0.10042422165899999
ACH-000811,-0.0757588328952
ACH-000817,0.101335714764
ACH-000819,-0.203756833044
ACH-000820,0.0317746711564
ACH-000821,-0.094460410926
ACH-000822,0.030580341636
ACH-000823,-0.0886826431793
ACH-000824,-0.15245447611
ACH-000827,-0.30884114296500004
ACH-000829,0.00819332109209
ACH-000831,-0.0499284998985
ACH-000832,-0.07218458877810001
ACH-000833,-0.033792238819
ACH-000834,-0.313774990621
ACH-000835,-0.180860955207
ACH-000836,-0.08728347123050001
ACH-000837,-0.16471751976399998
ACH-000838,-0.10203459099199999
ACH-000839,-0.107320041207
ACH-000840,-0.207536855942
ACH-000841,-0.0156231403805
ACH-000843,-0.010934902302000001
ACH-000846,0.0424361289471
ACH-000847,-0.144518656002
ACH-000848,-0.0616219319821
ACH-000849,-0.038111843935
ACH-000851,-0.0325028544186
ACH-000855,0.019259656119400004
ACH-000856,-0.0116119998783
ACH-000858,-0.055948415163900006
ACH-000859,-0.171489158505
ACH-000861,-0.141946211348
ACH-000862,-0.00351488616643
ACH-000865,-0.259394520187
ACH-000866,-0.019999522964
ACH-000867,-0.06707151540709999
ACH-000869,0.0241955442397
ACH-000872,-0.145152913344
ACH-000873,-0.12560539716
ACH-000876,-0.00461196395573
ACH-000878,-0.146283716647
ACH-000880,-0.128930114361
ACH-000881,0.0407101828094
ACH-000882,0.0639874209984
ACH-000884,-0.0314181013002
ACH-000885,0.010472871918
ACH-000887,-0.16402861782199998
ACH-000888,-0.196665714276
ACH-000889,-0.102630743114
ACH-000890,-0.020264908994
ACH-000896,-0.0319674462645
ACH-000898,-0.06454781327669999
ACH-000900,-0.303729634969
ACH-000901,-0.10162534360200001
ACH-000905,0.09105067195080001
ACH-000906,-0.043684042730400004
ACH-000907,-0.25708713954
ACH-000910,-0.043094415752300004
ACH-000911,-0.169917563538
ACH-000912,-0.141950981626
ACH-000913,0.0341018957237
ACH-000915,-0.0021004508145
ACH-000916,0.00696925391324
ACH-000917,0.139129531363
ACH-000921,-0.153403178277
ACH-000924,-0.0497845310025
ACH-000926,-0.23103721414700001
ACH-000928,-0.0631203685631
ACH-000929,0.274365943564
ACH-000932,-0.06410705966210001
ACH-000935,-0.143608847979
ACH-000936,-0.109822599623
ACH-000937,-0.012965073436700001
ACH-000938,-0.006832965591909999
ACH-000939,-0.122683589627
ACH-000941,-0.18676333939800002
ACH-000943,0.0372263264032
ACH-000946,-0.0030834248712
ACH-000947,0.0902740124088
ACH-000948,-0.0315132839432
ACH-000950,-0.0488679696911
ACH-000953,-0.0472335128446
ACH-000957,0.00463055735525
ACH-000958,0.270377012823
ACH-000960,-0.0994379321169
ACH-000963,-0.0294316671998
ACH-000968,0.0806551721502
ACH-000969,-0.07053523216589999
ACH-000973,0.0755537580487
ACH-000974,-0.038608817184099996
ACH-000975,0.107493421331
ACH-000976,-0.13737958550100002
ACH-000978,0.23970620847899998
ACH-000980,-0.0748088788849
ACH-000984,0.0007318886010279999
ACH-000986,-0.127742390167
ACH-000988,-0.159616822645
ACH-000993,-0.0414528031198
ACH-000994,-0.062299724172800004
ACH-000996,-0.0297534543432
ACH-001001,0.0124352393798
ACH-001020,-0.0619903520571
ACH-001028,-0.058815298524000005
ACH-001031,-0.06582766527049999
ACH-001038,-0.027844785626699998
ACH-001048,-0.179209705835
ACH-001050,-0.141635315186
ACH-001053,-0.0600795025433
ACH-001054,-0.0238438168953
ACH-001061,-0.12347423734000001
ACH-001067,-0.034362165368400005
ACH-001075,0.058716289936
ACH-001096,-0.195324173528
ACH-001128,-0.023893100980199998
ACH-001134,0.07387731770539999
ACH-001151,-0.0843195949415
ACH-001163,-0.122732459296
ACH-001164,0.15885361142899998
ACH-001173,0.046329631362199995
ACH-001183,0.054674568923
ACH-001184,0.0991801087008
ACH-001190,-0.034996554827199995
ACH-001192,-0.137101782231
ACH-001193,0.0375399289938
ACH-001196,0.101761648487
ACH-001197,0.21662325223200002
ACH-001205,0.288476508389
ACH-001211,0.154192912693
ACH-001212,-0.17899250408300002
ACH-001228,-0.391511134316
ACH-001232,-0.040798022991699996
