,DUXA (503835)
ACH-000312,-0.20314112124400002
ACH-000315,-0.046820557936800004
ACH-000316,-0.239671537612
ACH-000317,-0.0262043660074
ACH-000318,-0.0326286800649
ACH-000319,-0.029560902121299998
ACH-000320,-0.121722670595
ACH-000322,0.032566138879
ACH-000323,-0.204052445794
ACH-000324,0.024510279744700002
ACH-000329,-0.12276807254699999
ACH-000330,0.014245490681399998
ACH-000331,-0.1429412648
ACH-000332,-0.145700132746
ACH-000334,-0.25039669750599997
ACH-000335,-0.0460662118466
ACH-000336,0.217461173343
ACH-000337,-0.284120692991
ACH-000339,-0.0967903204377
ACH-000341,-0.44362890550300005
ACH-000348,-0.129313999706
ACH-000350,-0.0175197537352
ACH-000352,-0.155772947939
ACH-000356,-0.00915180576382
ACH-000361,-0.12963524438
ACH-000362,-0.0628729936527
ACH-000363,-0.151702969297
ACH-000364,-0.183278283651
ACH-000365,-0.12661334223200002
ACH-000366,-0.127555732359
ACH-000368,-0.138472950611
ACH-000374,0.18589025928
ACH-000375,-0.0643029252676
ACH-000376,-0.0230853321758
ACH-000381,-0.08328847295269999
ACH-000383,-0.161875605616
ACH-000387,-0.08429922657260001
ACH-000389,-0.254703259543
ACH-000390,-0.250580503917
ACH-000393,-0.115832587546
ACH-000395,-0.240210803254
ACH-000397,-0.04560148018
ACH-000401,0.0757193414621
ACH-000402,-0.127660237038
ACH-000403,-0.414590033505
ACH-000404,0.0599015917785
ACH-000406,-0.0390738188465
ACH-000407,-0.21279676511
ACH-000408,0.106068574804
ACH-000410,-0.24177896510400002
ACH-000411,-0.14684025488900002
ACH-000414,-0.0260045082194
ACH-000415,0.0407700879089
ACH-000416,-0.162256160234
ACH-000420,-0.13474632306099998
ACH-000421,-0.053418860060599996
ACH-000424,-0.207810094546
ACH-000425,-0.127757692456
ACH-000426,-0.153461217803
ACH-000427,-0.117995610549
ACH-000433,0.092847841041
ACH-000436,-0.12691948517999999
ACH-000444,-0.14298755301899999
ACH-000445,-0.160880534169
ACH-000448,-0.12441236883199999
ACH-000450,-0.188588840388
ACH-000452,-0.0263270278015
ACH-000454,-0.193152200183
ACH-000458,-0.118107974798
ACH-000459,0.0364074926072
ACH-000460,-0.123283876623
ACH-000461,0.015261304580700002
ACH-000463,-0.0545057795304
ACH-000464,-0.22320288793499998
ACH-000466,-0.144519457592
ACH-000467,-0.158987989366
ACH-000468,-0.32459483495200003
ACH-000469,-0.00512041093116
ACH-000470,-0.229980060707
ACH-000471,-0.17610939406399997
ACH-000472,-0.157878404412
ACH-000473,-0.178349964054
ACH-000475,-0.0169650680278
ACH-000476,-0.114254040475
ACH-000477,-0.148883502349
ACH-000480,-0.22677421851799998
ACH-000481,-0.174312757411
ACH-000483,-0.0591319020674
ACH-000484,-0.0196906724995
ACH-000485,-0.0028393506723300003
ACH-000486,-0.12721901194399998
ACH-000487,-0.0387780886997
ACH-000488,-0.19133951998100002
ACH-000490,-0.0575319064092
ACH-000491,-0.0320554619847
ACH-000495,-0.123277244152
ACH-000496,0.07338667350610001
ACH-000499,-0.29015357124
ACH-000500,-0.00545195589572
ACH-000502,-0.024437844833400002
ACH-000503,-0.0014582995978
ACH-000505,-0.083484408312
ACH-000507,-0.080962456625
ACH-000510,-0.0898798150795
ACH-000511,-0.22904635016999997
ACH-000512,-0.0414636100459
ACH-000516,-0.0929004991687
ACH-000517,-0.037298887755900005
ACH-000518,0.0309755112223
ACH-000520,0.0301856967809
ACH-000521,-0.223099675847
ACH-000522,-0.0290898328266
ACH-000524,-0.0932315284814
ACH-000527,-0.129980872878
ACH-000528,-0.0834649967863
ACH-000537,-0.09831194838099999
ACH-000541,-0.179756418887
ACH-000542,-0.169002688593
ACH-000544,-0.0478780088624
ACH-000545,0.028465780305400003
ACH-000547,-0.266048966864
ACH-000548,-0.104324246873
ACH-000549,-0.0854525977436
ACH-000550,-0.055608968612500004
ACH-000552,-0.193971720638
ACH-000556,-0.09018554938539998
ACH-000557,0.0977163967218
ACH-000570,-0.0150777306156
ACH-000571,-0.0355752249175
ACH-000573,-0.157803858723
ACH-000576,-0.0244116565792
ACH-000580,0.0116563227503
ACH-000584,-0.0579880023771
ACH-000585,-0.08837386084799999
ACH-000588,-0.0768017649995
ACH-000589,-0.0714310933182
ACH-000591,-0.11562767347200001
ACH-000593,-0.0349957571168
ACH-000600,0.0680153083447
ACH-000601,-0.126105583236
ACH-000604,-0.34372504782499996
ACH-000605,-0.0989784691015
ACH-000606,0.04885064400280001
ACH-000608,-0.0508594684208
ACH-000614,-0.16251746466800002
ACH-000616,0.028296707446499998
ACH-000618,0.0563253423972
ACH-000619,0.075854393745
ACH-000620,-0.203951570979
ACH-000621,-0.11710967911699999
ACH-000622,-0.12364997449699999
ACH-000623,-0.0241648335236
ACH-000624,-0.0779331595515
ACH-000627,-0.1249205834
ACH-000630,-0.0469025960633
ACH-000632,-0.0716937406333
ACH-000633,-0.150675608661
ACH-000637,-0.19100290981100002
ACH-000638,-0.09547180466779999
ACH-000646,-0.0618331308873
ACH-000647,-0.0953947409093
ACH-000648,-0.018030928805799998
ACH-000649,-0.16187970273900001
ACH-000651,0.0015596666717899998
ACH-000652,-0.0100330410845
ACH-000653,-0.30943456641399997
ACH-000657,-0.0709746859375
ACH-000658,-0.177101160164
ACH-000661,0.09843637612189998
ACH-000662,0.24175074634799998
ACH-000663,0.0152183225725
ACH-000665,-0.0029369058749
ACH-000671,-0.24955525006700002
ACH-000673,-0.0877556377788
ACH-000676,-0.12336984232699999
ACH-000677,0.029446487656299997
ACH-000681,0.0332339904658
ACH-000682,-0.0295448750568
ACH-000683,-0.09441938204110001
ACH-000684,-0.005724206388279999
ACH-000688,-0.12272780277999999
ACH-000693,-0.077114307988
ACH-000694,-0.101522789871
ACH-000695,-0.241477551703
ACH-000696,-0.0889785021996
ACH-000697,-0.44066325141999996
ACH-000699,-0.061645495186199994
ACH-000701,0.0374182931717
ACH-000706,-0.0657833740185
ACH-000711,-0.0888727146188
ACH-000713,-0.0119090632864
ACH-000714,0.188129890923
ACH-000718,-0.245630039945
ACH-000720,0.0540533887144
ACH-000721,-0.14242524732
ACH-000724,-0.0833972848844
ACH-000725,-0.295071749291
ACH-000732,-0.102018096663
ACH-000734,-0.16276134881100002
ACH-000735,-0.135709545333
ACH-000736,0.0695235758356
ACH-000738,-0.012866843507299998
ACH-000746,0.00867995903825
ACH-000747,-0.09489423947480001
ACH-000748,0.0136276192192
ACH-000753,-0.029430980242499998
ACH-000756,-0.17703503274500001
ACH-000757,-0.0887434102155
ACH-000758,-0.077527251553
ACH-000760,-0.0651292054747
ACH-000763,0.29270396553399997
ACH-000764,-0.09860881055649999
ACH-000765,0.026780340089599997
ACH-000766,-0.0398423519964
ACH-000767,-0.276679686135
ACH-000768,-0.129862299912
ACH-000769,-0.08602445368789999
ACH-000770,-0.0107271238946
ACH-000771,-0.13518588391300002
ACH-000773,-0.178862014681
ACH-000776,-0.0712370473576
ACH-000777,-0.270570832291
ACH-000778,-0.0339660080474
ACH-000781,-0.129270817253
ACH-000782,-0.308239706712
ACH-000783,-0.0243017008201
ACH-000784,-0.0628102878625
ACH-000785,-0.08085435279110001
ACH-000787,-0.0786382765697
ACH-000788,-0.115091595375
ACH-000791,-0.121405717707
ACH-000792,-0.1809715254
ACH-000794,-0.113085467566
ACH-000796,-0.17359045584000002
ACH-000799,-0.150330032292
ACH-000800,-0.174111970498
ACH-000802,-0.0859790383785
ACH-000804,-0.06947020699130001
ACH-000805,-0.158865094368
ACH-000809,-0.0791907609768
ACH-000810,-0.24400560130999996
ACH-000811,-0.15126960763699998
ACH-000817,-0.17266722822500002
ACH-000819,0.00210235442385
ACH-000820,-0.116525692575
ACH-000821,-0.272363500671
ACH-000822,-0.00489871849197
ACH-000823,-0.0303179086367
ACH-000824,-0.053632587316800005
ACH-000827,-0.109660831915
ACH-000829,-0.04638909768080001
ACH-000831,-0.0532515276121
ACH-000832,0.077288227107
ACH-000833,-0.0618980945307
ACH-000834,-0.0265522600795
ACH-000835,-0.34014302887500003
ACH-000836,-0.0219069647724
ACH-000837,-0.085374322852
ACH-000838,0.0065553640243500005
ACH-000839,0.112340045922
ACH-000840,-0.25863862064599996
ACH-000841,-0.0091503346554
ACH-000843,-0.164258274973
ACH-000846,-0.438235023583
ACH-000847,0.0583369137924
ACH-000848,0.010262399073
ACH-000849,-0.0963929906561
ACH-000851,-0.039509337889099994
ACH-000855,-0.0260318797936
ACH-000856,0.00235030747506
ACH-000858,-0.145779477872
ACH-000859,-0.0756286471496
ACH-000861,-0.0526806873224
ACH-000862,-0.0595564527941
ACH-000865,-0.123098519854
ACH-000866,-0.04641771326119999
ACH-000867,-0.099404850436
ACH-000869,-0.096294590752
ACH-000872,-0.177214048033
ACH-000873,0.101469957992
ACH-000876,-0.0908440882166
ACH-000878,-0.017134844554000002
ACH-000880,-0.0168504827544
ACH-000881,-0.0658254331939
ACH-000882,-0.150953359982
ACH-000884,-0.146396318202
ACH-000885,-0.162440121216
ACH-000887,-0.160013152582
ACH-000888,0.061411242561300004
ACH-000889,-0.030829836115799997
ACH-000890,-0.0619287767164
ACH-000896,0.0104292893775
ACH-000898,-0.171150196065
ACH-000900,-0.10121703858799999
ACH-000901,-0.0628640614467
ACH-000905,-0.129801375269
ACH-000906,-0.0851969213122
ACH-000907,-0.10588472780500001
ACH-000910,0.0888246825464
ACH-000911,-0.0565508994208
ACH-000912,-0.100865113547
ACH-000913,-0.0228447740385
ACH-000915,-0.107386909398
ACH-000916,0.20433167129500002
ACH-000917,0.07619872368260001
ACH-000921,0.028991684913300002
ACH-000924,-0.27104051929
ACH-000926,-0.130615027992
ACH-000928,-0.313364611553
ACH-000929,0.131677794796
ACH-000932,-0.03540920567709999
ACH-000935,0.026875818561200002
ACH-000936,-0.11295851078199999
ACH-000937,-0.018727717193
ACH-000938,-0.0515625957873
ACH-000939,0.015349457867299998
ACH-000941,-0.137048552924
ACH-000943,-0.00375748844782
ACH-000946,-0.0147186918949
ACH-000947,0.0168758639149
ACH-000948,-0.18103061341899998
ACH-000950,-0.0118420764879
ACH-000953,0.00746675221839
ACH-000957,-0.285393988066
ACH-000958,-0.0992174313801
ACH-000960,-0.0470228711924
ACH-000963,-0.09793824769659999
ACH-000968,-0.12505899316299998
ACH-000969,0.0364101231926
ACH-000973,-0.0072101306770100005
ACH-000974,-0.194898637115
ACH-000975,0.0030664720189999997
ACH-000976,-0.150920269862
ACH-000978,-0.035524872168199995
ACH-000980,-0.143454954585
ACH-000984,-0.150504114701
ACH-000986,0.10629722066299999
ACH-000988,0.0466394459011
ACH-000993,-0.17052071954
ACH-000994,-0.266014439175
ACH-000996,0.10682196354800001
ACH-001001,-0.0528087750161
ACH-001020,0.0688277247629
ACH-001028,-0.059455048493800004
ACH-001031,-0.16610492646199998
ACH-001038,-0.0396399614821
ACH-001048,-0.10615077851299999
ACH-001050,-0.16506385597
ACH-001053,-0.0950360585657
ACH-001054,-0.0656253652886
ACH-001061,0.0322550284695
ACH-001067,-0.0218829014701
ACH-001075,-0.0937018999762
ACH-001096,-0.133676658458
ACH-001128,-0.144385269235
ACH-001134,-0.165681329646
ACH-001151,-0.037053148631
ACH-001163,-0.19881142912900002
ACH-001164,-0.43342047721
ACH-001173,-0.197621573544
ACH-001183,-0.020511438059200002
ACH-001184,-0.09239741676480001
ACH-001190,0.055649971606800006
ACH-001192,-0.19091581988200002
ACH-001193,0.0051160128408999994
ACH-001196,-0.184842674164
ACH-001197,0.0232213608522
ACH-001205,-0.049055674035999995
ACH-001211,-0.168148840267
ACH-001212,-0.105980877742
ACH-001228,0.189395362383
ACH-001232,-0.215126971508
ACH-001239,-0.0723726601913
ACH-001274,0.0478399795312
ACH-001275,-0.09684352144099999
ACH-001277,0.00383511904291
ACH-001278,-0.0200057118671
ACH-001280,-0.042201453004900004
ACH-001283,-0.09487240834239999
ACH-001289,-0.227264321034
ACH-001295,-0.122046497094
ACH-001300,-0.23041962308699998
ACH-001301,-0.0332747950716
ACH-001302,0.300005796413
ACH-001303,-0.26022353632
ACH-001306,-0.041699541681699995
ACH-001318,0.00359223660147
ACH-001322,-0.15066600022399998
ACH-001328,0.022458053372499998
ACH-001332,-0.0325490815192
ACH-001333,-0.3015086207
ACH-001336,0.0858446494044
ACH-001340,-0.05174689105790001
ACH-001346,-0.0146398528052
ACH-001353,-0.268255059854
ACH-001354,-0.133749781675
ACH-001367,0.0220473717227
ACH-001368,0.026360685493400003
ACH-001374,-0.21401975704
ACH-001375,-0.213710346468
ACH-001377,-0.18900831223900003
ACH-001380,-0.13393870278699999
ACH-001391,-0.127022314756
ACH-001407,-0.00725497891941
ACH-001408,-0.0016505869406599999
ACH-001413,-0.257758483762
ACH-001430,-0.00175254220393
ACH-001431,-0.0313669058426
ACH-001450,-0.06462809824400001
ACH-001496,-0.0512517123994
ACH-001500,-0.032081229047
ACH-001521,0.040696366120500004
ACH-001523,0.00613535929462
ACH-001532,-0.16427535243
ACH-001536,-0.195407693038
ACH-001550,-0.159684357006
ACH-001552,-0.249287545815
ACH-001554,-0.0327689956213
ACH-001645,-0.100840312407
ACH-001654,0.00169713603791
ACH-001715,-0.074405602686
ACH-001735,-0.159665269396
ACH-001736,-0.0585910953835
ACH-001737,0.0125732934341
ACH-001740,-0.20344466219300003
ACH-001745,-0.145706058134
ACH-001750,-0.10635200967
ACH-001765,-0.141702011214
ACH-001956,-0.063450036559
ACH-001957,-0.00972896468319
