,CARS2 (79587)
ACH-000414,-0.298316574353
ACH-000415,-0.406797592983
ACH-000416,-0.21727830565900003
ACH-000420,-0.410365396183
ACH-000421,-0.39143356568899995
ACH-000424,-0.535208875069
ACH-000425,-0.266931969451
ACH-000426,-0.370230921047
ACH-000427,-0.11583418397399999
ACH-000433,-0.232372638262
ACH-000436,-0.128849941377
ACH-000444,-0.371826679193
ACH-000445,-0.37157726945200004
ACH-000448,-0.323193942757
ACH-000450,-0.529741637276
ACH-000452,-0.425001272127
ACH-000454,-1.0940653065200001
ACH-000458,-0.411982441681
ACH-000459,-1.53707369917
ACH-000460,-0.538464735056
ACH-000461,-1.16947387705
ACH-000463,-0.24865934077500002
ACH-000464,-0.14397073414699998
ACH-000466,-0.5915437774800001
ACH-000467,-0.392879677732
ACH-000468,-0.338048564852
ACH-000469,-0.464915199291
ACH-000470,-0.252776721726
ACH-000471,-0.307183151259
ACH-000472,-0.382502677064
ACH-000473,-0.6915680818109999
ACH-000475,-0.6485836064180001
ACH-000476,-0.43722323923
ACH-000477,-0.445982679424
ACH-000480,-0.9667591978460001
ACH-000481,-0.265470172802
ACH-000483,-0.598576949383
ACH-000484,-0.581314449519
ACH-000485,-0.261579327731
ACH-000486,-0.412091705004
ACH-000487,-0.9376726657019999
ACH-000488,-0.576244839016
ACH-000490,-0.347140443927
ACH-000491,-0.36459176832400003
ACH-000495,-0.171000358526
ACH-000496,-0.401508380308
ACH-000499,-1.1423979279899998
ACH-000500,-0.7405826687279999
ACH-000502,-0.148643904544
ACH-000503,-0.496286857528
ACH-000505,-0.407385404546
ACH-000507,-0.526387041594
ACH-000510,-0.43331371926000006
ACH-000511,-0.0422142100868
ACH-000512,-0.61302236702
ACH-000516,-0.249234445797
ACH-000517,-0.44903107285099997
ACH-000518,-0.444690163208
ACH-000520,-0.378011888851
ACH-000521,-0.45242186170800003
ACH-000522,-0.5847319146809999
ACH-000524,-0.36667561136699994
ACH-000527,-0.353879984291
ACH-000528,-0.489516557992
ACH-000537,-0.852761325135
ACH-000541,-0.413430954397
ACH-000542,-0.363102284803
ACH-000544,-0.638596319336
ACH-000545,-0.517548116133
ACH-000547,-0.930626454964
ACH-000548,-0.352170305982
ACH-000549,-0.600813096699
ACH-000550,-0.493427637426
ACH-000552,-0.29100789132
ACH-000556,-0.24020021202300001
ACH-000557,-0.366213112746
ACH-000570,-0.43335649704999996
ACH-000571,-0.41067004592399997
ACH-000573,-0.5187609660360001
ACH-000576,-0.10436221538200001
ACH-000580,-0.16724079984200002
ACH-000584,-0.820758207483
ACH-000585,-0.404060766371
ACH-000588,-0.5508094980229999
ACH-000589,-0.312926375674
ACH-000591,-0.41495580773
ACH-000593,-0.62674201346
ACH-000600,-0.496448482285
ACH-000601,-0.5519591197339999
ACH-000604,-0.952339676689
ACH-000605,-0.576326483235
ACH-000606,-0.42457496314800003
ACH-000608,-0.412357654142
ACH-000614,-0.506978130425
ACH-000616,-0.591019201253
ACH-000618,-0.734790582167
ACH-000619,-0.36727411882
ACH-000620,-0.447609011927
ACH-000621,-0.294394976542
ACH-000622,-0.44418694571
ACH-000623,-0.477856873262
ACH-000624,-0.169157150458
ACH-000627,-0.5456372254240001
ACH-000630,-0.47011942057899997
ACH-000632,-0.343086403964
ACH-000633,-0.669793066756
ACH-000637,-0.45501568071099996
ACH-000638,-0.451567833436
ACH-000646,-0.426933424966
ACH-000647,-0.518630914191
ACH-000648,-0.441251199892
ACH-000649,-0.177662874163
ACH-000651,-0.8533496124609999
ACH-000652,-0.45177006865099995
ACH-000653,-0.7840318621250001
ACH-000657,-0.594762874042
ACH-000658,-0.420195663392
ACH-000661,-0.339701520101
ACH-000662,-1.10154486106
ACH-000663,-0.599148715712
ACH-000665,-0.319337562131
ACH-000671,-0.9293051980060001
ACH-000673,-0.0818352435777
ACH-000676,-0.51251422657
ACH-000677,-0.957536140024
ACH-000681,-0.390792102902
ACH-000682,-0.463632150637
ACH-000683,-0.43448688075099995
ACH-000684,-0.590330099531
ACH-000688,-0.519474117457
ACH-000693,-0.722096826126
ACH-000694,-0.861814404081
ACH-000695,-0.387318490043
ACH-000696,-0.294990695484
ACH-000697,-0.586557450512
ACH-000699,-0.476729154014
ACH-000701,-0.35458626946500005
ACH-000706,-0.6352042809049999
ACH-000711,-0.0643635410325
ACH-000713,-0.132232901816
ACH-000714,-0.283761662207
ACH-000718,-0.557515412749
ACH-000720,-0.339244407504
ACH-000721,-0.562063283216
ACH-000724,-0.420183853915
ACH-000725,-0.360104642509
ACH-000732,-0.34434875449100005
ACH-000734,-0.710947854153
ACH-000735,-0.348051618368
ACH-000736,-0.216651635426
ACH-000738,-0.7757413741979999
ACH-000746,-0.5839869399700001
ACH-000747,-0.7893198819600001
ACH-000748,-0.340528303666
ACH-000753,-0.624718313725
ACH-000756,-0.37373787838100003
ACH-000757,-0.38029247331999994
ACH-000758,-0.735555664324
ACH-000760,-0.5369826530740001
ACH-000763,-0.483761175386
ACH-000764,-0.5289235815119999
ACH-000765,-0.434897283143
ACH-000766,-0.21802623070799998
ACH-000767,-0.659444774246
ACH-000768,-0.481495855276
ACH-000769,-0.581879257592
ACH-000770,-0.31301886075199997
ACH-000771,-0.252474511718
ACH-000773,-0.199502068629
ACH-000776,-0.173763251815
ACH-000777,-0.668218743366
ACH-000778,-0.556316234269
ACH-000781,-0.318754617029
ACH-000782,-1.0138276159200001
ACH-000783,-0.211103085808
ACH-000784,-0.596436727961
ACH-000785,-0.46183394011999995
ACH-000787,-0.50651222162
ACH-000788,-0.30996011996
ACH-000791,-0.431093793398
ACH-000792,-0.348135226544
ACH-000794,-0.33853114568000003
ACH-000796,-0.427090096267
ACH-000799,0.0528048385424
ACH-000800,-0.6928944941959999
ACH-000802,-0.5731912536129999
ACH-000804,-0.7083001592110001
ACH-000805,-0.350774022003
ACH-000809,-0.690789450318
ACH-000810,-0.589168558995
ACH-000811,-0.37104072679
ACH-000817,-0.346388866861
ACH-000819,-0.29656784807500003
ACH-000820,-0.330529010106
ACH-000821,-0.755694789932
ACH-000822,-0.31065276505600004
ACH-000823,-0.5210763292180001
ACH-000824,-0.172098009109
ACH-000827,-0.145473657151
ACH-000829,-0.63481702412
ACH-000831,-1.0835051484
ACH-000832,-0.35669691224399996
ACH-000833,-0.83513631074
ACH-000834,-1.0540791517
ACH-000835,-0.33835337239600005
ACH-000836,-0.276110391232
ACH-000837,-0.43926504584299997
ACH-000838,-0.18450102388099998
ACH-000839,-0.361726238709
ACH-000840,-0.299810645046
ACH-000841,-0.187154955962
ACH-000843,-0.79044563038
ACH-000846,-0.223235255759
ACH-000847,-0.663910674855
ACH-000848,-0.850383914559
ACH-000849,-0.271610747893
ACH-000851,-0.629085563155
ACH-000855,-0.51890701056
ACH-000856,-0.44920204269599995
ACH-000858,-0.840356774392
ACH-000859,-0.28261419508499996
ACH-000861,-0.384950588798
ACH-000862,-0.577600338826
ACH-000865,-0.546741002625
ACH-000866,-0.44961194731299997
ACH-000867,-0.17393498286400003
ACH-000869,-0.566664919082
ACH-000872,-0.485035480149
ACH-000873,-0.6417297959080001
ACH-000876,-0.52945380035
ACH-000878,-0.46480927897600005
ACH-000880,-0.296736555555
ACH-000881,-0.37117181555
ACH-000882,-0.471951054199
ACH-000884,-0.361353547565
ACH-000885,-0.894976065
ACH-000887,-0.475152685168
ACH-000888,-0.561905016898
ACH-000889,-0.939917755863
ACH-000890,-0.270645785056
ACH-000896,-0.253822908345
ACH-000898,-0.631748262915
ACH-000900,-0.467821912191
ACH-000901,-0.304541016587
ACH-000905,-0.593099382896
ACH-000906,-0.683553131741
ACH-000907,-0.503452487831
ACH-000910,-0.9627047835510001
ACH-000911,-0.708976237638
ACH-000912,-0.451174838652
ACH-000913,-0.6440376793029999
ACH-000915,-0.7571500594220001
ACH-000916,-0.318719540554
ACH-000917,-0.30886491454799997
ACH-000921,-0.630505059362
ACH-000924,-0.740788767458
ACH-000926,-0.39839480482100004
ACH-000928,-0.548261038752
ACH-000929,-0.36645538040200004
ACH-000932,-0.561666691633
ACH-000935,-0.6554401660329999
ACH-000936,-0.888003687405
ACH-000937,-0.672093695791
ACH-000938,-0.7862673492389999
ACH-000939,-0.39809750727
ACH-000941,-0.519183919528
ACH-000943,-0.731946739547
ACH-000946,-0.193396759027
ACH-000947,-0.5843313202
ACH-000948,-0.494159489507
ACH-000950,-0.7509482962240001
ACH-000953,-0.23437343049800002
ACH-000957,-0.283269309221
ACH-000958,-0.175207972472
ACH-000960,-0.24730422201699997
ACH-000963,-0.0254749463272
ACH-000968,-0.7970859921950001
ACH-000969,-0.547399197879
ACH-000973,-0.44772189458300005
ACH-000974,-0.475864199036
ACH-000975,-0.539439541321
ACH-000976,-0.10240763647600001
ACH-000978,-0.960557138995
ACH-000980,-0.48313290433999995
ACH-000984,-0.261490586494
ACH-000986,-0.666464330004
ACH-000988,-0.326401529942
ACH-000993,-0.216823658734
ACH-000994,-0.641221862578
ACH-000996,0.131072469851
ACH-001001,-0.926406499352
ACH-001020,-0.253297418486
ACH-001028,-0.617345803365
ACH-001031,-0.332100296582
ACH-001038,-0.445702449523
ACH-001048,-0.308168216451
ACH-001050,-0.179603979318
ACH-001053,-0.293691822198
ACH-001054,-0.632019770612
ACH-001061,-0.6863235956559999
ACH-001067,-0.449762431656
ACH-001075,-0.150707984876
ACH-001096,-0.668509245587
ACH-001128,-0.0255670603768
ACH-001134,-0.368944121149
ACH-001151,-0.273101614368
ACH-001163,-0.619020577363
ACH-001164,-0.37530704631800005
ACH-001173,-0.791464535919
ACH-001183,-0.428695818121
ACH-001184,-0.47567503205600004
ACH-001190,-0.22189943152
ACH-001192,-0.533250652832
ACH-001193,-0.515089408943
ACH-001196,-0.793663870438
ACH-001197,-0.362812181898
ACH-001205,-0.44587985755099996
ACH-001211,0.238318745019
ACH-001212,-0.411352628298
ACH-001228,-0.23114461328400002
ACH-001232,-0.2624976392
ACH-001239,-0.590854112017
ACH-001274,-0.293458107542
ACH-001275,-0.889304996904
ACH-001277,-0.44763914882100003
ACH-001278,-0.684316514517
ACH-001280,-0.27687067387200004
ACH-001283,-0.374441148725
ACH-001289,-0.37656321941299997
ACH-001295,-0.252129205725
ACH-001300,-0.48451967874799995
ACH-001301,-0.181115949607
ACH-001302,-0.578489050531
ACH-001303,-0.62205490978
ACH-001306,-0.392933826409
ACH-001318,-0.5744558529
ACH-001322,-0.390344244435
ACH-001328,-0.240767986136
ACH-001332,-0.553428845571
ACH-001333,-0.6368150514590001
ACH-001336,-0.302508556722
ACH-001340,-0.175539632521
ACH-001346,-0.301270381652
ACH-001353,-0.115599226338
ACH-001354,-0.397262424649
ACH-001367,-0.730302234809
ACH-001368,-0.519264301617
ACH-001374,-0.147906475895
ACH-001375,-0.375667933965
ACH-001377,-0.380193046971
ACH-001380,-0.963616069379
ACH-001391,-0.429254497486
ACH-001407,-0.623020414845
ACH-001408,-0.312843574637
ACH-001413,0.0724431052003
ACH-001430,-0.181192766197
ACH-001431,-0.14038513339400002
ACH-001450,-0.424280401106
ACH-001496,-0.34030552564000005
ACH-001500,-0.7792113188259999
ACH-001521,-0.7728538434289999
ACH-001523,-0.530636515547
ACH-001532,-0.22486076052600001
ACH-001536,-0.450470090623
ACH-001550,-0.717615353493
ACH-001552,-0.367192775102
ACH-001554,-0.584244046302
ACH-001645,-0.22511248129099998
ACH-001654,-0.35381694717
ACH-001715,-0.67111311776
ACH-001735,-0.5333665901269999
ACH-001736,-0.871938215466
ACH-001737,-0.20000902039700003
ACH-001740,-0.33198606177900003
ACH-001745,-0.451613494895
ACH-001750,-0.449026032584
ACH-001765,-0.44742738014
ACH-001956,-0.135987120475
ACH-001957,-0.150472120494
