,DLGAP5 (9787)
ACH-000517,-0.127376061842
ACH-000518,-0.173654845138
ACH-000520,-0.09527869616630001
ACH-000521,0.162514200728
ACH-000522,-0.209369291338
ACH-000524,-0.0805433864042
ACH-000527,-0.515320145757
ACH-000528,-0.0243768457522
ACH-000537,-0.110019380483
ACH-000541,-0.419698365832
ACH-000542,-0.359793854349
ACH-000544,-0.32518564796
ACH-000545,-0.170294779512
ACH-000547,-0.291791364944
ACH-000548,-0.256751103871
ACH-000549,-0.160608410541
ACH-000550,-0.0913568301028
ACH-000552,-0.142952915526
ACH-000556,0.0222601552868
ACH-000557,-0.00497718771358
ACH-000570,-0.173738201036
ACH-000571,-0.29649693551899997
ACH-000573,-0.163787633746
ACH-000576,-0.582642156296
ACH-000580,0.09800956762610001
ACH-000584,-0.174013584741
ACH-000585,-0.9925711969850001
ACH-000588,-0.300272314961
ACH-000589,-0.12068681353599998
ACH-000591,-0.28652720022100003
ACH-000593,-0.171195613519
ACH-000600,-0.054047730912600005
ACH-000601,-0.658359207671
ACH-000604,-0.233119560508
ACH-000605,-0.310361331
ACH-000606,-0.43862897682999996
ACH-000608,-0.36659526909100004
ACH-000614,-0.49582542061499996
ACH-000616,0.0134186627462
ACH-000618,-0.0573120093292
ACH-000619,-0.611448097168
ACH-000620,-0.06523354273990001
ACH-000621,-0.12718075288300001
ACH-000622,-0.240071777022
ACH-000623,-0.554202696666
ACH-000624,-0.0291712543157
ACH-000627,-0.593192558363
ACH-000630,-0.281939588937
ACH-000632,-0.332630628046
ACH-000633,-0.0937183394991
ACH-000637,-0.23220939556899997
ACH-000638,-0.374114703681
ACH-000646,-0.18140770250399998
ACH-000647,-0.232509331115
ACH-000648,-0.5817211943739999
ACH-000649,-0.398424129613
ACH-000651,-0.154605864519
ACH-000652,-0.129867026467
ACH-000653,-0.405158898395
ACH-000657,-0.194021466312
ACH-000658,-0.09278559887690001
ACH-000661,0.0696634708615
ACH-000662,-0.6853444829340001
ACH-000663,-0.8754012172799999
ACH-000665,-0.0335593870568
ACH-000671,-0.08403916775360001
ACH-000673,-0.45578935818899996
ACH-000676,-0.284949701486
ACH-000677,-0.24400109735999997
ACH-000681,-0.341289063772
ACH-000682,-0.22524335321800001
ACH-000683,-0.0299118735915
ACH-000684,-0.170786439591
ACH-000688,-0.235576723154
ACH-000693,-0.0359448162251
ACH-000694,0.0299189757376
ACH-000695,0.0879475147182
ACH-000696,-0.0835346130134
ACH-000697,-0.48818691197400005
ACH-000699,-0.5027439851919999
ACH-000701,-0.33401704447700004
ACH-000706,-0.216498779395
ACH-000711,-0.521275891902
ACH-000713,-0.399523113972
ACH-000714,-0.068174731391
ACH-000718,-0.292578725873
ACH-000720,-0.201672588698
ACH-000721,-0.228869934016
ACH-000724,0.17520852042800003
ACH-000725,-0.20436722059700002
ACH-000732,-0.368177176923
ACH-000734,0.013450681480399998
ACH-000735,-0.199070674138
ACH-000736,-0.16225009295
ACH-000738,-0.158714661039
ACH-000746,-0.178281853837
ACH-000747,-0.349358521485
ACH-000748,-0.0928462863982
ACH-000753,-0.31245098826400003
ACH-000756,-0.32642600909499997
ACH-000757,-0.345299792038
ACH-000758,-0.028273715186400004
ACH-000760,-0.369064108253
ACH-000763,-0.11525024549
ACH-000764,-0.30911123214200004
ACH-000765,-0.189284957907
ACH-000766,0.050104212547199996
ACH-000767,0.038715555353599995
ACH-000768,-0.123331312032
ACH-000769,-0.310513583364
ACH-000770,-0.15395499491599998
ACH-000771,-0.1685879199
ACH-000773,-0.868444312313
ACH-000776,-0.0170036727137
ACH-000777,-0.292893792629
ACH-000778,-0.328133021258
ACH-000781,-0.479400413996
ACH-000782,-0.146251459408
ACH-000783,-0.318169038681
ACH-000784,-0.23148058318599998
ACH-000785,-0.7440817748880001
ACH-000787,-0.10744505643100001
ACH-000788,-0.09329942800049999
ACH-000791,-0.208562779628
ACH-000792,-0.233974802213
ACH-000794,-0.343797089313
ACH-000796,-0.214282663984
ACH-000799,-0.201163226984
ACH-000800,-0.459408214274
ACH-000802,-0.334154704935
ACH-000804,-0.07766075154419999
ACH-000805,-0.5353037998569999
ACH-000809,-0.13787907308
ACH-000810,-0.560252613525
ACH-000811,-0.178649768749
ACH-000817,-0.0826746439185
ACH-000819,-0.042340791057000005
ACH-000820,-0.0477789518165
ACH-000821,0.0506074635009
ACH-000822,-0.394774603392
ACH-000823,-0.150117120368
ACH-000824,-0.249459931431
ACH-000827,-0.120227360371
ACH-000829,-0.10635136387800001
ACH-000831,-0.225512434946
ACH-000832,-0.159218469761
ACH-000833,-0.103276085579
ACH-000834,0.0128242197911
ACH-000835,0.09212552585660001
ACH-000836,-0.488710934182
ACH-000837,-0.238986947403
ACH-000838,-0.13526957540100001
ACH-000839,-0.45132193843900004
ACH-000840,0.306777653501
ACH-000841,-0.282140128709
ACH-000843,0.00124501611031
ACH-000846,-0.14488285603
ACH-000847,0.0511389684038
ACH-000848,-0.129078960189
ACH-000849,-0.240700318419
ACH-000851,-0.36323878570900003
ACH-000855,-0.126749411633
ACH-000856,-0.25499030809900003
ACH-000858,-0.200152432568
ACH-000859,-0.5285051720480001
ACH-000861,-0.259114577383
ACH-000862,-0.5524999952399999
ACH-000865,0.01534662054
ACH-000866,-0.0278526159313
ACH-000867,-0.196892789776
ACH-000869,-0.0466952629031
ACH-000872,-0.0123470880957
ACH-000873,-0.134368045524
ACH-000876,-0.0878577796973
ACH-000878,-0.05409375288459999
ACH-000880,-0.00691388377762
ACH-000881,-0.10484929735500001
ACH-000882,-0.418272843795
ACH-000884,-0.030263957864799997
ACH-000885,-0.39705045240099995
ACH-000887,-0.196862105121
ACH-000888,-0.079558880634
ACH-000889,-0.13425106162
ACH-000890,-0.0791512137171
ACH-000896,-0.325944565443
ACH-000898,-0.0907598420472
ACH-000900,-0.333486273762
ACH-000901,-0.203708514709
ACH-000905,-0.121195597011
ACH-000906,0.019944799071099997
ACH-000907,-0.19687119887200002
ACH-000910,-0.11449837189300001
ACH-000911,-0.157740379107
ACH-000912,-0.4201969213
ACH-000913,-0.16502658878499998
ACH-000915,0.00206457678328
ACH-000916,-0.185060155761
ACH-000917,-0.111865159913
ACH-000921,-0.105534463122
ACH-000924,-0.544161087829
ACH-000926,-0.054823125736600004
ACH-000928,-0.24616158498100002
ACH-000929,0.130846270429
ACH-000932,-0.274528728975
ACH-000935,-0.669584840854
ACH-000936,-0.019169971811900003
ACH-000937,-0.00265177708881
ACH-000938,-0.0629417306044
ACH-000939,-0.26470639193000006
ACH-000941,-0.0734995459055
ACH-000943,-0.0961162817657
ACH-000946,-0.24987135589
ACH-000947,0.084522861226
ACH-000948,-0.0362179016632
ACH-000950,-0.310640400437
ACH-000953,-0.192841234716
ACH-000957,-0.184934925338
ACH-000958,-0.260643177522
ACH-000960,-0.14751050579000002
ACH-000963,-0.273874211433
ACH-000968,-0.0500129997911
ACH-000969,-0.262444820581
ACH-000973,-0.143550684851
ACH-000974,-0.09337464009199999
ACH-000975,-0.127022306354
ACH-000976,-0.34846862670199996
ACH-000978,-0.323903517268
ACH-000980,-0.18853543554699997
ACH-000984,-0.17008716910799998
ACH-000986,-0.228258722195
ACH-000988,-0.00736594237949
ACH-000993,-0.08924942154969999
ACH-000994,-0.10144491814300001
ACH-000996,-0.324244433519
ACH-001001,-0.213341638941
ACH-001020,-0.31324442464499996
ACH-001028,-0.012195328149500001
ACH-001031,-0.409223307439
ACH-001038,-0.0384290506991
ACH-001048,-0.281787520073
ACH-001050,-0.303902759898
ACH-001053,-0.8609920543899999
ACH-001054,-0.785858387563
ACH-001061,-0.09586716276630002
ACH-001067,-0.669734666975
ACH-001075,-0.289601149347
ACH-001096,-0.00678177365565
ACH-001128,-0.23259612921
ACH-001134,-0.159766376161
ACH-001151,-0.112104412542
ACH-001163,-0.13051369742900001
ACH-001164,-0.269782431027
ACH-001173,-0.495972768086
ACH-001183,-0.379202862785
ACH-001184,-0.08156507483580001
ACH-001190,-0.459792220279
ACH-001192,-0.36230823069300006
ACH-001193,0.0724654643663
ACH-001196,-0.104841587543
ACH-001197,-0.546145061408
ACH-001205,-0.116088786876
ACH-001211,-0.317296303671
ACH-001212,-0.0955369020297
ACH-001228,-0.455750367007
ACH-001232,-0.244167729213
ACH-001239,-0.102746132944
ACH-001274,-0.477896709719
ACH-001275,-0.260250797227
ACH-001277,-0.373083815067
ACH-001278,-0.40843776108400004
ACH-001280,-0.456708900936
ACH-001283,-0.082416246116
ACH-001289,-0.378526086482
ACH-001295,0.029018026629
ACH-001300,0.09024046729080001
ACH-001301,-0.1391531497
ACH-001302,-0.47771508008900004
ACH-001303,0.0290453225019
ACH-001306,-0.16851348268199998
ACH-001318,-0.119390263866
ACH-001322,0.0802950105831
ACH-001328,-0.120381621864
ACH-001332,-0.36312725025
ACH-001333,-0.339753686903
ACH-001336,-0.171661473592
ACH-001340,-0.355655872881
ACH-001346,-0.218539055609
ACH-001353,-0.1816849589
ACH-001354,0.112943670496
ACH-001367,-0.10768502879000001
ACH-001368,-0.11855120689099999
ACH-001374,-0.129622704231
ACH-001375,-0.326717601007
ACH-001377,-0.20845854511
ACH-001380,-0.425569365867
ACH-001391,-0.274433680795
ACH-001407,-0.138142231065
ACH-001408,-0.261392224516
ACH-001413,-0.531479804075
ACH-001430,-0.39969777583300004
ACH-001431,0.0295041336513
ACH-001450,-0.325554834739
ACH-001496,-0.255738313803
ACH-001500,-0.31756538966
ACH-001521,-0.476825559378
ACH-001523,-0.275706998712
ACH-001532,-0.677231196521
ACH-001536,-0.45186434376400003
ACH-001550,-0.114581291401
ACH-001552,-0.346853923797
ACH-001554,-0.154610759257
ACH-001645,-0.44277443916299997
ACH-001654,-0.29260934137
ACH-001715,-0.0890438678262
ACH-001735,-0.16984757679499998
ACH-001736,0.004685348152779999
ACH-001737,-0.28778699380600004
ACH-001740,-0.31615432384
ACH-001745,-0.10838330962500001
ACH-001750,-0.06695218316399999
ACH-001765,-0.0221920536417
ACH-001956,-0.16951191828499998
ACH-001957,-0.289981872627
