,BCHE (590)
ACH-000004,-0.0885053834423
ACH-000007,-0.13351391277000002
ACH-000009,-0.120722501842
ACH-000011,0.0690138037121
ACH-000012,0.0675411492279
ACH-000013,0.059109537254400005
ACH-000014,0.101827282205
ACH-000015,-0.0781658750115
ACH-000017,-0.11367034336
ACH-000018,0.196754701417
ACH-000019,0.0338185265454
ACH-000021,-0.0770148458771
ACH-000022,-0.053570806617099995
ACH-000025,0.00269405408375
ACH-000028,-0.09419019695969999
ACH-000030,-0.0876715490196
ACH-000035,0.0199037307438
ACH-000036,-0.0524366192645
ACH-000037,0.152270569174
ACH-000039,-0.311457279211
ACH-000040,-0.0132223434078
ACH-000041,0.138745182939
ACH-000042,-0.0917444008182
ACH-000045,0.102389117568
ACH-000047,0.12056076588400001
ACH-000052,-0.07561228974010001
ACH-000053,-0.0397989520113
ACH-000054,-0.184919742299
ACH-000055,0.195247270986
ACH-000060,0.037825328270400006
ACH-000067,-0.0435290896662
ACH-000070,0.0461285475456
ACH-000075,0.10299066822799999
ACH-000078,-0.175836081464
ACH-000082,-0.00383670620742
ACH-000085,0.300310128959
ACH-000086,0.14284691990499998
ACH-000087,-0.26398259665199997
ACH-000092,-0.059094698466199996
ACH-000095,-0.10113139066400001
ACH-000097,0.139793623255
ACH-000098,0.0858690457843
ACH-000099,-0.140313363724
ACH-000108,-0.0102317882102
ACH-000113,-0.015605806415
ACH-000115,0.274285253111
ACH-000116,-0.0015897591489799998
ACH-000118,0.00954514756266
ACH-000120,-0.00594320882992
ACH-000123,-0.0260758044264
ACH-000127,0.12976067076
ACH-000128,0.122313997096
ACH-000132,-0.09979165019330001
ACH-000133,-0.0166797438478
ACH-000137,0.44293872713
ACH-000138,0.012090040683
ACH-000142,-0.08933984226469999
ACH-000143,0.0895734563919
ACH-000146,-0.057788400226800006
ACH-000148,0.0103487466942
ACH-000150,0.283654240943
ACH-000152,0.0822861063323
ACH-000153,0.0776889188242
ACH-000159,-0.108084264158
ACH-000160,0.0922355654271
ACH-000163,-0.031758633876900005
ACH-000167,0.0139702371014
ACH-000168,0.194359667117
ACH-000169,0.09481720357899999
ACH-000178,-0.0242047130394
ACH-000182,0.00162502254735
ACH-000183,-0.0332527789421
ACH-000188,0.0374744101242
ACH-000189,-0.150143356354
ACH-000190,-0.277186225461
ACH-000198,0.0516353136139
ACH-000204,0.0867689892403
ACH-000206,0.0282569636096
ACH-000207,-0.0593561245391
ACH-000211,0.07529993666389999
ACH-000215,0.16709578135
ACH-000221,0.15765343054199998
ACH-000222,0.0400006096581
ACH-000223,-0.055463527589
ACH-000226,0.027878834191499998
ACH-000227,-0.0713340597623
ACH-000228,0.323490872922
ACH-000231,0.030106343148
ACH-000232,0.026571933021999998
ACH-000233,-0.07157275780189999
ACH-000234,-0.102987978903
ACH-000235,-0.00212045556031
ACH-000237,0.00340868732349
ACH-000238,-0.00655638027878
ACH-000243,-0.009805365112629999
ACH-000244,0.26384058996
ACH-000246,-0.0693127358964
ACH-000248,0.100416084076
ACH-000250,0.0560659969002
ACH-000251,-0.0876396998869
ACH-000253,0.212304061891
ACH-000255,0.006885915404300001
ACH-000256,0.032486957800699996
ACH-000257,-0.43775242748300003
ACH-000258,-0.0261632092033
ACH-000259,0.024006449235099998
ACH-000260,-0.0960864790778
ACH-000261,0.0865542298743
ACH-000262,-0.08441123385610001
ACH-000263,0.133964080571
ACH-000264,0.040332117102699995
ACH-000265,-0.0576276745024
ACH-000266,-0.056597306216
ACH-000272,0.0064417793663599995
ACH-000273,-0.026219383390099996
ACH-000274,-0.09507967467
ACH-000277,0.161722619312
ACH-000278,0.0835269702785
ACH-000279,-0.10534536398399999
ACH-000280,0.0664942238599
ACH-000281,0.0654481681745
ACH-000288,0.137739277584
ACH-000291,0.0193532747396
ACH-000293,0.21285745720899998
ACH-000294,0.0368494318423
ACH-000295,-0.09220656008160001
ACH-000296,0.040297313672800004
ACH-000302,0.0009976846148339999
ACH-000304,0.09348165624839999
ACH-000307,0.0618752972487
ACH-000308,-0.0226712971128
ACH-000310,-0.379633491124
ACH-000311,0.07835670837360001
ACH-000312,-0.015126515582299998
ACH-000315,0.20196307008499997
ACH-000316,0.0836641248483
ACH-000317,0.0112952395722
ACH-000318,0.09860341261669998
ACH-000319,0.141066258863
ACH-000320,-0.0384894407324
ACH-000322,-0.19989462610800002
ACH-000323,-0.144849367314
ACH-000324,-0.15048433540699999
ACH-000329,0.164892391754
ACH-000330,0.019618452291900002
ACH-000331,-0.06020468476009999
ACH-000332,-0.0315352892543
ACH-000334,-0.11446796999600001
