,TOPAZ1 (375337)
ACH-000004,-0.00484184345363
ACH-000007,0.021147122132599998
ACH-000009,-0.10884695689099999
ACH-000011,-0.0199407908179
ACH-000012,-0.046311517590199996
ACH-000013,-0.0182557205587
ACH-000014,0.006760687945109999
ACH-000015,-0.06866535155220001
ACH-000017,-0.034106304807099995
ACH-000018,-0.0333641805294
ACH-000019,0.19361545623100002
ACH-000021,-0.0732941454668
ACH-000022,-0.0465011580113
ACH-000025,-0.117772869579
ACH-000028,-0.164951196833
ACH-000030,-0.046174429878
ACH-000035,-0.0190251589655
ACH-000036,-0.126627968794
ACH-000037,0.051545985827400005
ACH-000039,0.0320834150178
ACH-000040,0.0312758410676
ACH-000041,-0.0986069871788
ACH-000042,-0.0684168919687
ACH-000045,-0.19004221770799998
ACH-000047,0.0077182095244799995
ACH-000052,-0.006507045644
ACH-000053,-0.0987062046095
ACH-000054,-0.10389094336100001
ACH-000055,-0.175876021467
ACH-000060,-0.08445664466219999
ACH-000067,0.06930096331410002
ACH-000070,-0.0398806087671
ACH-000075,0.112882071894
ACH-000078,-0.0331923559359
ACH-000082,0.15439665293299998
ACH-000085,0.133617317062
ACH-000086,-0.105268537014
ACH-000087,-0.131264422002
ACH-000092,-0.022742072101
ACH-000095,-0.0313462943743
ACH-000097,0.0808920240688
ACH-000098,-0.155790888137
ACH-000099,-0.0781105507742
ACH-000108,-0.014656397028999998
ACH-000113,-0.120212623469
ACH-000115,-0.150939231801
ACH-000116,-0.07695685127480001
ACH-000118,-0.0530624522928
ACH-000120,-0.0642941309282
ACH-000123,-0.118660326702
ACH-000127,0.018238385996
ACH-000128,-0.116109881117
ACH-000132,0.054190050946599996
ACH-000133,0.0641429063654
ACH-000137,-0.08010290266589999
ACH-000138,-0.263438522163
ACH-000142,-0.21523050015599998
ACH-000143,0.0649339544367
ACH-000146,-0.0975858274379
ACH-000148,-0.08702520369729999
ACH-000150,-0.235798917852
ACH-000152,0.020917754292400004
ACH-000153,0.00619890783496
ACH-000159,-0.0557303542901
ACH-000160,-0.024690345468000002
ACH-000163,-0.0373246715316
ACH-000167,0.031968644842500005
ACH-000168,-0.053114684212300006
ACH-000169,-0.00948277719778
ACH-000178,0.0260136562554
ACH-000182,-0.0366585754639
ACH-000183,-0.22331205112799998
ACH-000188,0.09238038467939999
ACH-000189,-0.268959687192
ACH-000190,-0.24625323199700003
ACH-000198,-0.0766276818822
ACH-000204,0.107489432609
ACH-000206,-0.111877342145
ACH-000207,0.0294901972609
ACH-000211,-0.04300326241090001
ACH-000215,0.11204348273
ACH-000221,0.0774735368995
ACH-000222,-0.101834062479
ACH-000223,-0.142230129759
ACH-000226,0.00992022574298
ACH-000227,-0.0766029088395
ACH-000228,-0.06040558714980001
ACH-000231,-0.0978657920404
ACH-000232,-0.08623336632439998
ACH-000233,-0.042564750840800004
ACH-000234,-0.0724142951961
ACH-000235,-0.0458976025291
ACH-000237,-0.0719549839887
ACH-000238,-0.301083916442
ACH-000243,-0.0486155224791
ACH-000244,-0.347852587228
ACH-000246,0.07381507456460001
ACH-000248,0.0193844127395
ACH-000250,0.0131316004156
ACH-000251,0.14223343293
ACH-000253,0.0721122127045
ACH-000255,-0.0402191222812
ACH-000256,-0.00898712066561
ACH-000257,-0.345793496034
ACH-000258,-0.09971821548399999
ACH-000259,-0.085977376855
ACH-000260,-0.045547200649199995
ACH-000261,0.0089921295785
ACH-000262,-0.0012697875322699999
ACH-000263,-0.223934141726
ACH-000264,-0.029932540872
ACH-000265,-0.0892136732859
ACH-000266,-0.112506758251
ACH-000272,-0.0445853816553
ACH-000273,-0.0574232162549
ACH-000274,-0.157310191019
ACH-000277,-0.17769631625500001
ACH-000278,0.0294729011007
ACH-000279,-0.10447832141300001
ACH-000280,-0.08729051353
ACH-000281,0.0100880602134
ACH-000288,-0.0192258473264
ACH-000291,-0.025497558117800002
ACH-000293,0.13434080145
ACH-000294,0.0992861135299
ACH-000295,-0.0720331334504
ACH-000296,-0.04724833209430001
ACH-000302,0.06015764394880001
ACH-000304,-0.04773153190880001
ACH-000307,-0.00832187455051
ACH-000308,0.0598411289172
ACH-000310,-0.126475291636
ACH-000311,-0.049778094899
