,METTL5 (29081)
ACH-000004,-0.284204687128
ACH-000007,-0.417497650457
ACH-000009,-0.231417280636
ACH-000011,-0.0763486627734
ACH-000012,-0.0778507109357
ACH-000013,-0.249874891312
ACH-000014,-0.47960576961499995
ACH-000015,0.0222530692451
ACH-000017,-0.350498889494
ACH-000018,-0.311839691994
ACH-000019,-0.25481701998399997
ACH-000021,-0.06935399449910001
ACH-000022,-0.184507249494
ACH-000025,-0.026001086137599997
ACH-000028,-0.0940572560495
ACH-000030,-0.194042833031
ACH-000035,-0.218184931873
ACH-000036,-0.46503629829599996
ACH-000037,-0.342441303104
ACH-000039,0.012018658640700002
ACH-000040,-0.41064096835999997
ACH-000041,-0.23253579936500002
ACH-000042,-0.11343988987400001
ACH-000045,-0.41364463953
ACH-000047,-0.0321218366705
ACH-000052,-0.311350932203
ACH-000053,-0.177972077645
ACH-000054,-0.305598983049
ACH-000055,-0.15515095047
ACH-000060,-0.181716206041
ACH-000067,-0.356763995149
ACH-000070,-0.632596461791
ACH-000075,-0.575683749235
ACH-000078,-0.11440581486
ACH-000082,-0.049134961142800006
ACH-000085,0.08210197744739998
ACH-000086,-0.214392044502
ACH-000087,-0.34596286195
ACH-000092,-0.16128778239
ACH-000095,-0.29948255124400003
ACH-000097,-0.170701239831
ACH-000098,-0.232850516079
ACH-000099,-0.237823456699
ACH-000108,-0.251789559352
ACH-000113,-0.0341323489169
ACH-000115,-0.314977097787
ACH-000116,-0.14804483394200002
ACH-000118,-0.17707916978799998
ACH-000120,-0.0134257004825
ACH-000123,-0.122590382887
ACH-000127,-0.027924191807200002
ACH-000128,-0.147685395577
ACH-000132,-0.47655248974799996
ACH-000133,-0.346066152905
ACH-000137,-0.22319592701299998
ACH-000138,-0.09942235560660001
ACH-000142,-0.128921879102
ACH-000143,-0.581644720768
ACH-000146,-0.0901200293344
ACH-000148,-0.0277069944861
ACH-000150,0.0827715720257
ACH-000152,-0.28845483454
ACH-000153,-0.0286326913243
ACH-000159,-0.415930295704
ACH-000160,-0.24920944159400002
ACH-000163,-0.43850453461000005
ACH-000167,-0.263247048386
ACH-000168,-0.040201527741099995
ACH-000169,-0.16849605991900002
ACH-000178,-0.218796409498
ACH-000182,-0.177323882648
ACH-000183,-0.268126577709
ACH-000188,-0.040801570614099995
ACH-000189,-0.174449362129
ACH-000190,-0.284815730079
ACH-000198,-0.465304284706
ACH-000204,-0.0350954448899
ACH-000206,-0.0928194893974
ACH-000207,-0.153799597997
ACH-000211,-0.172688581142
ACH-000215,-0.181228059551
ACH-000221,0.018265145677
ACH-000222,-0.0651976543069
ACH-000223,-0.471297560475
ACH-000226,-0.33829326948
ACH-000227,-0.199278230118
ACH-000228,-0.22138344012400002
ACH-000231,-0.320794617882
ACH-000232,-0.161160630629
ACH-000233,-0.0863039513064
ACH-000234,-0.163317343399
ACH-000235,-0.0802755975309
ACH-000237,-0.147334289169
ACH-000238,-0.286965756098
ACH-000243,-0.342518450953
ACH-000244,-0.129008271022
ACH-000246,-0.282879298308
ACH-000248,-0.12942773691099999
ACH-000250,-0.0724528982367
ACH-000251,-0.216446999605
ACH-000253,-0.182400003335
ACH-000255,-0.30983491687
ACH-000256,-0.34172864400700004
ACH-000257,-0.7754706273180001
ACH-000258,-0.08063241546489999
ACH-000259,-0.34371158508
ACH-000260,-0.23333989701400001
ACH-000261,-0.23709607295200003
ACH-000262,0.04367177629980001
ACH-000263,-0.26861049583700003
ACH-000264,-0.0720951276728
ACH-000265,-0.241634151173
ACH-000266,0.00392804860941
ACH-000272,-0.0333239979968
ACH-000273,-0.319390035466
ACH-000274,-0.128201154575
ACH-000277,-0.171587526723
ACH-000278,-0.31679381871199996
ACH-000279,-0.21331583132100002
ACH-000280,0.05847503823130001
ACH-000281,-0.131163477556
ACH-000288,-0.327632705094
