,FERMT3 (83706)
ACH-000315,0.0175132573779
ACH-000316,-0.172312118932
ACH-000317,-0.176371757298
ACH-000318,-0.513896244657
ACH-000319,-0.193338930416
ACH-000320,0.09878086259739999
ACH-000322,-0.41147711119400004
ACH-000323,-0.0613693411091
ACH-000324,-0.08395375028619999
ACH-000329,0.0531782876063
ACH-000330,-0.182317007423
ACH-000331,-0.049124576573
ACH-000332,-0.234826788488
ACH-000334,0.283688239056
ACH-000335,-0.049436190383099994
ACH-000336,-0.379210552127
ACH-000337,-0.49790410270499996
ACH-000339,-0.098939143891
ACH-000341,-0.11175683295999998
ACH-000348,-0.0263296320499
ACH-000350,-0.0500118615102
ACH-000352,-0.0412772200337
ACH-000356,-0.27134770493500004
ACH-000361,-0.178557099761
ACH-000362,-0.112685834212
ACH-000363,0.04264981337590001
ACH-000364,0.020005009712599997
ACH-000365,-0.0896322255245
ACH-000366,-0.350675639824
ACH-000368,-0.13605374461
ACH-000374,-0.39942002281800004
ACH-000375,-0.173678257612
ACH-000376,-0.155437612769
ACH-000381,-0.048738881230199996
ACH-000383,-0.236392889095
ACH-000387,0.00889158812489
ACH-000389,-0.00928667517485
ACH-000390,-0.283503980353
ACH-000393,-0.19678684402899999
ACH-000395,-0.036649217383
ACH-000397,-0.0130113544698
ACH-000401,-0.18772285871
ACH-000402,0.009254252020729999
ACH-000403,-0.13062999439200002
ACH-000404,-0.125286578632
ACH-000406,-0.112085483232
ACH-000407,-0.113321732726
ACH-000408,-0.44443085313999997
ACH-000410,-0.0785421171498
ACH-000411,-0.0418219203993
ACH-000414,-0.209384025756
ACH-000415,-0.305006187315
ACH-000416,0.000968225907213
ACH-000420,-0.162191108819
ACH-000421,-0.20718776719700002
ACH-000424,-0.166642327254
ACH-000425,0.0028266999155700002
ACH-000426,-0.0769605984869
ACH-000427,-0.285832261847
ACH-000433,-0.29978658437100003
ACH-000436,-0.18361468302900003
ACH-000444,-0.0667757799698
ACH-000445,-0.413605221411
ACH-000448,-0.12959206761800002
ACH-000450,-0.21795009813400001
ACH-000452,-0.156083800191
ACH-000454,-0.0235068097528
ACH-000458,-0.301919222625
ACH-000459,0.07761934768360002
ACH-000460,-0.0739928204197
ACH-000461,-0.197122541512
ACH-000463,-0.0397072260396
ACH-000464,-0.157670433953
ACH-000466,-0.121148377908
ACH-000467,-0.0930474009385
ACH-000468,-0.155333141245
ACH-000469,-0.0121651175872
ACH-000470,-0.202108073645
ACH-000471,-0.0915278356239
ACH-000472,-0.0921567039882
ACH-000473,-0.021211278396200003
ACH-000475,-0.17102386939300002
ACH-000476,-0.12036101038
ACH-000477,-0.371943702907
ACH-000480,-0.0664535322913
ACH-000481,-0.19065873734400002
ACH-000483,-0.0871370142723
ACH-000484,-0.231115795218
ACH-000485,-0.0785975547414
ACH-000486,-0.230359151825
ACH-000487,0.0569533541423
ACH-000488,-0.153560952143
ACH-000490,-0.184950755607
ACH-000491,-0.319456363608
ACH-000495,-0.13420385269000001
ACH-000496,-0.23234908174899999
ACH-000499,-0.043568537296400006
ACH-000500,0.0346455792984
ACH-000502,-0.18077385241500002
ACH-000503,-0.470352941456
ACH-000505,-0.202125180023
ACH-000507,-0.10378897714600001
ACH-000510,0.020345460257
ACH-000511,-0.202754378844
ACH-000512,-0.14579318780300002
ACH-000516,0.0282212774408
ACH-000517,-0.246858311335
ACH-000518,-0.12692468399499998
ACH-000520,-0.11464793892899999
ACH-000521,0.044744439492
ACH-000522,-0.0729688386978
ACH-000524,-0.0969639881382
ACH-000527,-0.09367546516110001
ACH-000528,-0.137688520717
ACH-000537,-0.015208136500999999
ACH-000541,-0.135586994569
ACH-000542,-0.0907110428465
ACH-000544,-0.14706321733
ACH-000545,-0.405090767411
ACH-000547,-0.154572543363
ACH-000548,-0.243292556943
ACH-000549,-0.20982290795000003
ACH-000550,-0.0716311083305
ACH-000552,-0.24415600101999999
ACH-000556,-0.08928689093480001
ACH-000557,0.011882578076
ACH-000570,-0.20841098859299997
ACH-000571,-0.173150151382
ACH-000573,-0.0596864567918
ACH-000576,-0.0786106110172
ACH-000580,-0.423924819253
ACH-000584,-0.206534044041
ACH-000585,-0.324442441104
ACH-000588,-0.0373061220653
ACH-000589,-0.011080199604
ACH-000591,-0.25162066320099996
ACH-000593,-0.116160379037
ACH-000600,-0.605018197314
ACH-000601,-0.101885801712
ACH-000604,-0.200406552179
ACH-000605,-0.0299901736428
ACH-000606,-0.25408613011
ACH-000608,-0.0643676246907
ACH-000614,-0.29822532098099996
ACH-000616,-0.09924589261089999
ACH-000618,-0.232477934005
ACH-000619,-0.09560716635439999
ACH-000620,0.014971142949899999
ACH-000621,-0.08285773087210001
ACH-000622,-0.26403660434099996
ACH-000623,0.0247207327355
ACH-000624,-0.0166065782308
ACH-000627,-0.14203074217199999
ACH-000630,-0.128787652107
ACH-000632,-0.0734933155754
ACH-000633,-0.23376064434399998
ACH-000637,-0.188360460636
ACH-000638,-0.119317754365
ACH-000646,-0.037809874971199996
ACH-000647,-0.0838930201167
ACH-000648,-0.220995515187
ACH-000649,-0.165559304839
ACH-000651,-0.191674322519
ACH-000652,-0.0208123977691
ACH-000653,-0.13134330171599998
ACH-000657,-0.142681407546
ACH-000658,-0.107116564745
ACH-000661,-0.288917311525
ACH-000662,-0.18812759111299998
ACH-000663,-0.23541515489700002
ACH-000665,-0.299094328515
ACH-000671,-0.11745917715500001
ACH-000673,-0.09242633459139998
ACH-000676,0.050440411352500006
ACH-000677,-0.117115150898
ACH-000681,-0.19953952213399997
ACH-000682,-0.067969687239
ACH-000683,-0.247492314952
ACH-000684,-0.20126528715300002
ACH-000688,0.0277767690502
ACH-000693,-0.15305596189600001
ACH-000694,-0.044163776085599994
ACH-000695,0.11400589343800001
ACH-000696,-0.10816983826099999
ACH-000697,0.005053873119939999
ACH-000699,-0.0728505569024
ACH-000701,-0.046125871611699995
ACH-000706,-0.0640954626354
ACH-000711,-0.0864771614291
ACH-000713,-0.115054168476
ACH-000714,-0.155470166313
ACH-000718,-0.0468868452666
ACH-000720,-0.371567024466
ACH-000721,-0.116695062894
ACH-000724,-0.11734876303099999
ACH-000725,-0.262216480987
ACH-000732,-0.250498050761
ACH-000734,-0.294047982893
ACH-000735,-0.237094719042
ACH-000736,-0.340288051849
ACH-000738,-0.229872461439
ACH-000746,-0.261172761763
ACH-000747,-0.04767305800030001
ACH-000748,-0.23792718134100002
ACH-000753,-0.183922590214
ACH-000756,-0.15039658222000002
ACH-000757,-0.496225216259
ACH-000758,-0.204082853029
ACH-000760,-0.124102163136
ACH-000763,0.134063761919
ACH-000764,-0.30292414693
ACH-000765,-0.191158092769
ACH-000766,-0.163301247555
ACH-000767,-0.114043368535
ACH-000768,-0.143743006861
ACH-000769,-0.06478864914919999
ACH-000770,-0.13695581554199998
ACH-000771,-0.13792539947000002
ACH-000773,0.012814074956
ACH-000776,-0.193941469304
ACH-000777,-0.033216933509
ACH-000778,-0.144002117899
ACH-000781,-0.16949935098000002
ACH-000782,-0.0706026495868
ACH-000783,-0.16369452617900002
ACH-000784,-0.134777698145
ACH-000785,-0.120827170435
ACH-000787,-0.125814755746
ACH-000788,-0.0010248370201199999
ACH-000791,-0.160018492066
ACH-000792,-0.126073932449
ACH-000794,-0.263214067211
ACH-000796,-0.159764287119
ACH-000799,-0.041379331934500004
ACH-000800,0.266911104876
ACH-000802,-0.21112373903599999
ACH-000804,-0.24112216318399998
ACH-000805,-0.159951034638
ACH-000809,-0.118605743174
ACH-000810,-0.38487166748499996
ACH-000811,-0.21110919318399998
ACH-000817,-0.161817202586
ACH-000819,-0.130449083363
ACH-000820,-0.271894973032
ACH-000821,-0.100275714474
ACH-000822,-0.20418033070500002
ACH-000823,-0.094352856801
ACH-000824,-0.295623324493
ACH-000827,-0.0835579595648
ACH-000829,-0.0788394390563
ACH-000831,-0.257488521122
ACH-000832,-0.452911481989
ACH-000833,-0.12042315797900001
ACH-000834,-0.257573757987
ACH-000835,-0.049621164856
ACH-000836,-0.186205902295
ACH-000837,-0.0337902298885
ACH-000838,-0.311580702176
ACH-000839,-0.35039972706
ACH-000840,-0.407150056369
ACH-000841,-0.0765439587337
ACH-000843,-0.0332675895351
ACH-000846,-0.014260782430399998
ACH-000847,-0.150429216356
ACH-000848,-0.318771922682
ACH-000849,0.0854777783703
ACH-000851,-0.00500956397305
ACH-000855,-0.004041241830929999
ACH-000856,-0.231227354318
ACH-000858,0.0199507207022
ACH-000859,-0.158470767184
ACH-000861,-0.0993240353442
ACH-000862,0.0932460155307
ACH-000865,-0.14087838119100002
ACH-000866,-0.163608930168
ACH-000867,-0.0968834387191
ACH-000869,-0.0297239420878
ACH-000872,-0.09001792863810001
ACH-000873,0.0682982353718
ACH-000876,-0.181713157837
ACH-000878,-0.0271501287223
ACH-000880,-0.222509038181
ACH-000881,-0.0195581259302
ACH-000882,-0.130054701319
ACH-000884,0.038063818848599995
ACH-000885,-0.24759296421100002
ACH-000887,-0.36427244967
ACH-000888,-0.059586201644400004
ACH-000889,-0.0660101847437
ACH-000890,-0.1624380655
ACH-000896,-0.010850383400299998
ACH-000898,-0.162542979117
ACH-000900,-0.260829416279
ACH-000901,-0.440545572252
ACH-000905,-0.142509960086
ACH-000906,-0.181201642809
ACH-000907,0.0355254921821
ACH-000910,0.025225995192
ACH-000911,-0.117489921541
ACH-000912,-0.2050107122
ACH-000913,-0.139551506286
ACH-000915,-0.07208643622380001
ACH-000916,-0.0156116603116
ACH-000917,-0.356476345021
ACH-000921,-0.130471470978
ACH-000924,-0.0800301635716
ACH-000926,-0.044220208739599996
ACH-000928,-0.10154635426799999
ACH-000929,-0.434091637748
ACH-000932,-0.133884204343
ACH-000935,-0.213145223821
ACH-000936,-0.417935447232
ACH-000937,-0.180276503442
ACH-000938,-0.0179892957529
ACH-000939,-0.160898463128
ACH-000941,-0.295475682054
ACH-000943,-0.239060205285
ACH-000946,-0.125398214076
ACH-000947,-0.0600488417289
ACH-000948,-0.237328757264
ACH-000950,-0.291717813072
ACH-000953,-0.0691674894422
ACH-000957,-0.547747896749
ACH-000958,0.0143404081776
ACH-000960,-0.11258686851500001
ACH-000963,-0.06533288864709999
ACH-000968,-0.020651424949099998
ACH-000969,0.140787480711
ACH-000973,-0.00662503883043
ACH-000974,-0.25813774799600003
ACH-000975,-0.00355498426311
ACH-000976,-0.00603652529049
ACH-000978,-0.030574922563999997
ACH-000980,-0.131426965234
ACH-000984,-0.220796237133
ACH-000986,-0.318767840579
ACH-000988,-0.0315685757911
ACH-000993,-0.19169141254900002
ACH-000994,-0.00482499141088
ACH-000996,-0.321268728358
ACH-001001,-0.021192763385900003
ACH-001020,-0.18743993943700002
ACH-001028,-0.021103612170599997
ACH-001031,-0.0640268473005
ACH-001038,0.005048520115560001
ACH-001048,-0.096091175094
ACH-001050,-0.0008751737996230001
ACH-001053,0.16932111817
ACH-001054,-0.114250752384
ACH-001061,0.00922020117492
ACH-001067,-0.19969981517700003
ACH-001075,-0.131762090576
ACH-001096,-0.14769787700200002
ACH-001128,-0.28684687986499996
ACH-001134,-0.09821058425560002
ACH-001151,-0.19185471914299998
ACH-001163,-0.08550132512980001
ACH-001164,-0.23224547320099997
ACH-001173,-0.11809003684399999
ACH-001183,-0.187584306449
ACH-001184,0.09189110420189998
ACH-001190,-0.172672461718
ACH-001192,-0.163882700597
ACH-001193,-0.145268628044
ACH-001196,-0.0956207089563
ACH-001197,-0.28243330590300003
ACH-001205,-0.303953487277
ACH-001211,-0.211001047326
ACH-001212,-0.19436965390900002
ACH-001228,0.0660352216889
ACH-001232,-0.100000177763
ACH-001239,0.108173276332
ACH-001274,-0.189855696864
ACH-001275,-0.188366345946
ACH-001277,-0.233330284887
ACH-001278,-0.155895003993
ACH-001280,-0.17843954250100003
ACH-001283,-0.150522249208
ACH-001289,-0.00180907133137
ACH-001295,-0.0861359023542
ACH-001300,-0.278012890743
ACH-001301,-0.171454283848
ACH-001302,-0.428304080345
ACH-001303,-0.188448930741
ACH-001306,-0.18129407487399998
ACH-001318,-0.014264917752399998
ACH-001322,-0.0377002636482
ACH-001328,-0.198079181996
ACH-001332,-0.174892459563
ACH-001333,0.138828634555
ACH-001336,-0.278582005378
ACH-001340,-0.209323657797
ACH-001346,-0.11743465835200001
ACH-001353,-0.297648842342
ACH-001354,-0.182065840447
ACH-001367,-0.238909174391
ACH-001368,-0.120971196114
ACH-001374,-0.107463868967
ACH-001375,-0.25374159968000004
ACH-001377,-0.217439853704
ACH-001380,-0.16723529593800002
ACH-001391,-0.18055964276500003
ACH-001407,0.029076131201900002
ACH-001408,-0.209844592275
ACH-001413,-0.167539921887
ACH-001430,-0.00257416905211
ACH-001431,-0.27887924691300003
ACH-001450,-0.17957460077399998
ACH-001496,-0.127574460888
ACH-001500,-0.0650335954347
ACH-001521,-0.206530478368
ACH-001523,-0.154364014851
ACH-001532,-0.06983060954419999
ACH-001536,0.0184504103968
ACH-001550,-0.0398583503593
ACH-001552,-0.251165424803
ACH-001554,-0.0460706346794
ACH-001645,0.0058121033646300006
ACH-001654,-0.173926186944
ACH-001715,-0.120930534374
ACH-001735,-0.18166978190400002
ACH-001736,-0.408189467294
ACH-001737,-0.378570780927
ACH-001740,-0.029933084098099996
ACH-001745,-0.0826504766275
ACH-001750,-0.125451255315
ACH-001765,-0.14560154926899999
ACH-001956,-0.142591031051
ACH-001957,-0.101837155322
