,DNTTIP2 (30836)
ACH-000521,-0.390915118316
ACH-000522,-0.5405686014419999
ACH-000524,-0.35755783096500005
ACH-000527,-0.69389498872
ACH-000528,-0.585711599894
ACH-000537,-0.6315408493119999
ACH-000541,-0.46189003728600003
ACH-000542,-0.787492535378
ACH-000544,-0.7060158400450001
ACH-000545,-0.659054521231
ACH-000547,-0.778807379515
ACH-000548,-0.443055835718
ACH-000549,-0.590439757239
ACH-000550,-0.924772148917
ACH-000552,-0.557975764939
ACH-000556,-0.50033698084
ACH-000557,-0.5069024699019999
ACH-000570,-0.442555204206
ACH-000571,-0.328211157425
ACH-000573,-0.7262449454809999
ACH-000576,-0.532044644508
ACH-000580,-0.413695107802
ACH-000584,-0.363019070577
ACH-000585,-0.568486724392
ACH-000588,-0.699458396843
ACH-000589,-0.39138322727799996
ACH-000591,-0.727940017131
ACH-000593,-0.6226107943720001
ACH-000600,-0.867600141661
ACH-000601,-0.385384718274
ACH-000604,-0.339855932966
ACH-000605,-0.298978933961
ACH-000606,-0.646278349805
ACH-000608,-0.652718163222
ACH-000614,-0.7303262068269999
ACH-000616,-0.518171203491
ACH-000618,-0.527898084613
ACH-000619,-0.471474618095
ACH-000620,-0.472173371989
ACH-000621,-0.6002195503100001
ACH-000622,-0.881524370523
ACH-000623,-0.557113809134
ACH-000624,-0.57346213769
ACH-000627,-0.660232620469
ACH-000630,-0.697744765
ACH-000632,-0.783778119215
ACH-000633,-0.497437455915
ACH-000637,-0.45712040863700004
ACH-000638,-0.698244962312
ACH-000646,-0.623825631867
ACH-000647,-0.46717180831
ACH-000648,-0.973309327579
ACH-000649,-0.528483554947
ACH-000651,-0.446529018895
ACH-000652,-0.540397257154
ACH-000653,-0.29219841401700003
ACH-000657,-0.6762266552480001
ACH-000658,-0.351796980189
ACH-000661,-0.47671971493
ACH-000662,-0.822662477686
ACH-000663,-0.868738488297
ACH-000665,-0.654547566199
ACH-000671,-0.45695200831
ACH-000673,-0.6586785342329999
ACH-000676,-0.603189185459
ACH-000677,-0.685192330896
ACH-000681,-0.70746065183
ACH-000682,-0.652669286178
ACH-000683,-0.46274442831100004
ACH-000684,-0.6132100904309999
ACH-000688,-1.04813608279
ACH-000693,-0.619767902612
ACH-000694,-0.509006822703
ACH-000695,-0.39084096215
ACH-000696,-0.488979920722
ACH-000697,-0.511914535831
ACH-000699,-0.44071368839100006
ACH-000701,-0.567857481215
ACH-000706,-0.583594335135
ACH-000711,-0.593449162656
ACH-000713,-0.769108927755
ACH-000714,-0.5758591875819999
ACH-000718,-0.692002753612
ACH-000720,-0.712767662904
ACH-000721,-0.6714873852590001
ACH-000724,-0.27976937063499996
ACH-000725,-0.6308603556229999
ACH-000732,-0.656153000296
ACH-000734,-0.496530626037
ACH-000735,-0.49983428642300004
ACH-000736,-0.635356592862
ACH-000738,-0.368135387922
ACH-000746,-0.5422529245859999
ACH-000747,-0.750694988879
ACH-000748,-0.838816927917
ACH-000753,-0.39754893181900003
ACH-000756,-0.696757839501
ACH-000757,-1.07171569223
ACH-000758,-0.633586525792
ACH-000760,-0.6919342985220001
ACH-000763,-0.8381391688050001
ACH-000764,-0.8407438817820001
ACH-000765,-0.410333586417
ACH-000766,-0.6101063016889999
ACH-000767,-0.392951452926
ACH-000768,-0.423363733177
ACH-000769,-0.631432153345
ACH-000770,-0.405728059199
ACH-000771,-0.652637112005
ACH-000773,-0.556088167475
ACH-000776,-0.716297974741
ACH-000777,-0.737013840281
ACH-000778,-0.462527247216
ACH-000781,-0.38316547082099994
ACH-000782,-0.559118446195
ACH-000783,-0.516448725961
ACH-000784,-0.5911688281549999
ACH-000785,-0.6785212922220001
ACH-000787,-0.572835976898
ACH-000788,-0.580694265507
ACH-000791,-0.7546678540880001
ACH-000792,-0.5975453121159999
ACH-000794,-0.8403563478849999
ACH-000796,-0.470121941615
ACH-000799,-0.684506269743
ACH-000800,-0.6244381548560001
ACH-000802,-0.642328122821
ACH-000804,-0.28008766185600004
ACH-000805,-0.842832604347
ACH-000809,-0.655598437833
ACH-000810,-0.404566816423
ACH-000811,-0.870428457948
ACH-000817,-0.763448328454
ACH-000819,-0.32341446675200003
ACH-000820,-0.364758097321
ACH-000821,-0.227535157825
ACH-000822,-0.34286723826399995
ACH-000823,-0.492047277998
ACH-000824,-0.280355823359
ACH-000827,-0.6812652793709999
ACH-000829,-0.5843720201529999
ACH-000831,-0.527648704556
ACH-000832,-0.6569537234
ACH-000833,-0.384993805149
ACH-000834,-0.618981580507
ACH-000835,-0.527326568538
ACH-000836,-0.636548245314
ACH-000837,-0.7064644515
ACH-000838,-0.751242879693
ACH-000839,-0.59114644608
ACH-000840,-0.6333204506600001
ACH-000841,-0.514945457989
ACH-000843,-0.6522931525360001
ACH-000846,-0.523668703057
ACH-000847,-0.474564118144
ACH-000848,-0.463777785045
ACH-000849,-0.437578048913
ACH-000851,-0.587094621477
ACH-000855,-0.258416755857
ACH-000856,-0.486655168791
ACH-000858,-0.514594669186
ACH-000859,-0.558383144376
ACH-000861,-0.60049435732
ACH-000862,-0.6875012473600001
ACH-000865,-0.620249058245
ACH-000866,-0.45814127386299996
ACH-000867,-0.433156736528
ACH-000869,-0.553336319908
ACH-000872,-0.672319628446
ACH-000873,-0.570183903324
ACH-000876,-0.48978980907799996
ACH-000878,-0.41065972310000004
ACH-000880,-0.698639826522
ACH-000881,-0.7189875808030001
ACH-000882,-0.7721761252770001
ACH-000884,-0.685173863731
ACH-000885,-0.579068505093
ACH-000887,-0.994470805337
ACH-000888,-0.43512881133299997
ACH-000889,-0.576591086543
ACH-000890,-0.7297579277330001
ACH-000896,-0.457138636159
ACH-000898,-0.6026041392979999
ACH-000900,-0.49546821644100003
ACH-000901,-0.5526759970849999
ACH-000905,-0.571501459345
ACH-000906,-0.587135262461
ACH-000907,-0.94024270111
ACH-000910,-0.352211591572
ACH-000911,-0.535136120122
ACH-000912,-0.664528738424
ACH-000913,-0.49550512403700003
ACH-000915,-0.48398394151199997
ACH-000916,-0.342352908711
ACH-000917,-0.7851156895229999
ACH-000921,-0.677954269708
ACH-000924,-0.555125367752
ACH-000926,-0.6128506648300001
ACH-000928,-0.604857253598
ACH-000929,-0.761110395845
ACH-000932,-0.6371672872199999
ACH-000935,-0.7110720249570001
ACH-000936,-0.8398333797600002
ACH-000937,-0.341185489705
ACH-000938,-0.738041269091
ACH-000939,-0.490816895965
ACH-000941,-0.571754846167
ACH-000943,-0.612666077557
ACH-000946,-0.622482855501
ACH-000947,-0.308844396505
ACH-000948,-0.686707911016
ACH-000950,-0.46088562478
ACH-000953,-0.39111157793300005
ACH-000957,-0.556798203987
ACH-000958,-0.305049714565
ACH-000960,-0.560786293477
ACH-000963,-0.818103556588
ACH-000968,-0.756988324444
ACH-000969,-0.8319560619140001
ACH-000973,-0.639476750537
ACH-000974,-0.698744238626
ACH-000975,-0.654089993307
ACH-000976,-0.722023511242
ACH-000978,-0.9947620288689999
ACH-000980,-0.512460352442
ACH-000984,-0.75206945626
ACH-000986,-0.606861041549
ACH-000988,-0.210240815492
ACH-000993,-0.576162697437
ACH-000994,-0.34062934940800005
ACH-000996,-0.603140139749
ACH-001001,-0.7684332739859999
ACH-001020,-0.514904469021
ACH-001028,-0.517470192538
ACH-001031,-0.739287399366
ACH-001038,-0.29353866931999995
ACH-001048,-0.696829768381
ACH-001050,-0.793327365892
ACH-001053,-0.483024096141
ACH-001054,-0.8549938830949999
ACH-001061,-0.777349771447
ACH-001067,-0.634739898565
ACH-001075,-0.5889423808209999
ACH-001096,-0.499641674415
ACH-001128,-1.0520087845700001
ACH-001134,-0.592679792752
ACH-001151,-0.590426375974
ACH-001163,-0.587856404217
ACH-001164,-0.7261957270110001
ACH-001173,-0.505761604632
ACH-001183,-0.38118619699100004
ACH-001184,-0.46037061700000004
ACH-001190,-0.523368417218
ACH-001192,-0.440219564093
ACH-001193,-0.622745436031
ACH-001196,-0.474142439325
ACH-001197,-0.522355269435
ACH-001205,-0.6615353383899999
ACH-001211,-0.780008910164
ACH-001212,-0.758287347929
ACH-001228,-0.560091426927
ACH-001232,-0.586075186926
ACH-001239,-0.8030737543179999
ACH-001274,-0.8166131975040001
ACH-001275,-0.634241151734
ACH-001277,-0.457500388082
ACH-001278,-0.43617659631000005
ACH-001280,-0.6935417640420001
ACH-001283,-0.588219368731
ACH-001289,-0.856572174611
ACH-001295,-0.511302676719
ACH-001300,-0.43218621097800003
ACH-001301,-0.544335535043
ACH-001302,-0.690023056489
ACH-001303,-0.6769910398479999
ACH-001306,-0.923505091031
ACH-001318,-0.7327470940899999
ACH-001322,-0.625981709917
ACH-001328,-0.5650831911159999
ACH-001332,-0.664976875112
ACH-001333,-0.504034257921
ACH-001336,-0.605373748309
ACH-001340,-0.572552867923
ACH-001346,-0.47543852700000006
ACH-001353,-0.54779234244
ACH-001354,-0.810293912997
ACH-001367,-0.251418989067
ACH-001368,-0.46910343564499996
ACH-001374,-0.674471719037
ACH-001375,-0.5423160780340001
ACH-001377,-0.79513609464
ACH-001380,-0.288569271075
ACH-001391,-0.551935379238
ACH-001407,-0.49640045606000005
ACH-001408,-0.623865616724
ACH-001413,-0.7145760485770001
ACH-001430,-0.44671156462800005
ACH-001431,-0.466033853811
ACH-001450,-0.43118292589100005
ACH-001496,-0.545180617286
ACH-001500,-0.469658773715
ACH-001521,-0.712098239147
ACH-001523,-0.5742817600119999
ACH-001532,-0.679763080141
ACH-001536,-0.663586384874
ACH-001550,-0.49299704312799997
ACH-001552,-0.576919582069
ACH-001554,-0.489456568232
ACH-001645,-1.20392420952
ACH-001654,-0.5599021316889999
ACH-001715,-0.5491528176100001
ACH-001735,-0.432494854118
ACH-001736,-0.41304878521300004
ACH-001737,-0.273669295694
ACH-001740,-0.502266657752
ACH-001745,-0.499186531322
ACH-001750,-0.480198363183
ACH-001765,-0.3116593626
ACH-001956,-0.472143133468
ACH-001957,-0.889120636308
