,FGR (2268)
ACH-000004,-0.108220846654
ACH-000007,-0.050428494552
ACH-000009,0.0372312045539
ACH-000011,0.0170115821562
ACH-000012,-0.19084300645799998
ACH-000013,-0.016668226861299998
ACH-000014,-0.029056724348299996
ACH-000015,0.0074229696870700005
ACH-000017,0.0229688525728
ACH-000018,-0.162124863249
ACH-000019,0.08781547909989999
ACH-000021,-0.036031017089499996
ACH-000022,0.045727959956
ACH-000025,0.0760995749979
ACH-000028,-0.046434643135199995
ACH-000030,-0.0537249328192
ACH-000035,-0.275485246396
ACH-000036,-0.0771886154572
ACH-000037,-0.008957700147499999
ACH-000039,0.205397619666
ACH-000040,-0.24479708302900002
ACH-000041,-0.200995079357
ACH-000042,0.08401928362510001
ACH-000045,-0.07147430585919999
ACH-000047,0.032311664146699996
ACH-000052,-0.22284867791700003
ACH-000053,0.0043244566044099994
ACH-000054,0.126946271532
ACH-000055,0.013267969207200001
ACH-000060,-0.0323033221241
ACH-000067,-0.124948860492
ACH-000070,-0.022112633768000003
ACH-000075,0.0036736732129299997
ACH-000078,0.340311021435
ACH-000082,0.11504944988500002
ACH-000085,-0.2422311979
ACH-000086,-0.101868338928
ACH-000087,-0.0893575869731
ACH-000092,-0.180240537261
ACH-000095,-0.07173512392919999
ACH-000097,-0.00455935820683
ACH-000098,-0.250456036037
ACH-000099,0.06871059098019999
ACH-000108,0.103734721476
ACH-000113,0.0927086780797
ACH-000115,-0.0810744746164
ACH-000116,-0.0770568318366
ACH-000118,0.00669822675562
ACH-000120,0.04386707299880001
ACH-000123,-0.032360045467
ACH-000127,-0.137510530867
ACH-000128,-0.252256491196
ACH-000132,-0.052139530462999996
ACH-000133,-0.184614309164
ACH-000137,0.11580373932299999
ACH-000138,-0.06939121356030001
ACH-000142,-0.163381237851
ACH-000143,-0.138971948069
ACH-000146,0.200778199263
ACH-000148,0.00433897390926
ACH-000150,-0.2200771967
ACH-000152,-0.207209102772
ACH-000153,-0.258893030065
ACH-000159,-0.0691466573296
ACH-000160,-0.011800163772
ACH-000163,0.11804438810000001
ACH-000167,-0.231250513993
ACH-000168,-0.022556729809900002
ACH-000169,-0.0651135263654
ACH-000178,0.0542218645886
ACH-000182,0.129638774594
ACH-000183,0.0017155151027900002
ACH-000188,-0.152522566311
ACH-000189,0.0199727518466
ACH-000190,0.047239130601399996
ACH-000198,-0.193973339888
ACH-000204,-0.0683671661937
ACH-000206,0.12910979943700002
ACH-000207,-0.146079293823
ACH-000211,0.0318004863813
ACH-000215,-0.140941521701
ACH-000221,-0.139476678131
ACH-000222,-0.18421222414500002
ACH-000223,0.138286964883
ACH-000226,0.0113487522205
ACH-000227,-0.0583917305006
ACH-000228,-0.029152035142099998
ACH-000231,0.0182090097015
ACH-000232,0.0475794812383
ACH-000233,0.10335710757300001
ACH-000234,0.042612722621499996
ACH-000235,0.0222076178721
ACH-000237,-0.007803128146729999
ACH-000238,-0.25954686090100004
ACH-000243,0.158068422903
ACH-000244,-0.13191559337099998
ACH-000246,0.0145224825199
ACH-000248,0.05406984423069999
ACH-000250,0.037860097427800006
ACH-000251,-0.311588232432
ACH-000253,-0.11890586939799999
ACH-000255,-0.027656643901999997
ACH-000256,-0.030854957222599996
ACH-000257,-0.18737318467
ACH-000258,-0.10563241994200001
ACH-000259,0.049429364348
ACH-000260,-0.114493099617
ACH-000261,0.00122215153407
ACH-000262,0.15204988857100002
ACH-000263,0.330193489389
ACH-000264,0.17359926118500002
ACH-000265,0.22909085250300001
ACH-000266,0.0622182285123
ACH-000272,-0.033495141983
ACH-000273,-0.038963564153100004
ACH-000274,-0.228195018259
ACH-000277,0.00827701747744
ACH-000278,0.05783958536619999
ACH-000279,-0.053910480301299996
ACH-000280,-0.012116549645200002
ACH-000281,-0.0116682024473
ACH-000288,-0.216879884286
ACH-000291,-0.0265424203194
ACH-000293,-0.0048941617879
ACH-000294,0.061455657313
ACH-000295,0.0680439007428
ACH-000296,-0.104128145723
ACH-000302,-0.0759893045439
ACH-000304,-0.045990993400800005
ACH-000307,-0.044225452171999996
ACH-000308,-0.0711530684583
ACH-000310,0.160356498892
ACH-000311,0.160262526431
ACH-000312,-0.110418212754
ACH-000315,-0.273666321466
ACH-000316,-0.161869796467
ACH-000317,-0.198821614162
ACH-000318,0.0516549775232
ACH-000319,-0.023713063568700003
ACH-000320,-0.13845262635
ACH-000322,-0.0848526639982
ACH-000323,-0.0320138631614
ACH-000324,-0.168639020334
ACH-000329,-0.117740468874
ACH-000330,-0.154416844617
ACH-000331,-0.12231325133099999
ACH-000332,0.015027805580200001
ACH-000334,0.188677894004
ACH-000335,0.0386723890279
ACH-000336,-0.0634180671649
ACH-000337,-0.011463748192700001
ACH-000339,0.028587081602699998
ACH-000341,-0.0917399021876
ACH-000348,-0.11230101071799999
ACH-000350,-0.10680094808
ACH-000352,0.0385117507904
ACH-000356,-0.198366153609
ACH-000361,0.06813509767380001
ACH-000362,-0.0104021001083
ACH-000363,0.184381843765
ACH-000364,-0.15956123684499998
ACH-000365,0.00664308818263
ACH-000366,-0.079273784247
ACH-000368,-0.0158451469085
ACH-000374,-0.00871013398261
ACH-000375,-0.265285504476
ACH-000376,-0.20578437542300002
ACH-000381,-0.133010981602
ACH-000383,-0.07574565289739998
ACH-000387,0.012176195192200001
ACH-000389,-0.166115126547
ACH-000390,-0.009478061229540001
ACH-000393,0.133368605468
ACH-000395,-0.28952001659000004
ACH-000397,-0.067123732326
ACH-000401,-0.12358363505
ACH-000402,-0.34875261255900003
ACH-000403,-0.0559451789705
ACH-000404,0.0489743574878
ACH-000406,0.0467030518678
ACH-000407,-0.11810269332000001
ACH-000408,-0.163113962758
ACH-000410,-0.046827670823300006
ACH-000411,0.108935314336
ACH-000414,-0.09726690950369998
ACH-000415,-0.19726103202300002
ACH-000416,0.0749197032933
ACH-000420,-0.169335520385
ACH-000421,-0.05767872943419999
ACH-000424,-0.274822284569
ACH-000425,-0.006896129905609999
ACH-000426,-0.0572657743773
ACH-000427,0.245056700484
