,STAMBPL1 (57559)
ACH-000004,-0.10359420451700001
ACH-000007,-0.0635516264974
ACH-000009,0.015655169793400002
ACH-000011,-0.152945695303
ACH-000012,-0.09514710559080002
ACH-000013,-0.0345495099117
ACH-000014,-0.0912046728644
ACH-000015,0.0145405068639
ACH-000017,-0.122022129494
ACH-000018,-0.10069719573
ACH-000019,-0.13163720146299998
ACH-000021,0.0479841438654
ACH-000022,-0.167238491363
ACH-000025,-0.111800517657
ACH-000028,-0.0779953399258
ACH-000030,-0.0693205288598
ACH-000035,-0.202065065774
ACH-000036,-0.160977059226
ACH-000037,-0.055604297166599995
ACH-000039,-0.0660801919351
ACH-000040,-0.06906834004489999
ACH-000041,-0.0665243697979
ACH-000042,0.0026375637327300003
ACH-000045,0.0038287477786700004
ACH-000047,-0.195318301691
ACH-000052,-0.283549401134
ACH-000053,-0.0163018307027
ACH-000054,-0.022713954454900005
ACH-000055,-0.0678674585104
ACH-000060,-0.0978824155447
ACH-000067,0.06947266155710001
ACH-000070,0.00136270406619
ACH-000075,0.07030632892489999
ACH-000078,-0.0118537933384
ACH-000082,-0.0159465598008
ACH-000085,-0.039651054115
ACH-000086,0.022883878451400004
ACH-000087,-0.0248507175408
ACH-000092,0.0398332902853
ACH-000095,-0.007287067877729999
ACH-000097,0.0897768955734
ACH-000098,-0.100977157141
ACH-000099,-0.0455205459232
ACH-000108,0.04871289474780001
ACH-000113,-0.0633605275156
ACH-000115,-0.0151040972713
ACH-000116,-0.049335960022200004
ACH-000118,0.0183438267083
ACH-000120,-0.167715702382
ACH-000123,-0.0302948796251
ACH-000127,-0.0682540764674
ACH-000128,-0.174396750794
ACH-000132,0.127707862177
ACH-000133,-0.17535599991700002
ACH-000137,-0.14119664052300002
ACH-000138,-0.012400877615799999
ACH-000142,0.03354666011
ACH-000143,-0.0381580757405
ACH-000146,-0.119199986964
ACH-000148,-0.116451430763
ACH-000150,-0.0376244726696
ACH-000152,-0.129739665808
ACH-000153,0.205493618038
ACH-000159,0.0622333831037
ACH-000160,0.0130370960434
ACH-000163,-0.147603151278
ACH-000167,-0.420830342446
ACH-000168,0.0242797245237
ACH-000169,-0.019057294495599997
ACH-000178,-0.038716075918699994
ACH-000182,-0.09515259170489998
ACH-000183,0.08589539037249999
ACH-000188,0.027003803878799998
ACH-000189,-0.427037058906
ACH-000190,-0.205720500569
ACH-000198,-0.0225299937411
ACH-000204,-0.132438056999
ACH-000206,0.09752308762089999
ACH-000207,0.09908931119060001
ACH-000211,-0.109597831781
ACH-000215,0.00724902961943
ACH-000221,0.142643309299
ACH-000222,0.15962979774299998
ACH-000223,-0.16160613727
ACH-000226,-0.0941815060997
ACH-000227,-0.252945034959
ACH-000228,-0.171500829087
ACH-000231,-0.22112922784699998
ACH-000232,-0.033800748202400005
ACH-000233,-0.26466324176
ACH-000234,-0.253597194349
ACH-000235,-0.0866846979246
ACH-000237,-0.020599982822499998
ACH-000238,-0.11361256132400001
ACH-000243,0.009416177184639999
ACH-000244,0.115208261713
ACH-000246,-0.09878860969910001
ACH-000248,0.0793254016944
ACH-000250,-0.134562525647
ACH-000251,0.0006400552808919999
ACH-000253,-0.112623387882
ACH-000255,-0.147278853712
ACH-000256,-0.1533455561
ACH-000257,-0.07771910258989999
ACH-000258,0.184924183759
ACH-000259,-0.00933592200936
ACH-000260,0.0166209205289
ACH-000261,-0.11273694179600001
ACH-000262,-0.143718890776
ACH-000263,-0.144282379626
ACH-000264,-0.122772063266
ACH-000265,-0.0665485836254
ACH-000266,-0.0385501173458
ACH-000272,0.10514731617499999
ACH-000273,-0.269289860724
ACH-000274,-0.0160045793066
ACH-000277,-0.011517168945200001
ACH-000278,0.0665130518612
ACH-000279,-0.0305714476597
ACH-000280,0.0327894985968
ACH-000281,-0.022577557681299997
ACH-000288,-0.09661481120889999
ACH-000291,-0.247113471314
ACH-000293,0.12484474517699999
ACH-000294,0.133563894296
ACH-000295,-0.25458124305700003
ACH-000296,0.00836863308932
ACH-000302,0.061912384493399995
ACH-000304,-0.562382643504
ACH-000307,-0.0487542032895
ACH-000308,-0.0972497159592
ACH-000310,0.051086465948199995
ACH-000311,-0.060804976715
ACH-000312,-0.051290586741500006
ACH-000315,-0.00041252188198000005
ACH-000316,-0.00203245041694
ACH-000317,-0.0636927451361
ACH-000318,0.0238042972079
ACH-000319,0.0126948722466
ACH-000320,-0.0566858363417
ACH-000322,-0.0958389301388
ACH-000323,-0.287677854173
ACH-000324,-0.034184649814
ACH-000329,-0.209373037293
ACH-000330,-0.09973925841560001
ACH-000331,-0.15199991140799998
ACH-000332,-0.0833759971
ACH-000334,-0.113806136416
ACH-000335,-0.0121290341332
ACH-000336,-0.104562209435
ACH-000337,-0.12413122362500001
ACH-000339,-0.109539646238
ACH-000341,-0.27499972169
ACH-000348,-0.0293424854195
ACH-000350,0.0082436677058
ACH-000352,0.0142480469505
ACH-000356,-0.0427019716264
ACH-000361,0.0163128596262
ACH-000362,-0.0502601422774
ACH-000363,-0.0877966230402
ACH-000364,-0.000284731375481
ACH-000365,0.0662431941
ACH-000366,-0.105385052646
ACH-000368,0.19072562625300002
ACH-000374,-0.120820992443
ACH-000375,0.0274680511193
ACH-000376,0.101890081767
ACH-000381,0.0181937815277
ACH-000383,-0.0375164506076
ACH-000387,0.009891432889950001
ACH-000389,0.0590625144639
ACH-000390,-0.026848482351599996
ACH-000393,-0.0655300429282
ACH-000395,0.113138352213
ACH-000397,-0.133474141041
ACH-000401,0.23602364686000002
ACH-000402,-0.217623452793
ACH-000403,-0.0649646280014
ACH-000404,-0.177772190282
ACH-000406,-0.030584158808
ACH-000407,-0.023979728865900003
ACH-000408,0.021063899009
ACH-000410,-0.0467848875741
ACH-000411,-0.0117638391799
ACH-000414,0.0446585793401
ACH-000415,-0.048107722435499996
ACH-000416,-0.0695331679165
ACH-000420,0.100507750506
ACH-000421,0.0086828056559
ACH-000424,-0.15451939076500001
ACH-000425,-0.244607896151
ACH-000426,0.142000971616
ACH-000427,0.061434017204
ACH-000433,0.0119484882551
ACH-000436,0.0662411203631
ACH-000444,-0.105993629949
ACH-000445,0.0977952111269
ACH-000448,0.0220414917557
ACH-000450,0.0378389837371
ACH-000452,-0.173409891079
ACH-000454,0.0485920803702
ACH-000458,0.0193077050002
ACH-000459,0.059642623229400005
ACH-000460,-0.0582998330118
ACH-000461,-0.0160820032876
ACH-000463,-0.10526058668600001
ACH-000464,-0.149644967785
ACH-000466,-0.0951912801452
ACH-000467,-0.08600155091299999
ACH-000468,-0.0661994759185
ACH-000469,-0.0957630605365
ACH-000470,-0.112473036064
ACH-000471,0.022688343687400005
ACH-000472,-0.05337163024180001
ACH-000473,0.0527845661255
ACH-000475,-0.0943346893796
ACH-000476,0.18943698931699998
ACH-000477,-0.149007698573
ACH-000480,-0.26434364882399997
ACH-000481,-0.00212461646019
ACH-000483,0.042697849355
ACH-000484,-0.33955318356299996
ACH-000485,-0.165657773561
ACH-000486,0.00855717769141
ACH-000487,-0.250413714066
ACH-000488,0.0522078362428
ACH-000490,0.0355703348681
ACH-000491,-0.146435171865
ACH-000495,-0.235897230657
ACH-000496,-0.08643207210380001
ACH-000499,-0.39722180371
ACH-000500,0.38814348757399997
ACH-000502,-0.041652569528699994
ACH-000503,-0.17950016207299999
ACH-000505,-0.0759983837965
ACH-000507,0.0716840907832
ACH-000510,-0.0948584733406
ACH-000511,-0.065227799805
ACH-000512,0.0244573804377
ACH-000516,-0.0896894703093
ACH-000517,-0.06909701646319999
ACH-000518,0.0821381367518
ACH-000520,-0.08260450592230001
ACH-000521,-0.0612535190173
ACH-000522,-0.04983598299269999
ACH-000524,-0.0026982503564000004
ACH-000527,-0.104844288137
ACH-000528,-0.054102777844099996
ACH-000537,0.0366072775635
ACH-000541,-0.00891174986693
ACH-000542,-0.0164317119619
ACH-000544,-0.0173856878162
ACH-000545,-0.09670861545199999
ACH-000547,0.025761531981700003
ACH-000548,-0.272076104912
ACH-000549,-0.196808410106
ACH-000550,-0.19051673715700002
ACH-000552,0.032465786786000005
ACH-000556,-0.0689532211194
ACH-000557,-0.0919400214098
ACH-000570,-0.100441214405
ACH-000571,0.0266197856017
ACH-000573,-0.032696697584000005
ACH-000576,-0.041452235837
ACH-000580,-0.150514503889
ACH-000584,-0.0969932984588
ACH-000585,-0.0522572938535
ACH-000588,-0.0041166469125
ACH-000589,0.11024619017000001
ACH-000591,-0.191389057427
ACH-000593,-0.11683241954399999
ACH-000600,-0.146915888662
ACH-000601,-0.0359145729929
ACH-000604,-0.032311166464
ACH-000605,-0.21071958602200003
ACH-000606,-0.048268202506599994
ACH-000608,-0.0604195571313
ACH-000614,0.0378366336208
ACH-000616,-0.0892969357744
ACH-000618,0.125034820016
ACH-000619,-0.0195622850513
ACH-000620,-0.06190460012
ACH-000621,-0.08308506690619999
ACH-000622,-0.0751268564465
ACH-000623,-0.184747297088
ACH-000624,-0.0062018092351
ACH-000627,-0.09853423812130001
ACH-000630,0.0648835870379
ACH-000632,-0.123140300681
ACH-000633,-0.200810854182
ACH-000637,-0.271396078641
ACH-000638,-0.17777822589899997
ACH-000646,-0.0581100362163
ACH-000647,-0.168659583808
ACH-000648,-0.093884280847
ACH-000649,-0.0539473058543
ACH-000651,-0.11882043834799999
ACH-000652,-0.102160357529
ACH-000653,-0.109179642602
ACH-000657,0.021928165331299997
ACH-000658,0.045972319156599994
ACH-000661,-0.137061324337
ACH-000662,-0.0201309434247
ACH-000663,-0.0215976185567
ACH-000665,-0.023298057117400003
ACH-000671,-0.14991190058599999
ACH-000673,-0.0961364433261
ACH-000676,-0.0967075797019
ACH-000677,0.125615912924
ACH-000681,-0.0260068459419
ACH-000682,-0.0522701319539
ACH-000683,-0.06055001354719999
ACH-000684,-0.0612841571574
ACH-000688,-0.119163121362
ACH-000693,0.0182033556322
ACH-000694,-0.07613057237780001
ACH-000695,0.036789262476699995
ACH-000696,-0.0887819161533
ACH-000697,-0.073151005232
ACH-000699,-0.032969850596900004
ACH-000701,-0.137889565624
ACH-000706,-0.0933070533872
ACH-000711,-0.09441214188279999
ACH-000713,0.17723997434099997
ACH-000714,0.0220971841977
ACH-000718,-0.12556878373299998
ACH-000720,-0.045228448563400005
ACH-000721,-0.0205686828329
ACH-000724,0.341721271708
ACH-000725,0.106252036023
ACH-000732,-0.025801378571200004
ACH-000734,0.054199780645199994
ACH-000735,-0.08065994673810001
ACH-000736,-0.028422853308799997
ACH-000738,-0.14229802852700002
ACH-000746,-0.127815579416
ACH-000747,-0.121749536491
ACH-000748,-0.159186008585
ACH-000753,0.0437032232445
ACH-000756,0.0432212497416
ACH-000757,0.07760671440219999
ACH-000758,0.0161429775204
ACH-000760,-0.0601076414325
ACH-000763,0.0702123924861
ACH-000764,-0.157235943382
ACH-000765,-0.005586167778679999
ACH-000766,-0.061008045295699996
ACH-000767,0.0031517687247600004
ACH-000768,-0.015807095442899998
ACH-000769,-0.0820216870357
ACH-000770,0.0580179187324
ACH-000771,-0.0362476680495
ACH-000773,0.014815636377299999
ACH-000776,-0.179452685891
ACH-000777,0.00276796249835
ACH-000778,0.0148549185275
ACH-000781,0.0315861419563
ACH-000782,-0.093546290195
ACH-000783,-0.0265273577458
ACH-000784,-0.028099136770099998
ACH-000785,0.07221882883530001
ACH-000787,-0.020814842386
ACH-000788,-0.08413295820410001
ACH-000791,0.00733771478423
ACH-000792,1.53967636614e-05
ACH-000794,-0.0690724337576
ACH-000796,-0.06935746075810001
ACH-000799,-0.061136010236900004
ACH-000800,-0.155336590983
ACH-000802,0.0276211512524
ACH-000804,-0.0707938735138
ACH-000805,-0.019453676376599997
ACH-000809,0.05397953347159999
ACH-000810,0.238444082311
ACH-000811,-0.11936025795399999
ACH-000817,-0.00230966504676
ACH-000819,-0.0539688235429
ACH-000820,-0.000219440094475
ACH-000821,-0.0430056404614
ACH-000822,-0.0648615574485
ACH-000823,-0.00912951529307
ACH-000824,-0.08682262628589998
ACH-000827,-0.00372718850425
ACH-000829,-0.05919386328290001
ACH-000831,-0.040408665216699995
ACH-000832,-0.050698478028199996
ACH-000833,0.214936782143
ACH-000834,-0.148984077464
ACH-000835,-0.0723379672226
ACH-000836,-0.0917819648498
ACH-000837,-0.110416721063
ACH-000838,-0.172649876489
ACH-000839,-0.146002578091
ACH-000840,0.0007802296977699999
ACH-000841,-0.0344360102347
ACH-000843,-0.012088506730899999
ACH-000846,-0.0402274660956
ACH-000847,-0.29720098721500005
ACH-000848,-0.00291393290849
ACH-000849,-0.11313551509400001
ACH-000851,-0.180805625918
ACH-000855,-0.108324968892
ACH-000856,0.100482911113
ACH-000858,-0.132447714767
ACH-000859,-0.25805102869
ACH-000861,-0.255354707401
ACH-000862,-0.139230430012
ACH-000865,-0.07105315527850001
ACH-000866,-0.152759701266
ACH-000867,-0.07917808252399999
ACH-000869,-0.115991088659
ACH-000872,-0.0763000964629
ACH-000873,0.0343827784555
ACH-000876,-0.0747221409204
ACH-000878,0.012192215559999999
ACH-000880,-0.038192115427599996
ACH-000881,-0.153182601578
ACH-000882,-0.0935770895116
ACH-000884,-0.09542926253890001
ACH-000885,-0.054804085841300004
ACH-000887,-0.0124014088555
ACH-000888,-0.153885044963
ACH-000889,-0.113368925295
ACH-000890,0.102081512032
ACH-000896,-0.05959935242790001
ACH-000898,0.0387434669327
ACH-000900,-0.103610174491
ACH-000901,0.0183402751242
ACH-000905,-0.030201319285900002
ACH-000906,-0.0327420057419
ACH-000907,0.0876000662574
ACH-000910,-0.0611074211075
ACH-000911,0.0822033307846
ACH-000912,-0.045416636382400004
ACH-000913,0.132608568571
ACH-000915,-0.12957246126
ACH-000916,-0.37245431836
ACH-000917,0.010144421544899999
ACH-000921,-0.06208341585919999
ACH-000924,-0.0377029240993
ACH-000926,-0.06803150758109999
ACH-000928,0.09504063776730001
ACH-000929,0.0941691608578
ACH-000932,0.08798472123130001
ACH-000935,0.0458357471724
ACH-000936,-0.037597624193500004
ACH-000937,-0.134199860205
ACH-000938,-0.137086597936
ACH-000939,-0.14715175250999998
ACH-000941,0.0132872819426
ACH-000943,0.03668501600059999
ACH-000946,-0.055103125092699996
ACH-000947,-0.0704974479285
ACH-000948,0.0333345858574
ACH-000950,0.243089894742
ACH-000953,-0.0100120724014
ACH-000957,0.0569655971788
ACH-000958,0.0426010564064
ACH-000960,-0.1037701895
ACH-000963,-0.043193905346599996
ACH-000968,-0.0979905019091
ACH-000969,-0.0321582787674
ACH-000973,-0.141309313833
ACH-000974,0.00990370919275
ACH-000975,-0.0112511702841
ACH-000976,0.0287156023477
ACH-000978,0.017826882976799997
ACH-000980,-0.0214902701024
ACH-000984,-0.092342453092
ACH-000986,0.027761238932599998
ACH-000988,0.229771001732
ACH-000993,-0.335051111802
ACH-000994,-0.0281178173502
ACH-000996,0.0278999097544
ACH-001001,0.0264655059053
ACH-001020,-0.119883199534
ACH-001028,-0.040519745248
ACH-001031,-0.0204175985249
ACH-001038,-0.022427955989700002
ACH-001048,0.106137542134
ACH-001050,0.021741067075299998
ACH-001053,-0.119415343836
ACH-001054,-0.0375694391759
ACH-001061,-0.0345759635171
ACH-001067,-0.12387710229900001
ACH-001075,0.120635828478
ACH-001096,0.0922567123396
ACH-001128,0.0781235572415
ACH-001134,0.0312269630289
ACH-001151,-0.111743966482
ACH-001163,-0.022685333155299997
ACH-001164,-0.120819495756
ACH-001173,-0.0736672570345
ACH-001183,-0.061154471246699996
ACH-001184,-0.0325798073066
ACH-001190,-0.120323056966
ACH-001192,-0.132952769307
ACH-001193,0.220175743189
ACH-001196,-0.08266185076430001
ACH-001197,0.043251763910400004
ACH-001205,-0.121966795662
ACH-001211,0.293285293113
ACH-001212,-0.0185889720944
ACH-001228,-0.246529351838
ACH-001232,-0.130119702129
ACH-001239,-0.014391345250899999
ACH-001274,-0.15463799986500001
ACH-001275,-0.0135329958604
ACH-001277,-0.0377110507918
ACH-001278,-0.027301964372099998
ACH-001280,-0.18689997105099998
ACH-001283,-0.14272789205
ACH-001289,-0.042947890928600005
ACH-001295,-0.0870420354877
ACH-001300,-0.15155665086
ACH-001301,-0.0202412459408
ACH-001302,0.047201962298
ACH-001303,-0.0210327650984
ACH-001306,-0.104870550429
ACH-001318,-0.09959264213289998
ACH-001322,0.0633154994478
ACH-001328,0.00652470742907
ACH-001332,-0.26087002442699997
ACH-001333,0.0022275345858200003
ACH-001336,-0.115960016765
ACH-001340,0.0112066008742
ACH-001346,0.0259160451859
ACH-001353,-0.07242628040560001
ACH-001354,-0.019026153844000002
ACH-001367,0.116951912492
ACH-001368,-0.0955235575762
ACH-001374,-0.117188724046
ACH-001375,-0.23021650485300002
ACH-001377,-0.0384493142097
ACH-001380,0.020343345125799998
ACH-001391,0.0012639827557
ACH-001407,-0.0426017455879
ACH-001408,0.023459320083499997
ACH-001413,-0.176429494343
ACH-001430,-0.279483198482
ACH-001431,-0.407846441835
ACH-001450,-0.032789977621400006
ACH-001496,-0.017996475590099998
ACH-001500,-0.0323265579452
ACH-001521,-0.16498586953299998
ACH-001523,-0.13502649191500002
ACH-001532,0.0015811299423499998
ACH-001536,0.070168464211
ACH-001550,-0.136269153704
ACH-001552,0.19835537776
ACH-001554,-0.0038536689497100005
ACH-001645,-0.158035984582
ACH-001654,-0.045091129959000005
ACH-001715,0.059301103181300004
ACH-001735,-0.08190904367539999
ACH-001736,-0.038095480041900005
ACH-001737,-0.337130463544
ACH-001740,-0.24540638760800002
ACH-001745,0.123099723027
ACH-001750,-0.0849597281308
ACH-001765,0.120138348394
ACH-001956,-0.014757276518800001
ACH-001957,-0.0458348265285
