,SHMT2 (6472)
ACH-000259,-0.07931857935480001
ACH-000260,-0.08118625839219999
ACH-000261,-0.263022927933
ACH-000262,0.0749925716296
ACH-000263,-0.213220074433
ACH-000264,-0.327719284063
ACH-000265,-0.22086568457699998
ACH-000266,-0.30529646954
ACH-000272,-0.33821727822
ACH-000273,-0.134060740866
ACH-000274,-0.440842918436
ACH-000277,-0.110883903717
ACH-000278,-0.23358460536999998
ACH-000279,-0.46830638068400005
ACH-000280,-0.140557413507
ACH-000281,-0.35398719226099995
ACH-000288,-0.255524230413
ACH-000291,-0.15459996273499998
ACH-000293,-0.22530027586399998
ACH-000294,-0.0746416710064
ACH-000295,-0.133501838203
ACH-000296,-0.224881444568
ACH-000302,0.11334547784900001
ACH-000304,-0.420029477901
ACH-000307,-0.124548029834
ACH-000308,-0.264967488347
ACH-000310,-0.0925399519603
ACH-000311,-0.261170616684
ACH-000312,-0.250944689194
ACH-000315,-0.782607259357
ACH-000316,-0.103998292037
ACH-000317,0.0488824048142
ACH-000318,-0.31387715378000003
ACH-000319,-0.290637389619
ACH-000320,-0.514898629726
ACH-000322,-0.50936121797
ACH-000323,-0.0437924692155
ACH-000324,0.0408127628972
ACH-000329,-0.401357387781
ACH-000330,-0.103192590909
ACH-000331,-0.218750658038
ACH-000332,-0.17017302713399998
ACH-000334,-0.335442835272
ACH-000335,-0.00276495179204
ACH-000336,0.0361604235648
ACH-000337,-0.40430251466300005
ACH-000339,-0.166878106314
ACH-000341,-0.37402433156099996
ACH-000348,-0.172961234373
ACH-000350,-0.302935440401
ACH-000352,-0.38933113274400005
ACH-000356,-0.173123414122
ACH-000361,-0.291727981012
ACH-000362,-0.0135422282629
ACH-000363,-0.28221598689
ACH-000364,-0.11965064926300001
ACH-000365,-0.431882703232
ACH-000366,-0.20514705729600002
ACH-000368,-0.290433861715
ACH-000374,-0.380092333508
ACH-000375,-0.196989998914
ACH-000376,-0.00199894872803
ACH-000381,-0.0304176364054
ACH-000383,-0.208055672395
ACH-000387,-0.16031171271800002
ACH-000389,-0.17801431162599998
ACH-000390,-0.128395585091
ACH-000393,-0.135830040209
ACH-000395,-0.451766931409
ACH-000397,-0.117205756053
ACH-000401,-0.729376136346
ACH-000402,0.106903263667
ACH-000403,-0.164047890932
ACH-000404,-0.11656631851
ACH-000406,-0.800371608775
ACH-000407,-0.17150814192699998
ACH-000408,-0.111851803856
ACH-000410,-0.133600724129
ACH-000411,-0.322212924648
ACH-000414,-0.09784923692710001
ACH-000415,-0.205756880274
ACH-000416,-0.259223457665
ACH-000420,-0.156685718386
ACH-000421,-0.149917888089
ACH-000424,-0.302537260102
ACH-000425,-0.405589339916
ACH-000426,-0.050030210976
ACH-000427,-0.23050054593400002
ACH-000433,-0.35401519194700004
ACH-000436,-0.24342247066199998
ACH-000444,0.0272606540491
ACH-000445,-0.217210410182
ACH-000448,-0.24012248264199998
ACH-000450,-0.037930248229
ACH-000452,-0.27220248536200004
ACH-000454,-0.41386374212099997
ACH-000458,-0.356433432976
ACH-000459,0.120642100249
ACH-000460,-0.135137203575
ACH-000461,-0.0839989473927
ACH-000463,-0.08500722875430002
ACH-000464,-0.147474786755
ACH-000466,-0.0005658413336109999
ACH-000467,-0.372026569741
ACH-000468,-0.43086910455
ACH-000469,-0.09788594353880001
ACH-000470,-0.171503121628
ACH-000471,-0.19341465297899998
ACH-000472,-0.313974994983
ACH-000473,-0.251374303335
ACH-000475,-0.112924666533
ACH-000476,-0.190806464175
ACH-000477,-0.0466508555742
ACH-000480,-0.211034579594
ACH-000481,-0.291368483114
ACH-000483,-0.039247264191099994
ACH-000484,-0.182263010839
ACH-000485,-0.286227300555
ACH-000486,-0.307789260943
ACH-000487,-0.101890099978
ACH-000488,-0.19021709647799998
ACH-000490,-0.330177662674
ACH-000491,-0.106505098037
ACH-000495,0.12726667263699998
ACH-000496,-0.19635214948899998
ACH-000499,-0.602281001189
ACH-000500,-0.0195016790223
ACH-000502,-0.333908640894
ACH-000503,-0.334213856456
ACH-000505,-0.111878424464
ACH-000507,-0.336278056896
ACH-000510,-0.111201021415
ACH-000511,-0.186460093284
ACH-000512,-0.589425701203
ACH-000516,-0.282352629385
ACH-000517,-0.047534975976599995
ACH-000518,-0.22147570576099998
ACH-000520,-0.32485677779100003
ACH-000521,-0.325624653882
ACH-000522,-0.271841387205
ACH-000524,-0.129512873093
ACH-000527,-0.0845610858523
ACH-000528,-0.239407127258
ACH-000537,-0.262990099236
ACH-000541,-0.228029952463
ACH-000542,-0.00378533950739
ACH-000544,-0.16142753559800002
ACH-000545,-0.20711615492899998
ACH-000547,0.00942457330142
ACH-000548,-0.068993956171
ACH-000549,-0.31646291200800003
ACH-000550,-0.401589808915
ACH-000552,-0.206551322086
ACH-000556,-0.422838719123
ACH-000557,-0.0869811551877
ACH-000570,-0.212843235927
ACH-000571,-0.255944504028
ACH-000573,-0.0797216733333
ACH-000576,-0.276377991283
ACH-000580,-0.27929961544799997
ACH-000584,-0.291673769588
ACH-000585,-0.156105134344
ACH-000588,-0.0379882057829
ACH-000589,-0.106466705297
ACH-000591,-0.251375065847
ACH-000593,-0.5101068810530001
ACH-000600,-0.270499540208
ACH-000601,-0.290632366965
ACH-000604,0.133973212689
ACH-000605,-0.168074474529
ACH-000606,-0.251367993516
ACH-000608,-0.25988728053599996
ACH-000614,-0.406464732276
ACH-000616,-0.281435924463
ACH-000618,-0.37934122266900006
ACH-000619,-0.10252545182299999
ACH-000620,-0.11745432868200001
ACH-000621,-0.299913325835
ACH-000622,-0.10239190331700002
ACH-000623,-0.173214317621
ACH-000624,-0.129364995584
ACH-000627,-0.031050223765400002
ACH-000630,-0.282767776578
ACH-000632,-0.117729975219
ACH-000633,-0.0409278482841
ACH-000637,-0.511173463404
ACH-000638,-0.24454441874000002
ACH-000646,-0.17680125075199998
ACH-000647,-0.32625755467900003
ACH-000648,-0.20861067458000002
ACH-000649,-0.194308708129
ACH-000651,-0.366802936632
ACH-000652,-0.141716108472
ACH-000653,-0.286466933948
ACH-000657,-0.0697627529918
ACH-000658,0.0440474550732
ACH-000661,-0.366850876803
ACH-000662,0.0819560332026
ACH-000663,-0.655888535163
ACH-000665,-0.395831721744
ACH-000671,-0.142657635333
ACH-000673,-0.301856066941
ACH-000676,-0.39806297544
ACH-000677,-0.516826626741
ACH-000681,-0.221665553832
ACH-000682,-0.249324158647
ACH-000683,-0.0728590664428
ACH-000684,-0.289653036642
ACH-000688,-0.0852515206305
ACH-000693,-0.14690224967
ACH-000694,-0.17469173402600002
ACH-000695,-0.517708241412
ACH-000696,-0.10990520226
ACH-000697,-0.32352437525899996
ACH-000699,-0.124786271579
ACH-000701,-0.220343173946
ACH-000706,-0.159909643469
ACH-000711,-0.10380158473300001
ACH-000713,-0.049800129538900006
ACH-000714,-0.154586377927
ACH-000718,-0.245833231899
ACH-000720,-0.117500680622
ACH-000721,0.123042052749
ACH-000724,-0.16327828511700002
ACH-000725,-0.35214517603900003
ACH-000732,-0.300636884718
ACH-000734,-0.30369348385
ACH-000735,-0.36018511711199996
ACH-000736,0.0548569389577
ACH-000738,-0.433186428992
ACH-000746,-0.043822721626599996
ACH-000747,-0.604931992329
ACH-000748,-0.238765323361
ACH-000753,-0.270736086155
ACH-000756,-0.207329932
ACH-000757,-0.250558833127
ACH-000758,-0.43208033124899997
ACH-000760,-0.34896687839100005
ACH-000763,-0.0105477380481
ACH-000764,-0.492594259745
ACH-000765,-0.506083896181
ACH-000766,-0.537273502611
ACH-000767,-0.100867019998
ACH-000768,-0.393701574946
ACH-000769,-0.15399902236
ACH-000770,-0.09790913413339998
ACH-000771,-0.175030083431
ACH-000773,-0.322484345933
ACH-000776,-0.219695584018
ACH-000777,-0.28597666512200004
ACH-000778,0.0053681326637
ACH-000781,-0.2534755141
ACH-000782,-0.5342085989600001
ACH-000783,-0.327985275248
ACH-000784,-0.288310798908
ACH-000785,-0.266102346406
ACH-000787,-0.15346780707000002
ACH-000788,-0.09199990246470001
ACH-000791,-0.307574051816
ACH-000792,-0.159369666972
ACH-000794,-0.102394574606
ACH-000796,0.22588585965799998
ACH-000799,-0.431936034768
ACH-000800,-0.565480461148
ACH-000802,-0.112099191084
ACH-000804,-0.31260097075599996
ACH-000805,-0.20619793938499997
ACH-000809,-0.136463906156
ACH-000810,-0.0678012270793
ACH-000811,-0.07708484502639999
ACH-000817,-0.323673467585
ACH-000819,-0.15821598756799998
ACH-000820,-0.0578185631982
ACH-000821,-0.21113854854000003
ACH-000822,-0.38814016905500004
ACH-000823,-0.180065762918
ACH-000824,-0.0368026992917
ACH-000827,-0.133615147639
ACH-000829,-0.718343955199
ACH-000831,-0.411449294547
ACH-000832,-0.210088927825
ACH-000833,-0.373461444591
ACH-000834,-0.21656057421500002
ACH-000835,-0.109864557401
ACH-000836,-0.21283501165600002
ACH-000837,-0.11411894578500001
ACH-000838,-0.0415656036829
ACH-000839,-0.262261414078
ACH-000840,-0.240759267179
ACH-000841,-0.12135205450400001
ACH-000843,-0.129143604495
ACH-000846,-0.316301837417
ACH-000847,-0.225428104714
ACH-000848,-0.180490241222
ACH-000849,-0.525298651974
ACH-000851,-0.187609961107
ACH-000855,-0.145520396395
ACH-000856,-0.34686913775600003
ACH-000858,-0.0380383826595
ACH-000859,-0.339806148591
ACH-000861,-0.156580684453
ACH-000862,-0.199210326434
ACH-000865,-0.190356489904
ACH-000866,-0.20797011440699997
ACH-000867,-0.148199787509
ACH-000869,-0.17748574581
ACH-000872,-0.101845747412
ACH-000873,-0.271165015592
ACH-000876,-0.371481617539
ACH-000878,-0.41041896111599996
ACH-000880,-0.265369236951
ACH-000881,-0.37803359644
ACH-000882,-0.233450938316
ACH-000884,-0.0152147681789
ACH-000885,-0.353337582408
ACH-000887,-0.286848503062
ACH-000888,-0.211297255146
ACH-000889,-0.22981488146499998
ACH-000890,0.031282004209699996
ACH-000896,-0.16166427994000002
ACH-000898,-0.396618188185
ACH-000900,-0.37637240219000007
ACH-000901,-0.397495260293
ACH-000905,0.0420381238777
ACH-000906,-0.200457522236
ACH-000907,-0.104201307918
ACH-000910,-0.46937632882299996
ACH-000911,-0.083776641321
ACH-000912,-0.244639880661
ACH-000913,-0.232766930524
ACH-000915,-0.284791752745
ACH-000916,-0.0157975788385
ACH-000917,-0.538411857624
ACH-000921,-0.229694640011
ACH-000924,-0.188645540788
ACH-000926,-0.269834144377
ACH-000928,-0.017602017100599998
ACH-000929,-0.27174416702
ACH-000932,-0.367926055477
ACH-000935,-0.205416074018
ACH-000936,-0.0788847379758
ACH-000937,-0.339599442788
ACH-000938,-0.39757010694
ACH-000939,-0.226410911422
ACH-000941,-0.241135863362
ACH-000943,-0.273388418409
ACH-000946,-0.237144173673
ACH-000947,-0.227225473114
ACH-000948,-0.203498298113
ACH-000950,-0.340509571756
ACH-000953,-0.452592269855
ACH-000957,-0.228356943362
ACH-000958,-0.27101370849100004
ACH-000960,-0.212195206491
ACH-000963,-0.4392781229
ACH-000968,-0.306309340499
ACH-000969,-0.0468585717416
ACH-000973,-0.0719780585674
ACH-000974,-0.124076771515
ACH-000975,-0.481243403711
ACH-000976,-0.24474716839299998
ACH-000978,-0.048190293098499995
ACH-000980,-0.238062329613
ACH-000984,-0.379355925434
ACH-000986,-0.228093875224
ACH-000988,0.0171668901666
ACH-000993,-0.31928807908
ACH-000994,-0.36430557750200004
ACH-000996,-0.249456324439
ACH-001001,-0.367555777997
ACH-001020,-0.09766424452320001
ACH-001028,-0.21468321149300001
ACH-001031,0.0533586110887
ACH-001038,-0.581918094665
ACH-001048,-0.272526064652
ACH-001050,-0.254376706667
ACH-001053,-0.195451123536
ACH-001054,-0.145487891978
ACH-001061,-0.397821650157
ACH-001067,-0.216658720773
ACH-001075,-0.119636422245
ACH-001096,-0.20976653363699999
ACH-001128,-0.18031965904199998
ACH-001134,-0.992121551401
ACH-001151,-0.421816790295
ACH-001163,-0.268861344375
ACH-001164,-0.0914194954815
ACH-001173,-0.200910173955
ACH-001183,0.00799695729889
ACH-001184,-0.13631433293099998
ACH-001190,-0.425766185462
ACH-001192,-0.359785510074
ACH-001193,-0.320265484153
ACH-001196,-0.20391476397799999
ACH-001197,0.105705414107
ACH-001205,-0.480401429684
ACH-001211,-0.21337242322099997
ACH-001212,-0.07379574369260002
ACH-001228,-0.310026602415
ACH-001232,-0.0834055126778
ACH-001239,-0.27186690065200003
ACH-001274,-0.20604211281100002
ACH-001275,-0.25636859817499996
ACH-001277,-0.28571330393800004
ACH-001278,-0.331828170139
ACH-001280,-0.308267331569
ACH-001283,-0.149508120375
ACH-001289,-0.0707712777701
ACH-001295,-0.11678600269400001
ACH-001300,-0.200454873968
ACH-001301,-0.218913237101
ACH-001302,-0.542517053315
ACH-001303,-0.216478064109
ACH-001306,-0.031157633053599997
ACH-001318,-0.135405427851
ACH-001322,-0.0568383893348
ACH-001328,-0.362594035019
ACH-001332,-0.31943176969500003
ACH-001333,-0.281938579497
ACH-001336,-0.354297743416
ACH-001340,-0.180279459681
ACH-001346,-0.284102079317
ACH-001353,-0.138275910059
ACH-001354,0.116838717849
ACH-001367,-0.353026755293
ACH-001368,-0.045179945617000006
ACH-001374,0.152370536236
ACH-001375,-0.219228972414
ACH-001377,-0.21226269252500002
ACH-001380,-0.09690689079630001
ACH-001391,-0.226210455852
ACH-001407,-0.25960505003
ACH-001408,-0.14670086702
ACH-001413,-0.35960510178800004
ACH-001430,-0.423067427858
ACH-001431,-0.549550132593
ACH-001450,-0.262439870192
ACH-001496,-0.354939655961
ACH-001500,-0.17856359162000002
ACH-001521,-0.26030636337900004
ACH-001523,-0.157955359903
ACH-001532,0.0341933688068
ACH-001536,0.028040064197200003
ACH-001550,-0.252853771591
ACH-001552,-0.211210275284
ACH-001554,-0.248798875717
ACH-001645,-0.00878026209037
ACH-001654,-0.172633683398
ACH-001715,-0.334064050103
ACH-001735,-0.185065546637
ACH-001736,-0.426926120606
ACH-001737,-0.212044665169
ACH-001740,-0.386872855612
ACH-001745,-0.17627436243
ACH-001750,-0.214112523714
ACH-001765,-0.295411756992
ACH-001956,-0.258416564633
ACH-001957,-0.40403193517999997
