,DPP7 (29952)
ACH-000004,-0.0617156286013
ACH-000007,-0.39567014554700003
ACH-000009,-0.429462518983
ACH-000011,-0.394426765056
ACH-000012,-0.35289135460500004
ACH-000013,-0.42844373888899995
ACH-000014,-0.16518580001
ACH-000015,-0.258180445665
ACH-000017,-0.242482365927
ACH-000018,-0.17369247066500001
ACH-000019,-0.104556333401
ACH-000021,-0.17447901145199998
ACH-000022,-0.40356496678900006
ACH-000025,-0.197049615995
ACH-000028,-0.309884839764
ACH-000030,-0.17528017255999997
ACH-000035,-0.0008125796932110001
ACH-000036,-0.240739194514
ACH-000037,-0.281991855743
ACH-000039,-0.13930052381799998
ACH-000040,-0.276457489929
ACH-000041,-0.229878987279
ACH-000042,-0.486580375454
ACH-000045,-0.25501846636799996
ACH-000047,-0.17071566598700003
ACH-000052,-0.565609679441
ACH-000053,-0.22691372005600002
ACH-000054,-0.149386528471
ACH-000055,-0.362706255035
ACH-000060,-0.364454762202
ACH-000067,-0.27525511403700004
ACH-000070,-0.17151417445099998
ACH-000075,0.052643739623
ACH-000078,-0.145996781678
ACH-000082,-0.197366020439
ACH-000085,-0.351968821826
ACH-000086,-0.203281528144
ACH-000087,-0.324007635525
ACH-000092,-0.368534080019
ACH-000095,-0.18535741844300002
ACH-000097,-0.34224017398
ACH-000098,-0.20034830040100002
ACH-000099,-0.279650742928
ACH-000108,-0.28061582721
ACH-000113,-0.24544058242199998
ACH-000115,-0.580820417338
ACH-000116,-0.382149469815
ACH-000118,-0.109591269062
ACH-000120,-0.434519172715
ACH-000123,-0.116498280171
ACH-000127,-0.44219729578
ACH-000128,-0.45139245446500004
ACH-000132,-0.36877266053400004
ACH-000133,-0.019588854404400002
ACH-000137,-0.391111621005
ACH-000138,-0.17981172025800002
ACH-000142,-0.28341905556499997
ACH-000143,-0.105543995723
ACH-000146,-0.13514249582
ACH-000148,-0.247317658306
ACH-000150,-0.6392458182680001
ACH-000152,-0.236772932212
ACH-000153,-0.37482244261200004
ACH-000159,-0.13708495921
ACH-000160,-0.39982498147699996
ACH-000163,-0.333846742747
ACH-000167,-0.740716916306
ACH-000168,-0.464221055832
ACH-000169,-0.338413010377
ACH-000178,-0.319937607528
ACH-000182,-0.54687147771
ACH-000183,-0.160474375118
ACH-000188,-0.35536972892499996
ACH-000189,-0.678835590126
ACH-000190,-0.15819160340900001
ACH-000198,-0.28356729813299997
ACH-000204,-0.253774887648
ACH-000206,-0.270746681539
ACH-000207,-0.329270188656
ACH-000211,-0.202767955135
ACH-000215,-0.501552739381
ACH-000221,-0.12283943422900001
ACH-000222,-0.541023684483
ACH-000223,-0.141589572646
ACH-000226,-0.197564316521
ACH-000227,-0.20384720902399997
ACH-000228,-0.237925401604
ACH-000231,-0.290512466636
ACH-000232,-0.225613185362
ACH-000233,-0.23142445572700002
ACH-000234,-0.359594063635
ACH-000235,-0.268563395033
ACH-000237,-0.31378930263300003
ACH-000238,-0.17562554681899997
ACH-000243,-0.265324733439
ACH-000244,-0.249028224771
ACH-000246,-0.233372562435
ACH-000248,-0.0890184624563
ACH-000250,-0.348318996925
ACH-000251,-0.46540982355
ACH-000253,-0.35527828148900004
ACH-000255,-0.326903024358
ACH-000256,-0.393004891328
ACH-000257,-0.00695687189376
ACH-000258,0.0011403599124
ACH-000259,-0.43141653391400003
ACH-000260,-0.30697021664900004
ACH-000261,-0.0866557664351
ACH-000262,-0.400389969814
ACH-000263,-0.18657052264
ACH-000264,-0.399798010234
ACH-000265,-0.149109235595
ACH-000266,-0.42882385903000003
ACH-000272,-0.253677342366
ACH-000273,-0.503738855037
ACH-000274,-0.34338764348399997
ACH-000277,-0.536288539045
ACH-000278,-0.200526207388
ACH-000279,-0.239414910843
ACH-000280,-0.334490785297
ACH-000281,-0.43569439022
ACH-000288,-0.193288818574
ACH-000291,-0.34335024631
ACH-000293,-0.104946461954
ACH-000294,0.0211425685562
ACH-000295,-0.22965777042100002
ACH-000296,-0.143522591424
ACH-000302,-0.20378757785999999
ACH-000304,-0.020357499667900004
ACH-000307,-0.241165258176
ACH-000308,-0.384935862035
ACH-000310,-0.0286990550285
ACH-000311,-0.21042918937199998
ACH-000312,-0.325116783732
ACH-000315,-0.272557261833
ACH-000316,-0.31160690273499997
ACH-000317,0.0451377067782
ACH-000318,0.0171739760871
ACH-000319,-0.09143286419789999
ACH-000320,-0.317092406937
ACH-000322,-0.04775376574469999
ACH-000323,-0.214601922381
ACH-000324,-0.246275325572
ACH-000329,-0.30171972859
ACH-000330,-0.0540058161345
ACH-000331,-0.12105146952299999
ACH-000332,-0.311347268119
ACH-000334,-0.16194889666099999
ACH-000335,-0.048526621739800005
ACH-000336,-0.280073280434
ACH-000337,-0.24902668301999997
ACH-000339,-0.211467374705
ACH-000341,-0.156580587893
ACH-000348,-0.328048257035
ACH-000350,-0.112920413388
ACH-000352,-0.36996312046400004
ACH-000356,-0.21978210131099998
ACH-000361,0.185107541822
ACH-000362,-0.138679544462
ACH-000363,-0.23872658388700002
ACH-000364,-0.0549066167717
ACH-000365,-0.181548164254
ACH-000366,-0.39683356028300004
ACH-000368,-0.21179263645799998
ACH-000374,-0.22373009337400002
ACH-000375,-0.25875260268000005
ACH-000376,-0.216727873332
ACH-000381,-0.41555547259900005
