,EFTUD1 (79631)
ACH-000274,-0.536736002248
ACH-000277,-0.844460373575
ACH-000278,-0.489263457299
ACH-000279,-0.6760829625120001
ACH-000280,-0.996724871748
ACH-000281,-0.9504386078479999
ACH-000288,-1.0629461985200002
ACH-000291,-1.10983285281
ACH-000293,-0.96424289186
ACH-000294,-0.582363292955
ACH-000295,-0.816422384114
ACH-000296,-0.907715829607
ACH-000302,-1.08319036622
ACH-000304,-0.839411338461
ACH-000307,-0.788086170969
ACH-000308,-1.11875924563
ACH-000310,-1.0944227822600001
ACH-000311,-1.10339303294
ACH-000312,-0.918456357313
ACH-000315,-1.08521537139
ACH-000316,-1.08656371212
ACH-000317,-1.06764958419
ACH-000318,-0.587545600914
ACH-000319,-1.05289172158
ACH-000320,-1.00475777983
ACH-000322,-0.862795522785
ACH-000323,-0.956278431967
ACH-000324,-1.0625256204200002
ACH-000329,-0.806579240403
ACH-000330,-0.736821196432
ACH-000331,-0.549470618726
ACH-000332,-1.0748103994
ACH-000334,-1.04949060987
ACH-000335,-0.903281283935
ACH-000336,-1.34119166652
ACH-000337,-0.97549247015
ACH-000339,-0.952068179623
ACH-000341,-0.926220783995
ACH-000348,-0.7901142813950001
ACH-000350,-0.895597655705
ACH-000352,-0.967238206664
ACH-000356,-0.9534747832539999
ACH-000361,-0.7598067741760001
ACH-000362,-0.786735692643
ACH-000363,-1.1217716504000002
ACH-000364,-0.8168057417300001
ACH-000365,-0.8334374147490001
ACH-000366,-1.01552179207
ACH-000368,-1.10514636755
ACH-000374,-1.07013031997
ACH-000375,-1.09832544213
ACH-000376,-1.07997996121
ACH-000381,-1.08857346542
ACH-000383,-1.21333987352
ACH-000387,-0.456435994133
ACH-000389,-1.04118624567
ACH-000390,-0.8689598639489999
ACH-000393,-1.30245568244
ACH-000395,-1.1533651886299998
ACH-000397,-1.04339168489
ACH-000401,-0.713630740045
ACH-000402,-0.7532009084639999
ACH-000403,-1.3535481405399998
ACH-000404,-0.9606145928640001
ACH-000406,-0.47442985236999996
ACH-000407,-0.7991416259990001
ACH-000408,-0.939666186831
ACH-000410,-0.691753067213
ACH-000411,-0.942686746313
ACH-000414,-1.1249699962200002
ACH-000415,-0.862716637555
ACH-000416,-0.9979229450749999
ACH-000420,-1.1239697048000001
ACH-000421,-1.02727474475
ACH-000424,-0.964928211003
ACH-000425,-1.22496623407
ACH-000426,-0.9020114529009999
ACH-000427,-1.06139228036
ACH-000433,-0.8451105800509999
ACH-000436,-1.02653101985
ACH-000444,-0.911407437027
ACH-000445,-0.755412506829
ACH-000448,-1.05816556863
ACH-000450,-1.06433284874
ACH-000452,-0.85185415271
ACH-000454,-0.541094815562
ACH-000458,-1.2457817563
ACH-000459,-0.165801188115
ACH-000460,-0.9382098976090001
ACH-000461,-1.16006030986
ACH-000463,-0.739831875682
ACH-000464,-1.31214167986
ACH-000466,-0.71800459639
ACH-000467,-0.8884726397920001
ACH-000468,-1.3782314005200003
ACH-000469,-0.707265264374
ACH-000470,-1.44982367783
ACH-000471,-0.8693815255490001
ACH-000472,-1.24091608407
ACH-000473,-0.9409790961360001
ACH-000475,-1.0453847404899999
ACH-000476,-1.2073088748899998
ACH-000477,-0.8627215290979999
ACH-000480,-0.799196699574
ACH-000481,-1.3712908979799998
ACH-000483,-0.8215750893989999
ACH-000484,-1.31260425957
ACH-000485,-0.9609634001909999
ACH-000486,-0.867752264233
ACH-000487,-0.6334422441740001
ACH-000488,-0.874590545271
ACH-000490,-0.8126635618170001
ACH-000491,-0.981546369235
ACH-000495,-1.32883338668
ACH-000496,-0.9760670375210001
ACH-000499,-0.7031170347969999
ACH-000500,-1.19369718158
ACH-000502,-1.04377788735
ACH-000503,-0.776571906827
ACH-000505,-0.8631070510259999
ACH-000507,-0.9508113344600001
ACH-000510,-1.2893101202200001
ACH-000511,-1.33654766669
ACH-000512,-0.791772092527
ACH-000516,-0.473227951505
ACH-000517,-1.18729156324
ACH-000518,-0.638892285092
ACH-000520,-0.783476191989
ACH-000521,-0.9760489370290001
ACH-000522,-1.03134470765
ACH-000524,-1.1663555733
ACH-000527,-1.1125474750700002
ACH-000528,-0.9093403728820001
ACH-000537,-1.1073413455399999
ACH-000541,-0.860451032653
ACH-000542,-1.12329177362
ACH-000544,-0.997107686955
ACH-000545,-0.88684710252
ACH-000547,-0.906242121973
ACH-000548,-0.937580877714
ACH-000549,-0.959647193948
ACH-000550,-0.997571531758
ACH-000552,-1.1512941752799999
ACH-000556,-0.8166146680230001
ACH-000557,-1.1875474565100002
ACH-000570,-1.13896611621
ACH-000571,-1.48467021675
ACH-000573,-0.817207665221
ACH-000576,-0.892093311541
ACH-000580,-1.10117335171
ACH-000584,-0.548611127971
ACH-000585,-0.602042961372
ACH-000588,-0.736899094234
ACH-000589,-0.7569832551510001
ACH-000591,-0.9725151830259999
ACH-000593,-1.14185979058
ACH-000600,-1.5872405302200001
ACH-000601,-1.01978861784
ACH-000604,-1.02606382116
ACH-000605,-0.651292026818
ACH-000606,-1.0887060514799998
ACH-000608,-0.648924817427
ACH-000614,-1.32827368095
ACH-000616,-0.967073126079
ACH-000618,-0.616832822321
ACH-000619,-0.748979453065
ACH-000620,-1.12486357995
ACH-000621,-1.4010106215
ACH-000622,-1.1932812410299998
ACH-000623,-0.621137172972
ACH-000624,-0.982549995057
ACH-000627,-1.06680697494
ACH-000630,-1.1189945297200001
ACH-000632,-0.7718458655600001
ACH-000633,-1.00376879365
ACH-000637,-0.8698914807960001
ACH-000638,-0.947229933161
ACH-000646,-1.2288544299200002
ACH-000647,-0.853520808757
ACH-000648,-0.988773108709
ACH-000649,-1.01526649198
ACH-000651,-1.0699602674200002
ACH-000652,-0.8484883271960001
ACH-000653,-1.2115214268
ACH-000657,-0.963331627171
ACH-000658,-0.685953883615
ACH-000661,-0.632064320056
ACH-000662,-1.04872879828
ACH-000663,-1.4521137581099999
ACH-000665,-0.894446134816
ACH-000671,-0.7337428901340001
ACH-000673,-0.652996953209
ACH-000676,-0.688930729448
ACH-000677,-1.15814601648
ACH-000681,-1.0399378378
ACH-000682,-0.992010939191
ACH-000683,-0.571108491958
ACH-000684,-0.7660081607860001
ACH-000688,-0.587416357706
ACH-000693,-0.791969598457
ACH-000694,-0.927333153625
ACH-000695,-0.6344947732949999
ACH-000696,-1.1319366199
ACH-000697,-0.994273065519
ACH-000699,-0.7588248603800001
ACH-000701,-0.724660758926
ACH-000706,-0.6475175367
ACH-000711,-1.00435881302
ACH-000713,-0.667580450128
ACH-000714,-1.05024035355
ACH-000718,-1.21163684254
ACH-000720,-0.8198869490940001
ACH-000721,-1.2020369424500001
ACH-000724,-1.15987142017
ACH-000725,-0.49925425040700006
ACH-000732,-0.8484554701629999
ACH-000734,-1.06488048278
ACH-000735,-1.30403099809
ACH-000736,-1.16430960084
ACH-000738,-0.921529712251
ACH-000746,-0.968521351004
ACH-000747,-0.824964340849
ACH-000748,-1.19589150573
ACH-000753,-1.01800317233
ACH-000756,-0.709580852201
ACH-000757,-0.774119000575
ACH-000758,-0.635364886568
ACH-000760,-0.702202940959
ACH-000763,-0.832574541735
ACH-000764,-0.664961657828
ACH-000765,-0.8244042375139999
ACH-000766,-1.1122339681
ACH-000767,-0.6907371944410001
ACH-000768,-1.19697346125
ACH-000769,-0.8140570772619999
ACH-000770,-0.893749324797
ACH-000771,-1.03599771056
ACH-000773,-1.06918984369
ACH-000776,-1.1094136313
ACH-000777,-0.9134947087190001
ACH-000778,-1.20557002344
ACH-000781,-0.741046503547
ACH-000782,-0.9874834593359999
ACH-000783,-1.04473838678
ACH-000784,-0.673438802538
ACH-000785,-0.645934010771
ACH-000787,-0.803892357567
ACH-000788,-0.542504998531
ACH-000791,-0.928456569125
ACH-000792,-0.752740519629
ACH-000794,-0.9755270464010001
ACH-000796,-1.0360827934999999
ACH-000799,-0.7844820371969999
ACH-000800,-0.947347516143
ACH-000802,-0.7997051441609999
ACH-000804,-0.7948779837469999
ACH-000805,-1.01718792705
ACH-000809,-1.14666254455
ACH-000810,-0.685233716546
ACH-000811,-1.0747935048700001
ACH-000817,-0.930555649286
ACH-000819,-0.8085864974429999
ACH-000820,-1.22586824279
ACH-000821,-0.818152611794
ACH-000822,-1.47292062404
ACH-000823,-0.698342293098
ACH-000824,-1.02142131571
ACH-000827,-1.12916470277
ACH-000829,-1.12726308
ACH-000831,-0.916737954633
ACH-000832,-0.964139424519
ACH-000833,-0.551535291889
ACH-000834,-0.84577958167
ACH-000835,-0.968169120272
ACH-000836,-1.17907792975
ACH-000837,-0.8909862308040001
ACH-000838,-0.377993816551
ACH-000839,-1.19871624487
ACH-000840,-1.3637258701600001
ACH-000841,-1.31325328011
ACH-000843,-0.561864099172
ACH-000846,-0.638389157926
ACH-000847,-0.8279617757950001
ACH-000848,-1.1337497071200002
ACH-000849,-0.742912746925
ACH-000851,-0.714678241005
ACH-000855,-0.8923907547750001
ACH-000856,-0.7317641386939999
ACH-000858,-0.872107139435
ACH-000859,-0.805222772451
ACH-000861,-1.18162299328
ACH-000862,-0.841366865051
ACH-000865,-1.0524023248999999
ACH-000866,-0.9795169406550001
ACH-000867,-0.579755294248
ACH-000869,-0.535538161655
ACH-000872,-0.669062874932
ACH-000873,-1.10399441578
ACH-000876,-0.610754391717
ACH-000878,-1.04343617673
ACH-000880,-0.92528532485
ACH-000881,-0.8661063595749999
ACH-000882,-0.8542490040620001
ACH-000884,-1.1402131155500002
ACH-000885,-0.8356560361900001
ACH-000887,-1.0606506467499999
ACH-000888,-1.06999829329
ACH-000889,-0.520097644407
ACH-000890,-0.715552589622
ACH-000896,-1.05865858911
ACH-000898,-1.0059230405700001
ACH-000900,-1.14772770104
ACH-000901,-0.810616682502
ACH-000905,-1.00083757513
ACH-000906,-1.0166523329700001
ACH-000907,-1.35288226283
ACH-000910,-1.34048150805
ACH-000911,-1.2198240899400001
ACH-000912,-0.809531525289
ACH-000913,-0.911540145324
ACH-000915,-0.511219288113
ACH-000916,-0.39436258663699997
ACH-000917,-0.6948868650769999
ACH-000921,-1.208161496
ACH-000924,-0.866282522042
ACH-000926,-1.12449321869
ACH-000928,-1.06552659023
ACH-000929,-1.28232059552
ACH-000932,-0.763596337024
ACH-000935,-0.762990836496
ACH-000936,-1.37635172402
ACH-000937,-0.956617443249
ACH-000938,-1.0101742133
ACH-000939,-0.782623400785
ACH-000941,-0.581135219435
ACH-000943,-0.896227724338
ACH-000946,-0.675664522863
ACH-000947,-0.54430898595
ACH-000948,-0.9614860734080001
ACH-000950,-0.890836519608
ACH-000953,-0.922156607979
ACH-000957,-0.8392509244490001
ACH-000958,-1.1204127132500001
ACH-000960,-0.634107749611
ACH-000963,-0.9531586765569999
ACH-000968,-0.448361691607
ACH-000969,-0.8759245840559999
ACH-000973,-0.9291407014949999
ACH-000974,-1.10137167051
ACH-000975,-1.0409519503
ACH-000976,-1.02830449435
ACH-000978,-0.9566475433230001
ACH-000980,-0.89479910298
ACH-000984,-0.7658531735199999
ACH-000986,-0.8569052140960001
ACH-000988,-0.7343204518529999
ACH-000993,-1.07608308988
ACH-000994,-0.8930521529709999
ACH-000996,-0.891564610898
ACH-001001,-1.2159891489899999
ACH-001020,-1.08452876176
ACH-001028,-0.661370281913
ACH-001031,-0.955418478055
ACH-001038,-0.5081199097519999
ACH-001048,-0.883861484944
ACH-001050,-1.0002390971
ACH-001053,-1.2396353347
ACH-001054,-0.9025341807870001
ACH-001061,-0.886246875397
ACH-001067,-1.05099926236
ACH-001075,-0.941641212468
ACH-001096,-0.9031133395890001
ACH-001128,-1.02220779267
ACH-001134,-0.7290437149719999
ACH-001151,-0.9080438583930001
ACH-001163,-1.453964555
ACH-001164,-0.7087903297939999
ACH-001173,-0.852743900336
ACH-001183,-1.03583156766
ACH-001184,-0.6802825956199999
ACH-001190,-0.985434229906
ACH-001192,-0.682705526336
ACH-001193,-0.659584098932
ACH-001196,-0.712983661868
ACH-001197,-0.798134883488
ACH-001205,-1.22575098082
ACH-001211,-0.972043825847
ACH-001212,-1.05789403138
ACH-001228,-0.938009432494
ACH-001232,-1.15474188641
ACH-001239,-0.404472074658
ACH-001274,-0.9189421479340001
ACH-001275,-0.803219879304
ACH-001277,-1.4142384904499998
ACH-001278,-1.00650783045
ACH-001280,-1.51072715899
ACH-001283,-0.582391870086
ACH-001289,-0.7588868840449999
ACH-001295,-0.736217467952
ACH-001300,-1.00458536749
ACH-001301,-0.928478017744
ACH-001302,-0.8162622920720001
ACH-001303,-1.04361845172
ACH-001306,-0.7744640860009999
ACH-001318,-0.562071165078
ACH-001322,-0.883059160494
ACH-001328,-0.9518932584049999
ACH-001332,-1.29859876725
ACH-001333,-0.6739485916750001
ACH-001336,-1.0103588869600002
ACH-001340,-0.39203863981799997
ACH-001346,-0.884199211118
ACH-001353,-0.787437706786
ACH-001354,-0.7096937982350001
ACH-001367,-1.00142016929
ACH-001368,-0.542390070306
ACH-001374,-1.1524201557
ACH-001375,-0.830339425512
ACH-001377,-1.15444904953
ACH-001380,-0.9519046576479999
ACH-001391,-1.179733895
ACH-001407,-1.0187827054799998
ACH-001408,-0.8011350415340001
ACH-001413,-1.11904571221
ACH-001430,-1.04880878584
ACH-001431,-0.61806090959
ACH-001450,-0.947550233777
ACH-001496,-0.9176273885089999
ACH-001500,-0.741575161644
ACH-001521,-0.9291740418109999
ACH-001523,-0.6635931132680001
ACH-001532,-1.00604717179
ACH-001536,-0.9687617935870001
ACH-001550,-1.04080757698
ACH-001552,-0.873101900457
ACH-001554,-1.06420375104
ACH-001645,-0.475247139187
ACH-001654,-1.08313791846
ACH-001715,-0.9017398252159999
ACH-001735,-0.6506569245189999
ACH-001736,-0.953064507623
ACH-001737,-1.08223386157
ACH-001740,-0.842232383389
ACH-001745,-0.773898462572
ACH-001750,-0.9687744162890001
ACH-001765,-0.758197407055
ACH-001956,-0.7403087359970001
ACH-001957,-0.942674476083
