,WWOX (51741)
ACH-000004,-0.0918677325554
ACH-000007,0.18483641128699999
ACH-000009,0.286342405009
ACH-000011,0.279586336466
ACH-000012,0.0670049270523
ACH-000013,0.0713074629807
ACH-000014,-0.060987525960599996
ACH-000015,0.228776551426
ACH-000017,0.022352835972700002
ACH-000018,0.15139023320800002
ACH-000019,-0.0209895116023
ACH-000021,0.192079740174
ACH-000022,0.11549326812699999
ACH-000025,0.118761994371
ACH-000028,-0.0752529934533
ACH-000030,0.007617359854069999
ACH-000035,0.13929609804
ACH-000036,0.17418452311000002
ACH-000037,-0.439482049928
ACH-000039,-0.0708585155203
ACH-000040,-0.00371734310883
ACH-000041,0.102993060418
ACH-000042,0.276325149397
ACH-000045,0.0496510929855
ACH-000047,0.0999839819823
ACH-000052,-0.0593727560845
ACH-000053,-0.017250252756700002
ACH-000054,0.0326593605403
ACH-000055,-0.048813190012099994
ACH-000060,-0.128920201792
ACH-000067,0.118765972797
ACH-000070,0.24020337873599998
ACH-000075,-0.09660775011060001
ACH-000078,0.11600607103800001
ACH-000082,0.168192866411
ACH-000085,0.0319930108175
ACH-000086,0.07400496483860002
ACH-000087,-0.012903413533299999
ACH-000092,0.18330607173
ACH-000095,0.125359252107
ACH-000097,0.0616561185681
ACH-000098,-0.017665354298099997
ACH-000099,0.030165813349200002
ACH-000108,0.346358553244
ACH-000113,-0.0162177039413
ACH-000115,0.209152808543
ACH-000116,-0.0289077027378
ACH-000118,0.150441058279
ACH-000120,-0.12462796413100001
ACH-000123,0.19308741702399998
ACH-000127,0.04477465869009999
ACH-000128,0.160300089552
ACH-000132,0.133283474935
ACH-000133,-0.0252321927366
ACH-000137,-0.0550394014291
ACH-000138,0.184489403675
ACH-000142,0.0626091849835
ACH-000143,-0.38729238948899997
ACH-000146,0.229936242205
ACH-000148,-0.053577864378399995
ACH-000150,0.086943237622
ACH-000152,0.077284720342
ACH-000153,-0.242678986632
ACH-000159,0.0092045514183
ACH-000160,0.175192041199
ACH-000163,-0.0721450896236
ACH-000167,0.0523367309566
ACH-000168,-0.00288213239154
ACH-000169,-0.00690629933632
ACH-000178,-0.0511478045168
ACH-000182,0.0497505769496
ACH-000183,-0.00985977767288
ACH-000188,0.246344647456
ACH-000189,0.24919537518000004
ACH-000190,-0.093450265062
ACH-000198,-0.0307807253627
ACH-000204,0.0528196510332
ACH-000206,-0.115932874823
ACH-000207,0.10812698844799999
ACH-000211,0.015535700280200002
ACH-000215,0.07179245928330001
ACH-000221,-0.0200213062688
ACH-000222,0.310703043246
ACH-000223,0.0756993464561
ACH-000226,-0.044196121326599995
ACH-000227,0.111505253518
ACH-000228,0.254788784272
ACH-000231,0.16825629362300001
ACH-000232,0.06316543394980001
ACH-000233,-0.0358224944548
ACH-000234,0.33653697749300004
ACH-000235,0.12349019065099999
ACH-000237,0.133432155991
ACH-000238,0.250732670928
ACH-000243,0.08226277999489999
ACH-000244,-0.0318791367563
ACH-000246,0.158926737699
ACH-000248,0.0927928929958
ACH-000250,0.16701604981899998
ACH-000251,0.07480527912019999
ACH-000253,-0.0638451917032
ACH-000255,0.102120223442
ACH-000256,0.0822526368942
ACH-000257,-0.21397703871100002
ACH-000258,0.128337326032
ACH-000259,0.33822093201700004
ACH-000260,0.10779747491800001
ACH-000261,0.0387690428175
ACH-000262,0.206072343611
ACH-000263,-0.209674181326
ACH-000264,0.065499103495
ACH-000265,0.13646465201400002
ACH-000266,0.200687279399
ACH-000272,0.10429417523600001
ACH-000273,0.0893162614444
ACH-000274,-0.0072298380988700004
ACH-000277,0.128720477936
ACH-000278,0.135598748691
ACH-000279,0.07229345908
ACH-000280,0.117452219913
ACH-000281,0.08619382797969999
ACH-000288,0.13268420056
ACH-000291,0.16102920054300002
ACH-000293,0.07364006810889999
ACH-000294,-0.061688114541999996
ACH-000295,-0.37958199501999995
ACH-000296,0.06306273502109999
ACH-000302,0.014817651230899998
ACH-000304,0.0282821604124
ACH-000307,0.0745066480735
ACH-000308,0.0294907181198
ACH-000310,0.15508757655400002
ACH-000311,0.138947765547
ACH-000312,0.11150120371200001
ACH-000315,0.161835988978
ACH-000316,-0.027488032936499998
ACH-000317,0.188586248368
ACH-000318,-0.0255955601607
ACH-000319,-0.0253552019979
ACH-000320,0.20597350561
ACH-000322,-0.0257723879549
ACH-000323,-0.04259471881350001
ACH-000324,-0.05082570499340001
ACH-000329,0.009587711398459998
ACH-000330,-0.0572359868736
ACH-000331,0.128399531428
ACH-000332,0.159266505319
ACH-000334,-0.0135198841146
ACH-000335,0.16569685878100002
ACH-000336,0.183240505028
ACH-000337,0.128529399574
ACH-000339,0.12398561417500001
ACH-000341,0.168541029694
ACH-000348,-0.0197069113907
ACH-000350,0.201887658787
ACH-000352,0.08747687320660001
ACH-000356,0.20784792822700002
ACH-000361,-0.0932497257099
ACH-000362,0.195363317275
ACH-000363,-0.0664351563498
ACH-000364,0.06671084714219999
ACH-000365,0.11200056456299999
ACH-000366,0.105931851928
ACH-000368,-0.14583909310499998
ACH-000374,0.192094495986
ACH-000375,0.05495925167719999
ACH-000376,0.0888129444821
ACH-000381,0.160460150328
ACH-000383,-0.010826378044000001
ACH-000387,0.00185828725803
ACH-000389,0.20910280610399998
ACH-000390,0.0604412695175
ACH-000393,0.22214717611999998
ACH-000395,0.06003431989440001
ACH-000397,-0.0646841851188
ACH-000401,0.21532579420000003
ACH-000402,-0.08240709416480001
ACH-000403,0.0754827147728
ACH-000404,0.321620992237
ACH-000406,0.157870381507
ACH-000407,-0.0349349236457
ACH-000408,0.0779496233103
ACH-000410,0.196184025937
ACH-000411,-0.233778307738
ACH-000414,0.148009642618
ACH-000415,0.28406666018300003
ACH-000416,0.08954654052950001
ACH-000420,0.223442485997
ACH-000421,0.06365045912089999
ACH-000424,0.00400612332988
ACH-000425,0.281667988227
ACH-000426,0.144058272498
ACH-000427,-0.0607129291357
ACH-000433,0.128587217841
ACH-000436,0.16591455410800002
ACH-000444,0.175633576768
ACH-000445,0.181054573021
ACH-000448,-0.13571480974400002
ACH-000450,0.144712973737
ACH-000452,0.208370826806
ACH-000454,-0.101313297872
ACH-000458,0.0949080324613
ACH-000459,0.08826621997230001
ACH-000460,0.182272529711
ACH-000461,0.016655766591399997
ACH-000463,-0.0838958660523
ACH-000464,0.153556645354
ACH-000466,0.14367324542
ACH-000467,0.056912675258099996
ACH-000468,0.0277714968549
ACH-000469,-0.0731653795923
ACH-000470,0.142241918031
ACH-000471,0.08849383739810002
ACH-000472,-0.194621130803
ACH-000473,0.0716650816293
ACH-000475,-0.0627180435914
ACH-000476,0.0599505991517
ACH-000477,0.129960894387
ACH-000480,-0.154794132459
ACH-000481,-0.0833666794904
ACH-000483,0.47097254858000004
ACH-000484,0.05962708944490001
ACH-000485,0.136106685309
ACH-000486,0.10170951876499999
ACH-000487,0.10283027443199999
ACH-000488,0.090589470187
ACH-000490,-0.116702978772
ACH-000491,-0.0168218319434
ACH-000495,0.105172352377
ACH-000496,0.027558124554499998
ACH-000499,0.134834822745
ACH-000500,-0.151230007256
ACH-000502,0.10224256363600001
ACH-000503,0.456934328024
ACH-000505,-0.028643811570700003
ACH-000507,-0.0316759726732
ACH-000510,0.12923322085
ACH-000511,-0.0803611010472
ACH-000512,0.227691212601
ACH-000516,0.197897404814
ACH-000517,0.110216824686
ACH-000518,0.20397002319200003
ACH-000520,-0.106797904839
ACH-000521,0.18481218564500002
ACH-000522,0.013813017811
ACH-000524,0.07919616753549999
ACH-000527,0.081391213735
ACH-000528,0.104701074032
ACH-000537,0.23891808493799999
ACH-000541,0.091152001016
ACH-000542,0.0973099647267
