,KPNA4 (3840)
ACH-000004,-0.23803049194000003
ACH-000007,-0.10527595871300001
ACH-000009,-0.0752634938599
ACH-000011,-0.20948116732299998
ACH-000012,0.100017953215
ACH-000013,0.160066397508
ACH-000014,0.190619720584
ACH-000015,0.10057089502599999
ACH-000017,-0.07264727660619999
ACH-000018,0.0470218486042
ACH-000019,0.18241324627099997
ACH-000021,0.0528170754204
ACH-000022,-0.139154000098
ACH-000025,0.058747660038800005
ACH-000028,-0.344356621703
ACH-000030,0.0473400574427
ACH-000035,-0.08517501170260001
ACH-000036,-0.146295745236
ACH-000037,0.0553886754362
ACH-000039,-0.10129544657400001
ACH-000040,-0.0797802478226
ACH-000041,-0.123638120941
ACH-000042,0.14095463185
ACH-000045,-0.108788348776
ACH-000047,0.052209767186400004
ACH-000052,-0.41347638926299995
ACH-000053,0.13852552704
ACH-000054,-0.060036763724499995
ACH-000055,-0.124114996007
ACH-000060,0.10757044109200001
ACH-000067,-0.0641588527108
ACH-000070,0.0137877556969
ACH-000075,0.0186745584712
ACH-000078,0.0250495651065
ACH-000082,0.0684156239274
ACH-000085,-0.0892241111246
ACH-000086,-0.0802440650507
ACH-000087,-0.051784687628300005
ACH-000092,-0.191725065079
ACH-000095,0.19689980695700002
ACH-000097,-0.048317143400099995
ACH-000098,0.15498004329700002
ACH-000099,0.0603231847336
ACH-000108,-0.103131340779
ACH-000113,-0.284906316748
ACH-000115,-0.06673192353490001
ACH-000116,-0.124952431377
ACH-000118,0.0844126699397
ACH-000120,-0.108346537607
ACH-000123,-0.024339282656099998
ACH-000127,-0.130285852606
ACH-000128,0.170629788679
ACH-000132,-0.0445136441478
ACH-000133,-0.43726578369400004
ACH-000137,-0.00248884022958
ACH-000138,0.132517144417
ACH-000142,-0.125148907456
ACH-000143,0.258136007594
ACH-000146,-0.0307979261799
ACH-000148,0.119035273092
ACH-000150,0.156364235729
ACH-000152,-0.128917206625
ACH-000153,0.0989862783253
ACH-000159,-0.12563968528799999
ACH-000160,0.040285018710199995
ACH-000163,-0.424323379611
ACH-000167,-0.21076074220600002
ACH-000168,-0.0221117368266
ACH-000169,0.150429880578
ACH-000178,0.138745489763
ACH-000182,-0.0966790414825
ACH-000183,-0.00651117085647
ACH-000188,0.20779689201999998
ACH-000189,-0.260459131432
ACH-000190,0.0044166891012899995
ACH-000198,-0.106009078257
ACH-000204,0.261417165896
ACH-000206,0.016461408453899998
ACH-000207,0.054968446220300005
ACH-000211,0.0197421947755
ACH-000215,-0.0237476797474
ACH-000221,0.10856287741699999
ACH-000222,0.0528377504446
ACH-000223,-0.08840853757860001
ACH-000226,-0.151788096554
ACH-000227,-0.08531820384510001
ACH-000228,0.08636799776339998
ACH-000231,-0.197716931828
ACH-000232,0.10856930549
ACH-000233,0.140862341788
ACH-000234,-0.0532721198118
ACH-000235,0.0399099683218
ACH-000237,0.126974980707
ACH-000238,0.11156758935599999
ACH-000243,0.058589162626300005
ACH-000244,-0.33356143539099997
ACH-000246,-0.023264894434099997
ACH-000248,-0.307897045173
ACH-000250,-0.09111168133349999
ACH-000251,0.0940931075592
ACH-000253,-0.0785451398401
ACH-000255,-0.311745337251
ACH-000256,0.0670132871663
ACH-000257,0.293924035892
ACH-000258,0.206689834707
ACH-000259,0.17967538936000002
ACH-000260,0.0302356591415
ACH-000261,-0.102707476493
ACH-000262,-0.21194603276299998
ACH-000263,-0.13538426072899998
ACH-000264,-0.14902754375
ACH-000265,0.181133017744
ACH-000266,-0.01110752275
ACH-000272,-0.131647636674
ACH-000273,-0.19708512554699997
ACH-000274,0.075760927866
ACH-000277,-0.00514574021139
ACH-000278,-0.10134422849
ACH-000279,-0.6476117400029999
ACH-000280,-0.054812669562999995
ACH-000281,0.255639923104
ACH-000288,0.011358648599100001
ACH-000291,0.0977313883995
ACH-000293,0.13301581087300002
ACH-000294,-0.12949739816400002
