,SIPA1L1 (26037)
ACH-000004,-0.0171671397779
ACH-000007,-0.0199586504522
ACH-000009,0.027663991279000003
ACH-000011,0.0557806333226
ACH-000012,-0.0172730672288
ACH-000013,-0.0406708741641
ACH-000014,0.109566804772
ACH-000015,-0.0867885371023
ACH-000017,-0.030170745392900003
ACH-000018,0.12947551557
ACH-000019,-0.187129363204
ACH-000021,0.151422619333
ACH-000022,0.056548057462
ACH-000025,0.19506816499899998
ACH-000028,-0.0353584498833
ACH-000030,0.227480973783
ACH-000035,0.0548846204447
ACH-000036,-0.00770478097055
ACH-000037,0.0922614585782
ACH-000039,0.244807968545
ACH-000040,-0.0718627328621
ACH-000041,0.31795162774999997
ACH-000042,-0.0617394163601
ACH-000045,0.0923891153283
ACH-000047,0.0721163921232
ACH-000052,-0.009193555773270001
ACH-000053,0.12890735798699998
ACH-000054,0.111375371812
ACH-000055,-0.162966071173
ACH-000060,-0.171301694471
ACH-000067,-0.0542996371852
ACH-000070,0.19839932693700002
ACH-000075,0.17197843693599998
ACH-000078,0.154080572391
ACH-000082,0.0781950845815
ACH-000085,-0.165081574529
ACH-000086,0.11585810162799999
ACH-000087,0.12790404389
ACH-000092,0.134333659704
ACH-000095,0.027840780425200003
ACH-000097,-0.00396321279704
ACH-000098,-0.039688216371
ACH-000099,0.181840771724
ACH-000108,-0.0695165383194
ACH-000113,-0.0661843093728
ACH-000115,0.0815200567858
ACH-000116,0.08860240484960001
ACH-000118,0.0558693669206
ACH-000120,-0.114486620069
ACH-000123,0.0258619878574
ACH-000127,0.0711978423688
ACH-000128,-0.12815471319
ACH-000132,-0.0626358635622
ACH-000133,0.127727127795
ACH-000137,0.28316748145599996
ACH-000138,-0.0539561211115
ACH-000142,0.163984350346
ACH-000143,-0.09088372517400001
ACH-000146,0.08028488361689999
ACH-000148,-0.102358909085
ACH-000150,0.357618630921
ACH-000152,-0.00614957089259
ACH-000153,0.173752294734
ACH-000159,0.0297988672042
ACH-000160,-0.0298270837107
ACH-000163,0.374536180708
ACH-000167,0.118609244074
ACH-000168,0.328964665343
ACH-000169,0.144862694079
ACH-000178,0.0714679224899
ACH-000182,0.132227754733
ACH-000183,0.0261773722731
ACH-000188,0.195942304254
ACH-000189,0.13860639806800001
ACH-000190,0.2156271623
ACH-000198,0.05995854180599999
