,IPO11 (51194)
ACH-000004,-1.20135723616
ACH-000007,-0.74466838335
ACH-000009,-0.804531481851
ACH-000011,-1.04969233555
ACH-000012,-1.1815384755299998
ACH-000013,-1.0101017823799998
ACH-000014,-1.23261917502
ACH-000015,-0.959535226684
ACH-000017,-1.24071462727
ACH-000018,-0.892610443942
ACH-000019,-1.2243594982600001
ACH-000021,-1.05815107434
ACH-000022,-0.96605704237
ACH-000025,-1.04894660808
ACH-000028,-1.10459999511
ACH-000030,-1.00764710002
ACH-000035,-1.07711407439
ACH-000036,-0.9382524919799999
ACH-000037,-1.49719412153
ACH-000039,-1.33131411893
ACH-000040,-1.09784267446
ACH-000041,-0.948375333551
ACH-000042,-1.1416730782200002
ACH-000045,-0.916265053052
ACH-000047,-1.04416926299
ACH-000052,-0.816508962083
ACH-000053,-1.08508962117
ACH-000054,-0.922998731098
ACH-000055,-1.2286635805600001
ACH-000060,-0.880209504536
ACH-000067,-0.9544379377609999
ACH-000070,-0.872932973779
ACH-000075,-1.07629162119
ACH-000078,-1.1924282159000001
ACH-000082,-1.58915683236
ACH-000085,-1.12359368097
ACH-000086,-1.1194185765
ACH-000087,-0.9843540206899999
ACH-000092,-1.0397724532
ACH-000095,-1.2067152452299998
ACH-000097,-1.1391565888
ACH-000098,-0.7948144951360001
ACH-000099,-1.1915729848799999
ACH-000108,-1.1481452171700002
ACH-000113,-0.9378324914759999
ACH-000115,-0.9170893794830001
ACH-000116,-1.2662625363
ACH-000118,-1.0875902674299998
ACH-000120,-1.22649377021
ACH-000123,-0.9758075687200001
ACH-000127,-1.34764839092
ACH-000128,-1.15948026717
ACH-000132,-0.8339848556399999
ACH-000133,-1.0671131190899998
ACH-000137,-1.1191946590200001
ACH-000138,-1.06155337035
ACH-000142,-0.867390015231
ACH-000143,-0.715571889991
ACH-000146,-0.8995147120829999
ACH-000148,-0.7428750031119999
ACH-000150,-1.0980778200799999
ACH-000152,-0.9355721122570001
ACH-000153,-1.41793335868
ACH-000159,-1.03735381169
ACH-000160,-1.25758741937
ACH-000163,-1.1950776867
ACH-000167,-0.785114347233
ACH-000168,-0.473749658145
ACH-000169,-0.77152113477
ACH-000178,-1.0657888876700001
ACH-000182,-0.859037264389
ACH-000183,-0.9291813706190001
ACH-000188,-0.920186430831
ACH-000189,-1.24612052942
ACH-000190,-0.9881637279629999
ACH-000198,-1.11846427153
ACH-000204,-1.28752587335
ACH-000206,-1.01674194891
ACH-000207,-0.847251974561
ACH-000211,-1.07702340545
ACH-000215,-0.161020233046
ACH-000221,-0.8618997793369999
ACH-000222,-1.08634645824
ACH-000223,-1.53876460144
ACH-000226,-1.06706730298
ACH-000227,-1.67009147021
ACH-000228,-1.11501044836
ACH-000231,-1.32304059942
ACH-000232,-1.04597703044
ACH-000233,-0.830000844676
ACH-000234,-1.00076735955
ACH-000235,-1.29419198134
ACH-000237,-0.957456562675
ACH-000238,-1.14659572863
ACH-000243,-1.21118383842
ACH-000244,-1.1641573368200002
ACH-000246,-0.9190373130670001
ACH-000248,-1.06356985668
ACH-000250,-1.0493944582899999
ACH-000251,-0.957747392694
ACH-000253,-1.2377718864799998
ACH-000255,-0.805985776145
ACH-000256,-1.15690757813
ACH-000257,-1.26038113745
ACH-000258,-1.5161451652700002
ACH-000259,-1.0642931413799999
ACH-000260,-1.0773303700299999
ACH-000261,-1.16643745861
ACH-000262,-0.9706590906679999
ACH-000263,-0.907206562799
ACH-000264,-1.7430464394599998
ACH-000265,-0.9853369650920001
ACH-000266,-0.608318098084
ACH-000272,-0.9596790445730001
ACH-000273,-1.2047161163700002
ACH-000274,-0.690304862107
ACH-000277,-0.945353338417
ACH-000278,-1.3467567987
ACH-000279,-1.35224865939
ACH-000280,-0.9402075655419999
ACH-000281,-1.10102654527
ACH-000288,-1.11119246104
ACH-000291,-0.8982815235349999
ACH-000293,-0.854784363193
ACH-000294,-0.8873494775190001
ACH-000295,-0.801361330879
ACH-000296,-0.956785360256
ACH-000302,-1.17600562739
ACH-000304,-0.7294252642219999
ACH-000307,-0.824906840677
ACH-000308,-1.49796661028
ACH-000310,-1.4376875689300002
ACH-000311,-1.12156150722
ACH-000312,-1.24059208202
ACH-000315,-0.778594049349
ACH-000316,-0.7715612917649999
ACH-000317,-0.962878694397
ACH-000318,-0.7309236586769999
ACH-000319,-1.18200341517
ACH-000320,-1.2460839879799999
ACH-000322,-1.29998261855
ACH-000323,-1.18039953218
ACH-000324,-1.0478556509799999
ACH-000329,-1.07227461661
ACH-000330,-1.2263791687799999
ACH-000331,-1.04530524716
ACH-000332,-1.11328895413
ACH-000334,-0.9436279067799999
ACH-000335,-0.87893856873
ACH-000336,-0.947351494228
ACH-000337,-0.898152562123
ACH-000339,-1.40657595185
ACH-000341,-1.09317687346
ACH-000348,-1.24593620949
ACH-000350,-1.1149399991
ACH-000352,-0.9636078006200001
ACH-000356,-0.831324490517
ACH-000361,-1.06749501729
ACH-000362,-1.01918555596
ACH-000363,-0.986405616861
ACH-000364,-0.9548185967630001
ACH-000365,-0.9116992095020001
ACH-000366,-0.893686772643
ACH-000368,-0.962285742914
ACH-000374,-1.00921819615
ACH-000375,-1.26070494214
ACH-000376,-0.777368281308
ACH-000381,-1.20122413385
ACH-000383,-1.0442844253399999
ACH-000387,-0.919734714032
ACH-000389,-1.2627188939700003
ACH-000390,-1.29711279616
ACH-000393,-0.774162580337
ACH-000395,-1.0777837587
ACH-000397,-1.0407095088200002
ACH-000401,-1.10411016241
ACH-000402,-1.0996880462
ACH-000403,-0.897858761131
ACH-000404,-1.1909891580399998
ACH-000406,-0.986458630228
ACH-000407,-1.25585228444
ACH-000408,-0.9918194878550001
ACH-000410,-0.857196463307
ACH-000411,-0.9717362870290001
ACH-000414,-0.940281049058
ACH-000415,-0.951455427146
ACH-000416,-1.3762512041600001
ACH-000420,-0.986957327318
ACH-000421,-0.785151546639
ACH-000424,-1.10302110546
ACH-000425,-1.31577289082
ACH-000426,-0.751134423265
ACH-000427,-0.9391661757590001
ACH-000433,-1.19106341904
ACH-000436,-1.0636188931000001
ACH-000444,-0.989629032846
ACH-000445,-1.05613457259
ACH-000448,-0.994688463627
ACH-000450,-1.11361055319
ACH-000452,-0.650828385316
ACH-000454,-1.18944463401
ACH-000458,-0.913794062515
ACH-000459,-0.651124595879
ACH-000460,-0.9481583999429999
ACH-000461,-0.9184241955329999
ACH-000463,-1.1646863569099999
ACH-000464,-0.654137279825
ACH-000466,-1.13178547808
ACH-000467,-1.138664522
ACH-000468,-1.59733380838
ACH-000469,-1.21815967253
ACH-000470,-1.30612811351
ACH-000471,-0.696598537567
ACH-000472,-1.2791083725799999
ACH-000473,-1.03223477074
ACH-000475,-1.06953407453
ACH-000476,-0.821175214761
ACH-000477,-1.0783962702399998
ACH-000480,-1.08950531544
ACH-000481,-0.8921165616310001
ACH-000483,-0.968139279871
ACH-000484,-0.9217805294329999
ACH-000485,-1.06033387307
ACH-000486,-1.11833726096
ACH-000487,-1.02743213547
ACH-000488,-0.908415947079
ACH-000490,-0.9396777229180001
ACH-000491,-0.8446214008670001
ACH-000495,-1.04712597036
ACH-000496,-1.46472407889
ACH-000499,-1.12805885287
ACH-000500,-1.3151250013299998
ACH-000502,-1.09789810231
ACH-000503,-0.849791775114
ACH-000505,-1.04991997996
ACH-000507,-1.20522064525
ACH-000510,-1.04978568501
ACH-000511,-1.2154288178100001
ACH-000512,-1.07388785285
ACH-000516,-1.21927915709
ACH-000517,-0.962881441846
ACH-000518,-0.9342917372239999
ACH-000520,-1.06237533376
ACH-000521,-1.06919939405
ACH-000522,-1.34251577628
ACH-000524,-1.29930807982
ACH-000527,-0.994067957577
ACH-000528,-1.02961683431
ACH-000537,-0.902423016209
ACH-000541,-1.18481926456
ACH-000542,-0.907902155338
ACH-000544,-1.25459787978
ACH-000545,-1.1474019671100002
ACH-000547,-0.877078492811
ACH-000548,-1.051015738
ACH-000549,-1.07848374244
ACH-000550,-1.0958733514799999
ACH-000552,-0.9694126842849999
ACH-000556,-0.855706542484
ACH-000557,-1.1439519760799999
ACH-000570,-0.821772643432
ACH-000571,-0.514834281723
ACH-000573,-1.04197357497
ACH-000576,-0.9212418588950001
ACH-000580,-0.978776446536
ACH-000584,-1.18376780543
ACH-000585,-0.9587225912630001
ACH-000588,-0.6721201162839999
ACH-000589,-1.01297962708
ACH-000591,-0.753888435712
ACH-000593,-0.8385883423630001
ACH-000600,-1.1015087639299999
ACH-000601,-1.17600229674
ACH-000604,-0.936590415773
ACH-000605,-0.758671235883
ACH-000606,-1.1720267259000001
ACH-000608,-0.9055734346269999
ACH-000614,-1.02022551872
ACH-000616,-0.912320253084
ACH-000618,-1.19653502866
