,HES6 (55502)
ACH-000004,0.0618633724904
ACH-000007,-0.121682804177
ACH-000009,-0.06755402781
ACH-000011,-0.520544723242
ACH-000012,-0.262769002766
ACH-000013,-0.29589016866
ACH-000014,-0.365505466915
ACH-000015,-0.143309066644
ACH-000017,-0.22758867333000002
ACH-000018,-0.227362723545
ACH-000019,-0.117797536503
ACH-000021,-0.157025867542
ACH-000022,-0.127898768935
ACH-000025,-0.198000944348
ACH-000028,-0.153653562512
ACH-000030,-0.201031730658
ACH-000035,-0.103864701909
ACH-000036,-0.318697496787
ACH-000037,-0.482196545801
ACH-000039,-0.413885977688
ACH-000040,-0.316912522368
ACH-000041,-0.201547643218
ACH-000042,-0.34221998075000004
ACH-000045,-0.00249465689093
ACH-000047,-0.207649468442
ACH-000052,-0.50348617585
ACH-000053,-0.22107363609
ACH-000054,-0.327914113655
ACH-000055,-0.1896541189
ACH-000060,-0.332987086913
ACH-000067,-0.37381992148800003
ACH-000070,-0.247395936737
ACH-000075,-0.45469565395499995
ACH-000078,-0.40809601633599996
ACH-000082,-0.485058436148
ACH-000085,-0.145019730974
ACH-000086,-0.13620352259000001
ACH-000087,-0.39192546894
ACH-000092,-0.49905289339500003
ACH-000095,-0.39538885848399996
ACH-000097,-0.21674266932100003
ACH-000098,-0.07684311063799999
ACH-000099,-0.204089392714
ACH-000108,-0.234513685321
ACH-000113,-0.138548799198
ACH-000115,-0.2049408179
ACH-000116,-0.228030708094
ACH-000118,-0.150921441616
ACH-000120,-0.312181215178
ACH-000123,-0.302520722741
ACH-000127,-0.366891268888
ACH-000128,-0.484633971663
ACH-000132,-0.10534217398199999
ACH-000133,-0.469202187542
ACH-000137,-0.22102707229600002
ACH-000138,-0.19067076494600002
ACH-000142,-0.210559961987
ACH-000143,-0.312336943348
ACH-000146,-0.117793835728
ACH-000148,-0.298894458945
ACH-000150,-0.577852252731
ACH-000152,-0.39362622727799995
ACH-000153,-0.145953250698
ACH-000159,-0.35405565545999995
ACH-000160,-0.042341814013599995
ACH-000163,-0.307112059009
ACH-000167,-0.376477022078
ACH-000168,-0.139870735864
ACH-000169,-0.22769513437
ACH-000178,-0.201394315224
ACH-000182,-0.22391122439599997
ACH-000183,-0.290703798979
ACH-000188,-0.482517087417
ACH-000189,-0.298094244616
ACH-000190,-0.202481546666
ACH-000198,-0.271293235375
ACH-000204,-0.36107676314900006
ACH-000206,-0.26067526679999997
ACH-000207,-0.062216662804600004
ACH-000211,-0.34535863435999997
