,ARID5B (84159)
ACH-000004,0.025302760537099997
ACH-000007,-0.335324102773
ACH-000009,-0.44989832584399997
ACH-000011,-0.36671053026
ACH-000012,-0.15869241421
ACH-000013,-0.0282699569532
ACH-000014,-0.048496266583400005
ACH-000015,-0.163993312129
ACH-000017,0.0496404655678
ACH-000018,-0.283475906898
ACH-000019,0.130991730713
ACH-000021,0.128929641565
ACH-000022,-0.174161246316
ACH-000025,0.08928263545430001
ACH-000028,-0.216692726493
ACH-000030,-0.282629034691
ACH-000035,-0.12382247184800001
ACH-000036,-0.022072446673699998
ACH-000037,0.135535805997
ACH-000039,0.058292183437
ACH-000040,-0.177203424665
ACH-000041,-0.152738828208
ACH-000042,-0.147468497195
ACH-000045,0.06254698610119999
ACH-000047,-0.212265498739
ACH-000052,-0.00712085897876
ACH-000053,0.09293264313510001
ACH-000054,-0.00631426040599
ACH-000055,0.139083474378
ACH-000060,-0.138763807154
ACH-000067,-0.211432339159
ACH-000070,0.157309969373
ACH-000075,0.04470505651909999
ACH-000078,-0.1349802049
ACH-000082,-0.052556112759
ACH-000085,0.07739303675760001
ACH-000086,-0.07699520761300001
ACH-000087,0.037100352385100004
ACH-000092,-0.083049491598
ACH-000095,-0.0874709510947
ACH-000097,-0.06389297656380001
ACH-000098,0.05673332921680001
ACH-000099,-0.0992677863617
ACH-000108,-0.0657644984307
ACH-000113,0.00349135129279
ACH-000115,-0.7545840346449999
ACH-000116,0.0615114908722
ACH-000118,-0.00514629451441
ACH-000120,-0.177572510377
ACH-000123,-0.38148082224200003
ACH-000127,-0.0869549910596
ACH-000128,0.029893158977099998
ACH-000132,-0.0880049222433
ACH-000133,0.0317085740852
ACH-000137,0.0461964016197
ACH-000138,0.032491864379
ACH-000142,-0.053072476625
ACH-000143,-0.279178499337
ACH-000146,0.0614219570273
ACH-000148,-0.0680806347721
ACH-000150,0.148085878202
ACH-000152,-0.0377254870579
ACH-000153,-0.300251299909
ACH-000159,-0.25305563017
ACH-000160,0.505783895716
ACH-000163,-0.224326933849
ACH-000167,0.49456282970700005
ACH-000168,0.0556729582439
ACH-000169,0.17536950676899998
ACH-000178,-0.020481218244900002
ACH-000182,-0.212618544482
ACH-000183,-0.0630130308378
ACH-000188,0.136262541298
ACH-000189,-0.0116704771572
ACH-000190,0.261887327577
ACH-000198,-0.0473772835304
ACH-000204,-0.13342501446799998
ACH-000206,-0.0342544717608
ACH-000207,-0.268215487102
ACH-000211,-0.028899333983299996
ACH-000215,-0.08762115741830001
ACH-000221,-0.0564466725253
ACH-000222,0.19124046767499997
ACH-000223,-0.14933214075999998
ACH-000226,0.016897372881400002
ACH-000227,-0.288175971151
ACH-000228,-0.165020664643
ACH-000231,-0.156662381732
ACH-000232,-0.0261540298661
ACH-000233,-0.0102516224293
ACH-000234,0.0324866811874
ACH-000235,-0.040932315163099996
ACH-000237,-0.0546947297897
ACH-000238,0.09836585517930001
ACH-000243,-0.0618560426989
ACH-000244,0.367229631209
ACH-000246,-0.0896494262141
ACH-000248,-0.20806734365
ACH-000250,-0.0833491558876
ACH-000251,-0.10990686704500001
ACH-000253,0.0226502281929
ACH-000255,-0.0485829236524
ACH-000256,-0.0788090034943
ACH-000257,0.0231326654703
ACH-000258,-0.022575752518599997
ACH-000259,-0.0227448675445
ACH-000260,-0.078172837447
ACH-000261,-0.0449924810883
ACH-000262,0.139041357953
ACH-000263,-0.44654085952699996
ACH-000264,-0.0007016227357539999
ACH-000265,-0.0640106903806
ACH-000266,0.0401313227464
ACH-000272,-0.14570536959799998
ACH-000273,0.0625427877546
ACH-000274,0.19795500964600002
ACH-000277,0.0706443062085
ACH-000278,0.07503335677680001
ACH-000279,-0.0389956385379
ACH-000280,0.059768071557
ACH-000281,-0.0421524579301
ACH-000288,0.00406732363798
ACH-000291,0.0464210095583
ACH-000293,-0.181108176333
ACH-000294,-0.0885033100417
ACH-000295,-0.132708815427
ACH-000296,-0.131912618863
ACH-000302,0.11012507079299999
ACH-000304,0.013427067298299998
ACH-000307,0.00440883549716
ACH-000308,0.0201629546887
ACH-000310,-0.17003942571699998
ACH-000311,0.129151237476
ACH-000312,-0.06897278295169999
ACH-000315,-0.384467205608
