,NANOGNB (360030)
ACH-000004,0.332103054099
ACH-000007,0.518875537
ACH-000009,0.184521599623
ACH-000011,0.107645167946
ACH-000012,0.19521029485
ACH-000013,0.0743927820687
ACH-000014,0.241169930402
ACH-000015,0.18741111344099998
ACH-000017,0.296074792398
ACH-000018,0.11190212654000001
ACH-000019,-0.196921204096
ACH-000021,0.24652030219700002
ACH-000022,0.300025436622
ACH-000025,0.29367435004000003
ACH-000028,0.34480303973000004
ACH-000030,0.246618371835
ACH-000035,0.23711474006900002
ACH-000036,0.16031448266599999
ACH-000037,0.042535043634800006
ACH-000039,0.517038962355
ACH-000040,0.274417412889
ACH-000041,0.132930193643
ACH-000042,0.08684653259069999
ACH-000045,0.320839126654
ACH-000047,0.254047104061
ACH-000052,-0.0427443790879
ACH-000053,0.272056914468
ACH-000054,0.199716602773
ACH-000055,0.326754960622
ACH-000060,-0.015150593959700002
ACH-000067,0.11207089752800001
ACH-000070,0.30642194017499996
ACH-000075,-0.08456275347810001
ACH-000078,0.28179505089
ACH-000082,0.107305969168
ACH-000085,0.39564472975599996
ACH-000086,0.42678104695
ACH-000087,0.324933832298
ACH-000092,0.2016625345
ACH-000095,0.24383551255600003
ACH-000097,0.141004923334
ACH-000098,0.145599159935
ACH-000099,0.280114533044
ACH-000108,0.359561141915
ACH-000113,0.235674408481
ACH-000115,0.127719162557
ACH-000116,0.0592954611336
ACH-000118,0.155940506123
ACH-000120,0.273182263863
ACH-000123,0.115974039027
ACH-000127,0.185555593842
ACH-000128,0.204168905026
ACH-000132,0.029698342095900002
ACH-000133,0.307064895722
ACH-000137,0.35886720070100003
ACH-000138,0.30211630491999997
ACH-000142,0.33837494659100004
ACH-000143,0.238729982253
ACH-000146,0.268844791832
ACH-000148,0.28074855906199997
ACH-000150,0.209451514716
ACH-000152,0.126317790549
ACH-000153,0.291012963306
ACH-000159,0.172852090217
ACH-000160,0.134224899544
ACH-000163,0.252840299526
ACH-000167,0.023408236951
ACH-000168,0.22734787123599998
ACH-000169,0.188328856048
ACH-000178,0.36149968269500005
ACH-000182,0.191606953178
ACH-000183,-0.0117023538614
ACH-000188,0.241733411221
ACH-000189,0.15692917492900002
ACH-000190,0.07577113699089999
ACH-000198,0.245095793127
ACH-000204,0.049754633146900006
ACH-000206,0.389195944023
ACH-000207,0.700614860652
ACH-000211,0.129001153374
ACH-000215,0.24976922159200002
ACH-000221,0.44218897733900003
ACH-000222,0.355592990941
ACH-000223,0.275914019459
ACH-000226,0.282335542252
ACH-000227,-0.059342099587099996
ACH-000228,0.167981277293
ACH-000231,0.0510984974818
ACH-000232,0.203213082056
ACH-000233,0.186734324015
ACH-000234,-0.0628546124032
ACH-000235,0.143186336568
ACH-000237,0.284992053104
ACH-000238,0.253976591234
ACH-000243,0.262124840356
ACH-000244,0.013249992098
ACH-000246,0.249600045678
ACH-000248,0.027401141093599996
ACH-000250,0.173857898559
ACH-000251,0.139191409072
ACH-000253,0.170681577609
ACH-000255,0.22660594896400002
ACH-000256,0.152604749661
ACH-000257,0.472781764106
ACH-000258,0.23976423782900003
ACH-000259,0.0349818822019
ACH-000260,0.12492848182600001
ACH-000261,0.23952578020399998
ACH-000262,0.298707266167
ACH-000263,0.11273050927600001
ACH-000264,0.201510566164
ACH-000265,0.34429853960900003
ACH-000266,0.266639352014
ACH-000272,0.207578332722
ACH-000273,0.298359541392
ACH-000274,0.160751025569
ACH-000277,0.118209982023
ACH-000278,0.18748762471299998
ACH-000279,0.325945330381
ACH-000280,0.263221540578
ACH-000281,0.298479672667
ACH-000288,0.302248060593
ACH-000291,0.22769254823399998
ACH-000293,0.245870623593
ACH-000294,0.15839592566500002
ACH-000295,0.158549923909
ACH-000296,0.370687787689
ACH-000302,0.26178840453
ACH-000304,-0.052093051487099994
ACH-000307,0.153768414477
ACH-000308,0.0949286111671
ACH-000310,0.26318456750999997
ACH-000311,0.151521162497
ACH-000312,0.202523732012
ACH-000315,-0.08070568263139999
ACH-000316,0.33736387846999993
ACH-000317,0.0882872437953
ACH-000318,0.170691022491
ACH-000319,0.17158552115400003
ACH-000320,0.390452518617
ACH-000322,0.116563917368
ACH-000323,0.33650717073799996
ACH-000324,0.23440446027800002
ACH-000329,0.285881276272
ACH-000330,0.188887528068
ACH-000331,0.34398033857500004
ACH-000332,0.19214378854000003
ACH-000334,0.350803533466
ACH-000335,0.47693302817100003
ACH-000336,0.588842456264
ACH-000337,0.362325403574
ACH-000339,0.184132686529
ACH-000341,-0.00280711960449
ACH-000348,0.331610714129
ACH-000350,0.133497217336
ACH-000352,0.32308513529800004
ACH-000356,0.23319240178599998
ACH-000361,0.325139805542
ACH-000362,0.24214754845800002
ACH-000363,0.30057800718100003
ACH-000364,0.142569925959
ACH-000365,0.221630520254
ACH-000366,0.267164895816
ACH-000368,0.220487090287
ACH-000374,0.256974072199
ACH-000375,-0.0473064930319
ACH-000376,0.1362109358
ACH-000381,0.215794677727
ACH-000383,0.213820196165
ACH-000387,0.268303802084
ACH-000389,0.0796537655459
ACH-000390,0.299719361985
ACH-000393,0.366849480269
ACH-000395,0.396984462523
ACH-000397,0.120119216515
ACH-000401,0.546600470827
ACH-000402,0.136243075524
ACH-000403,0.12103996129899999
ACH-000404,0.226280598453
ACH-000406,0.158527207323
ACH-000407,0.164621329317
ACH-000408,0.197235905021
ACH-000410,0.199676566477
ACH-000411,0.17508179071
ACH-000414,0.2521861326
ACH-000415,0.20427570551399998
ACH-000416,0.219365071332
ACH-000420,0.11975623455000001
ACH-000421,0.172685292436
ACH-000424,0.14781151539100001
ACH-000425,0.227810051076
ACH-000426,0.225044917217
ACH-000427,0.196869886028
ACH-000433,0.274082465495
ACH-000436,0.13045819695699998
ACH-000444,0.116150338909
ACH-000445,0.114255215932
ACH-000448,0.06487301607999998
ACH-000450,-0.0132979202749
ACH-000452,0.14745826361
ACH-000454,0.420232380498
ACH-000458,0.060781091942300004
ACH-000459,0.214561566736
ACH-000460,0.112316309936
ACH-000461,0.0142026385048
ACH-000463,0.13112222549799998
ACH-000464,-0.030118745784400002
ACH-000466,0.000879479771462
ACH-000467,0.28138528108399996
ACH-000468,0.218162112905
ACH-000469,0.203713239805
ACH-000470,0.295998212433
ACH-000471,0.13793634920999998
ACH-000472,0.194957448664
ACH-000473,0.417071490273
ACH-000475,0.18032767377300002
ACH-000476,0.136923824067
ACH-000477,0.118488981849
ACH-000480,0.163166478221
ACH-000481,0.255243081878
ACH-000483,-0.0743190612532
ACH-000484,0.0518584661445
ACH-000485,0.26956529786600003
ACH-000486,0.28103622209199997
ACH-000487,0.43548866551000004
ACH-000488,0.345548026419
ACH-000490,0.329180976528
ACH-000491,0.302918048158
ACH-000495,-0.0009471895313060001
ACH-000496,0.213105414241
ACH-000499,0.500879017051
ACH-000500,0.150335321223
ACH-000502,0.232107285759
ACH-000503,0.335148006078
ACH-000505,0.20779902043900003
ACH-000507,0.21677722975299998
ACH-000510,0.0524297325779
ACH-000511,0.122482702365
ACH-000512,0.143755432151
ACH-000516,0.12449533880000001
ACH-000517,0.202881570918
ACH-000518,0.230462812675
ACH-000520,0.199450330265
ACH-000521,0.217420647132
ACH-000522,0.232217963986
ACH-000524,0.195266250669
ACH-000527,0.258324408964
ACH-000528,0.12348771418099999
ACH-000537,0.398159809106
ACH-000541,0.459523138996
ACH-000542,0.348011966149
ACH-000544,0.205645509765
ACH-000545,0.153927988438
ACH-000547,-0.106370617102
ACH-000548,0.040379782314199995
ACH-000549,0.273648299364
ACH-000550,0.106198035485
ACH-000552,0.358785190458
ACH-000556,0.14851573184699998
ACH-000557,0.294979105288
ACH-000570,0.23256865259799997
ACH-000571,0.313856288387
ACH-000573,0.2579063514
ACH-000576,0.00041495972766500004
ACH-000580,0.316093286678
ACH-000584,0.148192325051
ACH-000585,0.18172429872200002
ACH-000588,0.39452172262900004
ACH-000589,0.240690381462
ACH-000591,0.33470247902100003
ACH-000593,0.174119335844
ACH-000600,0.38713078032
ACH-000601,0.26963677657900004
ACH-000604,0.17037437455600002
ACH-000605,0.15468103480599998
ACH-000606,0.296165321545
ACH-000608,0.247879252958
ACH-000614,0.0429798547101
ACH-000616,0.122004657536
ACH-000618,0.250948013951
ACH-000619,0.225503446545
ACH-000620,0.27057445573399996
ACH-000621,0.20964296142
ACH-000622,0.27065977717399997
ACH-000623,0.264012654339
ACH-000624,0.23871198725
ACH-000627,0.132607082638
ACH-000630,0.194776525792
ACH-000632,0.228627470251
ACH-000633,0.302577319339
ACH-000637,0.17927477971900002
ACH-000638,0.23235429869899998
ACH-000646,-0.0349918954401
ACH-000647,0.135661262655
ACH-000648,0.33769360261200004
ACH-000649,0.17189812169
ACH-000651,0.334819703904
ACH-000652,0.183832041058
ACH-000653,0.12239490152799999
ACH-000657,0.16528736617599998
ACH-000658,0.26848850047
ACH-000661,0.318264650482
ACH-000662,0.142301634214
ACH-000663,0.29618429658900003
ACH-000665,0.13383365262
ACH-000671,0.120652164004
ACH-000673,0.186897966477
ACH-000676,0.173224266169
ACH-000677,0.188681130097
ACH-000681,0.19521457337
ACH-000682,0.15542559471
ACH-000683,0.170849518699
ACH-000684,0.21778442100499998
ACH-000688,0.170360210917
ACH-000693,0.17970279319899998
ACH-000694,0.203308857441
ACH-000695,0.13795697263
ACH-000696,0.199262744105
ACH-000697,0.0844581629603
ACH-000699,0.264741504804
ACH-000701,0.18621413369399997
ACH-000706,0.252865772555
ACH-000711,0.171018064088
ACH-000713,0.49707641319300006
ACH-000714,0.225506835997
ACH-000718,0.4906907758199999
ACH-000720,0.181881389767
ACH-000721,0.293695741603
