,RUVBL2 (10856)
ACH-000756,-1.68576886754
ACH-000757,-1.8820345066799997
ACH-000758,-1.5879579163600002
ACH-000760,-1.39073496746
ACH-000763,-1.2915998839899998
ACH-000764,-1.17090751375
ACH-000765,-1.6467338198500001
ACH-000766,-1.5921600670299998
ACH-000767,-1.6481393764899999
ACH-000768,-1.2999583992200001
ACH-000769,-1.36501552429
ACH-000770,-1.5010605654799998
ACH-000771,-1.4687000173500002
ACH-000773,-1.72516238124
ACH-000776,-1.8789480744
ACH-000777,-1.5930739228400002
ACH-000778,-1.32822139651
ACH-000781,-1.57641591266
ACH-000782,-1.70122354946
ACH-000783,-1.7611537120400003
ACH-000784,-1.61026824105
ACH-000785,-1.2765051254200002
ACH-000787,-1.7651821134599999
ACH-000788,-1.4989126503299999
ACH-000791,-1.76579706382
ACH-000792,-1.62372064664
ACH-000794,-1.3760522984999999
ACH-000796,-1.52212997581
ACH-000799,-1.4509549305200002
ACH-000800,-1.22805240906
ACH-000802,-1.39549736415
ACH-000804,-1.84967700754
ACH-000805,-1.4606850247
ACH-000809,-1.6095422860100002
ACH-000810,-1.62035494134
ACH-000811,-1.6626242897499999
ACH-000817,-1.6448800949899998
ACH-000819,-1.57527764538
ACH-000820,-1.36920462658
ACH-000821,-1.23443809963
ACH-000822,-1.5004688271700002
ACH-000823,-1.5203064856900002
ACH-000824,-1.51242552963
ACH-000827,-1.62090875889
ACH-000829,-1.7484858175
ACH-000831,-1.5246736557499998
ACH-000832,-1.38543984748
ACH-000833,-2.02482762585
ACH-000834,-1.3969720101299998
ACH-000835,-1.5708767156499999
ACH-000836,-1.10699074822
ACH-000837,-1.4804067971500001
ACH-000838,-1.4587053333700002
ACH-000839,-1.54271870787
ACH-000840,-1.7306396580400003
ACH-000841,-1.83916361533
ACH-000843,-1.7370851892400003
ACH-000846,-1.2780620846600002
ACH-000847,-2.12457822083
ACH-000848,-1.60748114118
ACH-000849,-1.4111052041499998
ACH-000851,-1.5484576645700001
ACH-000855,-1.658492625
ACH-000856,-1.8803670553099998
ACH-000858,-1.55040586662
ACH-000859,-1.41624762521
ACH-000861,-1.80780351773
ACH-000862,-1.69592066848
ACH-000865,-1.74991879203
ACH-000866,-1.63439756826
ACH-000867,-1.4707359978799999
ACH-000869,-1.7767955502400001
ACH-000872,-1.45511355438
ACH-000873,-1.8370528662
ACH-000876,-1.5233556343099999
ACH-000878,-1.5245597226499998
ACH-000880,-1.58603834609
ACH-000881,-1.4656818252300001
ACH-000882,-1.46186794251
ACH-000884,-1.5219004052399998
ACH-000885,-1.71358048866
ACH-000887,-1.62708410618
ACH-000888,-1.41060223988
ACH-000889,-1.7789186713299998
ACH-000890,-1.55887545678
ACH-000896,-1.60370757089
ACH-000898,-1.4536219672
ACH-000900,-1.73007577817
ACH-000901,-1.72154570436
ACH-000905,-1.4644314296799998
ACH-000906,-1.6491753932100002
ACH-000907,-1.4140238222
ACH-000910,-1.6550511616499999
ACH-000911,-1.32692201299
ACH-000912,-1.45845414889
ACH-000913,-1.45417320854
ACH-000915,-1.7201450407900003
ACH-000916,-1.93534226966
ACH-000917,-1.5080603932700003
ACH-000921,-1.27920540451
ACH-000924,-1.4718649306799998
ACH-000926,-1.5437996444
ACH-000928,-1.5044147654700002
ACH-000929,-1.3613767521899998
ACH-000932,-1.8056733098400002
ACH-000935,-1.37040708637
ACH-000936,-1.59742246447
ACH-000937,-1.53080104868
ACH-000938,-1.5825527128299999
ACH-000939,-1.26123730433
ACH-000941,-1.63267599566
ACH-000943,-1.46217405831
ACH-000946,-1.4631394668900002
ACH-000947,-1.61384408738
ACH-000948,-1.34207722205
ACH-000950,-1.54192352104
ACH-000953,-1.77998332207
ACH-000957,-1.4759583644799998
ACH-000958,-1.70566529435
ACH-000960,-1.7232884050900001
ACH-000963,-1.2999602239499999
ACH-000968,-1.5272061147999998
ACH-000969,-1.5036184486300002
ACH-000973,-1.52875817632
ACH-000974,-1.4835385938299999
ACH-000975,-1.5057415815700002
ACH-000976,-1.29276222488
ACH-000978,-2.14881225651
ACH-000980,-1.53130851998
ACH-000984,-1.59533365315
ACH-000986,-1.53795915959
ACH-000988,-1.49262471245
ACH-000993,-1.76926096948
ACH-000994,-1.79169627719
ACH-000996,-1.2565218257200002
ACH-001001,-1.5052643895
ACH-001020,-1.4748716846099998
ACH-001028,-1.63500384879
ACH-001031,-1.59736041679
ACH-001038,-1.6416783727200002
ACH-001048,-1.53271325158
ACH-001050,-1.80317379287
ACH-001053,-1.5786399198899999
ACH-001054,-1.61401014865
ACH-001061,-1.52699827296
ACH-001067,-1.63823521477
ACH-001075,-1.21669467187
ACH-001096,-1.5529455970500001
ACH-001128,-1.1806340503
ACH-001134,-1.7360387858099997
ACH-001151,-1.4847434269
ACH-001163,-1.4290813735799999
ACH-001164,-1.88457556727
ACH-001173,-1.42780502113
ACH-001183,-1.51390229594
ACH-001184,-2.0354098682900004
ACH-001190,-1.49778724885
ACH-001192,-1.75735094625
ACH-001193,-1.69680852342
ACH-001196,-1.5210265553400002
ACH-001197,-1.65406524835
ACH-001205,-1.53433096026
ACH-001211,-1.8006927597099998
ACH-001212,-1.39069433409
ACH-001228,-1.7499737462599998
ACH-001232,-1.30879100723
ACH-001239,-1.67524234571
ACH-001274,-1.6473023477200002
ACH-001275,-1.71200521287
ACH-001277,-2.06830153006
ACH-001278,-1.6637145617700002
ACH-001280,-1.58965725244
ACH-001283,-1.54786161657
ACH-001289,-1.74522097018
ACH-001295,-1.66918796902
ACH-001300,-1.43701542021
ACH-001301,-1.4210962423299998
ACH-001302,-1.63323882153
ACH-001303,-1.4445614442899999
ACH-001306,-1.26107860684
ACH-001318,-1.3856578584700001
ACH-001322,-1.66667027507
ACH-001328,-1.3310188812000001
ACH-001332,-1.37723564242
ACH-001333,-1.57864215027
ACH-001336,-1.51298026593
ACH-001340,-1.57612206584
ACH-001346,-1.54398229169
ACH-001353,-1.54683719493
ACH-001354,-1.3820296012200002
ACH-001367,-1.51720886443
ACH-001368,-1.51641740925
ACH-001374,-1.16228614595
ACH-001375,-1.30875455919
ACH-001377,-1.57865088267
ACH-001380,-1.53485848881
ACH-001391,-1.3388448578
ACH-001407,-1.7001172411
ACH-001408,-1.49509321398
ACH-001413,-1.3939188764100001
ACH-001430,-1.6585088471899998
ACH-001431,-1.5445272928
ACH-001450,-1.2301332728799999
ACH-001496,-1.2531618845499999
ACH-001500,-1.5766193260699999
ACH-001521,-1.7518322121799998
ACH-001523,-1.5913664849200002
ACH-001532,-1.52096026654
ACH-001536,-1.1009761437999999
ACH-001550,-1.37837878776
ACH-001552,-1.61061548073
ACH-001554,-1.65816852174
ACH-001645,-1.9064883561099997
ACH-001654,-1.5598477078100002
ACH-001715,-1.53342031487
ACH-001735,-1.64588015222
ACH-001736,-1.62039594866
ACH-001737,-1.05927739714
ACH-001740,-1.9066831029799998
ACH-001745,-1.9474247992099998
ACH-001750,-1.43805516641
ACH-001765,-1.82382505226
ACH-001956,-1.6239108097600001
ACH-001957,-1.4411807371799998
