,F3 (2152)
ACH-000004,0.330912159804
ACH-000007,0.0698956091115
ACH-000009,-0.148331610291
ACH-000011,-0.415120851157
ACH-000012,-0.35058260356700005
ACH-000013,-0.520263351307
ACH-000014,-0.189804740009
ACH-000015,-0.18339095458500002
ACH-000017,-0.219111330825
ACH-000018,-0.082802913369
ACH-000019,-0.0938971611741
ACH-000021,-0.306618115676
ACH-000022,-0.0839627116497
ACH-000025,-0.37454311339100005
ACH-000028,-0.340567286395
ACH-000030,-0.13061375415100002
ACH-000035,-0.313197558266
ACH-000036,-0.294728839867
ACH-000037,-0.203193807951
ACH-000039,0.165249252675
ACH-000040,0.0073652754048299995
ACH-000041,-0.0617403320809
ACH-000042,-0.25959468092599997
ACH-000045,-0.00956047479439
ACH-000047,-0.19158882371
ACH-000052,-0.177402963371
ACH-000053,-0.004234885776630001
ACH-000054,-0.271493975881
ACH-000055,-0.274337764878
ACH-000060,-0.39019433581600005
ACH-000067,-0.234800406701
ACH-000070,0.110882090125
ACH-000075,-0.0555470938858
ACH-000078,-0.151296821544
ACH-000082,-0.295311751006
ACH-000085,-0.161068738325
ACH-000086,-0.269529467462
ACH-000087,-0.35812609624700004
ACH-000092,-0.0983717217718
ACH-000095,-0.112655638031
ACH-000097,-0.128517102672
ACH-000098,-0.042597608131400004
ACH-000099,-0.136449432766
ACH-000108,-0.22502524117400002
ACH-000113,0.016812834497400002
ACH-000115,0.036265698901900005
ACH-000116,-0.12039776563400001
ACH-000118,-0.17966465161400003
ACH-000120,-0.07393258996230001
ACH-000123,0.05539559686480001
ACH-000127,-0.224714964827
ACH-000128,-0.204507193053
ACH-000132,-0.230354090514
ACH-000133,-0.15462643432
ACH-000137,-0.12767113233400001
ACH-000138,0.023458914455400003
ACH-000142,-0.178392886306
ACH-000143,-0.17403118078899998
ACH-000146,0.0767847345055
ACH-000148,-0.235623494624
ACH-000150,-0.0553594737199
ACH-000152,-0.010186758268499999
ACH-000153,0.175797283933
ACH-000159,-0.175536010577
ACH-000160,-0.05959297258219999
ACH-000163,-0.0338293578419
ACH-000167,0.839648038118
ACH-000168,0.011455407556700001
ACH-000169,-0.0281957917047
ACH-000178,-0.157824736922
ACH-000182,-0.053669049446
ACH-000183,-0.19257860360999998
ACH-000188,-0.315530438817
ACH-000189,-0.216709215642
ACH-000190,-0.408716576621
ACH-000198,-0.0645636558837
ACH-000204,-0.021168138815
ACH-000206,-0.469787243545
ACH-000207,-0.06895197328250001
ACH-000211,0.00576962827284
ACH-000215,-0.270499929774
ACH-000221,-0.00826584769158
ACH-000222,-0.0170104000255
ACH-000223,-0.351311285926
ACH-000226,-0.203351960482
ACH-000227,-0.814734873801
ACH-000228,-0.263933712855
ACH-000231,-0.13288734343800002
ACH-000232,-0.26313528188
ACH-000233,-0.10659185495100001
ACH-000234,0.0101648725974
ACH-000235,-0.18803823892000002
ACH-000237,-0.156692938403
ACH-000238,-0.22560603815900002
ACH-000243,-0.23009560035799997
ACH-000244,-0.373802727688
ACH-000246,-0.236465601623
ACH-000248,-0.137272897826
ACH-000250,-0.204351044651
ACH-000251,-0.07837999274289999
ACH-000253,-0.0612546457453
ACH-000255,-0.09870728562179999
ACH-000256,-0.193163834209
ACH-000257,-0.21107246352899997
ACH-000258,0.166257070057
ACH-000259,-0.15487165249399998
ACH-000260,-0.0182860922704
ACH-000261,-0.0332612569974
ACH-000262,0.0827680935082
ACH-000263,-0.358862619484
ACH-000264,-0.17149437015000002
ACH-000265,-0.18218872037999997
ACH-000266,-0.273376446743
ACH-000272,-0.224634205429
ACH-000273,0.0720624978268
ACH-000274,-0.26024614339200003
ACH-000277,-0.374109741497
ACH-000278,-0.13814351872199998
ACH-000279,-0.0426108501144
ACH-000280,-0.278801045613
ACH-000281,-0.193769717918
ACH-000288,-0.162452631773
ACH-000291,0.0244106703917
ACH-000293,-0.20688060628199997
ACH-000294,0.0731019630009
ACH-000295,0.0850154971837
ACH-000296,-0.0262910898092
ACH-000302,-0.13036320035
ACH-000304,-0.138311031762
ACH-000307,-0.34025881855400003
ACH-000308,-0.101618240234
ACH-000310,-0.25316130265500003
ACH-000311,-0.234025682012
ACH-000312,-0.299362509226
ACH-000315,-0.0661829654645
ACH-000316,0.0723016821275
ACH-000317,-0.0598036150525
ACH-000318,-0.146965005304
ACH-000319,-0.164900589419
ACH-000320,-0.438739707223
ACH-000322,-0.08750086417120001
ACH-000323,-0.158881971663
ACH-000324,-0.13870157802000002
ACH-000329,-0.21484314749699998
ACH-000330,-0.205649839026
ACH-000331,-0.383415471583
ACH-000332,-0.25154058584899996
ACH-000334,0.0640668477799
ACH-000335,-0.09849599545269999
ACH-000336,-0.10396414973099999
ACH-000337,-0.0762234070262
ACH-000339,-0.168581094947
ACH-000341,-0.160223526077
ACH-000348,-0.27244133193500003
ACH-000350,-0.101932219506
ACH-000352,-0.05481918742269999
ACH-000356,-0.330275933575
ACH-000361,-0.05768022385
ACH-000362,-0.0182800069738
ACH-000363,0.0688149785872
ACH-000364,-0.160793984512
ACH-000365,0.00125421186644
ACH-000366,-0.117839073574
ACH-000368,-0.0311741301646
ACH-000374,-0.210467564122
ACH-000375,0.0562079445182
ACH-000376,-0.0518543347458
ACH-000381,-0.182753805016
ACH-000383,-0.275934124986
ACH-000387,-0.0506452334286
ACH-000389,-0.153318208977
ACH-000390,0.0112639766366
ACH-000393,-0.268671524541
ACH-000395,-0.37769827490999996
ACH-000397,-0.163279011863
ACH-000401,0.161363896723
ACH-000402,-0.125677388997
ACH-000403,-0.129513816098
ACH-000404,-0.0137711182555
ACH-000406,-0.0227275626267
ACH-000407,-0.114500851231
ACH-000408,-0.0607015237463
ACH-000410,-0.34838513890699996
ACH-000411,-0.151118496148
ACH-000414,-0.149471430133
ACH-000415,-0.187494263814
ACH-000416,-0.187109751278
ACH-000420,0.013533616200899998
ACH-000421,-0.00817235467656
ACH-000424,-0.28761364214699997
ACH-000425,-0.12190136081399999
ACH-000426,0.0907504076694
ACH-000427,-0.246795141005
ACH-000433,-0.19636246282900002
ACH-000436,-0.138158254347
ACH-000444,-0.0933037562037
