,CXXC1 (30827)
ACH-000281,-0.593503389686
ACH-000288,-0.292941561646
ACH-000291,-0.472536521599
ACH-000293,-0.34500478906300003
ACH-000294,-0.561739651641
ACH-000295,-0.456346158992
ACH-000296,-0.9049887121150001
ACH-000302,-0.696581234959
ACH-000304,-0.418228996606
ACH-000307,-0.551892555255
ACH-000308,-0.20279157996199998
ACH-000310,-0.434180203921
ACH-000311,-0.644296020986
ACH-000312,-0.484553092871
ACH-000315,-0.439840154072
ACH-000316,-0.623388687249
ACH-000317,-0.112228021461
ACH-000318,-0.6989053641840001
ACH-000319,-0.396189027873
ACH-000320,-0.684064530857
ACH-000322,-0.449771617347
ACH-000323,-0.7668200783239999
ACH-000324,-0.6897296836750001
ACH-000329,-0.272170866733
ACH-000330,-0.847867167265
ACH-000331,-0.516984401561
ACH-000332,-0.722098383143
ACH-000334,-0.626066895951
ACH-000335,-0.600569206306
ACH-000336,-0.9086897865100001
ACH-000337,-1.04013695265
ACH-000339,-0.44592765150700003
ACH-000341,-0.846495179962
ACH-000348,-0.455097854732
ACH-000350,-0.788226930869
ACH-000352,-0.701569881838
ACH-000356,-0.514811883785
ACH-000361,-0.956647199534
ACH-000362,-0.539876024817
ACH-000363,-0.345905196475
ACH-000364,-0.556232032424
ACH-000365,-0.349698819189
ACH-000366,-0.756129457668
ACH-000368,-0.478864044118
ACH-000374,-0.552056915311
ACH-000375,-0.202066601883
ACH-000376,-0.399922884819
ACH-000381,-0.562469050863
ACH-000383,-0.418164889326
ACH-000387,-0.608079935273
ACH-000389,-0.523449546355
ACH-000390,-0.72179695405
ACH-000393,-0.586043682203
ACH-000395,-0.535566079961
ACH-000397,-0.523190146839
ACH-000401,-0.657298427942
ACH-000402,-0.315384329564
ACH-000403,-0.591759215886
ACH-000404,-1.02720127977
ACH-000406,-0.207339692275
ACH-000407,-0.440792696926
ACH-000408,-0.791329361551
ACH-000410,-0.45118858343199997
ACH-000411,-0.640537142573
ACH-000414,-0.618917729171
ACH-000415,-0.48138829059199995
ACH-000416,-0.55456712611
ACH-000420,-0.354592395405
ACH-000421,-0.6452035608410001
ACH-000424,-0.38255525055399997
ACH-000425,-0.924421599302
ACH-000426,-0.838200547266
ACH-000427,-0.761885508616
ACH-000433,-0.578512602933
ACH-000436,-0.293196044409
ACH-000444,-0.644112146475
ACH-000445,-0.6529522224859999
ACH-000448,-0.8326808228620001
ACH-000450,-0.8772982997419999
ACH-000452,-0.608553052997
ACH-000454,-0.316619202594
ACH-000458,-0.428625910492
ACH-000459,-0.0152868624542
ACH-000460,-0.9166802601039999
ACH-000461,-0.281411628334
ACH-000463,-0.393316612177
ACH-000464,-0.484677118683
ACH-000466,-0.5380415212080001
ACH-000467,-0.9190798566480001
ACH-000468,-0.276290817327
ACH-000469,-0.36334617412500003
ACH-000470,-0.5146474892149999
ACH-000471,-0.31400041396899997
ACH-000472,-0.8246020735259999
ACH-000473,-1.0727733864700002
ACH-000475,-0.455803518864
ACH-000476,-0.455841654629
ACH-000477,-0.740511971481
ACH-000480,-0.810642725583
ACH-000481,-0.627791361703
ACH-000483,-0.45233459553800004
ACH-000484,-0.7345379919149999
ACH-000485,-0.291298200991
ACH-000486,-0.497285506941
ACH-000487,-0.622125751584
ACH-000488,-0.62615674685
ACH-000490,-0.320397592229
ACH-000491,-0.45670401652
ACH-000495,-0.7303697069399999
ACH-000496,-0.57375050893
ACH-000499,-0.640321563404
ACH-000500,-0.560416768705
ACH-000502,-0.8693330647799998
ACH-000503,-0.7541248743610001
ACH-000505,-0.490147070322
ACH-000507,-0.38289086589000004
ACH-000510,-0.348272198433
ACH-000511,-0.281173940365
ACH-000512,-1.00000750155
ACH-000516,-0.397491096505
ACH-000517,-0.514802829578
ACH-000518,-0.7053054155490001
ACH-000520,-0.763121423875
ACH-000521,-0.57514375002
ACH-000522,-0.378737441367
ACH-000524,-0.798555495962
ACH-000527,-0.753270143745
ACH-000528,-0.6022881922600001
ACH-000537,-0.445650133851
ACH-000541,-0.44804480263700003
ACH-000542,-0.781129235437
ACH-000544,-0.810385392025
ACH-000545,-0.598635208833
ACH-000547,-0.876293195863
ACH-000548,-0.817806605874
ACH-000549,-0.77542349777
ACH-000550,-0.557562566649
ACH-000552,-0.59218259868
ACH-000556,-0.67617067667
ACH-000557,-0.15383762323300001
ACH-000570,-0.515688900931
ACH-000571,-0.45727192065399996
ACH-000573,-0.61291246335
ACH-000576,-0.550836522655
ACH-000580,-0.56549764897
ACH-000584,-0.352392223482
ACH-000585,-0.536694140844
ACH-000588,-0.166959786426
ACH-000589,-0.528407808268
ACH-000591,-0.283092778693
ACH-000593,-0.751844048022
ACH-000600,-0.0548289510128
ACH-000601,-0.414568289992
ACH-000604,-0.568972093724
ACH-000605,-0.524590497697
ACH-000606,-0.69969647706
ACH-000608,-0.811639283175
ACH-000614,-0.737692406089
ACH-000616,-0.662418394052
ACH-000618,-0.576447059399
ACH-000619,-0.46906017081999996
ACH-000620,-0.825371602334
ACH-000621,-0.516015920884
ACH-000622,-0.47902109121799996
ACH-000623,-0.434430279955
ACH-000624,-0.9949598073710001
ACH-000627,-0.350340344244
ACH-000630,-0.626478055492
ACH-000632,-0.43856942044200004
ACH-000633,-0.44777677353900003
ACH-000637,-1.25207370796
ACH-000638,-0.734854745328
ACH-000646,-0.9455213580060001
ACH-000647,-0.544342574415
ACH-000648,-0.551752518499
ACH-000649,-0.395133476621
ACH-000651,-0.714107132204
ACH-000652,-0.920567131957
ACH-000653,-0.490555756238
ACH-000657,-0.6290771751500001
ACH-000658,-0.505808158745
ACH-000661,-0.629200408479
ACH-000662,-0.7250382484829999
ACH-000663,-0.613813589086
ACH-000665,-0.432159467421
ACH-000671,-0.41474721484
ACH-000673,-0.40541800301500003
ACH-000676,-0.365551659066
ACH-000677,-0.843738357756
ACH-000681,-0.821897145273
ACH-000682,-0.714652721251
ACH-000683,-0.944430814301
ACH-000684,-0.664059052206
ACH-000688,-0.394107019692
ACH-000693,-0.649380563875
ACH-000694,-0.845783009403
ACH-000695,-0.32560884486200004
ACH-000696,-0.7315999424899999
ACH-000697,-0.707789063356
ACH-000699,-0.5943763986689999
ACH-000701,-0.7584126475130001
ACH-000706,-0.466898994062
ACH-000711,-0.6367730174399999
ACH-000713,-0.393059689723
ACH-000714,-0.08351592076469999
ACH-000718,-0.632793250596
ACH-000720,-0.607248647186
ACH-000721,-0.442897237634
ACH-000724,-0.0605395518264
ACH-000725,-0.8861068481829999
ACH-000732,-0.873112194192
ACH-000734,-0.6312922361209999
ACH-000735,-0.572091703569
ACH-000736,-0.512809083326
ACH-000738,-0.326208001686
ACH-000746,-0.477339367945
ACH-000747,-0.312810246445
ACH-000748,-0.64699446775
ACH-000753,-0.541737404805
ACH-000756,-0.54634397522
ACH-000757,-0.544921188289
ACH-000758,-0.7968470931460001
ACH-000760,-0.21932106751999997
ACH-000763,-0.385080074128
ACH-000764,-0.8628149194
ACH-000765,-0.477064947883
ACH-000766,-0.8852381908079999
ACH-000767,-0.761880970424
ACH-000768,-0.40238344468500004
ACH-000769,-0.721251336655
ACH-000770,-0.534354230895
ACH-000771,-0.946828208477
ACH-000773,-0.606857349564
ACH-000776,-0.617677234551
ACH-000777,-1.03895802348
ACH-000778,-0.870460365327
ACH-000781,-0.666574157961
ACH-000782,-0.559002136035
ACH-000783,-0.363348952949
ACH-000784,-0.622915164794
ACH-000785,-0.985346003281
ACH-000787,-0.600614648158
ACH-000788,-0.649786832654
ACH-000791,-0.519574545086
ACH-000792,-0.556151497195
ACH-000794,-0.762016234392
ACH-000796,-0.7763761830399999
ACH-000799,-0.646439530068
ACH-000800,-0.9594711938230001
ACH-000802,-0.845377235558
ACH-000804,-0.8164487587970001
ACH-000805,-0.7165970478489999
ACH-000809,-0.865086062866
ACH-000810,-0.989089158262
ACH-000811,-0.388397403313
ACH-000817,-0.554685432059
ACH-000819,-0.36750896420699997
ACH-000820,-0.453953032015
ACH-000821,-0.468758623734
ACH-000822,-0.507228254866
ACH-000823,-0.560096782508
ACH-000824,-0.49248776195
ACH-000827,-0.747119086324
ACH-000829,-0.776338069508
ACH-000831,-0.813116150889
ACH-000832,-1.0112347039799998
ACH-000833,-0.8361227652169999
ACH-000834,-0.678883971902
ACH-000835,-0.6848152469230001
ACH-000836,-0.15147445160700002
ACH-000837,-0.7336980399699999
ACH-000838,-0.539743135301
ACH-000839,-0.7652060640880001
ACH-000840,-1.0906111036200001
ACH-000841,-0.38490517898000004
ACH-000843,-0.967539683037
ACH-000846,-0.908664505889
ACH-000847,-0.6080543534
ACH-000848,-0.6056320096360001
ACH-000849,-0.36171236596999995
ACH-000851,-0.7754898986830001
ACH-000855,-0.764639744093
ACH-000856,-0.6232450742369999
ACH-000858,-0.9520618819810001
ACH-000859,-0.534871022092
ACH-000861,-0.725298954912
ACH-000862,-0.430973057611
ACH-000865,-0.933395089034
ACH-000866,-0.774207386485
ACH-000867,-0.160190545706
ACH-000869,-0.799043479355
ACH-000872,-0.42719309746600004
ACH-000873,-0.540104780818
ACH-000876,-0.490765142698
ACH-000878,-0.605056978421
ACH-000880,-0.813776984332
ACH-000881,-0.49833969891400004
ACH-000882,-0.645220866725
ACH-000884,-0.67431441495
ACH-000885,-0.338437389489
ACH-000887,-0.471627926694
ACH-000888,-0.607073142995
ACH-000889,-0.388252262767
ACH-000890,-0.17622299046
ACH-000896,-0.468625813082
ACH-000898,-0.735516107322
ACH-000900,-0.512670152359
ACH-000901,-0.501457535674
ACH-000905,-0.480510956061
ACH-000906,-0.334192614426
ACH-000907,-0.645744133756
ACH-000910,-0.495998749011
ACH-000911,-0.34921782013499997
ACH-000912,-0.5884248649189999
ACH-000913,-0.596388133086
ACH-000915,-0.548976289228
ACH-000916,-0.406080986109
ACH-000917,-0.988559129993
ACH-000921,-0.818316277255
ACH-000924,-0.33797513462800005
ACH-000926,-0.756986824601
ACH-000928,-0.41546740232100005
ACH-000929,-1.02246660215
ACH-000932,-0.787022058334
ACH-000935,-0.303476330415
ACH-000936,-0.39266309119599996
ACH-000937,-0.619632083414
ACH-000938,-0.72321442482
ACH-000939,-0.166642321972
ACH-000941,-0.292212099019
ACH-000943,-0.581262247175
ACH-000946,-0.47035645086800004
ACH-000947,-0.724534659394
ACH-000948,-0.781162923842
ACH-000950,-0.546014088382
ACH-000953,-0.40503262932800005
ACH-000957,-0.544885333549
ACH-000958,-0.8744693430220001
ACH-000960,-0.300191590082
ACH-000963,-0.47896414239600005
ACH-000968,-0.616755562813
ACH-000969,-0.613120826587
ACH-000973,-0.295829275419
ACH-000974,-0.48075688735399996
ACH-000975,-0.748233355572
ACH-000976,-1.09447732311
ACH-000978,-0.281820418066
ACH-000980,-0.37021287892800003
ACH-000984,-0.448946441907
ACH-000986,-0.51768706419
ACH-000988,-0.33667997891400003
ACH-000993,-0.583487678015
ACH-000994,-0.45559047756099996
ACH-000996,-0.803185055618
ACH-001001,-0.315272400887
ACH-001020,-0.20155267750599998
ACH-001028,-0.559518892785
ACH-001031,-0.568810338362
ACH-001038,-0.660742467984
ACH-001048,0.036322865874699996
ACH-001050,-0.23658258027399998
ACH-001053,-0.6570866168399999
ACH-001054,-0.334019454674
ACH-001061,-0.485168977068
ACH-001067,-0.56719834135
ACH-001075,-0.647070482257
ACH-001096,-0.712514427521
ACH-001128,0.634500236048
ACH-001134,0.0401296954245
ACH-001151,-1.15328482683
ACH-001163,-0.412744747774
ACH-001164,-0.7757066111759999
ACH-001173,-0.6879029130940001
ACH-001183,-0.8059868830589999
ACH-001184,-0.660763386948
ACH-001190,-0.618941886989
ACH-001192,-0.397640215219
ACH-001193,-0.23234668965100003
ACH-001196,-0.32685578526299996
ACH-001197,-0.819096287898
ACH-001205,-0.487456993133
ACH-001211,-0.669787030726
ACH-001212,-0.4269982208
ACH-001228,-0.453107181867
ACH-001232,-0.316366066316
ACH-001239,-0.483355392344
ACH-001274,-0.616694518828
ACH-001275,-0.459573354158
ACH-001277,-0.507167236599
ACH-001278,-0.787557816891
ACH-001280,-0.477242389692
ACH-001283,-0.548960114098
ACH-001289,-0.600129267117
ACH-001295,-0.7160763773280001
ACH-001300,-0.909611750177
ACH-001301,-0.724112825312
ACH-001302,-0.5511629723629999
ACH-001303,-0.408580955771
ACH-001306,-0.24847939472600003
ACH-001318,-0.682297971318
ACH-001322,-0.646096666228
ACH-001328,-0.42980411221000003
ACH-001332,-0.860920476863
ACH-001333,-0.266808579223
ACH-001336,-0.9041709919140001
ACH-001340,-0.451405661665
ACH-001346,-0.46432460459700003
ACH-001353,-0.885878161595
ACH-001354,-0.8749626916969999
ACH-001367,-0.606680621067
ACH-001368,-0.840169902376
ACH-001374,-0.6895180581810001
ACH-001375,-0.43425007949699995
ACH-001377,-0.587672406704
ACH-001380,-0.7416015916500001
ACH-001391,-0.674930419273
ACH-001407,-0.692804707349
ACH-001408,-0.8990120698299999
ACH-001413,-0.730139204779
ACH-001430,-0.561967653977
ACH-001431,-0.508489662433
ACH-001450,-0.8672005420569999
ACH-001496,-0.27788115074299996
ACH-001500,-0.032543633494700006
ACH-001521,-0.909225484788
ACH-001523,-0.996691120042
ACH-001532,-0.6773469764769999
ACH-001536,-0.630990258495
ACH-001550,-0.350644994042
ACH-001552,-0.411296380665
ACH-001554,-0.719375377199
ACH-001645,-0.681467709993
ACH-001654,-1.03264915502
ACH-001715,-0.623836049239
ACH-001735,-0.55964329906
ACH-001736,-0.669084794124
ACH-001737,-0.435875897159
ACH-001740,-0.547714241562
ACH-001745,-0.356990513284
ACH-001750,-0.7429653285860001
ACH-001765,-0.542011608935
ACH-001956,-0.605358664052
ACH-001957,-0.446370702433
