,SF3A3 (10946)
ACH-000261,-1.1843617277
ACH-000262,-1.05092892914
ACH-000263,-1.50254164882
ACH-000264,-1.37530700431
ACH-000265,-1.27515221946
ACH-000266,-1.21191641568
ACH-000272,-1.3988136196899998
ACH-000273,-1.24511999099
ACH-000274,-1.26986684238
ACH-000277,-1.48582427872
ACH-000278,-1.11180612811
ACH-000279,-1.54528686217
ACH-000280,-0.993009574914
ACH-000281,-1.1029321883399998
ACH-000288,-1.38126613958
ACH-000291,-1.54053671881
ACH-000293,-1.04046197204
ACH-000294,-1.49058484151
ACH-000295,-1.3392595402399998
ACH-000296,-1.4022854171399999
ACH-000302,-1.18324527822
ACH-000304,-1.3297697882500001
ACH-000307,-1.2503927350200001
ACH-000308,-1.25118522912
ACH-000310,-1.5134000003499999
ACH-000311,-1.20501920115
ACH-000312,-1.25264914842
ACH-000315,-1.2831356632700002
ACH-000316,-1.19050598692
ACH-000317,-0.925552454413
ACH-000318,-1.21414760313
ACH-000319,-1.25140922541
ACH-000320,-1.3337502301100002
ACH-000322,-1.52679443292
ACH-000323,-1.05253158402
ACH-000324,-1.0899104555799999
ACH-000329,-1.25614643438
ACH-000330,-1.22481044093
ACH-000331,-1.1654561725700001
ACH-000332,-1.24464724138
ACH-000334,-1.4734305294999999
ACH-000335,-0.9902879191439999
ACH-000336,-1.68024567085
ACH-000337,-1.30260500826
ACH-000339,-1.47998209993
ACH-000341,-0.901553683934
ACH-000348,-1.24865668461
ACH-000350,-1.45400026524
ACH-000352,-1.2428354439799998
ACH-000356,-0.932153973397
ACH-000361,-0.7602280526010001
ACH-000362,-1.20101441655
ACH-000363,-1.15816032877
ACH-000364,-1.34883859282
ACH-000365,-1.25664359623
ACH-000366,-1.31180542557
ACH-000368,-1.39425841305
ACH-000374,-1.11517721687
ACH-000375,-1.52709986738
ACH-000376,-1.17964103184
ACH-000381,-1.53983761854
ACH-000383,-1.25663696761
ACH-000387,-1.2947197587200001
ACH-000389,-1.03993172464
ACH-000390,-1.276158294
ACH-000393,-1.33794787867
ACH-000395,-1.4770926100400001
ACH-000397,-1.0168965083600001
ACH-000401,-1.18749222387
ACH-000402,-1.15518940171
ACH-000403,-1.51075413595
ACH-000404,-1.04446610426
ACH-000406,-1.2525215006000001
ACH-000407,-1.05488187749
ACH-000408,-1.5793574900799998
ACH-000410,-1.46996700886
ACH-000411,-1.27288276037
ACH-000414,-1.2917148245
ACH-000415,-1.15783898289
ACH-000416,-1.2463858029000001
ACH-000420,-0.9869648358230001
ACH-000421,-1.3603019481
ACH-000424,-0.976160337835
ACH-000425,-0.9875950345640001
ACH-000426,-1.5018530207299998
ACH-000427,-1.61416765981
ACH-000433,-1.27542331495
ACH-000436,-1.47411592669
ACH-000444,-1.37910834099
ACH-000445,-1.5232844029700001
ACH-000448,-1.38470061694
ACH-000450,-1.06388190146
ACH-000452,-1.4209864167299997
ACH-000454,-1.4691691139200003
ACH-000458,-1.28236806146
ACH-000459,-1.52261971991
ACH-000460,-1.28547804658
ACH-000461,-1.2316530668899999
ACH-000463,-1.3777237919499998
ACH-000464,-1.66431499155
ACH-000466,-0.9142254094490001
ACH-000467,-1.16288476853
ACH-000468,-1.5104199366100002
ACH-000469,-1.16432812605
ACH-000470,-1.4589434722799999
ACH-000471,-1.12919035787
ACH-000472,-1.3241730607
ACH-000473,-1.0866658066500001
ACH-000475,-1.3178052081899998
ACH-000476,-1.07375441124
ACH-000477,-1.1737680981799998
ACH-000480,-1.5981918464200002
ACH-000481,-1.5267192271099999
ACH-000483,-1.5145492124700002
ACH-000484,-1.0504288988500001
ACH-000485,-1.7826469120299997
ACH-000486,-1.12111740411
ACH-000487,-1.27400796368
ACH-000488,-1.2202950259999998
ACH-000490,-1.2692288307600001
ACH-000491,-1.27011697742
ACH-000495,-1.2417664782
ACH-000496,-1.14835891774
ACH-000499,-1.1566095681
ACH-000500,-1.22408219945
ACH-000502,-1.5429068542200002
ACH-000503,-1.4138963571799998
ACH-000505,-1.37535123928
ACH-000507,-1.3844302574899998
ACH-000510,-1.19596608501
ACH-000511,-1.12200341145
ACH-000512,-1.10769534533
ACH-000516,-1.31730620457
ACH-000517,-1.42252810289
ACH-000518,-1.52616345555
ACH-000520,-1.2391607309200001
ACH-000521,-1.1487919072200001
ACH-000522,-0.9379049530940001
ACH-000524,-1.38427507361
ACH-000527,-1.42613860908
ACH-000528,-1.2876891503799999
ACH-000537,-1.50204313789
ACH-000541,-1.7252614072699999
ACH-000542,-0.958402952936
ACH-000544,-1.31578371419
ACH-000545,-1.2003590740899999
ACH-000547,-1.06070743849
ACH-000548,-1.3970593558000002
ACH-000549,-1.0848974979000001
ACH-000550,-1.09540606181
ACH-000552,-1.51564239866
ACH-000556,-1.19405451138
ACH-000557,-0.9832737118160001
ACH-000570,-1.24051876702
ACH-000571,-1.97102016513
ACH-000573,-1.15633994195
ACH-000576,-1.1898833922799998
ACH-000580,-1.15660959793
ACH-000584,-1.10125778903
ACH-000585,-1.37308323287
ACH-000588,-1.5790890289700001
ACH-000589,-1.58692777732
ACH-000591,-1.6365410891699999
ACH-000593,-1.19893647544
ACH-000600,-1.1309135631899998
ACH-000601,-1.25783743905
ACH-000604,-1.2075950013799999
ACH-000605,-1.58058086739
ACH-000606,-1.0964824169299998
ACH-000608,-1.59645078451
ACH-000614,-1.2579907855399999
ACH-000616,-1.2362798318700001
ACH-000618,-1.3162166349700002
ACH-000619,-1.14807424634
ACH-000620,-1.5095740950999998
ACH-000621,-1.64412546303
ACH-000622,-1.26294712841
ACH-000623,-1.53440558918
ACH-000624,-1.49725828535
ACH-000627,-1.3932686577700002
ACH-000630,-1.52365949259
ACH-000632,-0.989296788627
ACH-000633,-1.56243946231
ACH-000637,-1.01633889914
ACH-000638,-1.08401569961
ACH-000646,-1.7377369938999998
ACH-000647,-1.32215364191
ACH-000648,-1.17165092081
ACH-000649,-1.13491204125
ACH-000651,-1.3029077332799999
ACH-000652,-1.02411575472
ACH-000653,-1.35084323087
ACH-000657,-1.07560556366
ACH-000658,-1.5596626968
ACH-000661,-1.2639282081999998
ACH-000662,-1.3279616461100001
ACH-000663,-1.6758887147600001
ACH-000665,-1.00184958596
ACH-000671,-1.19548867168
ACH-000673,-1.00648440692
ACH-000676,-1.4221595654299999
ACH-000677,-1.1171771888200002
ACH-000681,-1.6555218635100002
ACH-000682,-1.4088119562799999
ACH-000683,-1.73887495123
ACH-000684,-1.20249912385
ACH-000688,-1.26011688034
ACH-000693,-1.41067590734
ACH-000694,-1.26531576832
ACH-000695,-1.3012999519700001
ACH-000696,-1.2298688511799998
ACH-000697,-1.0515445815100002
ACH-000699,-2.02408974162
ACH-000701,-1.10183610951
ACH-000706,-1.15592684095
ACH-000711,-1.3810414529100001
ACH-000713,-1.05892090666
ACH-000714,-1.2441026603799998
ACH-000718,-1.38412353204
ACH-000720,-1.1692351484899999
ACH-000721,-1.1548489104100002
ACH-000724,-1.5859539894299999
ACH-000725,-1.7232837244299999
ACH-000732,-1.0238696998399999
ACH-000734,-1.6436318459200001
ACH-000735,-1.37648249083
ACH-000736,-1.21455708233
ACH-000738,-0.983795776515
ACH-000746,-1.8726569903999999
ACH-000747,-1.2697465233399998
ACH-000748,-0.95491662939
ACH-000753,-1.01104619084
ACH-000756,-1.48296232737
ACH-000757,-1.6188778990700001
ACH-000758,-1.2780641428200001
ACH-000760,-1.23413276517
ACH-000763,-1.04534164832
ACH-000764,-0.980759953921
ACH-000765,-1.21013127706
ACH-000766,-1.0670928061
ACH-000767,-1.10375598971
ACH-000768,-1.24970064088
ACH-000769,-1.3352552321100002
ACH-000770,-1.23180756846
ACH-000771,-1.2762477549
ACH-000773,-1.3597355290600002
ACH-000776,-1.13989172179
ACH-000777,-1.15663742113
ACH-000778,-1.2221786154899998
ACH-000781,-1.07846385092
ACH-000782,-1.25731419831
ACH-000783,-1.3986996173
ACH-000784,-1.3009171578799998
ACH-000785,-1.3882134869
ACH-000787,-1.2088054205299998
ACH-000788,-1.0536352096500001
ACH-000791,-1.38233996178
ACH-000792,-1.18120754954
ACH-000794,-1.4868781285
ACH-000796,-1.31220980823
ACH-000799,-1.3517395042500002
ACH-000800,-0.848025174207
ACH-000802,-1.1742210804100002
ACH-000804,-1.4776969613100002
ACH-000805,-1.5763544608500002
ACH-000809,-1.4123668532
ACH-000810,-1.19604994225
ACH-000811,-1.62548669847
ACH-000817,-1.1071485677
ACH-000819,-1.11132320336
ACH-000820,-1.15249537411
ACH-000821,-1.18050837275
ACH-000822,-1.36150710724
ACH-000823,-1.11360952442
ACH-000824,-1.57766186345
ACH-000827,-0.978200899692
ACH-000829,-1.31780310747
ACH-000831,-1.2984309914399998
ACH-000832,-1.2755771473
ACH-000833,-1.6038837954499998
ACH-000834,-1.40201599975
ACH-000835,-0.80188827428
ACH-000836,-1.3628810367700002
ACH-000837,-1.3854106962700001
ACH-000838,-1.30573070688
ACH-000839,-1.23697442098
ACH-000840,-1.1490917278
ACH-000841,-1.0517481492
ACH-000843,-1.56175508759
ACH-000846,-1.5714565921299999
ACH-000847,-1.27171749046
ACH-000848,-1.30109948578
ACH-000849,-1.00944919119
ACH-000851,-0.966113418441
ACH-000855,-1.2623790801700001
ACH-000856,-1.37766438657
ACH-000858,-1.36049420292
ACH-000859,-1.16308921323
ACH-000861,-1.26548542796
ACH-000862,-1.46668567028
ACH-000865,-1.09785404141
ACH-000866,-1.26480533906
ACH-000867,-1.43285966614
ACH-000869,-1.56810334109
ACH-000872,-1.00811758303
ACH-000873,-1.39309483936
ACH-000876,-1.25297456034
ACH-000878,-1.07444932108
ACH-000880,-1.44775009419
ACH-000881,-1.19258690403
ACH-000882,-1.37500044769
ACH-000884,-1.2723696277299998
ACH-000885,-1.3732413028600001
ACH-000887,-1.4794856224200001
ACH-000888,-1.23711799356
ACH-000889,-1.7301953196000002
ACH-000890,-1.34092079671
ACH-000896,-1.2921084601200001
ACH-000898,-1.2333157919700002
ACH-000900,-1.2618320935
ACH-000901,-1.40204638433
ACH-000905,-0.875465336701
ACH-000906,-1.14123646627
ACH-000907,-1.43854463925
ACH-000910,-1.36339009292
ACH-000911,-0.975675452895
ACH-000912,-1.36375346812
ACH-000913,-1.2552368084
ACH-000915,-1.08488853828
ACH-000916,-0.980068183243
ACH-000917,-1.40216556908
ACH-000921,-1.12855659139
ACH-000924,-1.6236828170200002
ACH-000926,-1.5226358815
ACH-000928,-1.0900766454700002
ACH-000929,-1.2310525457700001
ACH-000932,-1.1891693219700001
ACH-000935,-1.53289429877
ACH-000936,-1.36847710042
ACH-000937,-1.5290197035
ACH-000938,-1.4823872360600001
ACH-000939,-1.25047768324
ACH-000941,-1.3102076610100002
ACH-000943,-1.2109863349299999
ACH-000946,-1.25334712151
ACH-000947,-1.22541868692
ACH-000948,-1.12764010558
ACH-000950,-1.30364115491
ACH-000953,-1.40381307893
ACH-000957,-1.28856088477
ACH-000958,-1.1882917689299999
ACH-000960,-1.19990085008
ACH-000963,-1.65648590027
ACH-000968,-1.34611151431
ACH-000969,-1.11363197354
ACH-000973,-1.17114615297
ACH-000974,-1.25791746815
ACH-000975,-1.18250020323
ACH-000976,-1.0842011915899998
ACH-000978,-1.0268155801799999
ACH-000980,-1.26432960249
ACH-000984,-1.1205418598799999
ACH-000986,-1.3732702242800001
ACH-000988,-1.08117814754
ACH-000993,-1.2817264082700002
ACH-000994,-1.24740281401
ACH-000996,-1.5375266466799997
ACH-001001,-0.942820685804
ACH-001020,-1.11588515091
ACH-001028,-1.12792441275
ACH-001031,-1.41292809954
ACH-001038,-1.0017629859700001
ACH-001048,-1.10058443706
ACH-001050,-1.39675141096
ACH-001053,-1.1734010827799999
ACH-001054,-1.15689615545
ACH-001061,-1.1517121815200002
ACH-001067,-1.3882246076
ACH-001075,-1.41745662336
ACH-001096,-1.0895319620200001
ACH-001128,-1.7832252770500001
ACH-001134,-1.33744056644
ACH-001151,-0.974542418363
ACH-001163,-1.2303659890799998
ACH-001164,-1.2376332345799999
ACH-001173,-1.12223951665
ACH-001183,-1.24313633266
ACH-001184,-1.5532665850299998
ACH-001190,-1.1562720643000002
ACH-001192,-1.36821904683
ACH-001193,-0.948215713591
ACH-001196,-1.1301825939499999
ACH-001197,-1.3395839964899998
ACH-001205,-1.3235748865
ACH-001211,-1.55802984026
ACH-001212,-1.24910080142
ACH-001228,-1.39659673498
ACH-001232,-0.876814974523
ACH-001239,-1.33628718398
ACH-001274,-1.30587195086
ACH-001275,-1.1463648427200002
ACH-001277,-1.20521273271
ACH-001278,-1.0827244451
ACH-001280,-1.25384682732
ACH-001283,-1.28336668657
ACH-001289,-1.45505626455
ACH-001295,-1.17635098904
ACH-001300,-1.33834669248
ACH-001301,-1.17521015755
ACH-001302,-1.58602332995
ACH-001303,-1.5797849857600001
ACH-001306,-1.18920293759
ACH-001318,-1.39153692052
ACH-001322,-1.0760318498299999
ACH-001328,-1.32498069958
ACH-001332,-1.0536488408
ACH-001333,-1.22373935963
ACH-001336,-1.10222042452
ACH-001340,-1.25588976182
ACH-001346,-1.44194151823
ACH-001353,-0.995994953754
ACH-001354,-0.947983315357
ACH-001367,-1.7333176226099998
ACH-001368,-1.30996431062
ACH-001374,-1.18397529506
ACH-001375,-1.4719740025
ACH-001377,-1.8276583270099998
ACH-001380,-1.17395799345
ACH-001391,-1.20203283846
ACH-001407,-0.666867321902
ACH-001408,-1.1718028864899999
ACH-001413,-1.0507215244700001
ACH-001430,-1.3595230280300001
ACH-001431,-1.19299835226
ACH-001450,-1.4547987622
ACH-001496,-1.17327433833
ACH-001500,-1.5688190702399998
ACH-001521,-1.59966928044
ACH-001523,-1.27698039168
ACH-001532,-1.1805355346100002
ACH-001536,-1.43529279102
ACH-001550,-1.5267367350799999
ACH-001552,-0.943607792523
ACH-001554,-1.40614099486
ACH-001645,-1.26296138866
ACH-001654,-1.63818161034
ACH-001715,-1.27589570551
ACH-001735,-1.13189604294
ACH-001736,-1.2704773101200002
ACH-001737,-0.9886886375120001
ACH-001740,-1.4616321651100002
ACH-001745,-1.55994071319
ACH-001750,-1.31308191865
ACH-001765,-1.45539553732
ACH-001956,-1.56453679544
ACH-001957,-1.29278911728
