,PABPN1 (8106)
ACH-000375,-1.0675047284799999
ACH-000376,-1.2904704136
ACH-000381,-1.08696553128
ACH-000383,-1.13480470267
ACH-000387,-1.1111895861299999
ACH-000389,-1.18690233566
ACH-000390,-1.03713318938
ACH-000393,-1.45815603196
ACH-000395,-1.20345920054
ACH-000397,-1.01452714472
ACH-000401,-1.12561560727
ACH-000402,-0.784855601911
ACH-000403,-1.47532246439
ACH-000404,-1.4448839635600002
ACH-000406,-1.3525070830200001
ACH-000407,-1.3395645313200002
ACH-000408,-1.3735397313799997
ACH-000410,-1.05912569038
ACH-000411,-1.55223907218
ACH-000414,-1.22690595885
ACH-000415,-0.816508608368
ACH-000416,-1.35511770757
ACH-000420,-1.4979589750600002
ACH-000421,-1.02675930415
ACH-000424,-0.919990524947
ACH-000425,-1.09523606608
ACH-000426,-1.53375034724
ACH-000427,-1.5277593896500001
ACH-000433,-1.5459219030899998
ACH-000436,-1.22435783441
ACH-000444,-1.1452214413600001
ACH-000445,-1.4909613667200001
ACH-000448,-1.14804371042
ACH-000450,-1.81252008694
ACH-000452,-1.02079669562
ACH-000454,-1.11849739711
ACH-000458,-0.813381488326
ACH-000459,-1.95153738447
ACH-000460,-1.0529016566399998
ACH-000461,-0.796225865679
ACH-000463,-1.2319406114700002
ACH-000464,-1.00841089448
ACH-000466,-1.1713911073799999
ACH-000467,-1.23365241254
ACH-000468,-1.0514573302099999
ACH-000469,-1.1746024999
ACH-000470,-1.3189086048999998
ACH-000471,-1.25080757366
ACH-000472,-1.24420507012
ACH-000473,-1.5038013470500002
ACH-000475,-1.17449163158
ACH-000476,-1.53169888287
ACH-000477,-1.51068977208
ACH-000480,-1.3795431823299997
ACH-000481,-1.15620831241
ACH-000483,-1.27351322482
ACH-000484,-1.47606864694
ACH-000485,-1.1836568597600001
ACH-000486,-1.24215613772
ACH-000487,-1.4277074795700002
ACH-000488,-1.1322082300299998
ACH-000490,-1.03837703961
ACH-000491,-1.2073788262799998
ACH-000495,-1.7152216570899999
ACH-000496,-1.1565723757600002
ACH-000499,-1.4323583022
ACH-000500,-1.1199198074799999
ACH-000502,-1.4364248575
ACH-000503,-1.52946563615
ACH-000505,-0.8774192895899999
ACH-000507,-1.28054867599
ACH-000510,-1.20356949474
ACH-000511,-1.14764300601
ACH-000512,-1.7682186416599999
ACH-000516,-1.65671773431
ACH-000517,-0.9764253243340001
ACH-000518,-0.971451820494
ACH-000520,-1.0659062504299999
ACH-000521,-0.755469362716
ACH-000522,-1.13523989514
ACH-000524,-1.0101437476000001
ACH-000527,-1.05766027055
ACH-000528,-1.41864895243
ACH-000537,-1.11709049505
ACH-000541,-1.5839591305399998
ACH-000542,-0.977427306451
ACH-000544,-1.19182491821
ACH-000545,-1.16980548417
ACH-000547,-1.3918414436200002
ACH-000548,-1.25552175094
ACH-000549,-1.50436817032
ACH-000550,-1.21071094502
ACH-000552,-1.2521257111
ACH-000556,-1.3257432513
ACH-000557,-1.0458175537
ACH-000570,-1.4189963127399998
ACH-000571,-1.7624863906900001
ACH-000573,-1.03181509007
ACH-000576,-1.4693300629799997
ACH-000580,-1.0945538210899999
ACH-000584,-1.24575317265
ACH-000585,-0.920436070055
ACH-000588,-1.40355149889
ACH-000589,-1.41194037329
ACH-000591,-1.35061119414
ACH-000593,-1.0386014338
ACH-000600,-1.43654901838
ACH-000601,-1.12046319205
ACH-000604,-1.5108367217200003
ACH-000605,-0.9035106179269999
ACH-000606,-1.1345444969
ACH-000608,-2.4154124393000003
ACH-000614,-0.774737097429
ACH-000616,-0.9700150535519999
ACH-000618,-1.30788730505
ACH-000619,-1.2597774050900001
ACH-000620,-1.27481301354
ACH-000621,-0.9676394648209999
ACH-000622,-1.31125106203
ACH-000623,-1.6594354897499999
ACH-000624,-1.12814932385
ACH-000627,-1.29777567342
ACH-000630,-0.981862564973
ACH-000632,-1.27674762655
ACH-000633,-1.65667386979
ACH-000637,-1.31092642183
ACH-000638,-0.9918645684280001
ACH-000646,-0.918344242993
ACH-000647,-0.8986578430709999
ACH-000648,-1.700223329
ACH-000649,-1.33807590338
ACH-000651,-1.2450841667599999
ACH-000652,-1.1453509210100001
ACH-000653,-1.69792627535
ACH-000657,-1.2003983775700002
ACH-000658,-1.67653466732
ACH-000661,-1.10467282001
ACH-000662,-1.0761611733399998
ACH-000663,-1.04671741796
ACH-000665,-1.43433962877
ACH-000671,-1.6062580090799998
ACH-000673,-1.3945308011000002
ACH-000676,-1.12938677307
ACH-000677,-1.1637402333700002
ACH-000681,-1.22305156919
ACH-000682,-1.27823431105
ACH-000683,-0.9217743268780001
ACH-000684,-1.28605217463
ACH-000688,-1.35366318837
ACH-000693,-0.820620974699
ACH-000694,-0.872558808029
ACH-000695,-0.7637642248919999
ACH-000696,-1.06740529846
ACH-000697,-1.2920003205500001
ACH-000699,-1.25545901933
ACH-000701,-1.13238316923
ACH-000706,-1.4069187219
ACH-000711,-1.24846763566
ACH-000713,-1.0582946747
ACH-000714,-1.5074947194400001
ACH-000718,-0.9903919027760001
ACH-000720,-1.2419430859799998
ACH-000721,-1.20908226321
ACH-000724,-2.15968292193
ACH-000725,-1.09707918982
ACH-000732,-1.12465693027
ACH-000734,-1.0730422253799998
ACH-000735,-0.881699809047
ACH-000736,-1.5261471970200002
ACH-000738,-1.21426675354
ACH-000746,-1.48688134415
ACH-000747,-1.36841374671
ACH-000748,-1.28530327161
ACH-000753,-1.2692188269
ACH-000756,-1.23638443215
ACH-000757,-0.8487628045379999
ACH-000758,-1.1258859048999998
ACH-000760,-1.33763281581
ACH-000763,-2.05459912919
ACH-000764,-1.4859139242800001
ACH-000765,-1.47326656627
ACH-000766,-1.08897844292
ACH-000767,-1.23915680187
ACH-000768,-1.2964473657100002
ACH-000769,-0.7979052081100001
ACH-000770,-1.0598573681499999
ACH-000771,-1.4479801172
ACH-000773,-0.9723330287279999
ACH-000776,-1.0598481989200002
ACH-000777,-1.2460766052399999
ACH-000778,-0.7021601547640001
ACH-000781,-1.29096577766
ACH-000782,-1.23552735237
ACH-000783,-1.5136467658200001
ACH-000784,-1.30962725787
ACH-000785,-1.2628912483399999
ACH-000787,-1.06141994606
ACH-000788,-1.3506438627700001
ACH-000791,-0.976850995941
ACH-000792,-1.48166630554
ACH-000794,-0.9059148912620001
ACH-000796,-1.18357687985
ACH-000799,-1.41109970449
ACH-000800,-1.3917361819999998
ACH-000802,-1.03922453859
ACH-000804,-1.11955097504
ACH-000805,-1.21682766343
ACH-000809,-1.6216015496399998
ACH-000810,-1.69648211768
ACH-000811,-1.13397404516
ACH-000817,-1.7916320022799999
ACH-000819,-1.07947832159
ACH-000820,-1.03973550779
ACH-000821,-1.5710987383000001
ACH-000822,-1.2226787418
ACH-000823,-1.08411829901
ACH-000824,-1.1472631153100001
ACH-000827,-1.2191053917499999
ACH-000829,-1.4511936730300001
ACH-000831,-1.3695624335499998
ACH-000832,-1.23822009835
ACH-000833,-1.0277989946500001
ACH-000834,-1.2019428277
ACH-000835,-1.16576077699
ACH-000836,-0.835880273941
ACH-000837,-0.766798321608
ACH-000838,-1.4103003640799998
ACH-000839,-1.34476128493
ACH-000840,-1.44722521066
ACH-000841,-0.9694043417730001
ACH-000843,-1.08803331966
ACH-000846,-1.1925723971700002
ACH-000847,-1.2409762482100002
ACH-000848,-1.37506128526
ACH-000849,-1.3152572229700001
ACH-000851,-1.04501830038
ACH-000855,-1.20842663581
ACH-000856,-1.39839617505
ACH-000858,-1.08600705517
ACH-000859,-1.23882574995
ACH-000861,-1.25461075906
ACH-000862,-0.9860853130030001
ACH-000865,-1.0519652183
ACH-000866,-1.2815815850299999
ACH-000867,-1.41790047282
ACH-000869,-1.26694505624
ACH-000872,-1.32599491787
ACH-000873,-1.3888267223
ACH-000876,-1.03845875089
ACH-000878,-1.06959351043
ACH-000880,-0.9680738378929999
ACH-000881,-1.24349592599
ACH-000882,-1.34783933083
ACH-000884,-1.08506319293
ACH-000885,-1.09652745724
ACH-000887,-1.17429420765
ACH-000888,-0.90740716994
ACH-000889,-1.5428429344699999
ACH-000890,-0.996318253042
ACH-000896,-1.27158310728
ACH-000898,-1.1537091988500001
ACH-000900,-1.08867089976
ACH-000901,-1.0210806031
ACH-000905,-1.27392761981
ACH-000906,-1.05044716084
ACH-000907,-1.02064788343
ACH-000910,-1.0978473973799998
ACH-000911,-1.1718416595
ACH-000912,-1.12885901244
ACH-000913,-1.01852113558
ACH-000915,-1.38943245458
ACH-000916,-1.5519466744200001
ACH-000917,-0.750406156275
ACH-000921,-1.0476203113
ACH-000924,-1.03556381865
ACH-000926,-1.34461349812
ACH-000928,-1.15994672872
ACH-000929,-1.3457849870899998
ACH-000932,-1.18635746575
ACH-000935,-1.1015472312899999
ACH-000936,-1.47294498151
ACH-000937,-1.4196764523299998
ACH-000938,-1.26961457369
ACH-000939,-1.10451753471
ACH-000941,-1.3627823240399999
ACH-000943,-1.3815621365700002
ACH-000946,-1.21139915906
ACH-000947,-1.14492190521
ACH-000948,-1.26333261491
ACH-000950,-1.03969871098
ACH-000953,-1.4687985658000002
ACH-000957,-1.25713579874
ACH-000958,-1.14954564301
ACH-000960,-1.13766648262
ACH-000963,-1.14760988511
ACH-000968,-1.293490152
ACH-000969,-1.2876784727
ACH-000973,-1.0166162034000001
ACH-000974,-1.1908753590999999
ACH-000975,-0.875499417932
ACH-000976,-1.53468688258
ACH-000978,-1.0296793389399999
ACH-000980,-1.06445663004
ACH-000984,-1.2088522418
ACH-000986,-1.05299421814
ACH-000988,-1.33165702524
ACH-000993,-1.4999082892700002
ACH-000994,-1.1883920432100001
ACH-000996,-1.2917730377299999
ACH-001001,-1.1645299360999999
ACH-001020,-0.743679222933
ACH-001028,-1.0903241044
ACH-001031,-1.06972936782
ACH-001038,-1.42355207312
ACH-001048,-1.0725898521
ACH-001050,-1.3191156678799998
ACH-001053,-1.6773597037099999
ACH-001054,-1.29661917168
ACH-001061,-1.14510911927
ACH-001067,-1.09789735122
ACH-001075,-1.48492803382
ACH-001096,-1.1050933090700001
ACH-001128,-0.43810220545199996
ACH-001134,-1.31510020301
ACH-001151,-1.126519662
ACH-001163,-1.35817434072
ACH-001164,-1.3872124808000001
ACH-001173,-1.2127709847900001
ACH-001183,-1.1508862782200002
ACH-001184,-0.896570089652
ACH-001190,-1.19594084207
ACH-001192,-1.42141817993
ACH-001193,-0.965791499399
ACH-001196,-1.31183812
ACH-001197,-1.4040572857799998
ACH-001205,-0.890823407458
ACH-001211,-0.917998478539
ACH-001212,-1.4845605095200003
ACH-001228,-1.31499670403
ACH-001232,-1.1696103373
ACH-001239,-1.10235123705
ACH-001274,-0.969007937942
ACH-001275,-1.1517959388099999
ACH-001277,-1.42989124734
ACH-001278,-1.5253627227200002
ACH-001280,-1.3203299777600002
ACH-001283,-1.34995731634
ACH-001289,-1.42410956185
ACH-001295,-1.2090679785299998
ACH-001300,-1.2674048845399999
ACH-001301,-1.10119656973
ACH-001302,-0.794586421126
ACH-001303,-1.30334200932
ACH-001306,-1.03294129873
ACH-001318,-1.49153868593
ACH-001322,-1.6161089195700002
ACH-001328,-0.9432179467749999
ACH-001332,-1.4546661232
ACH-001333,-1.0309150675299998
ACH-001336,-1.18439651751
ACH-001340,-1.16683278576
ACH-001346,-1.1660568052200002
ACH-001353,-1.14286918832
ACH-001354,-1.56618271178
ACH-001367,-1.34637909509
ACH-001368,-1.1876655286799997
ACH-001374,-1.01350579917
ACH-001375,-1.42165448391
ACH-001377,-1.1315855831100001
ACH-001380,-1.53324487199
ACH-001391,-1.11565634651
ACH-001407,-1.31366515312
ACH-001408,-1.41346669889
ACH-001413,-1.11863341619
ACH-001430,-1.62095736893
ACH-001431,-1.2008742560799999
ACH-001450,-1.42850582989
ACH-001496,-1.20080472144
ACH-001500,-1.34735440225
ACH-001521,-1.3363821423200002
ACH-001523,-1.19986380768
ACH-001532,-1.16883820045
ACH-001536,-1.6331502193399998
ACH-001550,-0.624242622263
ACH-001552,-1.4096843088799997
ACH-001554,-1.4707604626299997
ACH-001645,-1.23430127191
ACH-001654,-1.07955997559
ACH-001715,-1.3181343269799999
ACH-001735,-1.3967831022100001
ACH-001736,-1.49394030155
ACH-001737,-1.9897473103799999
ACH-001740,-1.0230351172499998
ACH-001745,-0.993349281549
ACH-001750,-1.4231207338799998
ACH-001765,-1.0934929409999998
ACH-001956,-1.343005622
ACH-001957,-1.15518277921
