,MYOM1 (8736)
ACH-000004,0.126744820754
ACH-000007,0.06116093993840001
ACH-000009,-0.0668552984192
ACH-000011,0.006605521301020001
ACH-000012,0.061031909148
ACH-000013,0.15450605528300002
ACH-000014,0.216262707729
ACH-000015,0.222698909345
ACH-000017,0.07930030918010002
ACH-000018,0.23013761488499998
ACH-000019,0.09984448945039999
ACH-000021,0.0981628618344
ACH-000022,-0.0843329073323
ACH-000025,0.028884129809500003
ACH-000028,-0.107520150814
ACH-000030,0.021955645894999997
ACH-000035,0.142910221787
ACH-000036,-0.0446619935963
ACH-000037,-0.0659086656322
ACH-000039,-0.123922130723
ACH-000040,0.12901832790999998
ACH-000041,-0.252271529542
ACH-000042,-0.0862571478812
ACH-000045,-0.0950694876448
ACH-000047,0.019303689170400002
ACH-000052,-0.0209493478533
ACH-000053,0.026383650337999998
ACH-000054,0.0659957760523
ACH-000055,0.4088063443
ACH-000060,0.08340744261810001
ACH-000067,0.121379646421
ACH-000070,0.212153978098
ACH-000075,-0.14466370400800002
ACH-000078,0.23976082167800003
ACH-000082,0.148345081593
ACH-000085,-0.193507386668
ACH-000086,0.0853267432672
ACH-000087,0.114181476914
ACH-000092,0.12490230573
ACH-000095,0.125306105168
ACH-000097,0.104946399082
ACH-000098,0.0482470027821
ACH-000099,-0.06227192727940001
ACH-000108,-0.0397853775165
ACH-000113,0.100170193062
ACH-000115,0.0392072885077
ACH-000116,0.104341536931
ACH-000118,0.129479949087
ACH-000120,0.09170751825919998
ACH-000123,0.221534241685
ACH-000127,0.10847596492900001
ACH-000128,-0.009937608567219999
ACH-000132,0.120816696238
ACH-000133,0.0626944784326
ACH-000137,0.18868783699
ACH-000138,-0.0184312032813
ACH-000142,0.159136021531
ACH-000143,-0.0118619795246
ACH-000146,0.11625770384400001
ACH-000148,-0.0690517911863
ACH-000150,-0.0237377933622
ACH-000152,0.18270226358600003
ACH-000153,0.406826581713
ACH-000159,0.00161785788021
ACH-000160,-0.176731159391
ACH-000163,-0.0457662485879
ACH-000167,-0.06777836150330001
ACH-000168,0.0559451523469
ACH-000169,0.20652658609299998
ACH-000178,-0.034199420364
ACH-000182,-0.03457164687019999
ACH-000183,0.21219708322900002
ACH-000188,-0.0328052051595
ACH-000189,0.0423216468068
ACH-000190,0.25326061806600003
ACH-000198,0.052586305082599996
ACH-000204,0.0801529808845
ACH-000206,-0.152847151526
ACH-000207,0.33443433233000003
ACH-000211,0.0076650056623400005
ACH-000215,-0.000522368775578
ACH-000221,0.0644988797649
ACH-000222,0.24637583261399998
ACH-000223,0.0524245319009
ACH-000226,0.19090731791499999
ACH-000227,0.0256869329822
ACH-000228,0.0242397883869
ACH-000231,-0.004523548818180001
ACH-000232,-0.108070626649
ACH-000233,0.0527776348156
ACH-000234,-0.0342433951273
ACH-000235,-0.0177952345814
ACH-000237,-0.0393881495607
ACH-000238,0.0768141188884
ACH-000243,0.00649857276671
ACH-000244,-0.064050823666
ACH-000246,-0.0141992560795
ACH-000248,-0.120185926754
ACH-000250,-0.140468294652
ACH-000251,-0.18461767455699998
ACH-000253,-0.009256126227850001
ACH-000255,0.0670426872657
ACH-000256,0.119154956322
ACH-000257,0.265592121028
ACH-000258,-0.0162518451531
ACH-000259,0.0412662001572
ACH-000260,0.12390749234000001
ACH-000261,0.060472094775
ACH-000262,0.0713428369549
ACH-000263,-0.184683056826
ACH-000264,0.05273146863559999
ACH-000265,0.206231172687
ACH-000266,-0.0151716842083
ACH-000272,0.0516386695457
ACH-000273,-0.0149653679853
ACH-000274,-0.116698010767
ACH-000277,0.176230338224
ACH-000278,-0.0526221366328
ACH-000279,0.0621378664013
ACH-000280,0.068911509142
ACH-000281,-0.18926971746100002
ACH-000288,-0.0182820993957
ACH-000291,0.234871633401
ACH-000293,0.153223848942
ACH-000294,-0.00443127907331
ACH-000295,0.24674078231
ACH-000296,0.0996797523707
ACH-000302,0.00813091349445
ACH-000304,-0.0227441161062
ACH-000307,0.0286050679116
ACH-000308,-0.052276499997100004
ACH-000310,-0.058743681359900005
ACH-000311,0.015395681433999999
ACH-000312,0.0806550082591
ACH-000315,0.147822605705
ACH-000316,0.11263727539000001
ACH-000317,0.22968881534699997
ACH-000318,0.04822851055980001
ACH-000319,0.17956353844099998
ACH-000320,-0.0938166220309
ACH-000322,0.030153854817400003
ACH-000323,0.10072666510600001
ACH-000324,0.00638271443391
ACH-000329,-0.0229503637118
ACH-000330,-0.19136756519499998
ACH-000331,0.08947379408469999
ACH-000332,0.0137953951189
ACH-000334,0.417519244328
ACH-000335,0.192464280301
ACH-000336,0.268215358409
ACH-000337,0.00829464293036
ACH-000339,0.11196221795700001
ACH-000341,0.317313633122
ACH-000348,0.0798446885441
ACH-000350,-0.0894330015325
ACH-000352,0.081602081732
ACH-000356,0.08582536170610001
ACH-000361,0.0594301414752
ACH-000362,-0.00905623678146
ACH-000363,0.219872617231
ACH-000364,0.322056033642
ACH-000365,0.0546556122751
ACH-000366,0.112134352966
ACH-000368,-0.04213790715080001
ACH-000374,0.08000510424230001
ACH-000375,-0.024549732598099998
ACH-000376,0.0229631830669
ACH-000381,0.08278473199910001
ACH-000383,-0.00453541939187
ACH-000387,0.08444522845069999
ACH-000389,-0.0396688210891
ACH-000390,0.06506777341009999
ACH-000393,0.0200805661362
ACH-000395,0.07690914603900001
ACH-000397,-0.0154957019799
ACH-000401,0.383479855402
ACH-000402,-0.0187062527868
ACH-000403,-0.132040678129
ACH-000404,-0.122126926818
ACH-000406,0.0137721161891
ACH-000407,0.129998147275
ACH-000408,-0.010445815373100001
ACH-000410,0.0538638238061
ACH-000411,-0.12844719548900002
ACH-000414,0.0677161558026
ACH-000415,0.0515207240201
ACH-000416,0.0060614054611600006
ACH-000420,-0.19618410323199997
ACH-000421,-0.0611994084028
ACH-000424,-0.156900448728
ACH-000425,0.22127151728
ACH-000426,-0.0072383064194
ACH-000427,-0.14961237925
ACH-000433,0.210750329974
ACH-000436,-0.05893947701380001
ACH-000444,0.193733372258
ACH-000445,0.285260571776
ACH-000448,-0.000761144864577
ACH-000450,0.507270265222
ACH-000452,-0.08703563667410001
ACH-000454,0.23112092601700002
ACH-000458,-0.011024880522399999
ACH-000459,0.107528353481
ACH-000460,0.15388287728
ACH-000461,0.088328605899
ACH-000463,0.0272861056123
ACH-000464,0.155327884075
ACH-000466,0.022237673985200004
ACH-000467,0.0810818453275
ACH-000468,0.160302684673
ACH-000469,-0.029447972910199998
ACH-000470,0.0674622571832
ACH-000471,0.0381148026808
ACH-000472,0.0241669125391
ACH-000473,0.07576460914810002
ACH-000475,0.00739374249914
ACH-000476,0.0687086223329
ACH-000477,-0.120836848124
ACH-000480,0.181245134293
ACH-000481,0.0921208268401
ACH-000483,-0.190995423079
ACH-000484,0.485952814292
ACH-000485,0.141168300427
ACH-000486,0.058962445129100004
ACH-000487,0.024295245418700002
ACH-000488,-0.013867880976700001
ACH-000490,-0.0222474399443
ACH-000491,0.148209171055
ACH-000495,0.009667324914309999
ACH-000496,0.138589316817
ACH-000499,0.152498319248
ACH-000500,-0.0484383721084
ACH-000502,-0.11716040192399998
ACH-000503,0.00906816928894
ACH-000505,-0.034599329175400005
ACH-000507,-0.0372805678159
ACH-000510,0.17003219674400002
ACH-000511,0.16928037123700002
ACH-000512,-0.30628936559799996
ACH-000516,-0.0575291621661
ACH-000517,-0.0217080474181
ACH-000518,0.16010958382999999
ACH-000520,0.0492393759432
ACH-000521,0.144092310246
ACH-000522,0.012519848829700001
ACH-000524,0.0478532416811
ACH-000527,0.0416092401736
ACH-000528,0.165450684747
ACH-000537,-0.0863276604083
ACH-000541,0.29557720551
ACH-000542,0.12060330079800001
ACH-000544,0.147408263334
ACH-000545,0.0643488350525
ACH-000547,0.111822621645
ACH-000548,0.16455585225400002
ACH-000549,0.18716518520300002
ACH-000550,-0.032503689368500004
ACH-000552,0.23052651798700002
ACH-000556,-0.00161788318493
ACH-000557,-0.0686514440815
ACH-000570,0.07366618337139999
ACH-000571,0.013202030744399998
ACH-000573,0.102868303365
ACH-000576,-0.040762809972800004
ACH-000580,-0.040305554536300005
ACH-000584,-0.14358210305
ACH-000585,0.131126981675
ACH-000588,0.105451323966
ACH-000589,0.00504874597897
ACH-000591,0.0669484290644
ACH-000593,-0.0462336568119
ACH-000600,0.0326605618732
ACH-000601,0.13979022737299998
ACH-000604,0.29048752647500004
ACH-000605,0.11246487729900001
ACH-000606,0.07775718558639999
ACH-000608,-0.100717054194
ACH-000614,0.2194462452
ACH-000616,0.21195377038
ACH-000618,0.12927040254
ACH-000619,0.08833246761579999
ACH-000620,0.134686640733
ACH-000621,-0.057414207380400005
ACH-000622,-0.0499740486551
ACH-000623,-0.049204662791800004
ACH-000624,-0.0352393781139
ACH-000627,0.24917387024999998
ACH-000630,0.108454659646
ACH-000632,0.22837994820000002
ACH-000633,0.103098638049
ACH-000637,0.148777217469
ACH-000638,0.121592141651
ACH-000646,0.0495606569888
ACH-000647,-0.0381860193233
ACH-000648,0.06994655569160001
ACH-000649,0.154798756977
ACH-000651,-0.00746458303155
ACH-000652,0.0527313836529
ACH-000653,0.0826295874202
ACH-000657,0.10995445481699999
ACH-000658,0.12845484616299999
ACH-000661,0.0657337030744
ACH-000662,-0.23031010538899999
ACH-000663,-0.07906445491650001
ACH-000665,0.12795596320900002
ACH-000671,0.08301999599910001
ACH-000673,-0.0656423058823
ACH-000676,0.0341639981573
ACH-000677,0.0985153295657
ACH-000681,0.0885978986839
ACH-000682,-0.027338347208599997
ACH-000683,0.0684453371585
ACH-000684,0.0536265931871
ACH-000688,-0.15618274697
ACH-000693,0.185735760498
ACH-000694,0.03728147738
ACH-000695,0.21774796558499998
ACH-000696,0.141953888816
ACH-000697,0.40794757433
ACH-000699,-0.05026139997430001
ACH-000701,0.12391017525
ACH-000706,0.11362203385700001
ACH-000711,-0.035968406124400006
ACH-000713,-0.07655187424039998
ACH-000714,-0.127642209954
ACH-000718,-0.055591425076400004
ACH-000720,0.0208102912966
ACH-000721,0.17975639232500001
ACH-000724,0.421816274868
ACH-000725,0.19773859887200002
ACH-000732,0.017686991463599998
ACH-000734,-0.120165385655
ACH-000735,-0.0851637123676
ACH-000736,0.039216686964800004
ACH-000738,0.036763570312
ACH-000746,0.116835766111
ACH-000747,0.17061753161899998
ACH-000748,0.15870173669600002
ACH-000753,0.11713900760500001
ACH-000756,0.19811364663400002
ACH-000757,0.287074655281
ACH-000758,0.0137898648365
ACH-000760,0.260737808761
ACH-000763,0.0831151398709
ACH-000764,0.182139112022
ACH-000765,0.0502611125526
ACH-000766,0.051486339158300004
ACH-000767,-0.0393257970814
ACH-000768,0.075400450278
ACH-000769,-0.207713456821
ACH-000770,0.145503174453
ACH-000771,0.047274951398599996
ACH-000773,0.07147559609710001
ACH-000776,0.19217200691
ACH-000777,-0.10227414064
ACH-000778,-0.0180002927469
ACH-000781,0.0658091875164
ACH-000782,-0.376941851858
ACH-000783,0.195104398567
ACH-000784,0.125801659751
ACH-000785,0.198851887161
ACH-000787,0.070157176944
ACH-000788,0.032663734893499996
ACH-000791,-0.06554917900809999
ACH-000792,-0.0731437762173
ACH-000794,0.127770855702
ACH-000796,-0.039576522343800005
ACH-000799,0.105386142017
ACH-000800,0.06747784090940001
ACH-000802,-0.20509987887400002
ACH-000804,0.392860221384
ACH-000805,-0.0318417451898
ACH-000809,0.147895713949
ACH-000810,-0.2180569203
ACH-000811,0.030860753785200003
ACH-000817,0.436064558123
ACH-000819,0.0440282115061
ACH-000820,0.210538303851
ACH-000821,0.145976877419
ACH-000822,-0.0203335324561
ACH-000823,-0.0696213507432
ACH-000824,-0.049982353396
ACH-000827,0.0193796045486
ACH-000829,0.159477820632
ACH-000831,0.18934755626299998
ACH-000832,-0.0663948881297
ACH-000833,0.300153741578
ACH-000834,0.0321090849999
ACH-000835,0.091636440485
ACH-000836,-0.0631058801024
ACH-000837,0.103201361674
ACH-000838,0.08985485351610001
ACH-000839,0.0138908614584
ACH-000840,0.36629898985799997
ACH-000841,0.11248901637
ACH-000843,0.0508095374279
ACH-000846,0.155864100434
ACH-000847,-0.114821465642
ACH-000848,0.000189673613634
ACH-000849,0.20918065584000003
ACH-000851,0.024002793340699997
ACH-000855,0.17437765698399998
ACH-000856,0.201791895858
ACH-000858,0.12603098729
ACH-000859,0.0541148985592
ACH-000861,0.191179969544
ACH-000862,0.0670984664974
ACH-000865,-0.0331226443458
ACH-000866,0.0806909520501
ACH-000867,0.130279541129
ACH-000869,0.0306995594978
ACH-000872,0.131786387289
ACH-000873,0.10849335438100001
ACH-000876,0.198851120735
ACH-000878,0.31764761267700004
ACH-000880,0.024435362599
ACH-000881,-0.0951282344079
ACH-000882,0.149004373012
ACH-000884,0.13588478435999998
ACH-000885,-0.08389495301539998
ACH-000887,-0.206338001039
ACH-000888,-0.061178199816
ACH-000889,0.140064192419
ACH-000890,0.0390228491279
ACH-000896,-0.121829523975
ACH-000898,-0.04340388892369999
ACH-000900,0.260803125117
ACH-000901,-0.0413067749744
ACH-000905,0.0191851653624
ACH-000906,0.221637025088
ACH-000907,0.18738695833299998
ACH-000910,0.143387024189
ACH-000911,0.0545379098244
ACH-000912,0.0338076956848
ACH-000913,0.00786254039792
ACH-000915,0.274577092261
ACH-000916,0.5656312753130001
ACH-000917,0.33195026603
ACH-000921,0.140054258334
ACH-000924,0.0387477540735
ACH-000926,0.0398802606149
ACH-000928,0.036994101869099995
ACH-000929,-0.0484125032936
ACH-000932,0.104161749781
ACH-000935,0.145837030619
ACH-000936,0.124636899275
ACH-000937,0.0977342581061
ACH-000938,0.125442294648
ACH-000939,0.201000588471
ACH-000941,0.0720495838916
ACH-000943,0.16792782749000001
ACH-000946,-0.047874686385399996
ACH-000947,0.0141647572762
ACH-000948,0.138683811427
ACH-000950,-0.031773863613999996
ACH-000953,0.171176912903
ACH-000957,0.272328859711
ACH-000958,0.132291192863
ACH-000960,0.164074421564
ACH-000963,0.09174826477339999
ACH-000968,0.074092202165
ACH-000969,0.15755655290599999
ACH-000973,0.13309910208200001
ACH-000974,0.07701888899249999
ACH-000975,-0.0545153201294
ACH-000976,0.156282207112
ACH-000978,-0.355081045338
ACH-000980,0.012537382588299999
ACH-000984,-0.106923429414
ACH-000986,0.011614568714999999
ACH-000988,0.038468407124300004
ACH-000993,-0.050981046438800005
ACH-000994,0.06314714622119999
ACH-000996,0.0033494140579699997
ACH-001001,0.06903653363819999
ACH-001020,-0.0978528915487
ACH-001028,0.11806694301100001
ACH-001031,-0.0781416502861
ACH-001038,0.078632702584
ACH-001048,0.190639690086
ACH-001050,0.0451595067263
ACH-001053,0.0295214775949
ACH-001054,0.0111874671453
ACH-001061,0.0223551655938
ACH-001067,0.243471698724
ACH-001075,-0.0147373671034
ACH-001096,-0.1264787783
ACH-001128,-0.141382263412
ACH-001134,0.12668250294299999
ACH-001151,0.06417711926940001
ACH-001163,0.035468034460000006
ACH-001164,0.0882688187284
ACH-001173,-0.0251823980501
ACH-001183,-0.113945063109
ACH-001184,-0.0007605104429619999
ACH-001190,0.11021892535
ACH-001192,-0.067650992018
ACH-001193,-5.33040839792e-05
ACH-001196,0.102825968593
ACH-001197,0.11460256461200001
ACH-001205,0.160698536043
ACH-001211,0.05249511519
ACH-001212,-0.150883073399
ACH-001228,0.061480713376900004
ACH-001232,0.0343690717349
ACH-001239,0.00130915955057
ACH-001274,-0.103236194388
ACH-001275,0.022806337089900004
ACH-001277,-0.104322291477
ACH-001278,0.133143938011
ACH-001280,-0.09417247950410002
ACH-001283,0.138374055722
ACH-001289,-0.00923159331544
ACH-001295,-0.0066597296496300005
ACH-001300,0.022084517096599997
ACH-001301,-0.0896543663462
ACH-001302,0.053407377860300004
ACH-001303,0.113691296842
ACH-001306,0.109833958561
ACH-001318,0.0896375119393
ACH-001322,-0.0843632467932
ACH-001328,-0.0417625791987
ACH-001332,0.363622568556
ACH-001333,0.0886632403703
ACH-001336,0.11752202732999999
ACH-001340,0.13135939112
ACH-001346,0.144901550301
ACH-001353,0.0861948307391
ACH-001354,0.206712480678
ACH-001367,0.199556121609
ACH-001368,-0.00724276208469
ACH-001374,-0.159011050176
ACH-001375,-0.0332035564219
ACH-001377,0.0546192865872
ACH-001380,-0.07984793089049999
ACH-001391,-0.174492388993
ACH-001407,0.0802999949295
ACH-001408,-0.011799797909899998
ACH-001413,-0.0598838181934
ACH-001430,0.393183575881
ACH-001431,0.0802583921699
ACH-001450,0.229621675576
ACH-001496,0.032710962593
ACH-001500,0.255420894649
ACH-001521,0.176412694485
ACH-001523,0.11403014841800001
ACH-001532,-0.05135824696480001
ACH-001536,-0.0245201447879
ACH-001550,-0.166270564254
ACH-001552,0.0428212853603
ACH-001554,-0.11025409603900001
ACH-001645,-0.129247147677
ACH-001654,-0.062322518759
ACH-001715,0.0662822465685
ACH-001735,-0.0012892065631099998
ACH-001736,-0.020895831544
ACH-001737,0.13545942488399998
ACH-001740,-0.118388768728
ACH-001745,0.012613112990000001
ACH-001750,0.017578681065599996
ACH-001765,-0.024208368119399998
ACH-001956,0.027660032642099996
ACH-001957,0.118431078478
