,PTPRK (5796)
ACH-000004,0.314476531964
ACH-000007,0.393009813548
ACH-000009,-0.013208856424499999
ACH-000011,0.41427655741700004
ACH-000012,0.215604970387
ACH-000013,0.250014112783
ACH-000014,0.23573000879099998
ACH-000015,0.296747415469
ACH-000017,0.297976059997
ACH-000018,0.234078831056
ACH-000019,0.33325583504
ACH-000021,0.102595724549
ACH-000022,0.515236434284
ACH-000025,0.35265794522699995
ACH-000028,0.307818462923
ACH-000030,0.392646105256
ACH-000035,0.326629569623
ACH-000036,0.22933601145
ACH-000037,0.338776447919
ACH-000039,0.025487379111599998
ACH-000040,0.133051539044
ACH-000041,0.293548332294
ACH-000042,0.480251614887
ACH-000045,0.292500500033
ACH-000047,0.182740783041
ACH-000052,0.0804989505791
ACH-000053,0.23388265784
ACH-000054,0.17782814375599998
ACH-000055,0.327222086191
ACH-000060,0.051884488044400004
ACH-000067,0.299210995574
ACH-000070,0.406636629446
ACH-000075,0.438304178836
ACH-000078,0.0644832798795
ACH-000082,0.295390772107
ACH-000085,0.39960641081500003
ACH-000086,0.251475938319
ACH-000087,0.305078512404
ACH-000092,0.35268723840099997
ACH-000095,0.22178741461800003
ACH-000097,0.261717563404
ACH-000098,0.208768666036
ACH-000099,0.29877438634500003
ACH-000108,0.131418220986
ACH-000113,0.243793232584
ACH-000115,0.276010757451
ACH-000116,0.330166701729
ACH-000118,0.00669038126558
ACH-000120,0.150831952343
ACH-000123,0.247269730523
ACH-000127,0.266919116239
ACH-000128,0.18911884557300002
ACH-000132,0.08152914204969999
ACH-000133,0.192144598812
ACH-000137,0.304043933591
ACH-000138,0.16473938309
ACH-000142,0.345752681271
ACH-000143,0.348664346391
ACH-000146,0.198483003874
ACH-000148,0.301865438055
ACH-000150,0.213053928397
ACH-000152,0.242581345641
ACH-000153,0.259626240357
ACH-000159,0.38857015136600004
ACH-000160,0.241541577652
ACH-000163,0.515071134442
ACH-000167,0.19721956528700002
ACH-000168,0.163458835286
ACH-000169,0.231452299386
ACH-000178,0.388799071665
ACH-000182,0.401080452766
ACH-000183,0.270722620965
ACH-000188,0.303336798196
ACH-000189,0.521582298002
ACH-000190,0.280105607521
ACH-000198,0.340566697959
ACH-000204,0.377483337531
ACH-000206,0.45959698779299996
ACH-000207,0.22234033248100002
ACH-000211,0.237560120567
ACH-000215,0.30506980204399997
ACH-000221,0.207018752769
ACH-000222,0.375855419445
ACH-000223,0.191129954216
ACH-000226,0.189753239666
ACH-000227,0.0606995280444
ACH-000228,0.301477325474
ACH-000231,0.338911234742
ACH-000232,0.292333855575
ACH-000233,0.324889836043
ACH-000234,0.41432277254
ACH-000235,0.25859498131499997
ACH-000237,0.375530076236
ACH-000238,0.20729692278099998
ACH-000243,0.214277967094
ACH-000244,0.415869141307
ACH-000246,0.30204882636
ACH-000248,0.32749146022500003
ACH-000250,0.338308543185
ACH-000251,0.153077447045
ACH-000253,0.393980816671
ACH-000255,0.314858523188
ACH-000256,0.27745358290600003
ACH-000257,0.0289808172017
ACH-000258,0.4004959839
ACH-000259,0.233911814809
ACH-000260,0.263819072427
ACH-000261,0.20076280101799998
ACH-000262,0.22044830762899997
ACH-000263,0.0735800289669
ACH-000264,0.376186785832
ACH-000265,0.12373581330700001
ACH-000266,0.15554325358100002
ACH-000272,0.14342926353
ACH-000273,0.169135286434
ACH-000274,0.219818209748
ACH-000277,0.22762125510200001
ACH-000278,0.257743320763
ACH-000279,0.26393946798900003
ACH-000280,0.321069314923
ACH-000281,0.10107952909
ACH-000288,0.20310852792
ACH-000291,0.272208533324
ACH-000293,0.450765370484
ACH-000294,0.268408493618
ACH-000295,0.34034455165
ACH-000296,0.187498465033
ACH-000302,0.452100266835
ACH-000304,0.268441764001
ACH-000307,0.47964180848399995
ACH-000308,0.222969123642
ACH-000310,0.105751391549
ACH-000311,0.268780940284
ACH-000312,0.142428871572
ACH-000315,0.280059739503
ACH-000316,0.244887094249
ACH-000317,0.37251957514
ACH-000318,0.23634544313900002
ACH-000319,0.39326099149800003
ACH-000320,-0.18006846569200002
ACH-000322,0.259796755741
ACH-000323,0.395158029874
ACH-000324,0.13711619294000002
ACH-000329,0.303857229389
ACH-000330,0.15975646451099998
ACH-000331,0.339682292952
ACH-000332,0.38958051502400004
ACH-000334,0.391366613882
ACH-000335,0.182570110481
ACH-000336,0.331711793849
ACH-000337,0.244600456116
ACH-000339,0.24293049581999998
ACH-000341,0.152945672603
ACH-000348,0.264423371408
ACH-000350,0.168805657923
ACH-000352,0.279942280404
ACH-000356,0.509500356842
ACH-000361,0.180494426703
ACH-000362,0.269853881162
ACH-000363,0.37425437687799995
ACH-000364,0.377583689919
ACH-000365,0.233616738698
ACH-000366,0.383338233698
ACH-000368,0.28482231598700003
ACH-000374,0.260393283793
ACH-000375,0.285378694771
ACH-000376,0.288898895347
ACH-000381,0.221579221049
ACH-000383,0.14945841772399998
ACH-000387,0.20244619449499998
ACH-000389,0.232309427131
ACH-000390,0.29954658855099997
ACH-000393,0.282862441829
ACH-000395,0.108529678376
ACH-000397,0.34864131874700005
ACH-000401,0.312839451057
ACH-000402,0.328815883568
ACH-000403,0.19956300388099998
ACH-000404,0.509896067732
ACH-000406,0.22428790293099998
ACH-000407,0.10863401807499999
ACH-000408,0.16999337314500002
ACH-000410,0.265220355879
ACH-000411,0.186291976157
ACH-000414,0.181733336706
ACH-000415,0.220182604637
ACH-000416,0.25145729982500004
ACH-000420,0.198941731124
ACH-000421,0.25230382606699997
ACH-000424,0.8181847390070001
ACH-000425,0.28445170996
ACH-000426,0.361720037081
ACH-000427,0.34804250353699995
ACH-000433,0.134659407185
ACH-000436,0.353206844053
ACH-000444,0.228935526003
ACH-000445,0.218619162689
ACH-000448,0.244145071391
ACH-000450,0.326767149861
ACH-000452,0.27478462444699997
ACH-000454,0.320675140426
ACH-000458,0.44039177084200004
ACH-000459,0.600266863881
ACH-000460,0.25168624033799997
