,CDCA2 (157313)
ACH-000004,0.11763164467800001
ACH-000007,0.00978395647507
ACH-000009,-0.0205911505332
ACH-000011,-0.145616678808
ACH-000012,-0.220243732555
ACH-000013,-0.038890862538999996
ACH-000014,-0.0875127992884
ACH-000015,-0.0396559791886
ACH-000017,-0.214399273198
ACH-000018,-0.06979685663480001
ACH-000019,-0.069013946304
ACH-000021,-0.192306767938
ACH-000022,-0.0548977199786
ACH-000025,-0.207774781128
ACH-000028,-0.305784080395
ACH-000030,-0.015480282041899999
ACH-000035,-0.159159090926
ACH-000036,-0.183232888123
ACH-000037,0.16614812995300002
ACH-000039,-0.18785483177099999
ACH-000040,-0.0430011252252
ACH-000041,-0.0700691202985
ACH-000042,-0.22071644214299999
ACH-000045,-0.08390970776180001
ACH-000047,-0.282779346024
ACH-000052,0.202969108717
ACH-000053,0.09238445078560001
ACH-000054,-0.0112156510807
ACH-000055,-0.0093665248357
ACH-000060,-0.160857425474
ACH-000067,-0.022648810690200003
ACH-000070,0.08096978285630001
ACH-000075,-0.135962020956
ACH-000078,-0.285871586324
ACH-000082,-0.26321664991300003
ACH-000085,-0.269482404178
ACH-000086,-0.106640122378
ACH-000087,-0.1375998336
ACH-000092,-0.0838764996199
ACH-000095,-0.0921212504806
ACH-000097,-0.260402209465
ACH-000098,0.264576690582
ACH-000099,-0.210971552081
ACH-000108,-0.238932232071
ACH-000113,-0.08971905109410001
ACH-000115,-0.09643769007169999
ACH-000116,-0.145013407512
ACH-000118,-0.152804259899
ACH-000120,-0.22082637473299999
ACH-000123,-0.131782151854
ACH-000127,-0.05165231211569999
ACH-000128,-0.05729520026669999
ACH-000132,-0.410840687675
ACH-000133,-0.138331347002
ACH-000137,0.0506094083565
ACH-000138,-0.18156997536
ACH-000142,0.033075916343499996
ACH-000143,0.128181811369
ACH-000146,-0.037537092452
ACH-000148,0.143656896459
ACH-000150,-0.0792639698316
ACH-000152,-0.0253047383509
ACH-000153,-0.398945763153
ACH-000159,-0.134112677414
ACH-000160,0.16247472812
ACH-000163,0.11951345804300001
ACH-000167,0.220111719725
ACH-000168,-0.28869971888
ACH-000169,-0.257291387867
ACH-000178,-0.280899960806
ACH-000182,-0.11327021942500001
ACH-000183,-0.169899193593
ACH-000188,-0.202730663301
ACH-000189,-0.06161196584419999
ACH-000190,0.09278474150260002
ACH-000198,-0.0559756122499
ACH-000204,-0.495325747284
