,RPA2 (6118)
ACH-000004,-0.7431494586409999
ACH-000007,-1.17768513754
ACH-000009,-1.3630609845500001
ACH-000011,-1.88567930699
ACH-000012,-1.49609204475
ACH-000013,-1.7982722799700002
ACH-000014,-1.33614792422
ACH-000015,-1.16575378319
ACH-000017,-1.58602042929
ACH-000018,-1.06060412267
ACH-000019,-1.48158528964
ACH-000021,-1.21273875608
ACH-000022,-1.68546395315
ACH-000025,-1.2471927607200002
ACH-000028,-1.38649705255
ACH-000030,-1.68020993354
ACH-000035,-1.34741990661
ACH-000036,-1.36225541295
ACH-000037,-1.45893199622
ACH-000039,-1.30555141912
ACH-000040,-1.3607450171000002
ACH-000041,-1.21482272045
ACH-000042,-1.4726699131999998
ACH-000045,-1.47079966321
ACH-000047,-1.36529370424
ACH-000052,-1.0514129425299998
ACH-000053,-1.2529410971700001
ACH-000054,-1.38501605141
ACH-000055,-1.30373428449
ACH-000060,-1.3053915506799998
ACH-000067,-1.06176732598
ACH-000070,-1.3767327848700002
ACH-000075,-1.04511559921
ACH-000078,-1.39880601389
ACH-000082,-1.78366895892
ACH-000085,-1.34951390625
ACH-000086,-1.0076297721
ACH-000087,-1.15929323129
ACH-000092,-1.15506004085
ACH-000095,-1.5051157951499998
ACH-000097,-1.57525654856
ACH-000098,-1.07605312616
ACH-000099,-1.2879374653
ACH-000108,-1.37444159792
ACH-000113,-1.5047354049200001
ACH-000115,-1.44942748482
ACH-000116,-1.53072731475
ACH-000118,-1.34776136284
ACH-000120,-1.5206162547600002
ACH-000123,-1.29307144751
ACH-000127,-1.7817189848700001
ACH-000128,-1.05023330249
ACH-000132,-1.33289075267
ACH-000133,-1.66911464747
ACH-000137,-1.1305632438600002
ACH-000138,-1.38087718265
ACH-000142,-1.3241475455299998
ACH-000143,-1.22201001307
ACH-000146,-1.52360902121
ACH-000148,-1.4774504029100002
ACH-000150,-1.3914189819299998
ACH-000152,-1.19021338476
ACH-000153,-1.51262120869
ACH-000159,-1.69186250465
ACH-000160,-1.4329062663499998
ACH-000163,-0.931329452686
ACH-000167,-2.21014814085
ACH-000168,-0.989390976461
ACH-000169,-1.05854677193
ACH-000178,-1.3989439551700003
ACH-000182,-1.29607216374
ACH-000183,-1.39983297162
ACH-000188,-1.4671499817700002
ACH-000189,-1.26989260023
ACH-000190,-1.22549065869
ACH-000198,-1.41493351833
ACH-000204,-1.22836810384
ACH-000206,-1.8245616630700001
ACH-000207,-2.58496874035
ACH-000211,-1.22265827589
ACH-000215,-1.4638232974599998
ACH-000221,-1.04218371901
ACH-000222,-1.31471265239
ACH-000223,-1.4927891119999999
ACH-000226,-1.30805250164
ACH-000227,-2.28967425024
ACH-000228,-1.41618668553
ACH-000231,-1.0364823596200001
ACH-000232,-1.36045395757
ACH-000233,-1.34483781438
ACH-000234,-1.66618359162
ACH-000235,-1.53272509576
ACH-000237,-1.8811590829
ACH-000238,-1.6040289247200001
ACH-000243,-1.57559236766
ACH-000244,-1.57695811382
ACH-000246,-1.67845333581
ACH-000248,-1.27593971899
ACH-000250,-1.3749076549500001
ACH-000251,-1.90091036621
ACH-000253,-1.4062463963299998
ACH-000255,-1.33900397663
ACH-000256,-1.2746514749200002
ACH-000257,-0.720452740889
ACH-000258,-0.918334315244
ACH-000259,-1.46771626314
ACH-000260,-1.2586474718
ACH-000261,-1.40563204942
ACH-000262,-1.0529205820899998
ACH-000263,-1.3530533712600001
ACH-000264,-1.31354230404
ACH-000265,-1.35670035129
ACH-000266,-1.4288418909099998
ACH-000272,-1.4460257487600001
ACH-000273,-1.19130624205
ACH-000274,-1.1958170175700003
ACH-000277,-1.27333633144
ACH-000278,-1.53468786746
ACH-000279,-1.12718468232
ACH-000280,-1.52164244457
ACH-000281,-0.666968679069
ACH-000288,-1.09703352108
ACH-000291,-1.4463661767200002
ACH-000293,-1.58173614316
ACH-000294,-1.1972496725
ACH-000295,-1.03978050256
ACH-000296,-0.983891939436
ACH-000302,-2.2886054560900004
ACH-000304,-2.04633168821
ACH-000307,-1.5953945854299998
ACH-000308,-1.1005436991
ACH-000310,-1.7708890892099998
ACH-000311,-1.6408500661399998
ACH-000312,-1.5789868384
ACH-000315,-0.979329928626
ACH-000316,-1.43878638625
