,CAB39 (51719)
ACH-000004,-0.138277574736
ACH-000007,-0.08124964544289999
ACH-000009,-0.311817474802
ACH-000011,0.306196167289
ACH-000012,0.38554898150899997
ACH-000013,-0.052858616211099996
ACH-000014,0.015871860457099998
ACH-000015,-0.35741526266199997
ACH-000017,-0.13056623596
ACH-000018,0.398485515184
ACH-000019,-0.13557321025900002
ACH-000021,-0.19566423255999998
ACH-000022,-0.131072261838
ACH-000025,0.35082592996899997
ACH-000028,0.014595332261299998
ACH-000030,-0.433140412376
ACH-000035,0.345378379339
ACH-000036,0.649388491695
ACH-000037,-0.366719219676
ACH-000039,-0.659720212832
ACH-000040,-0.310101713768
ACH-000041,-0.569679358441
ACH-000042,-0.359051994621
ACH-000045,0.00272262655354
ACH-000047,-0.0633440636766
ACH-000052,-0.609916393313
ACH-000053,-0.151690915852
ACH-000054,0.0841733128883
ACH-000055,-0.31482152834000005
ACH-000060,0.257561211623
ACH-000067,0.142763314993
ACH-000070,-0.906732010016
ACH-000075,-0.149057796679
ACH-000078,-0.35209311765100004
ACH-000082,-0.343295249137
ACH-000085,-0.23444243409600002
ACH-000086,0.07757879471689999
ACH-000087,-0.026038063738799997
ACH-000092,-0.129016049974
ACH-000095,-0.330372790704
ACH-000097,-0.401193931201
ACH-000098,0.9925581585299998
ACH-000099,-0.482769086417
ACH-000108,-0.36744507656400005
ACH-000113,-0.44206324128700003
ACH-000115,-0.48199524011999995
ACH-000116,-0.0038952554936399998
ACH-000118,0.03908566531509999
ACH-000120,-0.0756694157245
ACH-000123,-0.0471942478691
ACH-000127,0.291788143317
ACH-000128,-0.46649803389600003
ACH-000132,0.6541498324130001
ACH-000133,-0.538035012316
ACH-000137,0.039596751038
ACH-000138,-0.828532655139
ACH-000142,0.395376083755
ACH-000143,-0.29700829312
ACH-000146,-0.32717132675099997
ACH-000148,-0.07572404628830001
ACH-000150,0.17413769629
ACH-000152,0.214440652353
ACH-000153,-0.640538856053
ACH-000159,-0.354953872952
ACH-000160,-0.6771364359450001
ACH-000163,-0.44219649741000006
ACH-000167,-0.666224558421
ACH-000168,0.0424077857386
ACH-000169,-0.31574753933
ACH-000178,-0.316027552673
ACH-000182,-0.8541593858230001
ACH-000183,-0.72213162973
ACH-000188,-0.45662463812299997
ACH-000189,-0.262345786345
ACH-000190,-0.228002788426
ACH-000198,-0.28234770027600004
ACH-000204,-0.296475721132
ACH-000206,-0.223751136196
ACH-000207,-0.5364191736330001
ACH-000211,-0.553989233168
ACH-000215,-0.423120693759
ACH-000221,0.0979548858497
ACH-000222,-0.540774598136
ACH-000223,-0.55777507042
ACH-000226,-0.345605640844
ACH-000227,-0.353691705777
ACH-000228,-0.0936490046173
ACH-000231,-0.167709062623
ACH-000232,0.25625000273000004
ACH-000233,-0.506985090834
ACH-000234,-0.360940900429
ACH-000235,-0.12156388633199999
ACH-000237,-0.333893742569
ACH-000238,-0.441065641522
ACH-000243,-0.42011416931
ACH-000244,1.0752986527200001
ACH-000246,-0.207019412662
ACH-000248,0.035908702960399996
ACH-000250,-0.0531490228246
ACH-000251,-0.476695093227
ACH-000253,-0.719883401408
ACH-000255,-0.37108089966799995
ACH-000256,-0.64066266088
ACH-000257,-0.918675082765
ACH-000258,-0.314038752659
ACH-000259,0.12399042746300001
ACH-000260,0.0033200371341700003
ACH-000261,-0.397625756963
ACH-000262,0.917966439874
ACH-000263,-0.258315634071
ACH-000264,-0.08036898627010002
ACH-000265,0.227331660003
ACH-000266,0.163675399863
ACH-000272,-0.0823401008646
ACH-000273,-1.01118516794
ACH-000274,-0.29935420779399996
ACH-000277,-0.345521999454
ACH-000278,-0.438457920791
ACH-000279,-0.654613612038
ACH-000280,0.99403452192
ACH-000281,-0.0574937894926
ACH-000288,0.107912152544
ACH-000291,-0.732624989093
ACH-000293,-0.42304862472800003
ACH-000294,-0.730600874317
ACH-000295,-1.0067528333600002
ACH-000296,-0.0427072728445
ACH-000302,0.0502896639754
ACH-000304,0.0514749335341
ACH-000307,-0.503102550898
ACH-000308,-0.714826561145
ACH-000310,-0.423564815071
ACH-000311,-0.240590581901
ACH-000312,-0.473551777565
ACH-000315,-0.147979123522
ACH-000316,-0.194335348742
ACH-000317,-1.1377525204799999
ACH-000318,-0.282380652332
ACH-000319,-0.283216182339
ACH-000320,-0.437918356826
ACH-000322,-0.251683768096
ACH-000323,-0.447287098857
ACH-000324,0.0205039934083
ACH-000329,-0.281371862312
ACH-000330,-0.409811330607
ACH-000331,-0.7723052672849999
ACH-000332,-0.5472487532020001
ACH-000334,-0.150120250899
ACH-000335,-0.200118302819
ACH-000336,-0.33629473412199995
ACH-000337,-0.34652552901
ACH-000339,-0.13030884999000003
ACH-000341,-0.275830089025
ACH-000348,-0.16829640136799998
ACH-000350,0.051547847689
ACH-000352,-0.27195650417100004
ACH-000356,-0.599008938283
ACH-000361,0.427685204692
ACH-000362,-0.554102358962
ACH-000363,-1.02853606463
ACH-000364,0.0334763188726
ACH-000365,-0.043571783762699996
ACH-000366,-0.346657649788
ACH-000368,0.167866759888
ACH-000374,-0.620777750006
ACH-000375,-0.136894891813
ACH-000376,-0.31200610981800003
ACH-000381,-0.361722091654
ACH-000383,0.14065205654100002
ACH-000387,-0.616661362789
ACH-000389,-0.015499660747
ACH-000390,-0.442868714467
ACH-000393,-0.54175701378
ACH-000395,-0.534965552016
ACH-000397,0.106058550659
ACH-000401,-0.15032775176
ACH-000402,-0.08098372136149999
ACH-000403,-0.636735892653
ACH-000404,-0.11441592708
ACH-000406,-0.332870417216
ACH-000407,0.00238429496318
ACH-000408,-0.190986231635
ACH-000410,-0.723531967147
ACH-000411,-0.213839239291
ACH-000414,-0.475568873429
ACH-000415,-0.188211476376
ACH-000416,-0.029823798851099998
ACH-000420,-0.230393605387
ACH-000421,-0.886499530489
ACH-000424,-0.517411701464
ACH-000425,-0.365568304792
ACH-000426,-0.995626284651
ACH-000427,-0.15103805684399998
ACH-000433,-0.0969727195995
ACH-000436,-0.72594188626
ACH-000444,-0.120873235787
ACH-000445,-0.0306782858231
ACH-000448,-0.155831477057
ACH-000450,-0.160985454426
ACH-000452,-0.715864337094
ACH-000454,-0.29182315165999995
ACH-000458,-0.20148512133699997
ACH-000459,0.12016551247099999
ACH-000460,0.0688209939542
ACH-000461,-0.832343125941
ACH-000463,-0.228523841088
ACH-000464,0.462881252382
ACH-000466,-0.477466649252
ACH-000467,-0.328740210697
ACH-000468,-0.07646266132730001
ACH-000469,0.30612691435
ACH-000470,-0.39089130173799996
ACH-000471,-1.04695332644
ACH-000472,-0.33247358098900004
ACH-000473,-0.12750713822899998
ACH-000475,0.018236203858
ACH-000476,0.183663568787
ACH-000477,-0.521667881252
ACH-000480,-0.0880099805609
ACH-000481,-0.264982364659
ACH-000483,-0.7164678395370001
ACH-000484,-0.266854190122
ACH-000485,-0.8463118105040001
ACH-000486,0.037762678074900004
ACH-000487,-0.6344469888840001
ACH-000488,-0.593819064828
ACH-000490,0.11687833930199999
ACH-000491,-0.685308238431
ACH-000495,-0.443260731739
ACH-000496,-0.52070543047
ACH-000499,-0.23764168050599999
ACH-000500,-0.210527738002
ACH-000502,-0.527082940562
ACH-000503,0.151215194826
ACH-000505,-0.410549589933
ACH-000507,-0.15583480227399998
ACH-000510,-0.038751647125
ACH-000511,-0.358380462668
ACH-000512,-0.910210161506
ACH-000516,-1.0197278295899999
ACH-000517,-0.827677858685
ACH-000518,-0.294145564827
ACH-000520,-0.07443048655489999
ACH-000521,0.0357425759227
ACH-000522,-0.141775575906
ACH-000524,-0.0185789761275
ACH-000527,-0.506080974902
ACH-000528,-0.10238867623299999
ACH-000537,-0.49334693945
ACH-000541,-0.569280602095
ACH-000542,-0.275906627381
ACH-000544,-0.274217132993
ACH-000545,-0.564348432031
ACH-000547,0.128938374701
ACH-000548,0.07415007636439999
ACH-000549,0.0266079243072
ACH-000550,-0.0918630995338
ACH-000552,-0.577327670145
ACH-000556,0.036219195267199994
ACH-000557,-1.13540357993
ACH-000570,-0.246233075149
ACH-000571,0.00634492343808
ACH-000573,-0.302172292705
ACH-000576,-0.691495505538
ACH-000580,-0.431763766786
ACH-000584,-0.239848260896
ACH-000585,-1.13704116683
ACH-000588,-0.42029003888300004
ACH-000589,-0.560098257065
ACH-000591,1.08569878373
ACH-000593,-1.0586453116799999
ACH-000600,-0.136642495055
ACH-000601,-0.09975609698339999
ACH-000604,-0.24632592144
ACH-000605,-0.652009735815
ACH-000606,-0.035741168608199994
ACH-000608,-0.800008383339
ACH-000614,-0.392381433174
