,SF3A2 (8175)
ACH-000182,-1.7703756695299997
ACH-000183,-1.46189401706
ACH-000188,-1.52656153572
ACH-000189,-1.3795637778299998
ACH-000190,-1.5898813216699998
ACH-000198,-1.48507764972
ACH-000204,-1.5154359424200001
ACH-000206,-1.5826784898500001
ACH-000207,-1.5887630226499998
ACH-000211,-1.42593656362
ACH-000215,-1.68278380813
ACH-000221,-1.55943865411
ACH-000222,-1.5079657254700003
ACH-000223,-1.66284746121
ACH-000226,-1.6604707021
ACH-000227,-2.1805203068
ACH-000228,-1.42118776812
ACH-000231,-1.56935784951
ACH-000232,-1.5932970520700003
ACH-000233,-1.77504712783
ACH-000234,-1.63408403977
ACH-000235,-1.7204217357700002
ACH-000237,-1.4620802423700001
ACH-000238,-1.29627746453
ACH-000243,-1.3896821061700002
ACH-000244,-1.22316882199
ACH-000246,-1.61599705576
ACH-000248,-1.70758366826
ACH-000250,-1.61285217613
ACH-000251,-1.48892735445
ACH-000253,-1.7861512041299998
ACH-000255,-1.20212792185
ACH-000256,-1.73582165463
ACH-000257,-1.56416223718
ACH-000258,-2.01445796125
ACH-000259,-1.50541164627
ACH-000260,-1.65579050055
ACH-000261,-1.3792003214
ACH-000262,-1.11693426216
ACH-000263,-1.87813061623
ACH-000264,-1.47274224266
ACH-000265,-1.4702356649500001
ACH-000266,-1.29200311174
ACH-000272,-1.37282395479
ACH-000273,-1.5402314932199999
ACH-000274,-1.5036286182700003
ACH-000277,-1.32239405577
ACH-000278,-1.68703339958
ACH-000279,-1.6408845490600001
ACH-000280,-1.54080206715
ACH-000281,-1.48512450469
ACH-000288,-1.56444095091
ACH-000291,-1.3422120258599999
ACH-000293,-1.8243965738699999
ACH-000294,-2.33333436092
ACH-000295,-1.60964188711
ACH-000296,-1.5412703391799998
ACH-000302,-1.8235261826099998
ACH-000304,-1.5063267626499999
ACH-000307,-1.75181799125
ACH-000308,-1.8033681108000001
ACH-000310,-1.7562525298599998
ACH-000311,-1.28901226057
ACH-000312,-1.5306249433899999
ACH-000315,-1.6212070044
ACH-000316,-1.17937091251
ACH-000317,-1.93563798192
ACH-000318,-1.55316571254
ACH-000319,-1.6232985101
ACH-000320,-1.61605062998
ACH-000322,-1.4718256638499998
ACH-000323,-1.4385316450799999
ACH-000324,-1.42982993148
ACH-000329,-1.59116986645
ACH-000330,-1.64807870247
ACH-000331,-1.15080923198
ACH-000332,-1.5887963056099998
ACH-000334,-1.63363294938
ACH-000335,-1.5543997093900002
ACH-000336,-1.8465433066900003
ACH-000337,-1.54234104643
ACH-000339,-1.6261934360499999
ACH-000341,-2.01594175381
ACH-000348,-1.59831189602
ACH-000350,-1.7874571348500001
ACH-000352,-1.46332295778
ACH-000356,-1.37401879454
ACH-000361,-1.32074335817
ACH-000362,-1.3690763781900002
ACH-000363,-1.40975958099
ACH-000364,-1.48839058161
ACH-000365,-1.60626878397
ACH-000366,-1.62323688919
ACH-000368,-1.6724133265099999
ACH-000374,-1.40590806587
ACH-000375,-1.49432165119
ACH-000376,-1.6517168276899998
ACH-000381,-1.53270824104
ACH-000383,-1.9278969420099998
ACH-000387,-1.4186481678100002
ACH-000389,-1.5197104870500002
ACH-000390,-1.5659167719
ACH-000393,-1.2247238858
ACH-000395,-1.4480446306299999
ACH-000397,-1.57480755754
ACH-000401,-1.73626023724
ACH-000402,-1.63706617812
ACH-000403,-1.72570168413
ACH-000404,-1.37861330254
ACH-000406,-1.5990342803600002
ACH-000407,-1.3788601115999999
ACH-000408,-1.4697323569499998
ACH-000410,-1.59434354959
ACH-000411,-1.48105680496
ACH-000414,-1.8434956519099999
ACH-000415,-1.54341971448
ACH-000416,-1.43941574792
ACH-000420,-1.31361896888
ACH-000421,-1.45562729354
ACH-000424,-1.7317820988
ACH-000425,-1.40295840331
ACH-000426,-1.4520427417700001
ACH-000427,-1.7183897408700002
ACH-000433,-1.53099217778
ACH-000436,-1.11159994893
ACH-000444,-1.63587683957
ACH-000445,-1.3571704854299997
ACH-000448,-1.5828224377000002
ACH-000450,-1.60486851101
ACH-000452,-1.67902064576
ACH-000454,-1.35517497648
ACH-000458,-1.30141792874
ACH-000459,-1.9023570899200002
ACH-000460,-1.31090259433
ACH-000461,-1.9271711879
ACH-000463,-1.50105693039
ACH-000464,-1.43796675065
ACH-000466,-1.3961770697100002
ACH-000467,-1.36953765835
ACH-000468,-1.70239712586
ACH-000469,-1.5805341568399998
ACH-000470,-1.70253245713
ACH-000471,-1.78160422872
ACH-000472,-1.67824269783
ACH-000473,-1.23087656829
ACH-000475,-1.4780491720500002
ACH-000476,-1.41245222497
ACH-000477,-1.4580158031700001
ACH-000480,-1.4973056598199999
ACH-000481,-1.7512332285799999
ACH-000483,-2.21788682418
ACH-000484,-1.6371881134000001
ACH-000485,-1.6444366935199999
ACH-000486,-1.31344025359
ACH-000487,-1.6058802684600002
ACH-000488,-1.4426832982799997
ACH-000490,-1.63445737959
ACH-000491,-1.6542924372799999
ACH-000495,-1.25120454559
ACH-000496,-1.6876194851700002
ACH-000499,-1.6014937911700002
ACH-000500,-1.01095922934
ACH-000502,-1.57666017169
ACH-000503,-1.37570425786
ACH-000505,-1.70083359243
ACH-000507,-1.7686674586400002
ACH-000510,-1.80113697009
ACH-000511,-1.50376534894
ACH-000512,-1.4479268437700001
ACH-000516,-1.4456250931299999
ACH-000517,-1.52511128779
ACH-000518,-1.50915858845
ACH-000520,-1.63085906273
ACH-000521,-1.34383346257
ACH-000522,-1.6343727016999998
ACH-000524,-1.73449286467
ACH-000527,-1.67634677313
ACH-000528,-1.47895670822
ACH-000537,-1.4679789260499998
ACH-000541,-1.3981758504
ACH-000542,-1.6288642982600001
ACH-000544,-1.62080663271
ACH-000545,-1.59227233019
ACH-000547,-1.7294170317099997
ACH-000548,-1.4230823636899999
ACH-000549,-1.20925143954
ACH-000550,-0.919279282378
ACH-000552,-1.8511844836900002
ACH-000556,-1.5108852174
ACH-000557,-1.7050581876700002
ACH-000570,-1.49814827486
ACH-000571,-1.9582099538799997
ACH-000573,-1.8864714238799998
ACH-000576,-1.36601033935
ACH-000580,-1.3980652752399998
ACH-000584,-1.90698236907
ACH-000585,-1.3042945466299998
ACH-000588,-1.56623267877
ACH-000589,-1.42587813016
ACH-000591,-1.4163754810100002
ACH-000593,-1.3814954789700002
ACH-000600,-1.38805303387
ACH-000601,-1.5462450996000001
ACH-000604,-1.31741735771
ACH-000605,-1.4561413139
ACH-000606,-1.2315294815100002
ACH-000608,-1.89911687518
ACH-000614,-1.3482012878
ACH-000616,-1.49155445982
ACH-000618,-1.3582944548
ACH-000619,-1.17566113721
ACH-000620,-1.8517294819999999
ACH-000621,-1.7485536401800001
ACH-000622,-1.47653671299
ACH-000623,-1.6641328851
ACH-000624,-1.51859813804
ACH-000627,-1.43306430831
ACH-000630,-1.5267038149599998
ACH-000632,-1.63815783335
ACH-000633,-2.28618598643
ACH-000637,-1.41057820482
ACH-000638,-1.33109383021
ACH-000646,-2.10376761882
ACH-000647,-1.57855420398
ACH-000648,-1.7360931502099999
ACH-000649,-1.65352675806
ACH-000651,-1.7590181882799998
ACH-000652,-1.6866228818
ACH-000653,-1.28635757732
ACH-000657,-1.5239187492299997
ACH-000658,-1.3121181907500001
ACH-000661,-1.75346717944
ACH-000662,-1.29297802438
ACH-000663,-1.5792076718599999
ACH-000665,-1.45426667991
ACH-000671,-1.59299038399
ACH-000673,-1.37758114588
ACH-000676,-1.7320762608099998
ACH-000677,-1.31639915451
ACH-000681,-1.94070100131
ACH-000682,-1.60145481995
ACH-000683,-2.09292767785
ACH-000684,-1.39457171506
ACH-000688,-1.1234048458900001
ACH-000693,-1.2892175723000001
ACH-000694,-1.4982719153100001
ACH-000695,-1.85417609281
ACH-000696,-1.46652837606
ACH-000697,-1.56639259125
ACH-000699,-1.66545085466
ACH-000701,-1.60909746364
ACH-000706,-1.42930873681
ACH-000711,-1.45986028984
ACH-000713,-1.4291349505500002
ACH-000714,-1.51141371007
ACH-000718,-1.34502545915
ACH-000720,-1.57584331066
ACH-000721,-1.65303173822
ACH-000724,-1.55891582389
ACH-000725,-1.73588202498
ACH-000732,-1.42343702343
ACH-000734,-1.7738216301499998
ACH-000735,-1.5722751841100002
ACH-000736,-1.5413124249799999
ACH-000738,-1.43244119519
ACH-000746,-1.7109834639200001
ACH-000747,-1.3876043256000001
ACH-000748,-1.42634318253
ACH-000753,-1.1541988727399999
ACH-000756,-1.7283203132700002
ACH-000757,-1.7123400784600002
ACH-000758,-1.4194217254600001
ACH-000760,-1.61132157855
ACH-000763,-0.8746674494040001
ACH-000764,-1.51118989546
ACH-000765,-1.51741613336
ACH-000766,-1.36876012416
ACH-000767,-1.7792729633099997
ACH-000768,-1.53787970909
ACH-000769,-1.38533568194
ACH-000770,-1.51373076465
ACH-000771,-1.3517422450299998
ACH-000773,-1.6287118611200002
ACH-000776,-1.49242987722
ACH-000777,-1.5034166250299998
ACH-000778,-1.1717411839299998
ACH-000781,-1.6225141326299999
ACH-000782,-1.44500141877
ACH-000783,-1.33857185624
ACH-000784,-1.29060508282
ACH-000785,-1.76553478997
ACH-000787,-1.34072763046
ACH-000788,-1.85451034108
ACH-000791,-1.5096485161700002
ACH-000792,-1.3712281108200002
ACH-000794,-1.7113462646000002
ACH-000796,-1.3949611038999998
ACH-000799,-1.3154135844600001
ACH-000800,-1.4413450941100001
ACH-000802,-1.39457719359
ACH-000804,-1.9138476825400002
ACH-000805,-1.4672767330399998
ACH-000809,-1.70876966785
ACH-000810,-1.34431156533
ACH-000811,-1.49931331447
ACH-000817,-1.3881480585600001
ACH-000819,-1.4931832780399998
ACH-000820,-1.3666747531799999
ACH-000821,-1.22160616375
ACH-000822,-1.68985035955
ACH-000823,-1.47620711505
ACH-000824,-1.5135395693200002
ACH-000827,-1.4457215343099998
ACH-000829,-1.5212045919
ACH-000831,-1.57768131163
ACH-000832,-1.16730846356
ACH-000833,-2.0969454501900002
ACH-000834,-1.6149712328
ACH-000835,-1.44651107511
ACH-000836,-1.6994224487600003
ACH-000837,-1.4978978996599999
ACH-000838,-1.6532697191299999
ACH-000839,-1.58625761525
ACH-000840,-1.3772751095200002
ACH-000841,-1.6122013555799999
ACH-000843,-1.55443061162
ACH-000846,-1.58488598319
ACH-000847,-1.2046943735
ACH-000848,-1.44574295889
ACH-000849,-1.48811593199
ACH-000851,-1.32442848731
ACH-000855,-1.3896128228799998
ACH-000856,-1.6767328441100002
ACH-000858,-1.3504312663100002
ACH-000859,-1.5505800102
ACH-000861,-1.4946876967700002
ACH-000862,-1.36593123753
ACH-000865,-1.45194581961
ACH-000866,-1.57221453705
ACH-000867,-1.58504146149
ACH-000869,-1.76561708813
ACH-000872,-1.56319358329
ACH-000873,-1.41126486599
ACH-000876,-1.74921030854
ACH-000878,-1.36560766305
ACH-000880,-1.63156434537
ACH-000881,-1.4853336221899998
ACH-000882,-1.65430911536
ACH-000884,-1.31459538267
ACH-000885,-1.6244827191799998
ACH-000887,-1.49442016652
ACH-000888,-1.4236203402399998
ACH-000889,-1.5812868429299998
ACH-000890,-1.1550955810299999
ACH-000896,-1.5676487153
ACH-000898,-1.64786017035
ACH-000900,-1.40099614118
ACH-000901,-1.62098350691
ACH-000905,-1.35862665189
ACH-000906,-1.73462241965
ACH-000907,-1.26293060729
ACH-000910,-1.70210406605
ACH-000911,-1.42112136128
ACH-000912,-1.3468745843399998
ACH-000913,-1.8180840025
ACH-000915,-1.7309097994799998
ACH-000916,-1.51260561424
ACH-000917,-1.78336153534
ACH-000921,-1.3187291378200001
ACH-000924,-1.4727325911000002
ACH-000926,-1.5834200997799999
ACH-000928,-1.45344850458
ACH-000929,-1.6358540317299999
ACH-000932,-1.68891420038
ACH-000935,-1.4303816387000001
ACH-000936,-1.58422176992
ACH-000937,-1.63071194593
ACH-000938,-1.62833184834
ACH-000939,-1.7959557361099998
ACH-000941,-1.5964668823600001
ACH-000943,-1.8012957726099998
ACH-000946,-1.6532177318799999
ACH-000947,-1.7576053756099999
ACH-000948,-1.37510010076
ACH-000950,-1.4938135179499998
ACH-000953,-1.6805155117
ACH-000957,-1.11908052036
ACH-000958,-1.4564162451
ACH-000960,-1.70331588706
ACH-000963,-1.56589656875
ACH-000968,-1.4583072068399998
ACH-000969,-1.57274605859
ACH-000973,-1.67737756651
ACH-000974,-1.75415200068
ACH-000975,-1.4169478106600002
ACH-000976,-1.7610017248700003
ACH-000978,-1.5420509788299999
ACH-000980,-1.55352198142
ACH-000984,-1.63021926921
ACH-000986,-1.57152948967
ACH-000988,-1.36974450056
ACH-000993,-1.3990548345500002
ACH-000994,-1.56482339076
ACH-000996,-1.3773751341999998
ACH-001001,-1.51327503372
ACH-001020,-1.9657147986400003
ACH-001028,-1.7813778238
ACH-001031,-1.55738348833
ACH-001038,-1.7432137245700001
ACH-001048,-1.5845387712999999
ACH-001050,-1.62337918924
ACH-001053,-1.3086708249299999
ACH-001054,-1.33216004901
ACH-001061,-1.44703418225
ACH-001067,-1.64361251732
ACH-001075,-1.4973601622600001
ACH-001096,-1.71690002041
ACH-001128,-1.97804875955
ACH-001134,-1.34924933185
ACH-001151,-1.5421420092299998
ACH-001163,-1.72109298281
ACH-001164,-1.4490801197499998
ACH-001173,-1.40526134511
ACH-001183,-1.4817842239899999
ACH-001184,-1.68059570042
ACH-001190,-1.15546054962
ACH-001192,-1.6763034302200002
ACH-001193,-1.60813472412
ACH-001196,-1.40869752396
ACH-001197,-1.34674009156
ACH-001205,-1.4569160909299999
ACH-001211,-1.6795814848700001
ACH-001212,-2.07052993414
ACH-001228,-1.6278246348299998
ACH-001232,-1.3916484065099999
ACH-001239,-1.6027255141699999
ACH-001274,-1.6944368464700001
ACH-001275,-1.70132062469
ACH-001277,-1.4503850713
ACH-001278,-1.90554179034
ACH-001280,-1.4544129472100003
ACH-001283,-1.43797845675
ACH-001289,-1.8667796597599997
ACH-001295,-1.6467482046000002
ACH-001300,-1.5595111403400002
ACH-001301,-1.54799049635
ACH-001302,-1.55152678134
ACH-001303,-1.5551141488299998
ACH-001306,-1.43418908613
ACH-001318,-1.65517035502
ACH-001322,-1.45528709144
ACH-001328,-1.37653108441
ACH-001332,-1.23573281517
ACH-001333,-1.88219194436
ACH-001336,-1.3199310103
ACH-001340,-1.4392670253400002
ACH-001346,-1.72635004055
ACH-001353,-1.3389729669
ACH-001354,-1.28496641102
ACH-001367,-1.51919093
ACH-001368,-1.4786755104499998
ACH-001374,-1.59751289087
ACH-001375,-1.9141070947999999
ACH-001377,-1.5183960443200002
ACH-001380,-1.52175002248
ACH-001391,-1.5716326618399998
ACH-001407,-1.7131171491400001
ACH-001408,-1.5691292353400002
ACH-001413,-1.3545388141499999
ACH-001430,-1.52447936486
ACH-001431,-1.5716589624700001
ACH-001450,-1.4628394676700003
ACH-001496,-1.41237329831
ACH-001500,-1.56826743932
ACH-001521,-1.5136876943000002
ACH-001523,-1.3045302351399999
ACH-001532,-1.54208324766
ACH-001536,-1.52006362437
ACH-001550,-1.48423475171
ACH-001552,-1.44499902426
ACH-001554,-1.73943176102
ACH-001645,-1.54336862031
ACH-001654,-1.93234093336
ACH-001715,-1.46840177522
ACH-001735,-1.5752357618000001
ACH-001736,-1.6768369460299999
ACH-001737,-1.27707849472
ACH-001740,-2.07030301039
ACH-001745,-1.8730772695099998
ACH-001750,-1.62857650605
ACH-001765,-1.79535499778
ACH-001956,-1.63576337229
ACH-001957,-1.4388563904299998
