,SLC35F2 (54733)
ACH-000262,-0.0512121631767
ACH-000263,-0.44052791098899996
ACH-000264,-0.26241447568000004
ACH-000265,-0.172143614428
ACH-000266,-0.102201902138
ACH-000272,-0.162696632807
ACH-000273,-0.17269084635899998
ACH-000274,-0.266321660086
ACH-000277,-0.218169056327
ACH-000278,-0.182603375832
ACH-000279,-0.27364002509199997
ACH-000280,-0.14817139866100001
ACH-000281,-0.233709303421
ACH-000288,-0.12271158476999999
ACH-000291,-0.31473680321999997
ACH-000293,-0.42438066727799995
ACH-000294,-0.169547533078
ACH-000295,-0.237381391076
ACH-000296,-0.140871296458
ACH-000302,-0.106440010579
ACH-000304,-0.528327495071
ACH-000307,-0.0775349330677
ACH-000308,-0.222964514355
ACH-000310,-0.260272386751
ACH-000311,-0.11103895293400001
ACH-000312,-0.363293331989
ACH-000315,-0.18683462084199998
ACH-000316,-0.45165118414300004
ACH-000317,-0.37124955011699995
ACH-000318,-0.206343464177
ACH-000319,-0.425471835974
ACH-000320,-0.134415428997
ACH-000322,-0.22992840052900002
ACH-000323,-0.152089383711
ACH-000324,-0.156984780749
ACH-000329,-0.05581564255080001
ACH-000330,-0.18837749988699998
ACH-000331,-0.20112353458299997
ACH-000332,-0.0427153328474
ACH-000334,-0.187192149233
ACH-000335,-0.11806758674699999
ACH-000336,-0.0861824988404
ACH-000337,-0.143052186322
ACH-000339,-0.203777526584
ACH-000341,-0.059769161560699995
ACH-000348,-0.13531811981699998
ACH-000350,-0.257256933759
ACH-000352,-0.0213853609743
ACH-000356,-0.0143219669728
ACH-000361,-0.27065118992
ACH-000362,-0.249075020171
ACH-000363,-0.0753350494541
ACH-000364,-0.19969155551399997
ACH-000365,-0.10387918038899999
ACH-000366,-0.311762121713
ACH-000368,-0.051944011680000006
ACH-000374,-0.319175959282
ACH-000375,-0.22273773700999996
ACH-000376,-0.108824347689
ACH-000381,-0.113900672219
ACH-000383,-0.178734135602
ACH-000387,-0.130205436476
ACH-000389,-0.21323186371199998
ACH-000390,-0.21627550410799998
ACH-000393,-0.18648540854200002
ACH-000395,-0.207878276607
ACH-000397,-0.25305414658799996
ACH-000401,-0.020918587934299997
ACH-000402,-0.378704599385
ACH-000403,-0.211373479967
ACH-000404,-0.474209043029
ACH-000406,-0.10643028865700001
ACH-000407,-0.281811828758
ACH-000408,-0.0132189541326
ACH-000410,-0.17594395133299998
ACH-000411,-0.16802970456799998
ACH-000414,-0.10079843929400001
ACH-000415,-0.0644748055076
ACH-000416,-0.174145172671
ACH-000420,-0.280103971171
ACH-000421,-0.060012575246599996
ACH-000424,0.0782482779805
ACH-000425,-0.08637192685249999
ACH-000426,-0.40536117185099996
ACH-000427,-0.283510956707
ACH-000433,-0.18828863707600002
ACH-000436,0.0101960992775
ACH-000444,-0.16947431241
ACH-000445,-0.26294736767
ACH-000448,-0.339588779386
ACH-000450,-0.123988279273
ACH-000452,-0.206685456494
ACH-000454,-0.0927287034599
ACH-000458,-0.197260397541
ACH-000459,-0.18093688717700002
ACH-000460,-0.0025047279965199998
ACH-000461,-0.11497111546199999
ACH-000463,-0.344551368159
ACH-000464,-0.161055094193
ACH-000466,-0.0818718567985
ACH-000467,-0.10464362367
ACH-000468,-0.305225721637
ACH-000469,-0.288636491499
ACH-000470,-0.19558791633900002
ACH-000471,-0.23516790339000002
ACH-000472,-0.136643244138
ACH-000473,-0.239920703913
ACH-000475,-0.174229097705
ACH-000476,-0.16928149851799998
ACH-000477,-0.0816023858482
ACH-000480,0.00841819705624
ACH-000481,-0.06526535617490001
ACH-000483,-0.224840847277
ACH-000484,-0.16735675008099998
ACH-000485,-0.229901790851
ACH-000486,-0.293063571283
ACH-000487,-0.148375268695
ACH-000488,-0.0832897705315
ACH-000490,-0.193724450121
ACH-000491,-0.350304558045
ACH-000495,-0.060490350002300006
ACH-000496,-0.184740295537
ACH-000499,-0.15365356581599998
ACH-000500,-0.580908230563
ACH-000502,-0.188774025435
ACH-000503,-0.148841842042
ACH-000505,-0.29952139631200003
ACH-000507,-0.223482655315
ACH-000510,-0.015520721214000001
ACH-000511,-0.174428015295
ACH-000512,-0.158518073141
ACH-000516,-0.0332055058289
ACH-000517,-0.209143607121
ACH-000518,-0.223163291652
ACH-000520,-0.104290839998
ACH-000521,-0.10508130324899999
ACH-000522,-0.252478751486
ACH-000524,-0.202844663519
ACH-000527,-0.107783199375
ACH-000528,-0.211285424709
ACH-000537,-0.348163332057
ACH-000541,-0.0048342157733100004
ACH-000542,-0.029261294956799997
ACH-000544,-0.041490571891400006
ACH-000545,-0.257976755742
ACH-000547,-0.356099447118
ACH-000548,-0.145363209497
ACH-000549,-0.337844400908
ACH-000550,-0.035322318008199995
ACH-000552,-0.0651169105079
ACH-000556,-0.119103896539
ACH-000557,-0.24229320068799998
ACH-000570,-0.1481010579
ACH-000571,-0.226178483107
ACH-000573,-0.229546468192
ACH-000576,-0.0488499167153
ACH-000580,-0.316954217592
ACH-000584,-0.09894950966800001
ACH-000585,-0.17456095213599998
ACH-000588,-0.239263635398
ACH-000589,-0.0538500680609
ACH-000591,-0.212509648457
ACH-000593,0.012664054294399998
ACH-000600,-0.201343520549
ACH-000601,-0.246190243298
ACH-000604,0.161936825698
ACH-000605,0.027123866073199998
ACH-000606,-0.170938970831
ACH-000608,-0.15330224207999998
ACH-000614,-0.37403934961900004
ACH-000616,-0.07091764355760001
ACH-000618,0.11953389302999999
ACH-000619,-0.123783837062
ACH-000620,-0.158923882346
ACH-000621,-0.17129965238699998
ACH-000622,-0.22236118180199999
ACH-000623,-0.13160995462000002
ACH-000624,-0.189175919669
ACH-000627,-0.270639317068
ACH-000630,-0.116944606239
ACH-000632,-0.417457971961
ACH-000633,-0.267104438128
ACH-000637,-0.115449615388
ACH-000638,-0.154433423937
ACH-000646,-0.0900765440107
ACH-000647,-0.184585928176
ACH-000648,-0.265250985291
ACH-000649,-0.154862934699
ACH-000651,-0.119132180721
ACH-000652,-0.201846126622
ACH-000653,-0.442255072733
ACH-000657,-0.120553243837
ACH-000658,-0.0412461860655
ACH-000661,-0.0143011423246
ACH-000662,-0.36521414708000005
ACH-000663,-0.0585629351473
ACH-000665,-0.24527601432399998
ACH-000671,-0.357902391361
ACH-000673,-0.27961380738200003
ACH-000676,-0.0539947212885
ACH-000677,0.010357841180700001
ACH-000681,-0.15333043294600002
ACH-000682,-0.213335801277
ACH-000683,-0.1953855105
ACH-000684,0.0673705445841
ACH-000688,-0.0910141501726
ACH-000693,-0.116233923551
ACH-000694,-0.30276905404599996
ACH-000695,0.127754623781
ACH-000696,-0.229103312721
ACH-000697,-0.403714962381
ACH-000699,-0.232968480714
ACH-000701,-0.0462828816555
ACH-000706,-0.136707202536
ACH-000711,-0.06998557540469999
ACH-000713,-0.22614644083500002
ACH-000714,0.00866141028956
ACH-000718,-0.13150771254899998
ACH-000720,-0.186269616908
ACH-000721,-0.0799815079589
ACH-000724,-0.138065724769
ACH-000725,0.0771759009657
ACH-000732,-0.28479583926999996
ACH-000734,-0.253430170161
ACH-000735,-0.146733990992
ACH-000736,-0.028821675275500003
ACH-000738,-0.228757957746
ACH-000746,-0.07945991395600001
ACH-000747,-0.404562926564
ACH-000748,-0.16932065774399999
ACH-000753,-0.09791925888039998
ACH-000756,-0.0978735135374
ACH-000757,-0.362469730115
ACH-000758,-0.11184929169399999
ACH-000760,-0.183959390069
ACH-000763,-0.21286663452399998
ACH-000764,-0.232003882582
ACH-000765,-0.150225962617
ACH-000766,0.12236581592
ACH-000767,-0.11158442478599999
ACH-000768,-0.119059405351
ACH-000769,-0.21906251121800002
ACH-000770,-0.15869209632099998
ACH-000771,0.040910960417
ACH-000773,-0.151054820203
ACH-000776,-0.27083433193399997
ACH-000777,-0.15711528698899999
ACH-000778,-0.06796741473790001
ACH-000781,-0.11336179334799999
ACH-000782,0.028838447237700002
ACH-000783,-0.21804967275400003
ACH-000784,-0.163933615585
ACH-000785,-0.25007321356600004
ACH-000787,-0.20340379198
ACH-000788,-0.241408940472
ACH-000791,-0.17479065592300003
ACH-000792,-0.20366954632800002
ACH-000794,-0.141884292957
ACH-000796,-0.147395405805
ACH-000799,-0.293654745117
ACH-000800,0.0434969464264
ACH-000802,-0.149203129917
ACH-000804,0.0542164764039
ACH-000805,0.180108746573
ACH-000809,0.0110085165221
ACH-000810,-0.185567065931
ACH-000811,-0.23774590539
ACH-000817,-0.209514825403
ACH-000819,-0.189930100927
ACH-000820,-0.110748323466
ACH-000821,-0.408652791275
ACH-000822,-0.313142128063
ACH-000823,-0.26057571698000004
ACH-000824,-0.283660045396
ACH-000827,-0.145201332312
ACH-000829,-0.10592431269
ACH-000831,-0.169647484314
ACH-000832,-0.362680438683
ACH-000833,-0.12516654489
ACH-000834,0.0278251017968
ACH-000835,-0.032923659197499996
ACH-000836,-0.07830790837
ACH-000837,-0.10793862525900001
ACH-000838,-0.5508353883579999
ACH-000839,-0.0129683700223
ACH-000840,-0.240430832443
ACH-000841,0.12015917911900001
ACH-000843,-0.334832809768
ACH-000846,-0.023332914106
ACH-000847,-0.133455271817
ACH-000848,-0.202952310521
ACH-000849,-0.167856833403
ACH-000851,-0.0895154550839
ACH-000855,-0.273696450365
ACH-000856,-0.169796665686
ACH-000858,-0.268425312584
ACH-000859,-0.153644216962
ACH-000861,-0.128683836685
ACH-000862,-0.222296031409
ACH-000865,-0.09962997050149999
ACH-000866,-0.162795030234
ACH-000867,-0.18311801185899998
ACH-000869,-0.227043586845
ACH-000872,-0.302073987376
ACH-000873,-0.157162136862
ACH-000876,-0.24573507706099998
ACH-000878,-0.0848954102631
ACH-000880,-0.021413907822599998
ACH-000881,-0.24363608318000005
ACH-000882,-0.19423167691100002
ACH-000884,-0.161566827571
ACH-000885,-0.18568412667999998
ACH-000887,-0.205229530251
ACH-000888,-0.130341223927
ACH-000889,-0.172861637694
ACH-000890,-0.517384133433
ACH-000896,-0.159877202626
ACH-000898,-0.0445838820714
ACH-000900,-0.24906668338000004
ACH-000901,-0.209819237522
ACH-000905,0.033071954479299996
ACH-000906,-0.22652725226300002
ACH-000907,0.0210956308646
ACH-000910,-0.23646139246300002
ACH-000911,-0.250163755601
ACH-000912,-0.20019233421799998
ACH-000913,0.0331687082521
ACH-000915,-0.14417044296499998
ACH-000916,0.222481493231
ACH-000917,-0.228897940436
ACH-000921,-0.164928641425
ACH-000924,-0.336624883181
ACH-000926,-0.262678380053
ACH-000928,-0.107230195322
ACH-000929,-0.23043374839400002
ACH-000932,-0.08761772721069999
ACH-000935,-0.0348559876524
ACH-000936,-0.186695158758
ACH-000937,-0.223476720141
ACH-000938,0.0044939332870000005
ACH-000939,-0.0581600080827
ACH-000941,-0.20034803315699998
ACH-000943,-0.20587760642900002
ACH-000946,-0.18021003988200002
ACH-000947,-0.16971480815499998
ACH-000948,-0.071023882941
ACH-000950,-0.470664477537
ACH-000953,-0.208666261907
ACH-000957,-0.262544887975
ACH-000958,-0.44470703121000005
ACH-000960,-0.07223408566180001
ACH-000963,-0.194908907525
ACH-000968,-0.378978935769
ACH-000969,-0.34285694229900004
ACH-000973,-0.114307762785
ACH-000974,-0.127695851475
ACH-000975,0.0309077106087
ACH-000976,-0.231392771069
ACH-000978,0.37471311950499997
ACH-000980,-0.278341597516
ACH-000984,-0.12861281357899998
ACH-000986,-0.21034832110399998
ACH-000988,-0.0961834060117
ACH-000993,0.0391521328115
ACH-000994,-0.32840162651099997
ACH-000996,-0.334530781244
ACH-001001,-0.10312933158399999
ACH-001020,-0.127909673331
ACH-001028,-0.23419727641199997
ACH-001031,-0.07770106089329999
ACH-001038,-0.18562386427799998
ACH-001048,-0.213698300907
ACH-001050,-0.12536743095300001
ACH-001053,-0.41903849924000003
ACH-001054,-0.290163599714
ACH-001061,-0.200866917885
ACH-001067,-0.226065479201
ACH-001075,-0.19887525642499998
ACH-001096,-0.193543555589
ACH-001128,-0.336991463502
ACH-001134,-0.18249226697700002
ACH-001151,-0.183057398271
ACH-001163,-0.160739432278
ACH-001164,-0.39944100974
ACH-001173,-0.196730483112
ACH-001183,-0.18094333159
ACH-001184,-0.022827270252799996
ACH-001190,-0.28363773926999997
ACH-001192,-0.16238050504
ACH-001193,-0.37075395775799996
ACH-001196,-0.31663934906
ACH-001197,-0.109612503385
ACH-001205,0.0118573252648
ACH-001211,-0.252343704115
ACH-001212,-0.0353428502157
ACH-001228,-0.299748725837
ACH-001232,-0.226840285308
ACH-001239,-0.23574620768500001
ACH-001274,-0.239682534873
ACH-001275,-0.201268362245
ACH-001277,0.232777724234
ACH-001278,-0.0508753551059
ACH-001280,0.09187822524089999
ACH-001283,-0.255945219532
ACH-001289,-0.0908793929521
ACH-001295,-0.311341611336
ACH-001300,-0.169268749303
ACH-001301,-0.180027941133
ACH-001302,-0.29440909531599996
ACH-001303,0.00010091409633399998
ACH-001306,-0.279346774005
ACH-001318,-0.0784391477601
ACH-001322,-0.0955890779786
ACH-001328,-0.111156944902
ACH-001332,-0.134947754967
ACH-001333,-0.0637973574648
ACH-001336,-0.049179195205800004
ACH-001340,-0.16796392720800002
ACH-001346,-0.162184535983
ACH-001353,-0.160205728423
ACH-001354,0.050335867801900004
ACH-001367,-0.18961463894900002
ACH-001368,-0.239388883428
ACH-001374,-0.00203544432693
ACH-001375,-0.20469064201200002
ACH-001377,-0.0671358847243
ACH-001380,-0.209582128108
ACH-001391,-0.277159911221
ACH-001407,-0.131154691701
ACH-001408,-0.207620541725
ACH-001413,-0.252182277432
ACH-001430,-0.363230554062
ACH-001431,-0.136600389255
ACH-001450,-0.138561273618
ACH-001496,-0.258441157577
ACH-001500,-0.0320791467116
ACH-001521,-0.10224962445
ACH-001523,-0.260503160734
ACH-001532,-0.23536259958500003
ACH-001536,0.00617964768137
ACH-001550,-0.327232710117
ACH-001552,-0.11557099595699999
ACH-001554,-0.0945664461678
ACH-001645,-0.23474529167599997
ACH-001654,-0.037172570273800006
ACH-001715,0.048127481763399996
ACH-001735,-0.17722503570300002
ACH-001736,-0.235790670332
ACH-001737,-0.276746364115
ACH-001740,-0.102517025163
ACH-001745,-0.106196498687
ACH-001750,-0.0973550783715
ACH-001765,-0.130822300468
ACH-001956,-0.160105595257
ACH-001957,-0.192863294069
