,SPSB2 (84727)
ACH-000004,-0.0541770631516
ACH-000007,0.140129774008
ACH-000009,-0.15246414182
ACH-000011,-0.18740078693
ACH-000012,0.15533598820699998
ACH-000013,0.254809966001
ACH-000014,-0.098270630837
ACH-000015,0.116212507412
ACH-000017,-0.0164538374612
ACH-000018,0.29160950680799996
ACH-000019,0.23306613985
ACH-000021,0.135380820458
ACH-000022,0.0695090525598
ACH-000025,0.053281762041
ACH-000028,0.0352269656966
ACH-000030,0.057873938682699994
ACH-000035,0.22861284906999998
ACH-000036,-0.119692963874
ACH-000037,0.135926917037
ACH-000039,-0.12377929958100001
ACH-000040,0.0861662722096
ACH-000041,0.382924508482
ACH-000042,0.0730876911498
ACH-000045,-0.07860787875639999
ACH-000047,0.213308001556
ACH-000052,0.5507176636159999
ACH-000053,-0.0395359546884
ACH-000054,0.0446585049556
ACH-000055,-0.0675003646981
ACH-000060,-0.10654915818800001
ACH-000067,0.0195901951299
ACH-000070,0.186102375397
ACH-000075,0.36237158491899996
ACH-000078,0.17778701390299997
ACH-000082,0.09905756228189999
ACH-000085,-0.0309423482816
ACH-000086,0.13118431344
ACH-000087,-0.071366184731
ACH-000092,0.195648707972
ACH-000095,0.0638350050852
ACH-000097,0.0157381811462
ACH-000098,0.0530381537101
ACH-000099,0.175432306265
ACH-000108,0.139644929818
ACH-000113,0.13257509221799998
ACH-000115,-0.151660424869
ACH-000116,0.306445292897
ACH-000118,-0.00549694676996
ACH-000120,-0.0729123597884
ACH-000123,-0.0601057527501
ACH-000127,0.10160605225199999
ACH-000128,0.179744344237
ACH-000132,-0.0241172191477
ACH-000133,-0.0809716812522
ACH-000137,-0.0363097371733
ACH-000138,0.0831239445345
ACH-000142,-0.018028558937
ACH-000143,0.011058047355
ACH-000146,0.166551782448
ACH-000148,0.108418180571
ACH-000150,0.207690493195
ACH-000152,0.11983244732100001
ACH-000153,-0.108833523433
ACH-000159,0.0151112905326
ACH-000160,0.16118998339
ACH-000163,0.242524313269
ACH-000167,-0.208335148057
