,DepMap_ID
110961,ACH-000351
184594,ACH-000541
229649,ACH-000638
255673,ACH-000688
308363,ACH-000780
355968,ACH-000796
361434,ACH-000804
482668,ACH-000921
490685,ACH-000926
589188,ACH-000962
602967,ACH-000966
663199,ACH-000981
701465,ACH-000987
715808,ACH-000989
727500,ACH-000990
788304,ACH-000992
788305,ACH-000992
788306,ACH-000992
788307,ACH-000992
788308,ACH-000992
840424,ACH-000996
851404,ACH-000997
897697,ACH-001049
937324,ACH-001145
1004081,ACH-001460
1115444,ACH-002163
1151834,ACH-002235
1204096,ACH-002316
