,ATP6V1E2 (90423)
ACH-000004,0.13475209944299998
ACH-000007,-0.332144596216
ACH-000009,-0.0193320741487
ACH-000011,-0.03949984972040001
ACH-000012,-0.0228154780783
ACH-000013,-0.04360412465559999
ACH-000014,-0.201123259558
ACH-000015,0.0520474681969
ACH-000017,-0.119337214597
ACH-000018,-0.113467091687
ACH-000019,-0.11038718540100001
ACH-000021,-0.0377687992444
ACH-000022,-0.0807811263673
ACH-000025,-0.08597311604319999
ACH-000028,-0.05753620330030001
ACH-000030,-0.120852067446
ACH-000035,-0.17742568936
ACH-000036,-0.05923916998380001
ACH-000037,-0.487603421632
ACH-000039,-0.0409756969977
ACH-000040,-0.18755309766199998
ACH-000041,-0.153519214084
ACH-000042,-0.056069497783199994
ACH-000045,-0.1515358238
ACH-000047,-0.12497674699400001
ACH-000052,-0.12627099293400001
ACH-000053,0.012618983158200002
ACH-000054,-0.0247872128065
ACH-000055,-0.204044904454
ACH-000060,-0.0429057455602
ACH-000067,-0.155802323976
ACH-000070,-0.22898955595400003
ACH-000075,-0.0561326125125
ACH-000078,0.00756972016096
ACH-000082,-0.04985164313419999
ACH-000085,0.012975018880300001
ACH-000086,-0.057930577073800005
ACH-000087,0.06438043993419999
ACH-000092,-0.08462885542580001
ACH-000095,-0.07424013371310001
ACH-000097,0.0815378688476
ACH-000098,-0.0437798050523
ACH-000099,-0.233078984914
ACH-000108,-0.00736047772761
ACH-000113,-0.167566020265
ACH-000115,-0.17671103601100002
ACH-000116,-0.179352293845
ACH-000118,-0.11071134481799999
ACH-000120,-0.12816822806
ACH-000123,-0.0262321440441
ACH-000127,0.00276111165848
ACH-000128,-0.1571665521
ACH-000132,-0.15619096259600002
ACH-000133,-0.1757319575
ACH-000137,-0.0736863661344
ACH-000138,-0.09896535588639999
ACH-000142,-0.260283307955
ACH-000143,-0.136189365386
ACH-000146,0.130159247078
ACH-000148,-0.145314591234
ACH-000150,-0.21037117481400003
ACH-000152,0.0839179313511
ACH-000153,-0.17616151232900001
ACH-000159,-0.0928802724555
ACH-000160,-0.282204943839
ACH-000163,-0.21978487251200002
ACH-000167,-0.07836197908379999
ACH-000168,-0.0035753650955700003
ACH-000169,-0.134125520685
ACH-000178,0.0153625635187
ACH-000182,-0.159046496361
ACH-000183,-0.0167540702573
ACH-000188,-0.0559758295144
ACH-000189,0.146621951341
ACH-000190,-0.0452291468288
ACH-000198,-0.235032404384
ACH-000204,-0.0486588827296
ACH-000206,0.0197755576466
ACH-000207,-0.36299784955
ACH-000211,-0.00631578009291
ACH-000215,-0.22829400123000004
ACH-000221,-0.051917598761599994
ACH-000222,-0.12192611203600001
ACH-000223,-0.11696465708900002
ACH-000226,-0.148580783419
ACH-000227,-0.128793778707
ACH-000228,-0.008972875655900001
ACH-000231,-0.0852852050347
ACH-000232,0.06508340323369999
ACH-000233,0.0037358734108699997
ACH-000234,0.0411930410248
ACH-000235,-0.0741097648599
ACH-000237,-0.018417823976200003
ACH-000238,-0.252519740422
ACH-000243,-0.0700435887135
ACH-000244,-0.545650841489
ACH-000246,-0.04772571112480001
ACH-000248,-0.12599984963400002
ACH-000250,-0.039551757061199996
ACH-000251,-0.0630265008715
ACH-000253,-0.0830420906683
ACH-000255,-0.248188142225
ACH-000256,-0.23575156893100002
ACH-000257,-0.0590444901164
ACH-000258,-0.170660921673
ACH-000259,-0.0909283841448
ACH-000260,-0.0461195552931
ACH-000261,0.0016479375382000001
ACH-000262,-0.560637381893
ACH-000263,0.024012352068599998
ACH-000264,-0.104509019015
ACH-000265,0.0202156197443
ACH-000266,-0.044166829429400006
ACH-000272,-0.028974330176200002
ACH-000273,-0.21524646028
ACH-000274,-0.209465022605
ACH-000277,-0.14132646224099998
ACH-000278,-0.035221717741
ACH-000279,-0.0437049605662
ACH-000280,0.00370487278186
ACH-000281,-0.124673084636
ACH-000288,-0.12008386895199999
ACH-000291,0.0163091328751
ACH-000293,-0.0358582123095
ACH-000294,-0.137364512836
ACH-000295,-0.17418277662999998
ACH-000296,-0.0279565474253
ACH-000302,-0.0165703143817
ACH-000304,-0.422559437731
ACH-000307,-0.110169687695
ACH-000308,-0.134530231664
ACH-000310,-0.09517844496530001
ACH-000311,-0.329286737747
ACH-000312,-0.275024654901
ACH-000315,-0.0686374644575
ACH-000316,-0.113385880606
ACH-000317,-0.00198237161411
ACH-000318,-0.024032911544599998
ACH-000319,-0.0379426400409
ACH-000320,0.127575872747
ACH-000322,-0.0503337241421
ACH-000323,-0.37120228760799995
ACH-000324,-0.0768040717836
ACH-000329,-0.00302103346014
ACH-000330,0.0890730384231
ACH-000331,-0.105093111537
ACH-000332,-0.08096572630580001
ACH-000334,0.06694533757360001
ACH-000335,0.208758644612
ACH-000336,0.184631330936
ACH-000337,-0.08981569427210001
ACH-000339,-0.024351517105099998
ACH-000341,-0.172028769696
ACH-000348,-0.0688916266078
ACH-000350,-0.0571993847994
ACH-000352,-0.085291500286
ACH-000356,-0.00258212536191
ACH-000361,-0.171650188226
ACH-000362,-0.22464138183000001
ACH-000363,-0.0372102021903
ACH-000364,-0.0651941147356
ACH-000365,-0.0378840626118
ACH-000366,-0.08034225851360001
ACH-000368,-0.23536161238400002
ACH-000374,0.022768286335100002
ACH-000375,-0.191888939626
ACH-000376,-0.218323624567
ACH-000381,-0.130208499261
ACH-000383,-0.0364483292595
ACH-000387,-0.146215016568
ACH-000389,-0.17059141833099997
ACH-000390,-0.07393704343179999
ACH-000393,-0.030289471789799998
ACH-000395,0.0680907916093
ACH-000397,-0.090745191361
ACH-000401,-0.0927883652068
ACH-000402,-0.196587046239
ACH-000403,-0.028348304850499998
ACH-000404,-0.0854710481277
ACH-000406,-0.0758664666505
ACH-000407,0.05343853119130001
ACH-000408,-0.317807337847
ACH-000410,-0.171898729929
ACH-000411,0.106829823668
ACH-000414,-0.0018201187076
ACH-000415,0.0028255413902600005
ACH-000416,-0.17082791907699998
ACH-000420,-0.0148809228668
ACH-000421,-0.045210047134300005
ACH-000424,0.12486887181299999
ACH-000425,-0.036915493116300005
ACH-000426,-0.196543980931
ACH-000427,-0.23670104493799998
ACH-000433,-0.111760735072
ACH-000436,-0.041024254508099996
ACH-000444,-0.0953005964164
ACH-000445,-0.17076345122699998
ACH-000448,-0.143898526064
ACH-000450,-0.0815262505335
ACH-000452,-0.109551783178
ACH-000454,-0.28538134866099996
ACH-000458,-0.151217656728
ACH-000459,-0.286537658999
ACH-000460,-0.0666489597791
ACH-000461,-0.0188096884003
ACH-000463,-0.17280664390099998
ACH-000464,0.0485790884313
ACH-000466,-0.00593928326278
ACH-000467,-0.0420599351123
ACH-000468,-0.0274188331542
ACH-000469,-0.0825292902545
ACH-000470,-0.124948668871
ACH-000471,-0.207510838805
ACH-000472,-0.059936274440299996
ACH-000473,-0.0266734945339
ACH-000475,-0.0421518015202
ACH-000476,-0.00753767431385
ACH-000477,0.0388018196481
ACH-000480,-0.195596115584
ACH-000481,-0.037024106306599996
ACH-000483,-0.18208014473099998
ACH-000484,0.146670180195
ACH-000485,-0.0521925526566
ACH-000486,-0.151582713524
ACH-000487,0.0253157656856
ACH-000488,-0.198368967416
ACH-000490,-0.100127387416
ACH-000491,-0.070401850266
ACH-000495,-0.230859518345
ACH-000496,-0.011054270165
ACH-000499,-0.23494564459800002
ACH-000500,-0.0033907618515799996
ACH-000502,-0.13358383546
ACH-000503,0.391848268527
ACH-000505,-0.145629504197
ACH-000507,-0.0460753075291
ACH-000510,-0.023351762449
ACH-000511,-0.124991004976
ACH-000512,-0.280129892732
ACH-000516,-0.12676332122300002
ACH-000517,-0.0918037418729
ACH-000518,-0.032174060794900004
ACH-000520,-0.169380201759
ACH-000521,-0.12115287791
ACH-000522,-0.21677278554200002
ACH-000524,-0.159933477302
ACH-000527,-0.0525601303244
ACH-000528,-0.143829169839
ACH-000537,-0.118457051366
ACH-000541,-0.153129359695
ACH-000542,-0.0266458413766
ACH-000544,-0.122583632052
ACH-000545,-0.11096584452500001
ACH-000547,-0.428762913596
ACH-000548,-0.36695513651100004
ACH-000549,-0.118976847872
ACH-000550,-0.162695435602
ACH-000552,-0.0648822161358
ACH-000556,-0.268812764569
ACH-000557,0.08467765487
ACH-000570,-0.0441045293609
ACH-000571,-0.12141155572000001
ACH-000573,0.041248051142
ACH-000576,-0.0850707136327
ACH-000580,-0.168323972557
ACH-000584,-0.0844311286314
ACH-000585,-0.126960009961
ACH-000588,0.163822646262
ACH-000589,-0.049309926836199995
ACH-000591,-0.438553547173
ACH-000593,-0.0702294622429
ACH-000600,-0.0329668520162
ACH-000601,-0.0420223129887
ACH-000604,-0.053665927302000004
ACH-000605,-0.0182880787918
ACH-000606,-0.171683088376
ACH-000608,-0.0300913450286
ACH-000614,-0.295712245551
ACH-000616,-0.106744281441
ACH-000618,-0.172859253556
ACH-000619,-0.0463922852616
ACH-000620,-0.0598896815655
ACH-000621,-0.08720748408639999
ACH-000622,-0.108703362854
ACH-000623,-0.186109349681
ACH-000624,-0.17278951707100002
ACH-000627,-0.060932120948599997
ACH-000630,-0.0370132495152
ACH-000632,-0.09120419659620001
ACH-000633,-0.243109334443
ACH-000637,-0.161170703878
ACH-000638,0.050441161707600005
ACH-000646,-0.229545424291
ACH-000647,-0.042636278346499995
ACH-000648,-0.139463127768
ACH-000649,0.0938603836551
ACH-000651,-0.269640713446
ACH-000652,-0.026282386369699998
ACH-000653,-0.0257590395562
ACH-000657,-0.042943927118600005
ACH-000658,-0.0390300163441
ACH-000661,-0.0950343093607
ACH-000662,-0.435846159903
ACH-000663,-0.320310108982
ACH-000665,-0.189026508004
ACH-000671,-0.164614966011
ACH-000673,-0.132068696342
ACH-000676,-0.050099164921099996
ACH-000677,0.089976646365
ACH-000681,-0.008872747632469999
ACH-000682,-0.30275083871999997
ACH-000683,-0.03785680915430001
ACH-000684,-0.134681328194
ACH-000688,-0.19143306732700002
ACH-000693,0.0374082864052
ACH-000694,-0.041610705393800004
ACH-000695,-0.351507410603
ACH-000696,-0.175502251324
ACH-000697,-0.0661008770889
ACH-000699,0.031255570428499996
ACH-000701,-0.131962908828
ACH-000706,-0.0307401100047
ACH-000711,-0.106789288655
ACH-000713,-0.17206960090999998
ACH-000714,-0.13238337464400002
ACH-000718,-0.08060280084539999
ACH-000720,-0.09987463671
ACH-000721,-0.062273386025
ACH-000724,0.0792444782475
ACH-000725,-0.28778044148000004
ACH-000732,-0.029285032834900002
ACH-000734,0.012492045673400001
ACH-000735,-0.164949183354
ACH-000736,-0.08318584392589999
ACH-000738,-0.0798100174645
ACH-000746,0.208075664268
ACH-000747,-0.21294799645999998
ACH-000748,-0.053217537246
ACH-000753,0.007576554070330001
ACH-000756,-0.271242570609
ACH-000757,-0.124855270744
ACH-000758,-0.00391312564597
ACH-000760,-0.054072026417800005
ACH-000763,0.0021552395454
ACH-000764,0.0500894055666
ACH-000765,0.09581112978810001
ACH-000766,-0.186886866115
ACH-000767,0.0039241158473
ACH-000768,-0.058621492801800006
ACH-000769,-0.0111487744168
