,ADRA2A (150)
ACH-000004,-0.332959884686
ACH-000007,-0.039900352925
ACH-000009,-0.09395039078400001
ACH-000011,-0.0781470967018
ACH-000012,-0.09555123455669999
ACH-000013,-0.037032683461
ACH-000014,0.22283505973099998
ACH-000015,-0.167833776565
ACH-000017,-0.10075564351399999
ACH-000018,-0.233238020713
ACH-000019,0.022973833894700004
ACH-000021,0.144700882668
ACH-000022,0.052359411358099996
ACH-000025,0.0952124946089
ACH-000028,-0.0410634015765
ACH-000030,-0.101478015484
ACH-000035,-0.09020032342160002
ACH-000036,-0.156685604866
ACH-000037,-0.131274188968
ACH-000039,-0.00038911275376899996
ACH-000040,0.044856763259500006
ACH-000041,0.052242588767400004
ACH-000042,-0.110615614071
ACH-000045,-0.0150335012604
ACH-000047,0.0213233366078
ACH-000052,-0.05803261550319999
ACH-000053,0.033481734915400005
ACH-000054,-0.127653662445
ACH-000055,0.181120048012
ACH-000060,-0.10186361861
ACH-000067,-0.306687372088
ACH-000070,-0.26820833194800003
ACH-000075,-0.000996889103889
ACH-000078,-0.179393125779
ACH-000082,-0.09622767859249999
ACH-000085,-0.169858225931
ACH-000086,0.069827868324
ACH-000087,-0.120519783066
ACH-000092,-0.036695345045500004
ACH-000095,-0.209262053468
ACH-000097,0.0248069312813
ACH-000098,-0.153866541265
ACH-000099,-0.16853624600900002
ACH-000108,-0.0560528663235
ACH-000113,0.08802288901630001
ACH-000115,-0.079757907633
ACH-000116,0.0637539434712
ACH-000118,-0.048126922895800006
ACH-000120,0.07172894469489999
ACH-000123,-0.0586297975541
ACH-000127,-0.14487858602700002
ACH-000128,-0.134414473589
ACH-000132,-0.113468516678
ACH-000133,-0.0807609624363
ACH-000137,0.031775562327999995
ACH-000138,0.10176328556099999
ACH-000142,-0.0534887144513
ACH-000143,0.038648695274099996
ACH-000146,-0.0136224301565
ACH-000148,-0.21617626408500001
ACH-000150,-0.040630234565800005
ACH-000152,-0.0086048457323
ACH-000153,-0.37187596965999997
ACH-000159,-0.19474906629900002
ACH-000160,0.202893699627
ACH-000163,0.012304450849799997
ACH-000167,0.164420696309
ACH-000168,0.06341583642780001
ACH-000169,-0.22514417583500002
ACH-000178,-0.20001890014600002
ACH-000182,0.013670491583700001
ACH-000183,-0.0490458566025
ACH-000188,0.230925997015
ACH-000189,0.135194157757
ACH-000190,-0.041551150647599996
ACH-000198,0.0783168127516
ACH-000204,-0.0370046783231
ACH-000206,0.11984343605100001
ACH-000207,-0.237858875609
ACH-000211,-0.12907188046499998
ACH-000215,-0.0945890789149
ACH-000221,-0.00230474085732
ACH-000222,0.138508222653
ACH-000223,-0.0501040914441
ACH-000226,0.0191217912702
ACH-000227,-0.183569126697
ACH-000228,-0.0156756858256
ACH-000231,-0.157787364488
ACH-000232,-0.008954078569
ACH-000233,-0.107309135648
ACH-000234,0.1486048217
ACH-000235,0.0328594373602
ACH-000237,-0.07294286377169999
ACH-000238,-0.165955993117
ACH-000243,0.014666895235200001
ACH-000244,0.014568855246299998
ACH-000246,-0.10625255923699999
ACH-000248,-0.0389022869135
ACH-000250,-0.170792900386
ACH-000251,-0.014753813367099999
ACH-000253,-0.15252306174
ACH-000255,0.038890460739999994
ACH-000256,-0.190105628429
ACH-000257,-0.254699509595
ACH-000258,-0.226302699168
ACH-000259,-0.0524033527615
ACH-000260,-0.0422894661792
ACH-000261,-0.007102337296560001
ACH-000262,-0.056552967875800005
ACH-000263,-0.332565515115
ACH-000264,-0.105144155943
ACH-000265,-0.051501171667
ACH-000266,0.0628887682388
ACH-000272,0.0264049765831
ACH-000273,-0.0974741559736
ACH-000274,-0.0714975817806
ACH-000277,-0.0951783328678
ACH-000278,0.055948780159099994
ACH-000279,-0.105480960211
ACH-000280,-0.0503346522136
ACH-000281,-0.07866080319589999
ACH-000288,-0.16745377377999998
ACH-000291,0.0701013947832
ACH-000293,-0.0641714600466
ACH-000294,-0.202643558147
ACH-000295,0.279876570321
ACH-000296,0.09735401396530001
ACH-000302,-0.0752537648585
ACH-000304,0.385102978543
ACH-000307,-0.195095854113
ACH-000308,-0.0918282115436
ACH-000310,-0.326260672251
ACH-000311,-0.039850048691099996
ACH-000312,-0.10407060105799999
ACH-000315,-0.032847204125700004
ACH-000316,-0.021094566349999996
ACH-000317,0.0508914763104
ACH-000318,0.134042346571
ACH-000319,-0.0735231638836
ACH-000320,0.16898784370900002
ACH-000322,-0.185566652839
ACH-000323,-0.0475477610734
ACH-000324,0.0167849279963
ACH-000329,-0.056868616040699996
ACH-000330,-0.0132140236384
ACH-000331,-0.162668612514
ACH-000332,-0.0627373619898
ACH-000334,-0.259456651479
ACH-000335,-0.06875027191710001
ACH-000336,0.0316831891575
ACH-000337,-0.402250067624
ACH-000339,-0.24634051770100002
ACH-000341,-0.0180362280096
ACH-000348,0.00246739099064
ACH-000350,-0.18212971695799998
ACH-000352,-0.108632099307
ACH-000356,0.10902618201400001
ACH-000361,0.226876421945
ACH-000362,0.00550397384356
ACH-000363,0.0633157137708
ACH-000364,-0.03910899385819999
ACH-000365,0.0230922011623
ACH-000366,-0.23434663392400001
ACH-000368,-0.029597621699599997
ACH-000374,-0.0458614778187
ACH-000375,-0.335512555085
ACH-000376,-0.235290650196
ACH-000381,0.12073359865399999
ACH-000383,-0.0916415572912
ACH-000387,-0.069850940835
ACH-000389,-0.323334677259
ACH-000390,-0.0569190344245
ACH-000393,0.0628564577735
ACH-000395,-0.312262525498
ACH-000397,0.111793492795
ACH-000401,-0.242989586961
ACH-000402,-0.05418778733059999
ACH-000403,-0.025243206553599996
ACH-000404,-0.0373934633021
ACH-000406,-0.189177464833
ACH-000407,-0.150380954995
ACH-000408,0.0363388127376
ACH-000410,-0.147623222081
ACH-000411,-0.0896524703074
ACH-000414,0.06304821889659999
ACH-000415,-0.142798450034
ACH-000416,-0.125370665001
ACH-000420,0.0174076301727
ACH-000421,0.0563070584301
ACH-000424,0.033226156337200004
ACH-000425,-0.0206006221288
ACH-000426,0.156575328023
ACH-000427,-0.275431612936
