,HS3ST3B1 (9953)
ACH-000234,-0.030331384564099995
ACH-000235,-0.14401985072
ACH-000237,0.0385423975658
ACH-000238,0.051394008520099996
ACH-000243,0.0776259657613
ACH-000244,-0.22421471446400001
ACH-000246,-0.0819188500528
ACH-000248,-0.061206305468300005
ACH-000250,-0.0037895308346599997
ACH-000251,0.11602039756200001
ACH-000253,-0.110043876553
ACH-000255,-0.0724109992787
ACH-000256,-0.163359977721
ACH-000257,0.327379624995
ACH-000258,-0.00212135703783
ACH-000259,0.13083228625999999
ACH-000260,-0.0819914048174
ACH-000261,0.104500394361
ACH-000262,0.0961960716024
ACH-000263,0.249775262497
ACH-000264,-0.028920462077200004
ACH-000265,-0.0529025480938
ACH-000266,0.0585484367682
ACH-000272,-0.00640269816753
ACH-000273,-0.0299222488967
ACH-000274,-0.092103612941
ACH-000277,0.07778875834480001
ACH-000278,-0.234153527769
ACH-000279,0.141213035991
ACH-000280,-0.00438915134629
ACH-000281,0.19961354521699998
ACH-000288,-0.15480823954700001
ACH-000291,0.168939390123
ACH-000293,0.0150481626636
ACH-000294,0.162225163919
ACH-000295,0.18135978068199998
ACH-000296,-0.23887229942899998
ACH-000302,-0.133151524236
ACH-000304,0.00801919871195
ACH-000307,0.05569378156330001
ACH-000308,0.12572984636
ACH-000310,0.0412210130273
ACH-000311,0.05527515576309999
ACH-000312,-0.0719187749455
ACH-000315,0.133143807223
ACH-000316,-0.10618430496799999
ACH-000317,0.23158393763799998
ACH-000318,-0.101832830756
ACH-000319,-0.153723770831
ACH-000320,0.0157278603157
ACH-000322,0.211822959441
ACH-000323,-0.239007078092
ACH-000324,-0.163326519357
ACH-000329,-0.063495574447
ACH-000330,0.13794669228
ACH-000331,-0.14418783549
ACH-000332,-0.0492525359981
ACH-000334,0.0036934452245700002
ACH-000335,-0.0256448314435
ACH-000336,0.0560386676748
ACH-000337,-0.20823199582899998
ACH-000339,-0.0884197432453
ACH-000341,-0.0518506418915
ACH-000348,0.0733482820472
ACH-000350,-0.010030268026700002
ACH-000352,0.085157524053
ACH-000356,-0.21193128016899998
ACH-000361,-0.102932253168
ACH-000362,-0.090785913663
ACH-000363,-0.0541941369783
ACH-000364,-0.0484872573964
ACH-000365,-0.0129033194875
ACH-000366,-0.022915868245299998
ACH-000368,0.113211743831
ACH-000374,0.0634630785372
ACH-000375,0.0293005255051
ACH-000376,0.0519333988186
ACH-000381,0.020785058939
ACH-000383,-0.0056168237800399996
ACH-000387,0.0124652968619
ACH-000389,-0.15047042500399999
ACH-000390,-0.09834192124289999
ACH-000393,0.0859651992069
ACH-000395,0.196068774861
ACH-000397,-0.17045449978
ACH-000401,-0.169769997579
ACH-000402,-0.139711457665
ACH-000403,-0.0322705585412
ACH-000404,-0.301474012963
ACH-000406,0.11118867091399999
ACH-000407,-0.14445722676699999
ACH-000408,-0.13383840117100002
ACH-000410,0.0208803596494
ACH-000411,0.0164169978564
ACH-000414,0.100635509119
ACH-000415,-0.061529933203300004
ACH-000416,0.08729217434360001
ACH-000420,-0.181804788174
ACH-000421,-0.04684853753380001
ACH-000424,-0.16762315973
ACH-000425,0.123669843276
ACH-000426,0.025506804445700002
ACH-000427,-0.128199468819
ACH-000433,0.149055376071
ACH-000436,0.0401784166417
ACH-000444,0.182490363545
ACH-000445,-0.13665467888399999
ACH-000448,0.0183780840972
ACH-000450,-0.395237243011
ACH-000452,0.042925013267900006
ACH-000454,0.19583446717
ACH-000458,-0.15651055246200002
ACH-000459,-0.0663672123737
ACH-000460,0.13067564855
ACH-000461,0.125503106537
ACH-000463,-0.04618022713119999
ACH-000464,-0.0291350714432
ACH-000466,-0.09942038981889999
ACH-000467,-0.00315152762535
ACH-000468,-0.144849317555
ACH-000469,-0.027084504689700004
ACH-000470,0.0990739306996
ACH-000471,0.052156630175900005
ACH-000472,-0.019141312092599998
ACH-000473,-0.124575304636
ACH-000475,-0.128068855556
ACH-000476,-0.289303405027
ACH-000477,-0.0036100722492499997
ACH-000480,0.0198948920032
ACH-000481,-0.043740490676600005
ACH-000483,-0.0956858527992
ACH-000484,0.0748362594831
ACH-000485,0.0951242789907
ACH-000486,-0.06059745431869999
ACH-000487,0.120040789168
ACH-000488,-0.1003286975
ACH-000490,0.0685168193837
ACH-000491,0.152111005689
ACH-000495,0.181056645054
ACH-000496,0.00269134551843
ACH-000499,0.250286425787
ACH-000500,-0.19454144227000003
ACH-000502,0.114933308289
ACH-000503,0.47318137127300003
ACH-000505,0.0743897001959
ACH-000507,0.0196063121425
ACH-000510,-0.08813164030580001
ACH-000511,0.0622977954395
ACH-000512,-0.018849797282
ACH-000516,0.0568424132924
ACH-000517,-0.040119580032599994
ACH-000518,-0.19091475564
ACH-000520,-0.0492857125469
ACH-000521,0.109414020177
ACH-000522,-0.0312983561375
ACH-000524,-0.2246444727
ACH-000527,0.046285979207699994
ACH-000528,0.0252474685977
ACH-000537,0.0634620346092
ACH-000541,-0.0042898973014
ACH-000542,0.0340532471311
ACH-000544,-0.174487996866
ACH-000545,-0.17551908717999998
ACH-000547,0.0910516826007
ACH-000548,-0.120428399324
ACH-000549,-0.09476682777989999
ACH-000550,0.05650073815230001
ACH-000552,0.0515264513263
ACH-000556,-0.0575249134504
ACH-000557,-0.0833993164097
ACH-000570,-0.108349190876
ACH-000571,0.165695151918
ACH-000573,-0.126757623068
ACH-000576,0.18825293673300003
ACH-000580,-0.11766354242900001
ACH-000584,-0.154330667153
ACH-000585,-0.19682913994100001
ACH-000588,-0.0425115087294
ACH-000589,-0.14674783180099998
ACH-000591,0.0274771123283
ACH-000593,-0.104537495345
ACH-000600,-0.0129099553807
ACH-000601,0.0844967768443
ACH-000604,0.0366409057501
ACH-000605,0.104154593476
ACH-000606,0.10274986143100001
ACH-000608,-0.0469503541319
ACH-000614,0.059236196439199994
ACH-000616,-0.196311875172
ACH-000618,0.22575503286200002
ACH-000619,-0.09097605945569999
ACH-000620,-0.102556534965
ACH-000621,-0.21450950780900002
ACH-000622,0.06856560538409999
ACH-000623,-0.0233137027978
ACH-000624,-0.171153751232
ACH-000627,-0.124531925953
ACH-000630,0.0866915773998
ACH-000632,-0.00593040197019
ACH-000633,-0.08794632442410001
ACH-000637,-0.0395540268181
ACH-000638,0.032817374550299996
ACH-000646,-0.080092453859
ACH-000647,0.0200221554896
ACH-000648,0.0270753767444
ACH-000649,0.055745451527100004
ACH-000651,-0.058535966409300005
ACH-000652,0.111818066448
ACH-000653,-0.164738372583
ACH-000657,-0.10353744880000001
ACH-000658,-0.087525563354
ACH-000661,0.06458142354280001
ACH-000662,-0.23959728390700002
ACH-000663,0.203830548704
ACH-000665,0.00693768143702
ACH-000671,0.0402058681756
ACH-000673,-0.072358751485
ACH-000676,0.136792280117
ACH-000677,0.114438843828
ACH-000681,0.392115218144
ACH-000682,0.0717868609772
ACH-000683,-0.0455643961825
ACH-000684,0.0831232095378
ACH-000688,-0.026173164544700003
ACH-000693,-0.139018076638
ACH-000694,-0.0507102983636
ACH-000695,0.08102117566019999
ACH-000696,0.0835180325792
ACH-000697,-0.286721610037
ACH-000699,0.13136827622199998
ACH-000701,-0.0596572306403
ACH-000706,-0.13352027685
ACH-000711,0.0422762810655
ACH-000713,-0.104429497282
ACH-000714,-0.321606866786
ACH-000718,-0.024472737456999998
ACH-000720,-0.166362962034
ACH-000721,-0.0920176783515
ACH-000724,-0.322202209703
ACH-000725,-0.0560053434865
ACH-000732,-0.08599542349919999
ACH-000734,0.122670156945
ACH-000735,-0.0509241383381
ACH-000736,0.0601803082326
ACH-000738,0.167357840428
ACH-000746,-0.09571285426489999
ACH-000747,0.0957117489543
ACH-000748,-0.0029783794627199997
ACH-000753,-0.0693252435289
ACH-000756,-0.17765515206399998
ACH-000757,0.273260159898
ACH-000758,-0.191099622419
ACH-000760,-0.08178025143739999
ACH-000763,0.130985182492
ACH-000764,0.109222070916
ACH-000765,0.10874617138
ACH-000766,-0.07740292488530001
ACH-000767,-0.35332422546400005
ACH-000768,-0.09917848234539998
ACH-000769,0.17189778778999998
ACH-000770,0.0383605091112
ACH-000771,-0.0432356954075
ACH-000773,0.08482511041200001
ACH-000776,-0.161829220175
ACH-000777,-0.0030969338491900005
ACH-000778,-0.241100095353
ACH-000781,-0.0174871216094
ACH-000782,-0.111966543194
ACH-000783,-0.0359963901977
ACH-000784,-0.0700594227008
ACH-000785,-0.055778331991999996
ACH-000787,0.0295494573863
ACH-000788,-0.0635103719788
ACH-000791,0.101229709574
ACH-000792,0.07565234665630001
ACH-000794,0.085772983366
ACH-000796,0.0935527977197
ACH-000799,0.168946008895
ACH-000800,0.195994873586
ACH-000802,0.200684866156
ACH-000804,0.19284337639899998
ACH-000805,0.04300511703459999
ACH-000809,-0.0125247617796
ACH-000810,-0.311174723812
ACH-000811,-0.062851772253
ACH-000817,0.13520591723099998
ACH-000819,0.121994567764
ACH-000820,-0.18316231453200002
ACH-000821,-0.053536348609
ACH-000822,-0.185860070328
ACH-000823,0.0370516244576
ACH-000824,-0.0284950912152
ACH-000827,0.110470570275
ACH-000829,0.0558453009745
ACH-000831,0.18414082950599997
ACH-000832,0.205471886853
ACH-000833,-0.116876340077
ACH-000834,-0.101564439941
ACH-000835,0.0024781010388
ACH-000836,0.03992530496380001
ACH-000837,-0.0253843173748
ACH-000838,0.198030710637
ACH-000839,-0.139598409013
ACH-000840,-0.10370264002599999
ACH-000841,0.325372088627
ACH-000843,-0.036876653113699996
ACH-000846,-0.09551473286589998
ACH-000847,-0.05123392061319999
ACH-000848,0.149571299487
ACH-000849,-0.0776719221532
ACH-000851,-0.216237049878
ACH-000855,-0.0390179932903
ACH-000856,0.0387849705757
ACH-000858,0.0737841801238
ACH-000859,-0.0577380517
ACH-000861,-0.281456782043
ACH-000862,-0.157835721943
ACH-000865,0.053359273848599995
ACH-000866,-0.040955793536699994
ACH-000867,-0.11026081195599999
ACH-000869,0.17099556009
ACH-000872,-0.107576343355
ACH-000873,-0.0047172500647
ACH-000876,-0.0437954427764
ACH-000878,0.10987917183
ACH-000880,-0.18978779510699997
ACH-000881,0.0805973318809
ACH-000882,0.0918355596971
ACH-000884,0.049601734415100004
ACH-000885,0.136558337521
ACH-000887,-0.022282174443
ACH-000888,0.019263775929599998
ACH-000889,0.107860656808
ACH-000890,-0.0159688561399
ACH-000896,-0.00695891928885
ACH-000898,-0.142522691999
ACH-000900,0.113195624892
ACH-000901,0.0215819468376
ACH-000905,0.0285763848278
ACH-000906,0.00645981409332
ACH-000907,0.0661280249482
ACH-000910,-0.0746378725232
ACH-000911,-0.181656445311
ACH-000912,-0.035453132501199996
ACH-000913,0.17598631950100002
ACH-000915,0.07616553689839999
ACH-000916,-0.51512789175
ACH-000917,0.108669443984
ACH-000921,-0.228399696719
ACH-000924,0.06885306502210001
ACH-000926,-0.016826309709999997
ACH-000928,0.06483577729869999
ACH-000929,-0.07934723633719999
ACH-000932,-0.077403062106
ACH-000935,-0.233773939705
ACH-000936,0.042142870159400006
ACH-000937,-0.0600089822119
ACH-000938,0.0157022088381
ACH-000939,-0.21582762792
ACH-000941,0.0529955035887
ACH-000943,0.0285641538818
ACH-000946,-0.0859140525595
ACH-000947,0.07943709254539999
ACH-000948,-0.10426757715700001
ACH-000950,0.052971198340600004
ACH-000953,0.03463926508430001
ACH-000957,-0.056662779008499996
ACH-000958,0.08164285408710001
ACH-000960,-0.164603778306
ACH-000963,-0.355874260019
ACH-000968,-0.0395936623988
ACH-000969,-0.0573035681494
ACH-000973,-0.059787566731000004
ACH-000974,-0.07040523766319999
ACH-000975,-0.220408534089
ACH-000976,0.068865579555
ACH-000978,-0.124962890498
ACH-000980,-0.0407186115725
ACH-000984,-0.14367146412100001
ACH-000986,0.0632266719884
ACH-000988,-0.102681673039
ACH-000993,-0.19714043827799999
ACH-000994,0.0246564006853
ACH-000996,-0.183189322312
ACH-001001,-0.0272395895623
ACH-001020,-0.07083805808680001
ACH-001028,-0.04811907048669999
ACH-001031,0.17022241864799997
ACH-001038,0.0672972181897
ACH-001048,0.160503811901
ACH-001050,0.0339608978574
ACH-001053,-0.079888837152
ACH-001054,-0.00179845449919
ACH-001061,0.05430823994390001
ACH-001067,0.0645980282139
ACH-001075,-0.154055562588
ACH-001096,0.104441168609
ACH-001128,0.173900489817
ACH-001134,0.0209770702122
ACH-001151,0.007527506351590001
ACH-001163,-0.091560733372
ACH-001164,0.324416919636
ACH-001173,0.0037813842489899997
ACH-001183,-0.0127206995205
ACH-001184,-0.0715613272365
ACH-001190,0.0724176208952
ACH-001192,-0.022012474570400002
ACH-001193,0.39291575694799996
ACH-001196,0.178372456968
ACH-001197,0.0081899499968
ACH-001205,0.0132670173922
ACH-001211,-0.303646563421
ACH-001212,-0.269151021024
ACH-001228,0.35088981154200005
ACH-001232,-0.155021554791
ACH-001239,-0.0031759918897299997
ACH-001274,-0.00378336032246
ACH-001275,-0.058495528183500005
ACH-001277,-0.511233160109
ACH-001278,-0.199493194806
ACH-001280,0.161711867752
ACH-001283,0.0202912091915
ACH-001289,-0.202443805267
ACH-001295,-0.17870427870299999
ACH-001300,-0.0834359928242
ACH-001301,0.183538255464
ACH-001302,0.51692906608
ACH-001303,-0.328707787356
ACH-001306,0.025993980179
ACH-001318,0.09124777246570001
ACH-001322,0.185830389806
ACH-001328,-0.0541767430958
ACH-001332,0.0794492067992
ACH-001333,-0.237355227773
ACH-001336,0.168905616001
ACH-001340,0.00943172100604
ACH-001346,0.00506176257799
ACH-001353,-0.17787037489
ACH-001354,-0.568343642465
ACH-001367,-0.055855614946499994
ACH-001368,-0.0005352601798969999
ACH-001374,-0.332868360268
ACH-001375,-0.010501259491600001
ACH-001377,-0.075040613219
ACH-001380,-0.0542897087823
ACH-001391,-0.20108257350900002
ACH-001407,0.240354854993
ACH-001408,0.158616477675
ACH-001413,-0.053542623434800006
ACH-001430,-0.257478203688
ACH-001431,-0.152144893294
ACH-001450,0.00823926787455
ACH-001496,-0.00825827033918
ACH-001500,0.10531872559699999
ACH-001521,-0.014741353762299998
ACH-001523,-0.17032380299199998
ACH-001532,-0.0177014146607
ACH-001536,-0.218835802753
ACH-001550,-0.060781664965199995
ACH-001552,0.107478271689
ACH-001554,0.0827974050578
ACH-001645,-0.250007219273
ACH-001654,0.0703751002451
ACH-001715,-0.316092762692
ACH-001735,-0.16308219136
ACH-001736,-0.165666391535
ACH-001737,0.0684480147517
ACH-001740,0.270844713445
ACH-001745,-0.06056721404590001
ACH-001750,-0.243778061272
ACH-001765,-0.051637113820900006
ACH-001956,0.019555670051400003
ACH-001957,0.0775872128595
