,CBLB (868)
ACH-000004,0.167157756125
ACH-000007,0.0860106786338
ACH-000009,0.11115360078
ACH-000011,-0.318139023792
ACH-000012,0.07811095136030001
ACH-000013,0.0629731561372
ACH-000014,0.0897855483078
ACH-000015,0.21991339745900002
ACH-000017,-0.0770712850682
ACH-000018,0.13167876243899998
ACH-000019,0.0730624833919
ACH-000021,0.0132829024998
ACH-000022,0.00853943944947
ACH-000025,-0.236055419804
ACH-000028,0.061179700423499996
ACH-000030,0.07706034603289999
ACH-000035,-0.166567299245
ACH-000036,0.18859382581700002
ACH-000037,0.13964516407299998
ACH-000039,0.113071826724
ACH-000040,0.0892289128809
ACH-000041,-0.173009838592
ACH-000042,0.23132847324099998
ACH-000045,0.0523891399044
ACH-000047,0.183571073074
ACH-000052,-0.07007561243689998
ACH-000053,0.12246964432099999
ACH-000054,0.018030036299599997
ACH-000055,0.110851878413
ACH-000060,0.0303967851114
ACH-000067,0.0880991463175
ACH-000070,-0.0706828906039
ACH-000075,0.013634703896899998
ACH-000078,0.0832041167968
ACH-000082,0.0664745988356
ACH-000085,-0.0163451116586
ACH-000086,-0.03882981867469999
ACH-000087,0.23048389350499998
ACH-000092,0.15564765075099998
ACH-000095,0.038433163123800004
ACH-000097,0.0930504263927
ACH-000098,0.20389652876800002
ACH-000099,0.08794259954320001
ACH-000108,0.195537388693
ACH-000113,0.0407348303406
ACH-000115,0.20365956610999997
ACH-000116,-0.122561757794
ACH-000118,0.0231356039897
ACH-000120,0.27972484538000003
ACH-000123,-0.00370588319669
ACH-000127,0.000884182366127
ACH-000128,-0.000500890103821
ACH-000132,0.0593904119314
ACH-000133,-0.0679139655767
ACH-000137,-0.131297983198
ACH-000138,0.184084228579
ACH-000142,0.15737583211
ACH-000143,0.0869336762731
ACH-000146,0.057023433623900006
ACH-000148,0.270832665136
ACH-000150,0.196765158348
ACH-000152,-0.0770094812273
ACH-000153,0.359079884208
ACH-000159,0.150022880966
ACH-000160,0.0799458950247
ACH-000163,0.17115519314
ACH-000167,-0.289841365112
ACH-000168,0.0445071086021
ACH-000169,0.0954431822423
ACH-000178,0.030456250097699998
ACH-000182,0.12010709635500001
ACH-000183,0.040754252780699995
ACH-000188,-0.0128672437136
ACH-000189,0.020218571797299998
ACH-000190,0.1473132822
ACH-000198,-0.0272223021158
ACH-000204,0.355192301658
ACH-000206,-0.0424282997731
ACH-000207,0.0506080936136
ACH-000211,0.028879486602599997
ACH-000215,0.0283473884191
ACH-000221,0.108965543124
ACH-000222,0.17835235089600002
ACH-000223,-0.060347496054499995
ACH-000226,0.0832352238507
ACH-000227,-0.15296236964600002
ACH-000228,0.080510478076
ACH-000231,-0.013474772111
ACH-000232,-0.164727547453
ACH-000233,0.207642926353
ACH-000234,0.021196439506599996
ACH-000235,0.093951272956
ACH-000237,0.122160062578
ACH-000238,0.169187985234
ACH-000243,0.137758669075
ACH-000244,0.36244366415600004
ACH-000246,-0.0859736407684
ACH-000248,-0.0316758501104
ACH-000250,0.12178022535399999
ACH-000251,-0.100039742921
ACH-000253,0.0789824845588
ACH-000255,0.169093205282
ACH-000256,0.0135263440304
ACH-000257,0.0778810799142
ACH-000258,-0.039013364383
ACH-000259,0.147320610113
ACH-000260,0.10665344093599999
ACH-000261,-0.041338125279699996
ACH-000262,-0.017561779096799998
ACH-000263,0.0740616908955
ACH-000264,-0.0906165153232
ACH-000265,0.0333959310053
ACH-000266,0.0994799359203
ACH-000272,0.00409711298815
ACH-000273,0.16401914748500002
ACH-000274,-0.00494708367206
ACH-000277,0.21754517036200002
ACH-000278,0.0230586017617
ACH-000279,0.000923567441472
ACH-000280,0.09548637082969999
ACH-000281,0.171319796921
ACH-000288,-0.10583945491800001
ACH-000291,0.110093717247
ACH-000293,0.0138014195343
ACH-000294,0.307409685821
ACH-000295,-0.0588338843489
ACH-000296,0.18100676412900002
ACH-000302,-0.050742484593
ACH-000304,-0.030710368972900002
ACH-000307,0.029947122633799998
ACH-000308,-0.0722488500021
ACH-000310,-0.241748104265
ACH-000311,-0.037273899960199995
ACH-000312,0.321917329774
ACH-000315,0.06847343690780001
ACH-000316,0.17688625882300002
ACH-000317,0.13867494066
ACH-000318,0.0548508832919
ACH-000319,0.0999937745311
ACH-000320,0.19156745051600002
ACH-000322,0.24608432395399998
ACH-000323,0.06632139770380001
ACH-000324,-0.113277043893
ACH-000329,0.11432135078099999
ACH-000330,0.128712926467
ACH-000331,0.0213999097578
ACH-000332,0.0752116412655
ACH-000334,0.061420332814800006
ACH-000335,-0.034656241472800005
ACH-000336,0.032866204364
ACH-000337,-0.0182317930475
ACH-000339,-0.14217544767100002
ACH-000341,0.124577172069
ACH-000348,0.07290346645910001
ACH-000350,0.0502796545364
ACH-000352,0.0660926094428
ACH-000356,0.0320564279507
ACH-000361,-0.022683055366599997
ACH-000362,0.000119878997093
ACH-000363,0.133948614209
ACH-000364,0.0416757783029
ACH-000365,0.0225767767615
ACH-000366,0.162426297217
ACH-000368,0.0716117115731
ACH-000374,0.161044307657
ACH-000375,0.006608805650489999
ACH-000376,0.023281121742199998
ACH-000381,0.029231616482
ACH-000383,0.14377306134099999
ACH-000387,0.158565231246
ACH-000389,-0.0410781634358
ACH-000390,-0.043155581662599994
ACH-000393,0.0711179136698
ACH-000395,0.0501458813129
ACH-000397,-0.1607172927
ACH-000401,0.191077311305
ACH-000402,0.205465536072
ACH-000403,0.0961732951282
ACH-000404,0.0792224340737
ACH-000406,0.114234460306
ACH-000407,-0.150482549932
ACH-000408,-0.04387108773580001
ACH-000410,0.0174793267672
ACH-000411,0.0795306585193
ACH-000414,0.0533217945039
ACH-000415,0.0374495110819
ACH-000416,-0.236695717714
ACH-000420,-0.0959521192723
ACH-000421,0.168053246804
ACH-000424,0.164049233218
ACH-000425,0.06219480591609999
ACH-000426,0.147874565009
ACH-000427,0.00769066862766
ACH-000433,0.0227837837139
ACH-000436,0.0515110513913
ACH-000444,0.11177307057399999
ACH-000445,0.180448410573
