,ESCO1 (114799)
ACH-000004,-0.0653484666565
ACH-000007,-0.33575319563
ACH-000009,-0.263926877045
ACH-000011,0.255798155704
ACH-000012,-0.192320232208
ACH-000013,0.0266768934797
ACH-000014,0.109440796016
ACH-000015,0.026098051687699998
ACH-000017,-0.00763438468675
ACH-000018,-0.158818381886
ACH-000019,-0.171740743591
ACH-000021,-0.17824175236200002
ACH-000022,-0.00289708944243
ACH-000025,-0.00714064296021
ACH-000028,-0.359935781921
ACH-000030,-0.112162628563
ACH-000035,-0.101303650178
ACH-000036,0.07840121936589999
ACH-000037,-0.195489873797
ACH-000039,-0.190295919626
ACH-000040,0.224883842302
ACH-000041,0.205199250072
ACH-000042,0.121115278003
ACH-000045,0.032411553193
ACH-000047,0.115585696862
ACH-000052,0.286239325827
ACH-000053,0.09560941538460001
ACH-000054,0.0846151546993
ACH-000055,0.007582988843520001
ACH-000060,0.0691989387593
ACH-000067,-0.104239989693
ACH-000070,0.13255057705
ACH-000075,-0.27211669272399996
ACH-000078,-0.0814176207463
ACH-000082,-0.314279387934
ACH-000085,-0.14808997060999998
ACH-000086,0.0316456452534
ACH-000087,-0.278506935739
ACH-000092,-0.00898897469463
ACH-000095,0.0170997683053
ACH-000097,0.043762747222
ACH-000098,-0.11662506324899999
ACH-000099,-0.0705133574198
ACH-000108,-0.0664558714787
ACH-000113,0.117806238343
ACH-000115,0.28994664233199996
ACH-000116,-0.08931317813660002
ACH-000118,0.0880794567881
ACH-000120,0.17881375645999997
ACH-000123,-0.09803136021960002
ACH-000127,0.0030567808364000003
ACH-000128,-0.10294751497099999
ACH-000132,-0.0196721674266
ACH-000133,0.027897149380900002
ACH-000137,-0.0327842812622
ACH-000138,-0.05486654903390001
ACH-000142,-0.24362581727200003
ACH-000143,0.019222207274099998
ACH-000146,0.0539000322564
ACH-000148,0.005354094838609999
ACH-000150,-0.222125604815
ACH-000152,0.0285626588169
ACH-000153,-0.0961953508373
ACH-000159,0.0688519864401
ACH-000160,-0.020046253541
ACH-000163,0.059223879976399996
ACH-000167,0.229169699053
ACH-000168,-0.292548466162
ACH-000169,-0.0288985809547
ACH-000178,-0.059490748944800005
ACH-000182,-0.0501924464487
ACH-000183,0.11769104170299999
ACH-000188,-0.06691660864690001
ACH-000189,0.0108533478871
ACH-000190,-0.152614586694
ACH-000198,0.124571868826
ACH-000204,0.207627573219
ACH-000206,0.08536531431
ACH-000207,0.2706636805
ACH-000211,-0.13592820467
ACH-000215,-0.150149836075
ACH-000221,0.00365767992515
ACH-000222,-0.0666044556171
ACH-000223,-0.010734069779100002
ACH-000226,-0.17674660751600002
ACH-000227,-0.12571114938
ACH-000228,-0.0170535114757
ACH-000231,0.0263898047186
ACH-000232,-0.16034118263
ACH-000233,0.0501345768187
ACH-000234,-0.050047901153100004
ACH-000235,0.17344490361200002
ACH-000237,0.0077566189067500005
ACH-000238,-0.0696512645625
ACH-000243,-0.167110888509
ACH-000244,-0.09091515673080001
ACH-000246,0.130632224522
ACH-000248,-0.04660582295059999
ACH-000250,0.0521309055638
ACH-000251,0.0746570242497
ACH-000253,-0.0477214814243
ACH-000255,0.23025968793999999
ACH-000256,0.101205754353
ACH-000257,0.046228325723199994
ACH-000258,0.213099109627
ACH-000259,-0.0123404401015
ACH-000260,0.2592186171
ACH-000261,-0.0702216518775
ACH-000262,0.195960073042
ACH-000263,0.0972115483712
ACH-000264,-0.146541394342
ACH-000265,-0.10957015157299999
ACH-000266,0.0014722406755799998
ACH-000272,0.07151101998960001
ACH-000273,-0.18250296773400002
ACH-000274,-0.10150637457100001
ACH-000277,0.21289970641199998
ACH-000278,-0.00760799017397
ACH-000279,0.248972085256
ACH-000280,-0.12266856739700001
ACH-000281,-0.288780555851
ACH-000288,0.0952043752457
ACH-000291,0.007558945095329999
ACH-000293,-0.0619251970286
ACH-000294,-0.12300798716499999
ACH-000295,-0.10149005859799999
ACH-000296,-0.384728484892
ACH-000302,-0.21412309081099998
ACH-000304,0.0623817705342
ACH-000307,-0.0233078652138
ACH-000308,-0.207730114279
ACH-000310,-0.467178518024
ACH-000311,-0.042195076489000005
ACH-000312,-0.007052032174919999
ACH-000315,-0.116817161395
ACH-000316,0.12347914152799999
ACH-000317,0.41992038361699996
ACH-000318,-0.151959102978
ACH-000319,0.035170400324699994
ACH-000320,-0.422286565697
ACH-000322,-0.355210317058
ACH-000323,-0.30064089360999996
ACH-000324,-0.0645420941215
ACH-000329,0.0151772716116
ACH-000330,-0.34601248295299997
ACH-000331,-0.0527713517062
ACH-000332,0.09004241137260001
ACH-000334,0.0128889566328
ACH-000335,0.191483415508
ACH-000336,0.5163470478959999
ACH-000337,-0.35363719805
ACH-000339,-0.110092405641
ACH-000341,0.436572303707
ACH-000348,-0.0005783547818430001
ACH-000350,0.079112926804
ACH-000352,-0.07513062035889999
ACH-000356,0.117183912577
ACH-000361,0.151871942968
ACH-000362,0.00423868633832
ACH-000363,-0.108504080963
ACH-000364,-0.0985965246064
ACH-000365,0.0558459084255
ACH-000366,-0.010781341511299999
ACH-000368,-0.40418431477600003
ACH-000374,0.0268716634169
ACH-000375,-0.0253766565662
ACH-000376,0.0177238076377
ACH-000381,-0.0873587038281
ACH-000383,0.0308911327482
ACH-000387,0.0370538233345
ACH-000389,0.0868036783282
ACH-000390,-0.034457057330400005
ACH-000393,-0.252238099359
ACH-000395,0.035872011774800004
ACH-000397,-0.162998984056
ACH-000401,-0.282748390513
ACH-000402,-0.26792452633200003
ACH-000403,0.008441198844989999
ACH-000404,-0.08907562948169999
ACH-000406,0.0044889405004499994
ACH-000407,0.220996435741
ACH-000408,0.0554984656479
ACH-000410,-0.047255006862900004
ACH-000411,0.151600787159
ACH-000414,0.0418604664709
ACH-000415,-0.19780539282200002
ACH-000416,-0.17785632641899998
ACH-000420,-0.10738128728299999
ACH-000421,0.0291925026744
ACH-000424,-0.0739005592091
ACH-000425,-0.16352253595000002
ACH-000426,0.329499591275
ACH-000427,-0.0862618442089
ACH-000433,-0.476541732961
ACH-000436,0.439218743982
ACH-000444,0.21049466404599998
ACH-000445,-0.143067070974
ACH-000448,-0.029075103515599998
ACH-000450,0.301525062781
ACH-000452,-0.06765534292169999
ACH-000454,-0.0756569081045
ACH-000458,-0.0863915912256
ACH-000459,0.0761755160564
ACH-000460,-0.17476271246599998
ACH-000461,0.0661473204677
ACH-000463,-0.03608280675330001
ACH-000464,0.0820136178547
ACH-000466,-0.138969415026
ACH-000467,-0.125233143784
ACH-000468,-0.114538033927
ACH-000469,0.00684354258775
ACH-000470,-0.18376386572099998
ACH-000471,-0.022371765204799998
ACH-000472,-0.086881710565
ACH-000473,-0.0172451304451
ACH-000475,0.06550919667090001
ACH-000476,-0.08864705956930001
ACH-000477,0.16098007580999998
ACH-000480,-0.208910044335
ACH-000481,0.20971205090199999
ACH-000483,0.031906074439500005
ACH-000484,-0.0137617289395
ACH-000485,-0.0854171291164
ACH-000486,-0.094977344796
ACH-000487,0.167941927674
ACH-000488,0.010286441129899999
ACH-000490,-0.00987432982138
ACH-000491,0.052972524419300004
ACH-000495,0.43487321235299997
ACH-000496,0.0443595392115
ACH-000499,-0.030591483762500003
ACH-000500,0.7594663970569999
ACH-000502,-0.256075277044
ACH-000503,-0.30381995842500004
ACH-000505,0.0204898699187
ACH-000507,0.051982338266
ACH-000510,0.10788786990499999
ACH-000511,-0.0401458120281
ACH-000512,-0.16791761645199998
ACH-000516,0.0432040324208
ACH-000517,-0.124004336043
ACH-000518,-0.0880080459218
ACH-000520,-0.200820815482
ACH-000521,-0.0678807193757
ACH-000522,-0.158642443765
ACH-000524,-0.288956724532
ACH-000527,-0.07824873030389999
ACH-000528,-0.0751370879605
ACH-000537,-0.124224261199
ACH-000541,0.102084335801
ACH-000542,-0.06551380708330001
ACH-000544,-0.255249350413
ACH-000545,-0.284640938688
ACH-000547,-0.037053312135199995
ACH-000548,-0.177789379347
ACH-000549,-0.231586449745
ACH-000550,-0.256603618653
ACH-000552,0.0508125867052
ACH-000556,-0.103538738302
ACH-000557,0.188202487459
ACH-000570,-0.00583678778113
ACH-000571,0.096084373248
ACH-000573,0.0991668480793
ACH-000576,0.167540959182
ACH-000580,-0.048407739391599994
ACH-000584,-0.08878543249649999
ACH-000585,0.166340491328
ACH-000588,0.22513700454
ACH-000589,-0.0398258264186
ACH-000591,0.0181923126378
ACH-000593,-0.0191613810774
ACH-000600,0.0680672779353
ACH-000601,0.032592443596099994
ACH-000604,-0.232893312516
ACH-000605,-0.192967794595
ACH-000606,-0.056145761769000005
ACH-000608,-0.0459858599515
ACH-000614,0.25251949315
ACH-000616,-0.291847172305
ACH-000618,0.106231727233
ACH-000619,-0.0129308321639
ACH-000620,-0.053570841074199994
ACH-000621,-0.188199829148
ACH-000622,-0.013056295537700002
ACH-000623,-0.174385042182
ACH-000624,-0.197109335318
ACH-000627,-0.042960139029699994
ACH-000630,-0.182875259388
ACH-000632,0.016034051621299998
ACH-000633,0.0739529668325
ACH-000637,0.0711691116046
ACH-000638,-0.378405920526
ACH-000646,-0.096110322128
ACH-000647,-0.0787266015357
ACH-000648,-0.075870241784
ACH-000649,-0.057037247619599996
ACH-000651,-0.012266015007200001
ACH-000652,0.24339765300799998
ACH-000653,0.080933534845
ACH-000657,-0.08029735543880001
ACH-000658,0.05621201530330001
ACH-000661,0.05048986749769999
ACH-000662,-0.205085238163
ACH-000663,0.06975496927960001
ACH-000665,0.0136637240292
ACH-000671,-0.231902845664
ACH-000673,-0.155327773233
ACH-000676,-0.0245675247602
ACH-000677,0.017612376017099998
ACH-000681,-0.186501444159
ACH-000682,-0.09934468410810002
ACH-000683,-0.0462343289338
ACH-000684,-0.185213046356
ACH-000688,0.0484092989623
ACH-000693,-0.020204258080799998
ACH-000694,0.130734439995
ACH-000695,0.209733531228
ACH-000696,-0.19364997360199998
ACH-000697,0.100037739746
ACH-000699,-0.12444414021700001
ACH-000701,-0.143666399794
ACH-000706,0.038328349861
ACH-000711,-0.12199238718599999
ACH-000713,-0.140265624762
ACH-000714,-0.0344217786711
ACH-000718,-0.198574387461
ACH-000720,0.16863033932
ACH-000721,0.13952050067
