,CALCRL (10203)
ACH-000004,0.18899669896
ACH-000007,-0.110258591644
ACH-000009,-0.14897219726299998
ACH-000011,0.0156363672908
ACH-000012,0.0291767091835
ACH-000013,-0.00730478986684
ACH-000014,-0.028342547499099997
ACH-000015,0.0330121468997
ACH-000017,0.206293862683
ACH-000018,-0.0216131962697
ACH-000019,-0.04533944981790001
ACH-000021,0.012470530700999998
ACH-000022,0.0134937853771
ACH-000025,0.066669877583
ACH-000028,0.0034718082954899995
ACH-000030,0.07312279889560001
ACH-000035,0.0895472559746
ACH-000036,-0.051192743424300004
ACH-000037,-0.026228192453200003
ACH-000039,0.131829358169
ACH-000040,0.044246366850399996
ACH-000041,0.10176127241699999
ACH-000042,-0.0640426039412
ACH-000045,0.11038858879899999
ACH-000047,0.088123329768
ACH-000052,-0.265372254953
ACH-000053,-0.0103418698975
ACH-000054,-0.0418221850344
ACH-000055,0.276850265428
ACH-000060,-0.0170966358494
ACH-000067,0.04638888215530001
ACH-000070,-0.135431992716
ACH-000075,-0.0238363294973
ACH-000078,-0.044243447238600006
ACH-000082,-0.0269114555906
ACH-000085,0.0133832591582
ACH-000086,-0.154202672257
ACH-000087,0.106695971371
ACH-000092,-0.010017430511799999
ACH-000095,-0.026927221032099997
ACH-000097,0.0654055640477
ACH-000098,-0.026432500197099997
ACH-000099,-0.09441555952530001
ACH-000108,-0.0796645010462
ACH-000113,0.0744095944095
ACH-000115,0.0715103592024
ACH-000116,0.0486537083206
ACH-000118,0.0067563008377
ACH-000120,0.0116003807834
ACH-000123,-0.0199562423782
ACH-000127,0.022496021859400004
ACH-000128,-0.023429703026099997
ACH-000132,-0.113855686966
ACH-000133,-0.0917093389933
ACH-000137,0.101753646434
ACH-000138,0.0147623429376
ACH-000142,-0.0156351884104
ACH-000143,-0.007313094084479999
ACH-000146,0.131920886037
ACH-000148,-0.0136025434891
ACH-000150,-0.037888813848000004
ACH-000152,0.175767139693
ACH-000153,-0.147568767736
ACH-000159,0.022275989254400004
ACH-000160,0.0951437234678
ACH-000163,0.0231688154375
ACH-000167,0.195809685462
ACH-000168,0.12239321445800001
ACH-000169,0.062022443931900005
ACH-000178,0.0682690009964
ACH-000182,-0.0147749140142
ACH-000183,0.032227171534700005
ACH-000188,0.132976591774
ACH-000189,-0.0998232092341
ACH-000190,-0.305456154754
ACH-000198,0.0203713710323
ACH-000204,0.103848537282
ACH-000206,0.169823519188
ACH-000207,0.34070294045
ACH-000211,0.0118426621244
ACH-000215,0.148149872018
ACH-000221,0.0734163357781
ACH-000222,-0.27519952906100004
ACH-000223,-0.154808125284
ACH-000226,-0.00333787174451
ACH-000227,-0.195595376576
ACH-000228,0.0329556788799
ACH-000231,0.0838298334056
ACH-000232,0.06907046923310001
ACH-000233,0.105507682646
ACH-000234,-0.272576090676
ACH-000235,0.089967917366
ACH-000237,0.03463267341430001
ACH-000238,0.08510300126550001
ACH-000243,-0.0153139326169
ACH-000244,0.042840643568099995
ACH-000246,-0.061162777939400004
ACH-000248,0.124038790132
ACH-000250,0.0325365998226
ACH-000251,-0.054871889815
ACH-000253,0.09944417651170001
ACH-000255,0.054170053577
ACH-000256,0.132727863554
ACH-000257,0.0704487654749
ACH-000258,-0.13048886549
ACH-000259,0.0651560966526
ACH-000260,0.00827163536565
ACH-000261,0.061802638710900006
ACH-000262,0.21905864582100001
ACH-000263,0.455375568464
ACH-000264,-0.0024821741762800003
ACH-000265,-0.0727152208759
ACH-000266,-0.05310776878909999
ACH-000272,0.0507124341837
ACH-000273,-0.050717834170199996
ACH-000274,0.00659325647077
ACH-000277,0.10109864076
ACH-000278,-0.09109835978469999
ACH-000279,-0.12128046430400001
ACH-000280,-0.014432733894200002
ACH-000281,-0.18305835676399998
ACH-000288,0.022696532417599998
ACH-000291,0.00663347290924
ACH-000293,-0.0270258548619
ACH-000294,-0.0634854240211
ACH-000295,0.191823508251
ACH-000296,0.118062835762
ACH-000302,0.0598069057527
ACH-000304,0.08897745970349999
ACH-000307,-0.051169049281
ACH-000308,-0.016783507468600002
ACH-000310,-0.114320191408
ACH-000311,0.0429023306349
ACH-000312,0.043441759091300006
ACH-000315,0.379892733601
ACH-000316,0.20457422035599998
ACH-000317,0.11801029296599999
ACH-000318,0.0688352567166
ACH-000319,0.07315596249810001
ACH-000320,-0.193916643079
ACH-000322,0.01846883651
ACH-000323,0.141781033497
ACH-000324,-0.0488643591828
ACH-000329,0.06869284996069999
ACH-000330,0.135711014374
ACH-000331,-0.09857621205669999
ACH-000332,0.097213256527
ACH-000334,0.0262095410108
ACH-000335,-0.171803360579
ACH-000336,0.0768620472205
ACH-000337,0.0422126427047
ACH-000339,-0.00217186306096
ACH-000341,0.021129907252099997
ACH-000348,0.0475246011792
ACH-000350,0.023389884994700003
ACH-000352,0.147631758224
ACH-000356,-0.0641428431196
ACH-000361,0.09258792728250001
ACH-000362,0.0561170311371
ACH-000363,-0.0243518893852
ACH-000364,-0.024631203052699998
ACH-000365,0.0067825403330299995
ACH-000366,-0.009502486916950001
ACH-000368,0.204030732858
ACH-000374,-0.0034914801206799998
ACH-000375,-0.0669063517008
ACH-000376,0.00466536998269
ACH-000381,-0.13407225875
ACH-000383,-0.055953809477
ACH-000387,-0.18263716878400002
ACH-000389,-0.0808619144045
ACH-000390,0.110071915339
ACH-000393,-0.021000499786400003
ACH-000395,-0.0366103446296
ACH-000397,-0.0104991984888
ACH-000401,0.131080831195
ACH-000402,0.12066828732200001
ACH-000403,0.0188032978012
ACH-000404,0.132232475846
ACH-000406,-0.025632725855
ACH-000407,0.0875637357158
ACH-000408,-0.126850008291
ACH-000410,-0.000582967644836
ACH-000411,-0.0806296865505
ACH-000414,-0.137146536342
ACH-000415,0.13004474952199999
ACH-000416,-0.00553248696732
ACH-000420,0.0955871975673
ACH-000421,-0.046643887511300004
ACH-000424,0.062012310162800004
ACH-000425,0.0601124337034
ACH-000426,-0.156152769576
ACH-000427,0.0632950680241
ACH-000433,-0.0248661679291
ACH-000436,0.032316611515599995
