,VKORC1L1 (154807)
ACH-000527,-0.396477422482
ACH-000528,-0.216817273706
ACH-000537,-0.6822696793080001
ACH-000541,-0.20429014136
ACH-000542,-0.623155181463
ACH-000544,-0.415749793074
ACH-000545,-0.194585923233
ACH-000547,-0.198306815783
ACH-000548,-0.15551320513699998
ACH-000549,-0.46473745117
ACH-000550,-0.457832885915
ACH-000552,-0.362287064504
ACH-000556,-0.0279376879891
ACH-000557,-0.370977920538
ACH-000570,-0.418256648918
ACH-000571,-0.422773553645
ACH-000573,-0.461735090982
ACH-000576,-0.502471667475
ACH-000580,-0.439203915303
ACH-000584,-0.263286865865
ACH-000585,-0.5296674364689999
ACH-000588,-0.62887393161
ACH-000589,-0.42544980108999997
ACH-000591,-0.21109523633000002
ACH-000593,-0.230091278803
ACH-000600,-0.196652844359
ACH-000601,-0.23514233406399998
ACH-000604,-0.18911152680999999
ACH-000605,-0.509373519081
ACH-000606,-0.316942607391
ACH-000608,-0.553613617061
ACH-000614,-0.123383769794
ACH-000616,-0.554231972385
ACH-000618,-0.34120036214500005
ACH-000619,-0.353400387101
ACH-000620,-0.136666851718
ACH-000621,-0.291968464934
ACH-000622,-0.491882630391
ACH-000623,-0.10180162235700001
ACH-000624,-0.429877925396
ACH-000627,-0.6822851744760001
ACH-000630,-0.47677431340099996
ACH-000632,-0.162826197892
ACH-000633,-0.343947113919
ACH-000637,-0.31134334131499997
ACH-000638,-0.311146971474
ACH-000646,-0.0415634231058
ACH-000647,0.04721329213619999
ACH-000648,-0.0291225731006
ACH-000649,-0.601190689378
ACH-000651,-0.275879681699
ACH-000652,-0.16980708679099998
ACH-000653,-0.660660903292
ACH-000657,-0.426140557115
ACH-000658,-0.7014517973090001
ACH-000661,-0.20664607519900002
ACH-000662,-0.24045365988899997
ACH-000663,-0.376603485721
ACH-000665,-0.420940646323
ACH-000671,-0.36850355047899996
ACH-000673,-0.251634294822
ACH-000676,-0.42546875275799995
ACH-000677,-0.111246127345
ACH-000681,-0.17751758356
ACH-000682,-0.307128064953
ACH-000683,-0.173507379105
ACH-000684,-0.543656449344
ACH-000688,-0.343663738407
ACH-000693,-0.224445147081
ACH-000694,-0.19525626324700002
ACH-000695,-0.220020931184
ACH-000696,-0.121044435369
ACH-000697,-0.414585519036
ACH-000699,-0.47097522659999996
ACH-000701,0.042881173252
ACH-000706,-0.472533128347
ACH-000711,-0.20743354233300001
ACH-000713,-0.357342496478
ACH-000714,-0.320007449721
ACH-000718,-0.45352316075800003
ACH-000720,-0.142498338472
ACH-000721,-0.153068914635
ACH-000724,-0.154378987664
ACH-000725,-0.451097894067
ACH-000732,-0.0463675454759
ACH-000734,-0.432216371143
ACH-000735,-0.208233311874
ACH-000736,0.00454039302517
ACH-000738,-0.313576357106
ACH-000746,-0.5454795716790001
ACH-000747,-0.17444296847899998
ACH-000748,-0.277096778226
ACH-000753,-0.22208455714400002
ACH-000756,-0.0708567899702
ACH-000757,-0.41247516156999997
ACH-000758,-0.20731838076099998
ACH-000760,-0.16826364539500002
ACH-000763,-0.596422517852
ACH-000764,-0.5269324556939999
ACH-000765,-0.53931805196
ACH-000766,-0.48523752463799996
ACH-000767,-0.35934581672399996
ACH-000768,-0.47681620885
ACH-000769,-0.445864817724
ACH-000770,-0.46083206407899996
ACH-000771,-0.199106669859
ACH-000773,-0.19135518634799997
ACH-000776,-0.27137591818000006
ACH-000777,-0.174749887135
ACH-000778,-0.290800259319
ACH-000781,-0.194291759632
ACH-000782,-0.345182795746
ACH-000783,-0.130746118775
ACH-000784,-0.11725254725600001
ACH-000785,-0.202971809709
ACH-000787,-0.288421146942
ACH-000788,-0.42276815125600004
ACH-000791,-0.24942075900400001
ACH-000792,-0.345323827372
ACH-000794,-0.138272413758
ACH-000796,-0.148909303131
ACH-000799,-0.24294995991999999
ACH-000800,-0.787857996019
ACH-000802,-0.0936428908463
ACH-000804,-0.24328780338300002
ACH-000805,-0.2902030468
ACH-000809,-0.36524639364100003
ACH-000810,-0.190238253145
ACH-000811,-0.394628266692
ACH-000817,-0.43522145537900003
ACH-000819,-0.358224484678
ACH-000820,-0.630939564188
ACH-000821,-0.902037638047
ACH-000822,-0.246093005761
ACH-000823,-0.287258238424
ACH-000824,-0.269645146424
ACH-000827,-0.518218321707
ACH-000829,-0.144505390647
ACH-000831,-0.260204744579
ACH-000832,-0.49620326550300003
ACH-000833,-0.254419154024
ACH-000834,-0.42770406154
ACH-000835,-0.54387668819
ACH-000836,0.07619692428069999
ACH-000837,-0.383457976259
ACH-000838,-0.050374029897999995
ACH-000839,0.020014043499700002
ACH-000840,-0.388089028691
ACH-000841,-0.350004353934
ACH-000843,-0.323215236053
ACH-000846,-0.31163898978599996
ACH-000847,-0.7013362509219999
ACH-000848,-0.316423029767
ACH-000849,-0.23154753348499998
ACH-000851,-0.485208215424
ACH-000855,-0.339707623324
ACH-000856,-0.172733664263
ACH-000858,-0.143373582153
ACH-000859,0.0830264099187
ACH-000861,-0.144849414795
ACH-000862,-0.053688364281900006
ACH-000865,-0.0966022833935
ACH-000866,-0.266732961787
ACH-000867,-0.485148199403
ACH-000869,-0.288847045972
ACH-000872,-0.220778811821
ACH-000873,-0.113529099419
ACH-000876,-0.325616392791
ACH-000878,-0.32231424728
ACH-000880,-0.313086603232
ACH-000881,-0.47114467382799996
ACH-000882,-0.41403930564400004
ACH-000884,-0.34460216645499997
ACH-000885,-0.20778150872200002
ACH-000887,-0.37100268684199994
ACH-000888,-0.254353385425
ACH-000889,-0.545956727233
ACH-000890,-0.282561054252
ACH-000896,-0.28340863909
ACH-000898,-0.688197518188
ACH-000900,-0.121173945943
ACH-000901,-0.40009779137900003
ACH-000905,-0.379090966351
ACH-000906,-0.337343598009
ACH-000907,-0.21403210895999997
ACH-000910,-0.25747304747099997
ACH-000911,-0.34709446859399995
ACH-000912,-0.153532691817
ACH-000913,-0.235809633126
ACH-000915,-0.295191669485
ACH-000916,-0.054857957204599996
ACH-000917,-0.307565504237
ACH-000921,-0.509315056293
ACH-000924,-0.286806306141
ACH-000926,-0.606172717835
ACH-000928,-0.449556146324
ACH-000929,-0.148116762186
ACH-000932,-0.467248062883
ACH-000935,-0.5392026957639999
ACH-000936,-0.08770354203849999
ACH-000937,-0.164597160293
ACH-000938,-0.286757757359
ACH-000939,-0.24478690078
ACH-000941,-0.27417177867
ACH-000943,-0.241535042915
ACH-000946,-0.32988561501200003
ACH-000947,-0.276019936678
ACH-000948,-0.421507482593
ACH-000950,-0.314522203237
ACH-000953,-0.09899301396530001
ACH-000957,-0.282996842262
ACH-000958,-0.324483207189
ACH-000960,-0.166838458532
ACH-000963,-0.308666476997
ACH-000968,-0.0970678534753
ACH-000969,-0.206208526504
ACH-000973,-0.252918148947
ACH-000974,-0.143570438906
ACH-000975,-0.365944938848
ACH-000976,-0.47306815965099996
ACH-000978,-0.26066527864
ACH-000980,-0.204225691329
ACH-000984,-0.305056672219
ACH-000986,-0.409743331416
ACH-000988,-0.22926866011500002
ACH-000993,-0.102879065251
ACH-000994,-0.577969451377
ACH-000996,-0.0897434449471
ACH-001001,-0.672109620194
ACH-001020,-0.35030696747900003
ACH-001028,-0.702620588524
ACH-001031,-0.59570700889
ACH-001038,-0.297352690296
ACH-001048,-0.332425970671
ACH-001050,-0.623562671823
ACH-001053,-0.44075394429
ACH-001054,-0.36458538720399997
ACH-001061,-0.19132955776399999
ACH-001067,-0.147787976951
ACH-001075,-0.367005954212
ACH-001096,-0.21080209717
ACH-001128,-0.22664993738400002
ACH-001134,-0.595874811894
ACH-001151,-0.28087165865499997
ACH-001163,-0.365649965176
ACH-001164,-0.21001335512400002
ACH-001173,-0.43817628700499994
ACH-001183,-0.43858742190300004
ACH-001184,-0.32112354802
ACH-001190,-0.377492864172
ACH-001192,-0.389684780815
ACH-001193,-0.557489965007
ACH-001196,-0.44780768341000005
ACH-001197,-0.547123748908
ACH-001205,-0.286486251041
ACH-001211,-0.452032065463
ACH-001212,-0.368984723693
ACH-001228,-0.0997786903029
ACH-001232,-0.150210415148
ACH-001239,-0.541447648463
ACH-001274,-0.32036716204300003
ACH-001275,-0.361770588243
ACH-001277,-0.04087188898480001
ACH-001278,-0.0637818840374
ACH-001280,-0.38162690967699997
ACH-001283,-0.155616474146
ACH-001289,-0.748985295284
ACH-001295,-0.363330188243
ACH-001300,-0.493448149737
ACH-001301,-0.413704981742
ACH-001302,-0.505857602738
ACH-001303,-0.483899825721
ACH-001306,-0.22772715064399998
ACH-001318,-0.149968394688
ACH-001322,-0.543056429623
ACH-001328,-0.30445034479899996
ACH-001332,-0.40683409195799997
ACH-001333,-0.189489639796
ACH-001336,-0.427402361466
ACH-001340,-0.369171699939
ACH-001346,-0.24665212265900002
ACH-001353,-0.44537585461499996
ACH-001354,-0.37322285860200005
ACH-001367,-0.984447646028
ACH-001368,-0.323009607857
ACH-001374,-0.34035177710000003
ACH-001375,-0.217424596921
ACH-001377,-0.281190930865
ACH-001380,-0.48004279477300005
ACH-001391,-0.211722568751
ACH-001407,-0.590366318016
ACH-001408,-0.149040097888
ACH-001413,-0.408277224013
ACH-001430,-0.0496522193554
ACH-001431,-0.6324393086110001
ACH-001450,-0.37789512363300004
ACH-001496,-0.29295465467
ACH-001500,-0.38760745959299997
ACH-001521,-0.126024144242
ACH-001523,-0.44579369977899996
ACH-001532,-0.2579296941
ACH-001536,-0.512334059677
ACH-001550,-0.177943917068
ACH-001552,-0.0888615521827
ACH-001554,-0.520674329236
ACH-001645,-0.453303609063
ACH-001654,-0.16671951432600002
ACH-001715,-0.42276963788500005
ACH-001735,-0.140347365577
ACH-001736,-0.322273249289
ACH-001737,-0.504433689071
ACH-001740,-0.270247797056
ACH-001745,-0.176241693633
ACH-001750,-0.20780670261700002
ACH-001765,-0.263110425888
ACH-001956,-0.343943166056
ACH-001957,-0.43205144119800004
