,GSG1L (146395)
ACH-000365,0.0189629076069
ACH-000366,0.03783085403999999
ACH-000368,0.0368553509765
ACH-000374,-0.0167425020716
ACH-000375,-0.0391018937817
ACH-000376,0.07217918028310001
ACH-000381,0.157038795623
ACH-000383,0.0280402309794
ACH-000387,0.113153875169
ACH-000389,-0.38154302422799996
ACH-000390,-0.059124613982100005
ACH-000393,0.0628013316595
ACH-000395,0.11293647457900001
ACH-000397,0.00386907400633
ACH-000401,-0.08674743022739999
ACH-000402,0.17535503441599998
ACH-000403,0.143276385862
ACH-000404,-0.34563443854099996
ACH-000406,-0.140016644217
ACH-000407,-0.124812137995
ACH-000408,-0.09399016217299999
ACH-000410,0.005584592048890001
ACH-000411,-0.00561415810825
ACH-000414,0.024507739962400004
ACH-000415,-0.0571221658742
ACH-000416,0.014862187685700001
ACH-000420,-0.08797845627350001
ACH-000421,-0.0326007554952
ACH-000424,-0.22233658586
ACH-000425,0.012042338820200001
ACH-000426,-0.0831436270029
ACH-000427,-0.041021784527400004
ACH-000433,-0.0200373279426
ACH-000436,-0.165314907336
ACH-000444,0.12356860248299999
ACH-000445,-0.160657998984
ACH-000448,-0.152770137595
ACH-000450,0.162270017435
ACH-000452,-0.0470524459556
ACH-000454,-0.130912010947
ACH-000458,-0.08798816167960001
ACH-000459,-0.15923341945800001
ACH-000460,0.0416098386795
ACH-000461,0.0492512208192
ACH-000463,0.00981241299316
ACH-000464,0.048024124638199994
ACH-000466,0.017340507228400002
ACH-000467,0.172191541021
ACH-000468,-0.007511178542920001
ACH-000469,-0.121651889439
ACH-000470,0.176952925276
ACH-000471,-0.21530360705499998
ACH-000472,-0.149472469957
ACH-000473,0.026502119698
ACH-000475,0.0538144489172
ACH-000476,0.16643774529400002
ACH-000477,-0.196431398712
ACH-000480,-0.0851032238705
ACH-000481,-0.0517914286422
ACH-000483,0.0967286164814
ACH-000484,0.0425823480091
ACH-000485,-0.0380376253381
ACH-000486,-0.016532633132899998
ACH-000487,0.041525430358099996
ACH-000488,-0.0195117787507
ACH-000490,0.0601653162339
ACH-000491,-0.167735689334
ACH-000495,0.0178438538503
ACH-000496,0.06343913632659999
ACH-000499,-0.0572056234819
ACH-000500,0.220301318616
ACH-000502,0.103876455228
ACH-000503,0.0821857815602
ACH-000505,-0.192705810287
ACH-000507,-0.0559789641245
ACH-000510,-0.15964671613700002
ACH-000511,0.0225689081481
ACH-000512,0.246190728028
ACH-000516,-0.09883666375
ACH-000517,0.15155616131400002
ACH-000518,0.035851688548
ACH-000520,-0.12541216786599999
ACH-000521,-0.0170661172719
ACH-000522,-0.198030723758
ACH-000524,0.105702250043
ACH-000527,-0.00745146825175
ACH-000528,0.0562110426335
ACH-000537,-0.108305096948
ACH-000541,0.18524562041700002
ACH-000542,0.0333145302782
ACH-000544,0.0672037077663
ACH-000545,0.11351670383
ACH-000547,0.0803229591483
ACH-000548,-0.132508183877
ACH-000549,-0.0357286419913
ACH-000550,-0.0022550471994699996
ACH-000552,-0.00779534682093
ACH-000556,-0.06805316530109999
ACH-000557,0.01318983686
ACH-000570,-0.08430187695260001
ACH-000571,-0.119563075639
ACH-000573,0.19563492788800002
ACH-000576,-0.0659185624597
ACH-000580,0.0732358859028
ACH-000584,0.022855850738
ACH-000585,-0.0761291260184
ACH-000588,0.00274578518649
ACH-000589,0.07066062046180001
ACH-000591,0.054035111206099995
ACH-000593,-0.09817574175510001
ACH-000600,0.295045163042
ACH-000601,-0.0280536269117
ACH-000604,0.12378928593499999
ACH-000605,-0.0636129835097
ACH-000606,-0.121915335108
ACH-000608,0.009342814815629999
ACH-000614,0.11437289810699999
ACH-000616,0.00978753058493
ACH-000618,-0.0631462000126
ACH-000619,0.0775784493937
ACH-000620,-0.0586669588123
ACH-000621,-0.048760844961
ACH-000622,0.08666867076710001
ACH-000623,0.034059293064900006
ACH-000624,-0.0989233414869
ACH-000627,0.08257104454269999
ACH-000630,0.0867759545442
ACH-000632,-0.110385815389
ACH-000633,-0.0218097795587
ACH-000637,-0.192107022104
ACH-000638,0.0163573007482
ACH-000646,0.08673147758
ACH-000647,-0.0401464502637
ACH-000648,0.19202476763
ACH-000649,-0.013260466575
ACH-000651,-0.0835763995852
ACH-000652,0.109590298683
ACH-000653,-0.0867191956092
ACH-000657,-0.0691547733328
ACH-000658,-0.129676234315
ACH-000661,-0.0629153786937
ACH-000662,0.103733534781
ACH-000663,-0.0996436179505
ACH-000665,0.014396669639000001
ACH-000671,-0.311139635464
ACH-000673,-0.010402747578299999
ACH-000676,0.00783256696507
ACH-000677,-0.0993246595359
ACH-000681,0.0613738579134
ACH-000682,-0.04359171888399999
ACH-000683,-0.0744244000593
ACH-000684,0.050906045621600005
ACH-000688,-0.0852172527211
ACH-000693,0.101523999734
ACH-000694,0.0193701002165
ACH-000695,0.33805915261799996
ACH-000696,-0.022669914219299998
ACH-000697,0.126291565658
ACH-000699,0.08972806066849999
ACH-000701,0.149364582454
ACH-000706,-0.14243894655099998
ACH-000711,-0.0049329508478500005
ACH-000713,-0.218217124368
ACH-000714,0.10023548795199999
ACH-000718,0.12610309723
ACH-000720,0.0946582281514
ACH-000721,-0.125921019749
ACH-000724,0.150860063637
ACH-000725,-0.173153925029
ACH-000732,-0.083184862062
ACH-000734,-0.08505713080769998
ACH-000735,0.0994754061187
ACH-000736,-0.0059111095886599995
ACH-000738,0.0796237000946
ACH-000746,-0.133158675465
ACH-000747,-0.10553248103499999
ACH-000748,-0.038761290526400004
ACH-000753,-0.07844982390239999
ACH-000756,-0.00645321480294
ACH-000757,-0.17527312154
ACH-000758,0.022410806499200003
ACH-000760,0.0582593430341
ACH-000763,-0.179384171065
ACH-000764,-0.15403339385099998
ACH-000765,-0.0329767888799
ACH-000766,-0.129668797609
ACH-000767,-0.0945400482105
ACH-000768,0.044926176480599996
ACH-000769,0.101412647672
ACH-000770,0.0593868883533
ACH-000771,-0.0366157927294
ACH-000773,-0.0394019265097
ACH-000776,-0.23802739441
ACH-000777,0.0630820051689
ACH-000778,-0.116660427454
ACH-000781,0.0402646115517
ACH-000782,0.212822707163
ACH-000783,0.089796696883
ACH-000784,-0.027710241338400003
ACH-000785,0.00974063559456
ACH-000787,0.0699003639403
ACH-000788,-0.00522955878551
ACH-000791,-0.0692180239005
ACH-000792,0.0253644365458
ACH-000794,-0.0786147833193
ACH-000796,0.0765821642751
ACH-000799,0.0646304348704
ACH-000800,0.06565099321769999
ACH-000802,-0.194030077119
ACH-000804,-0.150584561864
ACH-000805,-0.012102396227899999
ACH-000809,0.0319876246634
ACH-000810,0.439666748314
ACH-000811,0.00808772682474
ACH-000817,-0.0506053725397
ACH-000819,-0.00660236961168
ACH-000820,0.0621558599514
ACH-000821,-0.0829698346535
ACH-000822,0.0554523117863
ACH-000823,0.12181478416099999
ACH-000824,0.0783666469974
ACH-000827,-0.156165336677
ACH-000829,0.192557448806
ACH-000831,0.202385710365
ACH-000832,-0.0635946642212
ACH-000833,0.047047761537699996
ACH-000834,-0.212862256598
ACH-000835,0.0370629355622
ACH-000836,0.0612671104404
ACH-000837,0.110827168411
ACH-000838,0.036719840979
ACH-000839,-0.0813150128182
ACH-000840,0.0482306604198
ACH-000841,0.007675171909290001
ACH-000843,0.1196294598
ACH-000846,-0.28691488492600004
ACH-000847,0.0800547091688
ACH-000848,-0.0602610094878
ACH-000849,-0.157777947065
ACH-000851,0.0642934521022
ACH-000855,0.0280826081775
ACH-000856,0.016334837230000003
ACH-000858,0.0738165690415
ACH-000859,-0.183102486426
ACH-000861,0.031834424288
ACH-000862,-0.0483164720168
ACH-000865,0.0538363631559
ACH-000866,0.054590601997600005
ACH-000867,0.032292570231599996
ACH-000869,-0.311508537737
ACH-000872,-0.338471978415
ACH-000873,-0.126287572678
ACH-000876,-0.0284009946045
ACH-000878,0.2375563809
ACH-000880,0.101504911729
ACH-000881,-0.123649447609
ACH-000882,0.12562218305199999
ACH-000884,0.135335266189
ACH-000885,0.004585584755979999
ACH-000887,0.131503460731
ACH-000888,-0.121465235655
ACH-000889,-0.0299297421263
ACH-000890,0.12338033971
ACH-000896,-0.0946866945859
ACH-000898,-0.07753144521649999
ACH-000900,-0.187707003919
ACH-000901,-0.122572617465
ACH-000905,-0.08225993661789999
ACH-000906,0.0668671532701
ACH-000907,0.07184038335639999
ACH-000910,-0.0088825584919
ACH-000911,-0.0012208515886
ACH-000912,-0.0248751672431
ACH-000913,-0.062001877162699996
ACH-000915,0.135262545872
ACH-000916,0.260156531428
ACH-000917,-0.195904732115
ACH-000921,0.166156402147
ACH-000924,-0.10389905616299999
ACH-000926,-0.015157764702
ACH-000928,0.18869956665100002
ACH-000929,-0.100673218694
ACH-000932,0.120739691842
ACH-000935,-0.119959354674
ACH-000936,-0.00898270156681
ACH-000937,0.00654232887086
ACH-000938,0.0238738337853
ACH-000939,0.0581812370457
ACH-000941,-0.153805484597
ACH-000943,-0.0942207312116
ACH-000946,-0.034519079902599996
ACH-000947,0.000482940171021
ACH-000948,-0.161132362132
ACH-000950,0.0474996657405
ACH-000953,-0.205146475704
ACH-000957,0.12375561964000001
ACH-000958,-0.0238825038208
ACH-000960,-0.0715064756373
ACH-000963,-0.0843059422146
ACH-000968,0.013695163910900001
ACH-000969,-0.251408609339
ACH-000973,-0.110904441236
ACH-000974,0.08587982960889999
ACH-000975,-0.0235438947053
ACH-000976,-0.21507312970800002
ACH-000978,0.0359148756707
ACH-000980,0.05106104841030001
ACH-000984,0.08746536539930001
ACH-000986,-0.05956069328480001
ACH-000988,0.064174482853
ACH-000993,0.18039447263500002
ACH-000994,-0.121880623159
ACH-000996,-0.0114502058548
ACH-001001,0.038932501159900004
ACH-001020,-0.26646284898899997
ACH-001028,0.0374726831343
ACH-001031,0.000589839311019
ACH-001038,-0.0360052897807
ACH-001048,0.05220661422669999
ACH-001050,-0.0838773052723
ACH-001053,-0.145024865382
ACH-001054,-0.141997022048
ACH-001061,0.0217421332508
ACH-001067,-0.137688955838
ACH-001075,-0.20845404254299998
ACH-001096,0.013449101828999999
ACH-001128,0.180027168494
ACH-001134,-0.04833522163919999
ACH-001151,0.099763795866
ACH-001163,-0.04393834678169999
ACH-001164,0.037276316856
ACH-001173,-0.011313499666
ACH-001183,-0.252794269044
ACH-001184,-0.161819871586
ACH-001190,0.13307367402200002
ACH-001192,-0.249120526003
ACH-001193,-0.07625054248049999
ACH-001196,-0.0570563833144
ACH-001197,0.111380880516
ACH-001205,-0.29878515464
ACH-001211,0.10568737884299999
ACH-001212,-0.0820429087837
ACH-001228,0.171714408479
ACH-001232,-0.00612563703276
ACH-001239,-0.11873726080399999
ACH-001274,0.133386969853
ACH-001275,-0.07232048426939999
ACH-001277,-0.193213713145
ACH-001278,-0.0817375211012
ACH-001280,0.15811024845899999
ACH-001283,-0.274242962828
ACH-001289,-0.00336565653923
ACH-001295,-0.101779179703
ACH-001300,-0.013547878973199999
ACH-001301,0.0968530206361
ACH-001302,-0.036234572248300005
ACH-001303,0.00257900217261
ACH-001306,-0.00811953162805
ACH-001318,-0.0388583233495
ACH-001322,0.019972015179
ACH-001328,0.056923692057600006
ACH-001332,0.00579430195252
ACH-001333,0.056803315066999996
ACH-001336,-0.05627521010580001
ACH-001340,-0.053690411858800004
ACH-001346,-0.0695899946898
ACH-001353,-0.0829955144251
ACH-001354,0.17055543864300002
ACH-001367,-0.430689661345
ACH-001368,-0.03860748491069999
ACH-001374,-0.061916361982699994
ACH-001375,0.109045262884
ACH-001377,-0.08863859602560001
ACH-001380,0.0420933633909
ACH-001391,0.057838012752
ACH-001407,0.057658828461600004
ACH-001408,0.276549699973
ACH-001413,0.00619518608241
ACH-001430,0.06799846165040001
ACH-001431,-0.0351745373811
ACH-001450,-0.0569019521934
ACH-001496,0.00239395883764
ACH-001500,-0.03608759429
ACH-001521,0.0626232692066
ACH-001523,0.00948598376451
ACH-001532,0.0134674555319
ACH-001536,-0.101898195382
ACH-001550,0.07415733483860001
ACH-001552,-0.0339275362861
ACH-001554,0.015619709431399998
ACH-001645,-0.0779157460567
ACH-001654,-0.03923946850480001
ACH-001715,-0.12501546874000002
ACH-001735,-0.068522465959
ACH-001736,0.036850454079800005
ACH-001737,-0.442099846615
ACH-001740,-0.0368120566065
ACH-001745,-0.0275226844935
ACH-001750,-0.0551469457235
ACH-001765,0.0571019228448
ACH-001956,0.036617782293300004
ACH-001957,-0.044992866096299995
