,INHA (3623)
ACH-000004,0.09757791004239999
ACH-000007,-0.17709064186700002
ACH-000009,-0.061329020694300004
ACH-000011,0.08813256049460001
ACH-000012,0.09362941456070001
ACH-000013,0.103639309289
ACH-000014,-0.20982235867199997
ACH-000015,-0.0251796819673
ACH-000017,0.121766421906
ACH-000018,0.0710256886384
ACH-000019,0.29588189156800004
ACH-000021,0.0909129900433
ACH-000022,0.0328972891672
ACH-000025,0.129006346967
ACH-000028,0.158668491123
ACH-000030,0.0598779411046
ACH-000035,0.145957623148
ACH-000036,0.0915444950427
ACH-000037,0.0660066369166
ACH-000039,0.147038826584
ACH-000040,-0.0922447689439
ACH-000041,-0.10062856711000001
ACH-000042,-0.11920800121
ACH-000045,0.0705170769146
ACH-000047,0.10221466268400001
ACH-000052,0.2377827562
ACH-000053,0.0217865903384
ACH-000054,0.0139648345372
ACH-000055,-0.108580572787
ACH-000060,0.229779277375
ACH-000067,-0.0404911130537
ACH-000070,0.14561267124399999
ACH-000075,0.167733450028
ACH-000078,0.076076846238
ACH-000082,0.06257061479880001
ACH-000085,-0.0214116359351
ACH-000086,0.16370637553300002
ACH-000087,-0.28342882169
ACH-000092,0.023132412235500003
ACH-000095,-0.00601841544142
ACH-000097,0.147365909534
ACH-000098,-0.110280924824
ACH-000099,0.219120049433
ACH-000108,-0.201699520984
ACH-000113,0.17110588574299998
ACH-000115,-0.119166236174
ACH-000116,-0.040782416278
ACH-000118,-0.057284518373499994
ACH-000120,-0.054929118996599996
ACH-000123,0.086195673126
ACH-000127,-0.00109730351709
ACH-000128,0.18685986033399998
ACH-000132,0.14812934531
ACH-000133,0.151224088472
ACH-000137,-0.142208354149
ACH-000138,-0.056721119178999996
ACH-000142,0.08271240255960001
ACH-000143,0.103720545856
ACH-000146,0.219586170203
ACH-000148,0.183582896471
ACH-000150,-0.169941405735
ACH-000152,-0.0743749980181
ACH-000153,0.0169255924648
ACH-000159,0.0810758592981
ACH-000160,0.0231843967381
ACH-000163,0.0775518104285
ACH-000167,-0.0718021156385
ACH-000168,0.19467701703899998
ACH-000169,0.0969244384881
ACH-000178,0.0583078590032
ACH-000182,0.234207282751
ACH-000183,-0.19225159916499998
ACH-000188,0.06983634901560001
ACH-000189,0.27363585331
ACH-000190,-0.0241635707719
ACH-000198,0.07563899970030001
ACH-000204,0.10890130396099999
ACH-000206,0.123533191578
ACH-000207,0.170396317482
ACH-000211,0.0226737987414
ACH-000215,-0.0379139249489
ACH-000221,0.0876043041716
ACH-000222,-0.22495952564
ACH-000223,0.165897803491
ACH-000226,0.14205478117999998
ACH-000227,0.102472663813
ACH-000228,0.131331366291
ACH-000231,0.151807492664
ACH-000232,0.178459165507
ACH-000233,0.184376991253
ACH-000234,-0.183460611226
ACH-000235,-0.147456967117
ACH-000237,0.018170200670900003
ACH-000238,0.129644461081
ACH-000243,-0.0496170859561
ACH-000244,-0.0593523366792
ACH-000246,0.029385424249499997
ACH-000248,0.162911487563
ACH-000250,-0.01332307827
ACH-000251,0.0302760763578
ACH-000253,0.144853024893
ACH-000255,-0.137767873654
ACH-000256,0.191763225422
ACH-000257,0.0351219548451
ACH-000258,0.22701950744399998
ACH-000259,-0.0710087598797
ACH-000260,0.0461599516292
ACH-000261,0.0876387892117
ACH-000262,-0.0181470606247
ACH-000263,0.160006728037
ACH-000264,0.100897791617
ACH-000265,-0.0922539659615
ACH-000266,-0.0792660565001
ACH-000272,0.00619830867948
ACH-000273,0.0913095487696
ACH-000274,0.0387353268465
ACH-000277,-0.058842949674100004
ACH-000278,-0.0814268817349
ACH-000279,0.06255718296490001
ACH-000280,-0.12692921592700002
ACH-000281,-0.11068535991900001
ACH-000288,-0.009355553971040001
ACH-000291,-0.213407391802
ACH-000293,-0.0274959724316
ACH-000294,-0.17935002838199998
ACH-000295,0.030844722354700004
ACH-000296,-0.0566815412255
ACH-000302,0.0709792239263
ACH-000304,0.340549090126
ACH-000307,0.118071272268
ACH-000308,0.13093873427799999
ACH-000310,0.039178309336699996
ACH-000311,-0.120025069443
ACH-000312,-0.12593170866599998
ACH-000315,0.228186210077
ACH-000316,-0.108483302381
ACH-000317,-0.0869173568554
ACH-000318,0.279284900672
ACH-000319,0.128125094381
ACH-000320,-0.325890822513
ACH-000322,-0.05787115835059999
ACH-000323,0.136615026508
ACH-000324,-0.163087624448
ACH-000329,-0.13714915548599999
