,IMMT (10989)
ACH-000004,-0.124445338809
ACH-000007,0.127352984428
ACH-000009,-0.0558113376842
ACH-000011,-0.18389866492899998
ACH-000012,-0.005136764754399999
ACH-000013,-0.00458871755562
ACH-000014,-0.058760983967199996
ACH-000015,-0.0800208625004
ACH-000017,-0.27635622744399996
ACH-000018,-0.162710046375
ACH-000019,-0.331894373665
ACH-000021,-0.07033490177469999
ACH-000022,-0.122545878619
ACH-000025,-0.022883954657900003
ACH-000028,-0.229321548605
ACH-000030,0.0442138191323
ACH-000035,-0.192069020582
ACH-000036,-0.039760332264099994
ACH-000037,-0.0138491092201
ACH-000039,0.0144422074829
ACH-000040,-0.151644884109
ACH-000041,-0.0989418104263
ACH-000042,-0.00900404655841
ACH-000045,0.159913813912
ACH-000047,-0.060379231770800006
ACH-000052,-0.20035570706099998
ACH-000053,-0.21359286956
ACH-000054,-0.08046191136389999
ACH-000055,-0.471360732775
ACH-000060,-0.0462831229846
ACH-000067,0.0373419361806
ACH-000070,0.131364256693
ACH-000075,-0.0852315376571
ACH-000078,0.0478064202441
ACH-000082,0.151787744221
ACH-000085,-0.23551351687600003
ACH-000086,-0.26930720327700003
ACH-000087,0.00818175706384
ACH-000092,-0.259857182308
ACH-000095,-0.0532509673008
ACH-000097,-0.14028994279999998
ACH-000098,-0.130633152588
ACH-000099,0.034183898803400004
ACH-000108,0.043408014627300005
ACH-000113,-0.227896933818
ACH-000115,-0.350799647093
ACH-000116,-0.261689853579
ACH-000118,-0.182943050088
ACH-000120,0.022577835477900002
ACH-000123,-0.232176892442
ACH-000127,-0.146288834983
ACH-000128,-0.265869330572
ACH-000132,0.00892326425672
ACH-000133,-0.0104134973102
ACH-000137,-0.26068102824
ACH-000138,-0.100170139502
ACH-000142,-0.127751217114
ACH-000143,-0.211201659514
ACH-000146,0.130427672268
ACH-000148,0.0428086916531
ACH-000150,-0.12328410722100001
ACH-000152,-0.487876437618
ACH-000153,-0.175092983378
ACH-000159,-0.105751512533
ACH-000160,-0.306909605803
ACH-000163,0.10103613237
ACH-000167,0.0819398701042
ACH-000168,-0.0283526278235
ACH-000169,-0.12709117909700002
ACH-000178,-0.19651529828699998
ACH-000182,-0.215833812119
ACH-000183,-0.0151400313943
ACH-000188,-0.0499590202126
ACH-000189,0.30284023285
ACH-000190,-0.33576937574199994
ACH-000198,-0.0650303430393
ACH-000204,0.060167188158800004
ACH-000206,0.0171566222017
ACH-000207,-0.0966903947852
ACH-000211,0.0174273822589
ACH-000215,-0.09317547064750001
ACH-000221,-0.18353298403999999
ACH-000222,-0.094037105428
ACH-000223,-0.195124253961
ACH-000226,-0.10309537108899999
ACH-000227,-0.152555570698
ACH-000228,-0.23017614529599997
ACH-000231,-0.0350148474847
ACH-000232,-0.047411132539800005
ACH-000233,0.0373710532795
ACH-000234,0.0702717030968
ACH-000235,0.10917770871400001
ACH-000237,-0.00493200339862
ACH-000238,-0.24188601281
ACH-000243,-0.0667717726313
ACH-000244,0.07954512130639999
ACH-000246,0.19365140989399998
ACH-000248,-0.44207947421599997
ACH-000250,-0.08613375850810001
ACH-000251,0.015365481815
ACH-000253,-0.100065129145
ACH-000255,-0.105255963192
ACH-000256,-0.0150549260094
ACH-000257,0.0313325397047
ACH-000258,0.173830594703
ACH-000259,-0.526770926149
ACH-000260,-0.209546148169
ACH-000261,0.17892441758299998
ACH-000262,-0.127381247279
ACH-000263,0.134981982776
ACH-000264,-0.173846087007
ACH-000265,-0.336718043102
ACH-000266,0.08129100867389999
