,SYNGAP1 (8831)
ACH-000260,-0.033371449923
ACH-000261,-0.0739437615513
ACH-000262,0.06600123637630001
ACH-000263,-0.103876149547
ACH-000264,-0.0936081661193
ACH-000265,-0.0718914640505
ACH-000266,-0.10295570868899999
ACH-000272,-0.031313494517799995
ACH-000273,-0.18028706482700002
ACH-000274,-0.09933287992910002
ACH-000277,-0.0731396076215
ACH-000278,-0.0324829182593
ACH-000279,0.06758510299739999
ACH-000280,-0.103300903493
ACH-000281,-0.149336937569
ACH-000288,-0.08186693329410001
ACH-000291,-0.05437270355669999
ACH-000293,-0.0011680723204600001
ACH-000294,0.074756440209
ACH-000295,0.0374106446612
ACH-000296,-0.05493731902869999
ACH-000302,-0.13886053952299998
ACH-000304,0.00950054175324
ACH-000307,0.09011080982979999
ACH-000308,-0.07728332603060001
ACH-000310,0.07905803223539999
ACH-000311,-0.226125604298
ACH-000312,-0.0695170787787
ACH-000315,-0.251925138091
ACH-000316,-0.13436749193800002
ACH-000317,-0.0657276060401
ACH-000318,-0.074654641218
ACH-000319,0.0286778479978
ACH-000320,-0.148099460516
ACH-000322,0.0944878631944
ACH-000323,0.0107904850421
ACH-000324,-0.040786381335999995
ACH-000329,-0.137269461361
ACH-000330,-0.211453205772
ACH-000331,-0.131031094334
ACH-000332,-0.0470378476033
ACH-000334,0.0752835161598
ACH-000335,0.08424649639080001
ACH-000336,-0.2605383689
ACH-000337,-0.263098600827
ACH-000339,-0.08387183087939999
ACH-000341,-0.08766933551789999
ACH-000348,-0.07557164052689999
ACH-000350,0.301510557625
ACH-000352,-0.172184612332
ACH-000356,-0.215103142486
ACH-000361,-0.208515773562
ACH-000362,-0.08760618746729999
ACH-000363,-0.07468600938339999
ACH-000364,-0.10912796417199999
ACH-000365,-0.04275514335300001
ACH-000366,0.018485816972
ACH-000368,-0.10716792111300001
ACH-000374,-0.251445674755
ACH-000375,0.0877498851625
ACH-000376,-0.0385451556213
ACH-000381,0.15673631023
ACH-000383,-0.16605242113
ACH-000387,-0.0659999012909
ACH-000389,0.030548900239
ACH-000390,-0.25568422562
ACH-000393,-0.15101984241
ACH-000395,-0.037184029578
ACH-000397,-0.144690016635
ACH-000401,0.167953252071
ACH-000402,-0.190889802993
ACH-000403,-0.07234046852810001
ACH-000404,0.254192897491
ACH-000406,-0.130998842118
ACH-000407,-0.107715224849
ACH-000408,-0.0797554817765
ACH-000410,0.0521836489678
ACH-000411,-0.193200191869
ACH-000414,-0.17693923837699999
ACH-000415,-0.176920822949
ACH-000416,-0.0685881118329
ACH-000420,0.0102714131858
ACH-000421,-0.0940715903483
ACH-000424,-0.141430801464
ACH-000425,-0.13402745008199998
ACH-000426,-0.057153533192499995
ACH-000427,-0.179857203116
ACH-000433,-0.09555252667269999
ACH-000436,-0.0880321719788
ACH-000444,-0.0266822578785
ACH-000445,-0.24301698888700002
ACH-000448,-0.07570625427239999
ACH-000450,0.039730785195
ACH-000452,-0.041345742332300005
ACH-000454,-0.279200706353
ACH-000458,-0.182266596631
ACH-000459,-0.149994082923
ACH-000460,-0.0293204477256
ACH-000461,-0.037891199881199995
ACH-000463,-0.0320273356659
ACH-000464,0.17311989066199998
ACH-000466,-0.208578424844
ACH-000467,0.0703632187705
ACH-000468,0.0923691011968
ACH-000469,-0.050529672819600004
ACH-000470,-0.0627764480992
ACH-000471,-0.154850904669
ACH-000472,-0.0038867530381199995
ACH-000473,-0.0405564649063
ACH-000475,-0.0658901709894
ACH-000476,-0.24532083564800003
ACH-000477,-0.0498652744854
ACH-000480,-0.0161985775425
ACH-000481,-0.22222021583700002
ACH-000483,0.0556065119697
ACH-000484,0.00624948366182
ACH-000485,-0.135962449175
ACH-000486,-0.08426889896880001
ACH-000487,0.0180565022205
ACH-000488,-0.0689226368545
ACH-000490,-0.0372482341895
ACH-000491,-0.0360070415475
ACH-000495,0.0637245984826
ACH-000496,-0.098388832991
ACH-000499,-0.0976112737369
ACH-000500,-0.701020366838
ACH-000502,-0.044512134468599994
ACH-000503,0.167064083467
ACH-000505,-0.12066847829800001
ACH-000507,-0.056275715403000005
ACH-000510,-0.0141008439545
ACH-000511,-0.147388322763
ACH-000512,-0.451898771985
ACH-000516,-0.168024971658
ACH-000517,-0.0731364221469
ACH-000518,-0.030696794463400002
ACH-000520,-0.00789742160666
ACH-000521,-0.16446118366100002
ACH-000522,-0.0128667314344
ACH-000524,-0.243547143355
ACH-000527,-0.020352813148299998
ACH-000528,-0.0903597565085
ACH-000537,0.066829101921
ACH-000541,0.27608426083500004
ACH-000542,-0.00503937060204
ACH-000544,-0.040570293818900004
ACH-000545,-0.173982408338
ACH-000547,-0.169988260315
ACH-000548,-0.17106623425700002
ACH-000549,-0.0529045191904
ACH-000550,-0.0995950569634
ACH-000552,-0.0807972178132
ACH-000556,-0.13586903883600002
ACH-000557,0.0681504606685
ACH-000570,-0.0210045974098
ACH-000571,-0.154424137685
ACH-000573,-0.0213762928192
ACH-000576,-0.0400135842459
ACH-000580,0.0184096991944
ACH-000584,-0.16599136189400002
ACH-000585,-0.0920718035479
ACH-000588,-0.233117130338
ACH-000589,-0.0157424644486
ACH-000591,-0.342800326762
ACH-000593,-0.056260013107599996
ACH-000600,-0.114163003794
ACH-000601,-0.0561393196914
ACH-000604,0.328230183109
ACH-000605,-0.277526923182
ACH-000606,-0.213644223042
ACH-000608,0.0349369797249
ACH-000614,-0.0536606335526
ACH-000616,-0.062481513964800006
ACH-000618,-0.0277693642057
ACH-000619,-0.10315453867999999
ACH-000620,0.04392895002640001
ACH-000621,-0.131994800022
ACH-000622,-0.054103049538699995
ACH-000623,-0.236604725709
ACH-000624,-0.109640100038
ACH-000627,0.0653651533023
ACH-000630,-0.10578708164999999
ACH-000632,0.046250479762900004
ACH-000633,-0.055307439396199996
ACH-000637,0.0070326343434599994
ACH-000638,-0.04256030983609999
ACH-000646,-0.0487564796165
ACH-000647,-0.153012404151
ACH-000648,-0.08829438099169999
ACH-000649,-0.110922355509
ACH-000651,0.12010294103399999
ACH-000652,0.141110029627
ACH-000653,-0.07094428814680001
ACH-000657,-0.061706078891
ACH-000658,0.0144449659161
ACH-000661,0.00417510169003
ACH-000662,-0.6285153210450001
ACH-000663,0.047113942522099994
ACH-000665,-0.195556613221
ACH-000671,0.08015069178289999
ACH-000673,-0.103779931675
ACH-000676,-0.198134702449
ACH-000677,-0.0369202107282
ACH-000681,-0.00954939766929
ACH-000682,-0.243241261223
ACH-000683,-0.051067448975099995
ACH-000684,0.010873639439
ACH-000688,-0.0266366487995
ACH-000693,0.0015196912579099999
ACH-000694,0.042164133491599996
ACH-000695,-0.198999915005
ACH-000696,-0.050545250780999994
ACH-000697,0.017207048300400003
ACH-000699,-0.00995227191376
ACH-000701,-0.0233730454891
ACH-000706,-0.105066286591
ACH-000711,-0.0795369600949
ACH-000713,-0.09447426125280001
ACH-000714,-0.15724942793500002
ACH-000718,-0.162842706241
ACH-000720,-0.134143753357
ACH-000721,-0.14961996300799998
ACH-000724,0.074428931603
ACH-000725,-0.032078134497000005
ACH-000732,0.228904988641
ACH-000734,-0.15526972432800001
ACH-000735,-0.175518546364
ACH-000736,0.00041112864796399997
ACH-000738,-0.0300562545635
ACH-000746,-0.011639212258600002
ACH-000747,-0.0612963546648
ACH-000748,-0.0751177242957
ACH-000753,-0.151997128979
ACH-000756,-0.161416221213
ACH-000757,-0.102493865757
ACH-000758,-0.0840705343568
ACH-000760,0.141542035922
ACH-000763,-0.177909646751
ACH-000764,-0.6388323733519999
ACH-000765,-0.141359861646
ACH-000766,-0.11175810264000001
ACH-000767,-0.1233325147
ACH-000768,-0.237402699093
ACH-000769,0.0738564613037
ACH-000770,-0.035631331085199995
ACH-000771,-0.10797594252
ACH-000773,0.0269262135827
ACH-000776,-0.145103895201
ACH-000777,-0.141904611822
ACH-000778,-0.04475237675219999
ACH-000781,-0.154530352176
ACH-000782,-0.041660779065
ACH-000783,-0.289202273891
ACH-000784,-0.169476538176
ACH-000785,0.007862037825909999
ACH-000787,-0.103131003058
ACH-000788,-0.116340002645
ACH-000791,-0.0675826472802
ACH-000792,-0.23937865805999997
ACH-000794,-0.158087604095
ACH-000796,-0.137209114304
ACH-000799,0.20951236921500002
ACH-000800,-0.24952974350600002
ACH-000802,-0.0149379488699
ACH-000804,0.0917920324515
ACH-000805,-0.20699069698
ACH-000809,-0.06522559759589999
ACH-000810,-0.18574229600699999
ACH-000811,-0.0747013520106
ACH-000817,-0.350158552794
ACH-000819,-0.051672576235300006
ACH-000820,0.0990935081009
ACH-000821,-0.195245609406
ACH-000822,-0.029959978873200004
ACH-000823,-0.0604250783082
ACH-000824,-0.004591156490090001
ACH-000827,-0.0721137179985
ACH-000829,0.0680420473822
ACH-000831,-0.0014018971228399997
ACH-000832,-0.04619852375630001
ACH-000833,-0.119637984139
ACH-000834,-0.12035335723400001
ACH-000835,0.0516625879624
ACH-000836,-0.102860408208
ACH-000837,0.0202264685847
ACH-000838,-0.0797406869104
ACH-000839,-0.13369294029200002
ACH-000840,-0.113133015016
ACH-000841,-0.027621421304599998
ACH-000843,-0.12503857908
ACH-000846,-0.0661581087745
ACH-000847,-0.00517418584186
ACH-000848,0.0615620554239
ACH-000849,0.0280186832537
ACH-000851,-0.110772225436
ACH-000855,0.0152094163375
ACH-000856,0.0127417014065
ACH-000858,-0.0604846247492
ACH-000859,-0.434399116506
ACH-000861,0.07891348748369999
ACH-000862,-0.167785631939
ACH-000865,-0.204350362073
ACH-000866,-0.11773498800999999
ACH-000867,-0.08312137884439999
ACH-000869,-0.07288899266979999
ACH-000872,0.12284287697599999
ACH-000873,0.0625018296628
ACH-000876,-0.389800015838
ACH-000878,-0.206766739085
ACH-000880,-0.11616561710100001
ACH-000881,-0.042670880189999996
ACH-000882,-0.00022539309125200002
ACH-000884,-0.0198708676752
ACH-000885,-0.0320886843423
ACH-000887,-0.11968413826799999
ACH-000888,-0.135314104942
ACH-000889,-0.282417496153
ACH-000890,-0.0740382307653
ACH-000896,-0.0839305560957
ACH-000898,0.008118648068340001
ACH-000900,-0.11199633942199999
ACH-000901,-0.04433059276330001
ACH-000905,-0.0672868814534
ACH-000906,-0.0323400879029
ACH-000907,-0.0430644608412
ACH-000910,-0.026045215767000002
ACH-000911,-0.13031908454000002
ACH-000912,-0.044633329551599994
ACH-000913,-0.163652454243
ACH-000915,0.013214508804500001
ACH-000916,0.280545827678
ACH-000917,-0.223364109141
ACH-000921,-0.0233215172624
ACH-000924,0.018838835069299998
ACH-000926,-0.0034215131351399996
ACH-000928,0.013500641882400001
ACH-000929,0.15744796185
ACH-000932,-0.0373435360227
ACH-000935,0.0279811024329
ACH-000936,0.0810690727184
ACH-000937,-0.040374068229
ACH-000938,-0.08663802850260001
ACH-000939,-0.0939263095344
ACH-000941,-0.20409912971000002
ACH-000943,-0.012537546814
ACH-000946,-0.035271424375800005
ACH-000947,-0.023809429034099997
ACH-000948,-0.0735559733152
ACH-000950,-0.005067062388140001
ACH-000953,-0.030696556171300002
ACH-000957,0.0462376169016
ACH-000958,0.12041792239700001
ACH-000960,-0.08628177713860001
ACH-000963,-0.08323698490180001
ACH-000968,-0.21297968218199997
ACH-000969,-0.007590102723770001
ACH-000973,0.021627904316599996
ACH-000974,-0.04488796139930001
ACH-000975,-0.0807208712115
ACH-000976,-0.230795776629
ACH-000978,0.09571165992360002
ACH-000980,-0.150704502218
ACH-000984,0.0584490654219
ACH-000986,-0.0976465407757
ACH-000988,-0.08970391348269999
ACH-000993,0.015453678957
ACH-000994,-0.138862140308
ACH-000996,-0.0502849388445
ACH-001001,-0.160509875033
ACH-001020,-0.0457832048104
ACH-001028,-0.11201684932700001
ACH-001031,-0.0243657986531
ACH-001038,-0.0938630999862
ACH-001048,-0.00178232307398
ACH-001050,-0.0334081631922
ACH-001053,0.08889174323239998
ACH-001054,-0.09734014187239999
ACH-001061,-0.17393775502099998
ACH-001067,-0.0328860485714
ACH-001075,-0.197779490841
ACH-001096,-0.135535094252
ACH-001128,-0.173808352779
ACH-001134,-0.155942278121
ACH-001151,-0.0297911485934
ACH-001163,-0.06298883835
ACH-001164,-0.202030857236
ACH-001173,-0.14207860402
ACH-001183,0.0321269175293
ACH-001184,-0.0344855565269
ACH-001190,-0.146780676251
ACH-001192,-0.150641956119
ACH-001193,0.0446169406763
ACH-001196,-0.158020009554
ACH-001197,0.0103749098062
ACH-001205,-0.13329257280999998
ACH-001211,-0.07315651966030001
ACH-001212,-0.322943162349
ACH-001228,-0.0190234655342
ACH-001232,-0.132166751106
ACH-001239,-0.07100001551730001
ACH-001274,0.064691171008
ACH-001275,-0.19033330072000001
ACH-001277,-0.211313496411
ACH-001278,0.057442739871199994
ACH-001280,-0.144275262979
ACH-001283,-0.176330058294
ACH-001289,-0.055372719661099995
ACH-001295,-0.135917135694
ACH-001300,-0.0344403422947
ACH-001301,-0.14231992836899998
ACH-001302,-0.22229813265099999
ACH-001303,0.14990015246
ACH-001306,-0.0899253728417
ACH-001318,0.10128961456499999
ACH-001322,-0.239725562669
ACH-001328,0.11622516555700001
ACH-001332,-0.11785936845
ACH-001333,0.023512893041699998
ACH-001336,0.012969757778200001
ACH-001340,-0.24181777502799998
ACH-001346,-0.0824653364002
ACH-001353,-0.09729225729589999
ACH-001354,-0.06963273783589999
ACH-001367,0.038682938008599996
ACH-001368,-0.11817140509000001
ACH-001374,0.157685965991
ACH-001375,-0.125033450562
ACH-001377,-0.0553652446164
ACH-001380,-0.124996016155
ACH-001391,-0.146529583572
ACH-001407,-0.188011948021
ACH-001408,-0.100811848609
ACH-001413,-0.150952778373
ACH-001430,-0.23562609038600002
ACH-001431,-0.215324738609
ACH-001450,-0.16981763410999998
ACH-001496,-0.010014209811299999
ACH-001500,-0.144476982204
ACH-001521,-0.0436761416383
ACH-001523,-0.103956322477
ACH-001532,0.0735734778927
ACH-001536,-0.08396193926300001
ACH-001550,0.0392818935651
ACH-001552,-0.119383491608
ACH-001554,-0.182215308568
ACH-001645,-0.128182994568
ACH-001654,-0.09728232679030001
ACH-001715,-0.41387135714400003
ACH-001735,-0.06888251891660001
ACH-001736,-0.19579362148200002
ACH-001737,-0.05203557783
ACH-001740,-0.16475094398499998
ACH-001745,-0.142514551281
ACH-001750,0.0013079646260699999
ACH-001765,-0.30015617649
ACH-001956,-0.135798813516
ACH-001957,-0.11385645911900001
