,SAMD8 (142891)
ACH-000004,-0.137628556405
ACH-000007,-0.214494338794
ACH-000009,-0.358767820763
ACH-000011,-0.208155231873
ACH-000012,-0.272698721724
ACH-000013,-0.021408471969900002
ACH-000014,-0.188455225206
ACH-000015,-0.234265188193
ACH-000017,-0.25392615015299996
ACH-000018,-0.218913433225
ACH-000019,-0.0202064526568
ACH-000021,-0.285017008088
ACH-000022,-0.18925753344000001
ACH-000025,-0.277859387919
ACH-000028,-0.14315773951400002
ACH-000030,-0.509594583368
ACH-000035,-0.300712757324
ACH-000036,-0.267161985491
ACH-000037,-0.057613076842599996
ACH-000039,-0.489779407407
ACH-000040,-0.30292004883
ACH-000041,-0.19177008450199998
ACH-000042,-0.206700948583
ACH-000045,-0.314781686557
ACH-000047,-0.229041598191
ACH-000052,-0.191211600484
ACH-000053,-0.180718623348
ACH-000054,-0.18096182037099998
ACH-000055,0.019577504885
ACH-000060,-0.251865413965
ACH-000067,-0.010377017309799999
ACH-000070,-0.0633384681204
ACH-000075,-0.152020181737
ACH-000078,-0.305319854161
ACH-000082,-0.12559350502699998
ACH-000085,-0.174333367333
ACH-000086,-0.07857108098339999
ACH-000087,-0.36564868907799997
ACH-000092,-0.137704972162
ACH-000095,-0.18076604587900003
ACH-000097,-0.130047630503
ACH-000098,-0.322686491339
ACH-000099,-0.349779910646
ACH-000108,-0.271497942872
ACH-000113,-0.156994214751
ACH-000115,-0.275130871042
ACH-000116,-0.178671798892
ACH-000118,-0.35041757159599995
ACH-000120,-0.0906282561606
ACH-000123,-0.26843542288100003
ACH-000127,-0.105428372872
ACH-000128,-0.139658711634
ACH-000132,-0.256312184668
ACH-000133,-0.28058971024
ACH-000137,-0.012085704499800001
ACH-000138,-0.10073247375
ACH-000142,-0.04741439053180001
ACH-000143,-0.16527539260500002
ACH-000146,-0.18957283333099997
ACH-000148,-0.31710196251600004
ACH-000150,-0.139441724308
ACH-000152,-0.308342556968
ACH-000153,-0.142870071863
ACH-000159,-0.183020539775
ACH-000160,-0.230945359297
ACH-000163,-0.307212981253
ACH-000167,-0.41460776291900003
ACH-000168,-0.26148428431
ACH-000169,-0.288020550667
ACH-000178,-0.260610908834
ACH-000182,-0.271934456899
ACH-000183,-0.371984789163
ACH-000188,-0.0648876163149
ACH-000189,0.028479280841900004
ACH-000190,-0.0801444237951
ACH-000198,-0.266989481168
ACH-000204,-0.173784330059
ACH-000206,0.0240031699695
ACH-000207,-0.36134959065800004
ACH-000211,-0.247973890108
ACH-000215,-0.222114703122
ACH-000221,-0.00164809073951
ACH-000222,-0.20288504160700002
ACH-000223,-0.342552667782
ACH-000226,-0.318318829137
ACH-000227,-0.569527467692
ACH-000228,-0.33972276963500003
ACH-000231,-0.252851118048
ACH-000232,-0.06088451610230001
ACH-000233,-0.0778212547155
ACH-000234,-0.104013724988
ACH-000235,-0.255174823816
ACH-000237,-0.376210140142
ACH-000238,-0.22830529757800003
ACH-000243,-0.343850054194
ACH-000244,0.025922688577999998
ACH-000246,-0.29841207589499996
ACH-000248,-0.509858413744
ACH-000250,-0.256735733479
ACH-000251,-0.022436504354300002
ACH-000253,-0.0399458606206
ACH-000255,-0.320165676626
ACH-000256,0.0422700093114
ACH-000257,-0.223716223667
ACH-000258,-0.441953866122
ACH-000259,-0.247370084657
ACH-000260,-0.218999594362
ACH-000261,-0.170634809932
ACH-000262,-0.272898443025
ACH-000263,-0.157218505657
ACH-000264,-0.204228127217
ACH-000265,-0.261929827318
ACH-000266,-0.214608435224
ACH-000272,-0.192182340288
ACH-000273,-0.313050768337
ACH-000274,-0.04629365843640001
ACH-000277,-0.310263001796
ACH-000278,-0.15683316634199998
ACH-000279,-0.186149153627
ACH-000280,-0.0939364192664
ACH-000281,-0.385016709908
ACH-000288,-0.236185304973
ACH-000291,-0.158650438254
ACH-000293,-0.307267890416
ACH-000294,-0.336873688491
ACH-000295,-0.197894494579
ACH-000296,-0.0971678191408
ACH-000302,-0.138369955924
ACH-000304,0.15431834029799998
ACH-000307,-0.263678901626
ACH-000308,-0.301316123905
ACH-000310,-0.388903105368
ACH-000311,-0.428545251268
ACH-000312,-0.278714072242
ACH-000315,-0.07860619488689999
ACH-000316,-0.213968650387
ACH-000317,-0.21688024477099999
ACH-000318,-0.141763414546
ACH-000319,-0.11559786281500001
ACH-000320,-0.625834128947
ACH-000322,-0.330099886019
ACH-000323,-0.311569231133
ACH-000324,-0.30035365236
ACH-000329,-0.281861023557
ACH-000330,-0.297118307644
ACH-000331,-0.22853969873100002
ACH-000332,-0.23209220614599999
ACH-000334,-0.173377545396
ACH-000335,-0.011525150509
ACH-000336,-0.012560756916700002
ACH-000337,-0.235064312266
ACH-000339,-0.263824584888
ACH-000341,-0.488502932525
ACH-000348,-0.263385933048
ACH-000350,-0.190588239816
ACH-000352,-0.351565497786
ACH-000356,-0.136100918784
ACH-000361,-0.172298033301
ACH-000362,-0.253069828152
ACH-000363,-0.116072040376
ACH-000364,-0.0241635152169
ACH-000365,-0.0324371419572
ACH-000366,-0.26080106521699997
ACH-000368,-0.17708970778299998
ACH-000374,-0.278632466536
ACH-000375,-0.160110187382
ACH-000376,-0.33266144101399997
ACH-000381,-0.164905017506
ACH-000383,-0.25880412913
ACH-000387,-0.377397334161
ACH-000389,-0.256666582815
ACH-000390,0.00421414009825
ACH-000393,-0.110819590701
ACH-000395,-0.0413587585697
ACH-000397,-0.15854663513800002
ACH-000401,-0.373883445461
ACH-000402,-0.17216804818599998
ACH-000403,-0.28042491199999997
ACH-000404,-0.211220652894
ACH-000406,-0.31951810788699997
ACH-000407,-0.228674309498
ACH-000408,-0.303361977944
ACH-000410,-0.197868610167
ACH-000411,-0.33151188752300004
ACH-000414,-0.329668889555
ACH-000415,-0.158575660273
ACH-000416,-0.115152482868
ACH-000420,-0.166461096968
ACH-000421,-0.42879046621399997
ACH-000424,-0.1667112749
ACH-000425,-0.25669365536600003
ACH-000426,-0.168510795734
ACH-000427,-0.0535265176889
ACH-000433,-0.06499160939809999
ACH-000436,-0.0022501367596
ACH-000444,-0.270016999365
ACH-000445,0.0306329591573
ACH-000448,-0.255118898658
ACH-000450,0.264227362222
ACH-000452,-0.40658063707599995
ACH-000454,-0.338999902019
ACH-000458,-0.154128396985
ACH-000459,-0.154276991428
ACH-000460,-0.273454071354
ACH-000461,-0.10677486272
ACH-000463,-0.18110886860300002
ACH-000464,-0.441217003977
ACH-000466,-0.289174076231
ACH-000467,-0.25195720789000003
ACH-000468,-0.286639014504
ACH-000469,-0.27636472280900004
ACH-000470,-0.259547150233
ACH-000471,-0.142274190062
ACH-000472,-0.227561809045
ACH-000473,-0.0854035751605
ACH-000475,-0.13720940413
ACH-000476,-0.043040981261
ACH-000477,0.0474368085971
ACH-000480,-0.25737704701499997
ACH-000481,-0.36348502348800005
ACH-000483,0.0341112582782
ACH-000484,-0.125277772425
ACH-000485,-0.220228568081
ACH-000486,-0.307886604736
ACH-000487,-0.330799219622
ACH-000488,-0.158446804203
ACH-000490,-0.20564207750900002
ACH-000491,-0.221033781534
ACH-000495,-0.266166361169
ACH-000496,-0.16852463224300002
ACH-000499,-0.49748166088999995
ACH-000500,-0.199191908544
ACH-000502,-0.269539200654
ACH-000503,-0.0022950019563699998
