,CSNK1D (1453)
ACH-000332,-0.211063073841
ACH-000334,-0.0379624497932
ACH-000335,0.23205406124699998
ACH-000336,0.115484253297
ACH-000337,-0.240250852243
ACH-000339,-0.192508798988
ACH-000341,-0.34402017670699997
ACH-000348,-0.0134310836763
ACH-000350,-0.7215047706829999
ACH-000352,-0.381034512747
ACH-000356,-0.124532299826
ACH-000361,-0.21450854770599997
ACH-000362,-0.178082735088
ACH-000363,-0.23572616509799998
ACH-000364,0.0740811151762
ACH-000365,-0.132115337073
ACH-000366,-0.187170136754
ACH-000368,0.0679706605569
ACH-000374,0.042407108302800006
ACH-000375,-0.245410183275
ACH-000376,-0.137381918251
ACH-000381,-0.170259678767
ACH-000383,-0.228303681305
ACH-000387,-0.10977055478
ACH-000389,-0.193766615931
ACH-000390,-0.35822164200199996
ACH-000393,0.232276563266
ACH-000395,-0.22043601728700002
ACH-000397,-0.45834725745099997
ACH-000401,0.040599824014199995
ACH-000402,0.106756960435
ACH-000403,-0.253927501695
ACH-000404,-0.22870287886500001
ACH-000406,-0.11918765011299999
ACH-000407,-0.250019683923
ACH-000408,-0.306794921632
ACH-000410,0.20170175403499999
ACH-000411,-0.0274574109828
ACH-000414,0.0396444352876
ACH-000415,-0.27122787630899997
ACH-000416,-0.023192809866200002
ACH-000420,-0.284210634124
ACH-000421,-0.202819981991
ACH-000424,-0.372899944583
ACH-000425,-0.105532732655
ACH-000426,0.169947591357
ACH-000427,-0.0457656668762
ACH-000433,-0.7738285732250001
ACH-000436,0.0243086046894
ACH-000444,-0.0555233925432
ACH-000445,-0.124463973024
ACH-000448,-0.154156600338
ACH-000450,0.153823506662
ACH-000452,-0.144453834594
ACH-000454,0.0157606050824
ACH-000458,-0.16369569266
ACH-000459,0.00991376097151
ACH-000460,-0.11638463693
ACH-000461,-0.49800907812899997
ACH-000463,-0.053746880950699995
ACH-000464,-0.29317745275
ACH-000466,0.0314786582594
ACH-000467,-0.196676079515
ACH-000468,-0.34001792184
ACH-000469,-0.10075433984099999
ACH-000470,-0.265005376906
ACH-000471,-0.348260780625
ACH-000472,-0.42195291758299996
ACH-000473,-0.0039937822437199995
ACH-000475,-0.014533826074700001
ACH-000476,0.06949076723410001
ACH-000477,0.26754631459600003
ACH-000480,-0.17043538428399999
ACH-000481,-0.0879755806578
ACH-000483,-0.46054811531400003
ACH-000484,-0.313884243371
ACH-000485,-0.4831797161
ACH-000486,-0.36087544305299996
ACH-000487,-0.190583269313
ACH-000488,-0.5268156888359999
ACH-000490,-0.0016187599700199999
ACH-000491,-0.11518750262
ACH-000495,0.0108024215445
ACH-000496,-0.102893271885
ACH-000499,-0.0097670118984
ACH-000500,-0.0919196800523
ACH-000502,-0.31840650196
ACH-000503,-0.182894761152
ACH-000505,0.0287839656536
ACH-000507,-0.28100696061
ACH-000510,-0.0710161243729
ACH-000511,-0.165425482972
ACH-000512,-0.154095138737
ACH-000516,-0.08769407376039999
ACH-000517,-0.291694541869
ACH-000518,-0.301042381264
ACH-000520,-0.339507483053
ACH-000521,-0.200818817645
ACH-000522,-0.0912672411963
ACH-000524,-0.158726749994
ACH-000527,-0.267476774586
ACH-000528,-0.015697109126
ACH-000537,-0.045406504491800004
ACH-000541,-0.305230883171
ACH-000542,0.08033507890089998
ACH-000544,0.09419275021439999
ACH-000545,-0.246189315461
ACH-000547,-0.38766421848300003
ACH-000548,-0.187388005501
ACH-000549,0.0445838448206
ACH-000550,-0.0292944567818
ACH-000552,-0.312366514927
ACH-000556,-0.0434870470309
ACH-000557,0.011425078662
ACH-000570,-0.13406494794600002
ACH-000571,-0.42013446131099996
ACH-000573,-0.0306718839299
ACH-000576,-0.0574599310881
ACH-000580,-0.200435704337
ACH-000584,-0.298941465834
ACH-000585,-0.15861129422
ACH-000588,-0.19687195957400003
ACH-000589,-0.175555479126
ACH-000591,-0.0433585526464
ACH-000593,-0.164616512179
ACH-000600,0.0178219617212
ACH-000601,-0.232780299989
ACH-000604,-0.593127650832
ACH-000605,-0.375892409116
ACH-000606,-0.0817445268857
ACH-000608,-0.33984725858099996
ACH-000614,0.0190021542995
ACH-000616,-0.25605244932
ACH-000618,-0.361725065664
ACH-000619,-0.386902630204
ACH-000620,-0.07591138078239999
ACH-000621,-0.295628005015
ACH-000622,0.0513633562666
ACH-000623,-0.43250336377099996
ACH-000624,-0.150523228446
ACH-000627,-0.182765999624
ACH-000630,0.0327357006116
ACH-000632,-0.20952499327799998
ACH-000633,-0.281203795127
ACH-000637,-0.18098412640099998
ACH-000638,-0.348816278169
ACH-000646,-0.276046560295
ACH-000647,-0.311999001948
ACH-000648,-0.193293094468
ACH-000649,-0.177250934969
ACH-000651,0.018607256707400002
ACH-000652,-0.354720692682
ACH-000653,-0.0651472565399
ACH-000657,-0.127666997281
ACH-000658,0.00810135172598
ACH-000661,0.0663734172521
ACH-000662,-0.161029638275
ACH-000663,-0.292453972541
ACH-000665,0.00246292978761
ACH-000671,-0.055177742643599995
ACH-000673,-0.150424727209
ACH-000676,0.06536678295909999
ACH-000677,-0.34383338502
ACH-000681,0.0802503082453
ACH-000682,-0.22300978848499997
ACH-000683,-0.132596178912
ACH-000684,-0.463705852596
ACH-000688,-0.101298851515
ACH-000693,-0.40882713498499995
ACH-000694,-0.202170750578
ACH-000695,-0.0561889406553
ACH-000696,-0.0048641878352
ACH-000697,-0.37524336038199996
ACH-000699,-0.292480442689
ACH-000701,-0.53479631542
ACH-000706,0.0129669831562
ACH-000711,-0.20774936085
ACH-000713,-0.12695149856
ACH-000714,-0.11227250309699999
ACH-000718,-0.38087246535499997
ACH-000720,-0.09140730538769999
ACH-000721,-0.0279716060494
ACH-000724,0.0645338546662
ACH-000725,-0.24701287711999997
ACH-000732,-0.171447147441
ACH-000734,-0.0320044556272
ACH-000735,-0.26813568025
ACH-000736,0.174466017443
ACH-000738,-0.0198884039595
ACH-000746,-0.257444795031
ACH-000747,-0.15240123925000001
ACH-000748,-0.127185646692
ACH-000753,-0.0449037147162
ACH-000756,-0.100826690332
ACH-000757,-0.103511564093
ACH-000758,-0.142303255215
ACH-000760,-0.037969328891699995
ACH-000763,0.192214793966
ACH-000764,-0.105943134529
ACH-000765,-0.105430704398
ACH-000766,-0.0670425657472
ACH-000767,-0.219499480234
ACH-000768,0.013896818532399999
ACH-000769,-0.125277452481
ACH-000770,-0.103598846238
ACH-000771,-0.049556508471
ACH-000773,-0.42573428269599994
ACH-000776,-0.199460495153
ACH-000777,-0.270113968991
ACH-000778,0.146581379359
ACH-000781,-0.0640669127663
ACH-000782,0.0269807999664
ACH-000783,-0.439615237097
ACH-000784,0.04438624289819999
ACH-000785,-0.0063427735093299995
ACH-000787,-0.142722317324
ACH-000788,0.09174444363980001
ACH-000791,-0.125699104277
ACH-000792,-0.34663681184699996
ACH-000794,-0.08144541535330001
ACH-000796,-0.100953747162
ACH-000799,-0.0255327693841
ACH-000800,-0.6974744243369999
ACH-000802,-0.252178037641
ACH-000804,-0.037831004715400005
ACH-000805,-0.11505717812100001
ACH-000809,-0.321985418882
ACH-000810,-0.188371846457
ACH-000811,-0.121904390386
ACH-000817,-0.00810560730729
ACH-000819,-0.039976018033699996
ACH-000820,0.0758805238879
ACH-000821,0.0036023192710299998
ACH-000822,-0.270535436872
ACH-000823,-0.331505051917
ACH-000824,-0.274839340271
ACH-000827,-0.027895856054400002
ACH-000829,-0.06428966329289999
ACH-000831,-0.00100080147881
ACH-000832,-0.272496978532
ACH-000833,-0.188744226871
ACH-000834,-0.397273496099
ACH-000835,0.102312096164
ACH-000836,-0.0161190315499
ACH-000837,-0.11966245239000001
ACH-000838,0.114289668614
ACH-000839,-0.215125269714
ACH-000840,-0.19231035186700002
ACH-000841,-0.182479987383
ACH-000843,-0.304688515684
ACH-000846,-0.45348223749899996
ACH-000847,-0.14579397534299998
ACH-000848,-0.302741836193
ACH-000849,-0.17568389697200001
ACH-000851,0.0412107215962
ACH-000855,-0.120714336646
ACH-000856,0.175051093646
ACH-000858,-0.540884206211
ACH-000859,-0.189530170025
ACH-000861,-0.137767136951
ACH-000862,-0.17695798665600002
ACH-000865,-0.269737810245
ACH-000866,-0.127893075321
ACH-000867,-0.143851903659
ACH-000869,-0.09572934099279999
ACH-000872,-0.410593184258
ACH-000873,-0.146164515209
ACH-000876,-0.045817663445
ACH-000878,0.08734559983439999
ACH-000880,0.22060645498300002
ACH-000881,0.195691730674
ACH-000882,-0.22191781439199998
ACH-000884,0.023801528100200003
ACH-000885,-0.42476152443099996
ACH-000887,-0.0721914479067
ACH-000888,-0.0564612569471
ACH-000889,-0.0526351642466
ACH-000890,0.0184163566067
ACH-000896,-0.253257399117
ACH-000898,-0.2822743075
ACH-000900,-0.119985146723
ACH-000901,-0.061674313695999995
ACH-000905,-0.174384415262
ACH-000906,-0.055270842026
ACH-000907,-0.0887058008357
ACH-000910,-0.104379001897
ACH-000911,-0.0612853748757
ACH-000912,0.004853517991890001
ACH-000913,-0.05434840584319999
ACH-000915,0.250277609626
ACH-000916,-0.192619301032
ACH-000917,-0.109822900164
ACH-000921,-0.10909944263499999
ACH-000924,-0.241412417763
ACH-000926,-0.0111203598175
ACH-000928,-0.31048159669500003
ACH-000929,-0.43714935171400005
ACH-000932,-0.0345873797128
ACH-000935,-0.31382353434
ACH-000936,-0.237765386855
ACH-000937,-0.08216050918050001
ACH-000938,-0.00539522535989
ACH-000939,0.118046006759
ACH-000941,-0.205918571852
ACH-000943,-0.107547786874
ACH-000946,-0.503745756492
ACH-000947,-0.0710569558265
ACH-000948,-0.406473100525
ACH-000950,0.159328737148
ACH-000953,-0.09476263913110002
ACH-000957,-0.0838112446485
ACH-000958,0.05016956145359999
ACH-000960,0.033133597146999996
ACH-000963,-0.199725254871
ACH-000968,-0.0652537869136
ACH-000969,-0.0700597848207
ACH-000973,-0.154659846965
ACH-000974,-0.18274413195
ACH-000975,0.132559341401
ACH-000976,-0.171068634602
ACH-000978,-0.259101134641
ACH-000980,-0.09606090767589999
ACH-000984,0.09056233326410001
ACH-000986,-0.123440767016
ACH-000988,0.147574286743
ACH-000993,-0.295704371489
ACH-000994,-0.0486172309829
ACH-000996,-0.281270919418
ACH-001001,-0.07259256707100001
ACH-001020,-0.20900607217599998
ACH-001028,-0.16258412594799998
ACH-001031,-0.576297889197
ACH-001038,0.0286838021291
ACH-001048,-0.126039209406
ACH-001050,-0.14992475972000002
ACH-001053,-0.112732225429
ACH-001054,-0.0566745715888
ACH-001061,-0.205390549443
ACH-001067,-0.248041858904
ACH-001075,-0.217135678026
ACH-001096,-0.24980343411400002
ACH-001128,-0.386105763662
ACH-001134,0.00738822918633
ACH-001151,0.126667710496
ACH-001163,-0.119214681384
ACH-001164,-0.9611414951999999
ACH-001173,0.041313219244800005
ACH-001183,-0.184940673667
ACH-001184,0.041839594587800004
ACH-001190,-0.07623721685910001
ACH-001192,-0.170962115251
ACH-001193,-0.256353113413
ACH-001196,0.0690315866136
ACH-001197,-0.43324797653999997
ACH-001205,-0.0619737491896
ACH-001211,0.115617336896
ACH-001212,-0.386054376082
ACH-001228,-0.11403645867699999
ACH-001232,-0.141276210995
ACH-001239,0.119601474789
ACH-001274,-0.19705701867400002
ACH-001275,-0.244725889097
ACH-001277,0.254248809491
ACH-001278,-0.269970387576
ACH-001280,-0.0981218440391
ACH-001283,0.0315397394025
ACH-001289,-0.149559212141
ACH-001295,-0.126773527761
ACH-001300,0.0566061260272
ACH-001301,-0.23573373405900003
ACH-001302,0.0927977021792
ACH-001303,0.011567080053299999
ACH-001306,-0.047233343414699994
ACH-001318,-0.000301129656405
ACH-001322,-0.0219341256612
ACH-001328,-0.280042048432
ACH-001332,0.125940764213
ACH-001333,0.140184186245
ACH-001336,0.00901677651478
ACH-001340,-0.11192461011600001
ACH-001346,0.05483754477530001
ACH-001353,-0.24159197575999997
ACH-001354,-0.0722556008066
ACH-001367,-0.13751949594
ACH-001368,-0.09811766081380001
ACH-001374,-0.033047310446599996
ACH-001375,-0.10678644222200001
ACH-001377,-0.26316636886
ACH-001380,-0.26064872266100003
ACH-001391,0.041844281440800005
ACH-001407,0.140966844161
ACH-001408,-0.0939233349212
ACH-001413,-0.119574253022
ACH-001430,0.0851964323683
ACH-001431,-0.139052362441
ACH-001450,-0.126177721686
ACH-001496,-0.22899450839000002
ACH-001500,-0.11017254848500001
ACH-001521,-0.380350482143
ACH-001523,-0.159278373324
ACH-001532,0.0378682586093
ACH-001536,-0.09296911851
ACH-001550,-0.142295786644
ACH-001552,-0.0018100786206400002
ACH-001554,-0.0358583529064
ACH-001645,-0.379501610497
ACH-001654,-0.214837990565
ACH-001715,-0.117317584946
ACH-001735,-0.108555583084
ACH-001736,-0.0824185133054
ACH-001737,-0.740746291785
ACH-001740,0.131812630637
ACH-001745,0.13723060775
ACH-001750,-0.131857439352
ACH-001765,0.0699596323315
ACH-001956,0.18630633046
ACH-001957,-0.23264339510499998
